dataset_index,shared_height_source_id,cv_process_group,target,component,variant,fold,model,observed,predicted,train_null,score_scale,alpha
187,zro2_60_pass:m024,BASE:T11,Ot_A2,A2_8_16,src_gkf,1,full,0.0839330958615748,0.3595335055187189,0.4634218335858086,1.0,3.1622776601683795
196,zro2_60_pass:m029,BASE:T04,Ot_A2,A2_8_16,src_gkf,1,full,0.3743380418133872,0.41673211664122234,0.4634218335858086,1.0,3.1622776601683795
197,zro2_60_pass:m029,BASE:T04,Ot_A2,A2_8_16,src_gkf,1,full,0.2879994399522551,0.5012512272406556,0.4634218335858086,1.0,3.1622776601683795
2,zro2_120_formal:m003,FQ:500:2:6:7|N3,Ot_A2,A2_8_16,src_gkf,2,full,0.2995539380411224,0.4795151941132646,0.44911245896034285,1.0,3.1622776601683795
7,zro2_120_formal:m008,FQ:500:2:10:11|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.9327131526105767,0.7317057913405984,0.44911245896034285,1.0,3.1622776601683795
12,zro2_120_formal:m013,FQ:500:10:8:7|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.5767620748559564,0.5891670853118205,0.44911245896034285,1.0,3.1622776601683795
17,zro2_120_formal:m018,FQ:500:100:4:9|N1,Ot_A2,A2_8_16,src_gkf,2,full,0.1832275618522172,0.30864162056296973,0.44911245896034285,1.0,3.1622776601683795
22,zro2_120_formal:m023,FQ:500:200:8:3|N4,Ot_A2,A2_8_16,src_gkf,2,full,0.1987831093144119,0.5255039223685894,0.44911245896034285,1.0,3.1622776601683795
27,zro2_120_formal:m028,FQ:1000:10:4:9|N1,Ot_A2,A2_8_16,src_gkf,2,full,0.4289387730949569,0.35491937826675085,0.44911245896034285,1.0,3.1622776601683795
32,zro2_120_formal:m033,FQ:1000:50:4:11|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.1659664491631545,0.24987606609156085,0.44911245896034285,1.0,3.1622776601683795
37,zro2_120_formal:m038,FQ:1000:100:2:9|N2,Ot_A2,A2_8_16,src_gkf,2,full,0.3403376777563502,0.13700143220351368,0.44911245896034285,1.0,3.1622776601683795
42,zro2_120_formal:m043,FQ:1000:100:10:11|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.583344535910139,0.6818807116921525,0.44911245896034285,1.0,3.1622776601683795
47,zro2_120_formal:m048,FQ:1000:200:10:11|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.513788694775703,0.6307621811856488,0.44911245896034285,1.0,3.1622776601683795
52,zro2_120_formal:m053,FQ:2000:10:2:9|N2,Ot_A2,A2_8_16,src_gkf,2,full,0.0120799449422375,0.18355027015522252,0.44911245896034285,1.0,3.1622776601683795
57,zro2_120_formal:m058,FQ:2000:50:6:9|N3,Ot_A2,A2_8_16,src_gkf,2,full,0.3894175170945714,0.44875550019908095,0.44911245896034285,1.0,3.1622776601683795
62,zro2_120_formal:m063,FQ:2000:100:6:5|N4,Ot_A2,A2_8_16,src_gkf,2,full,0.2253194845984911,0.4178783499860834,0.44911245896034285,1.0,3.1622776601683795
67,zro2_120_formal:m068,FQ:2000:200:2:11|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.1389702903184148,0.021219127209712807,0.44911245896034285,1.0,3.1622776601683795
72,zro2_120_formal:m073,FQ:4000:2:2:5|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.2830216597611039,0.14462625864883644,0.44911245896034285,1.0,3.1622776601683795
77,zro2_120_formal:m078,FQ:4000:10:8:7|N1,Ot_A2,A2_8_16,src_gkf,2,full,0.8985651245461259,0.668624507005058,0.44911245896034285,1.0,3.1622776601683795
82,zro2_120_formal:m083,FQ:4000:50:4:3|N3,Ot_A2,A2_8_16,src_gkf,2,full,0.4420795259907235,0.3184266376173794,0.44911245896034285,1.0,3.1622776601683795
87,zro2_120_formal:m088,FQ:4000:100:8:11|N1,Ot_A2,A2_8_16,src_gkf,2,full,0.7122089151266764,0.6085457495195146,0.44911245896034285,1.0,3.1622776601683795
92,zro2_120_formal:m093,FQ:4000:200:8:5|N2,Ot_A2,A2_8_16,src_gkf,2,full,0.7296207570683865,0.5591453740681103,0.44911245896034285,1.0,3.1622776601683795
97,zro2_120_formal:m098,FQ:6000:2:4:3|N2,Ot_A2,A2_8_16,src_gkf,2,full,0.2320886508506734,0.363437818241648,0.44911245896034285,1.0,3.1622776601683795
102,zro2_120_formal:m103,FQ:6000:2:8:11|N5,Ot_A2,A2_8_16,src_gkf,2,full,0.70320523119592,0.5821663704498558,0.44911245896034285,1.0,3.1622776601683795
107,zro2_120_formal:m108,FQ:6000:10:8:7|N3,Ot_A2,A2_8_16,src_gkf,2,full,0.8637865131666523,0.6309288980178973,0.44911245896034285,1.0,3.1622776601683795
112,zro2_120_formal:m113,FQ:6000:100:2:11|N2,Ot_A2,A2_8_16,src_gkf,2,full,0.0606772648117289,0.13267619466794606,0.44911245896034285,1.0,3.1622776601683795
117,zro2_120_formal:m118,FQ:6000:200:2:3|N1,Ot_A2,A2_8_16,src_gkf,2,full,0.3329388319565142,0.1290917892102586,0.44911245896034285,1.0,3.1622776601683795
124,zro2_20_supplement:m003,BASE:T08,Ot_A2,A2_8_16,src_gkf,2,full,0.3621450261390208,0.35825694265624336,0.44911245896034285,1.0,3.1622776601683795
125,zro2_20_supplement:m003,BASE:T08,Ot_A2,A2_8_16,src_gkf,2,full,0.1741597188091665,0.3388669776668075,0.44911245896034285,1.0,3.1622776601683795
134,zro2_20_supplement:m008,BASE:T15,Ot_A2,A2_8_16,src_gkf,2,full,0.1202840571694714,0.10024472308344029,0.44911245896034285,1.0,3.1622776601683795
135,zro2_20_supplement:m008,BASE:T15,Ot_A2,A2_8_16,src_gkf,2,full,0.116131356087825,0.08085475809400444,0.44911245896034285,1.0,3.1622776601683795
144,zro2_60_pass:m003,BASE:T15,Ot_A2,A2_8_16,src_gkf,2,full,0.2757511201425458,0.11963468807287614,0.44911245896034285,1.0,3.1622776601683795
145,zro2_60_pass:m003,BASE:T15,Ot_A2,A2_8_16,src_gkf,2,full,0.1384471986498286,0.15841461805174784,0.44911245896034285,1.0,3.1622776601683795
154,zro2_60_pass:m008,BASE:T02,Ot_A2,A2_8_16,src_gkf,2,full,0.7523513143574082,0.2737079814026241,0.44911245896034285,1.0,3.1622776601683795
155,zro2_60_pass:m008,BASE:T02,Ot_A2,A2_8_16,src_gkf,2,full,0.3496725676947528,0.2543180164131883,0.44911245896034285,1.0,3.1622776601683795
164,zro2_60_pass:m013,BASE:T14,Ot_A2,A2_8_16,src_gkf,2,full,0.9582380550196586,0.7366316205476411,0.44911245896034285,1.0,3.1622776601683795
165,zro2_60_pass:m013,BASE:T14,Ot_A2,A2_8_16,src_gkf,2,full,0.9755310556113246,0.7560215855370769,0.44911245896034285,1.0,3.1622776601683795
174,zro2_60_pass:m018,BASE:T01,Ot_A2,A2_8_16,src_gkf,2,full,0.7674693265969352,0.7759197368589918,0.44911245896034285,1.0,3.1622776601683795
175,zro2_60_pass:m018,BASE:T01,Ot_A2,A2_8_16,src_gkf,2,full,0.6893771332113418,0.7177498418906842,0.44911245896034285,1.0,3.1622776601683795
184,zro2_60_pass:m023,BASE:T11,Ot_A2,A2_8_16,src_gkf,2,full,0.0813683298711656,0.3172530712168323,0.44911245896034285,1.0,3.1622776601683795
185,zro2_60_pass:m023,BASE:T11,Ot_A2,A2_8_16,src_gkf,2,full,0.1527146446101141,0.29786310622739653,0.44911245896034285,1.0,3.1622776601683795
194,zro2_60_pass:m028,BASE:T13,Ot_A2,A2_8_16,src_gkf,2,full,0.678886742368729,0.6412364085186797,0.44911245896034285,1.0,3.1622776601683795
195,zro2_60_pass:m028,BASE:T13,Ot_A2,A2_8_16,src_gkf,2,full,0.8367731569721454,0.6218464435292439,0.44911245896034285,1.0,3.1622776601683795
1,zro2_120_formal:m002,FQ:500:2:4:9|N5,Ot_A2,A2_8_16,src_gkf,3,full,0.1961232572137329,0.26387090602449326,0.4135299436811152,1.0,10.0
6,zro2_120_formal:m007,FQ:500:2:10:5|N5,Ot_A2,A2_8_16,src_gkf,3,full,0.9570384606388984,0.7071958938614719,0.4135299436811152,1.0,10.0
11,zro2_120_formal:m012,FQ:500:10:8:11|N4,Ot_A2,A2_8_16,src_gkf,3,full,0.814635835404978,0.5646591177133938,0.4135299436811152,1.0,10.0
16,zro2_120_formal:m017,FQ:500:100:2:3|N2,Ot_A2,A2_8_16,src_gkf,3,full,0.6126238653005717,0.12257347702690063,0.4135299436811152,1.0,10.0
21,zro2_120_formal:m022,FQ:500:100:6:11|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.373194618850939,0.38273660115225056,0.4135299436811152,1.0,10.0
26,zro2_120_formal:m027,FQ:1000:10:2:7|N4,Ot_A2,A2_8_16,src_gkf,3,full,0.3277592868738584,0.13931443697256413,0.4135299436811152,1.0,10.0
31,zro2_120_formal:m032,FQ:1000:50:4:3|N2,Ot_A2,A2_8_16,src_gkf,3,full,0.6693348850193571,0.3029667004565303,0.4135299436811152,1.0,10.0
36,zro2_120_formal:m037,FQ:1000:50:10:11|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.7663044136600492,0.7087014464620613,0.4135299436811152,1.0,10.0
41,zro2_120_formal:m042,FQ:1000:100:10:9|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.9018776320703372,0.6819449687141096,0.4135299436811152,1.0,10.0
46,zro2_120_formal:m047,FQ:1000:200:10:9|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.6473069095335849,0.621821891021771,0.4135299436811152,1.0,10.0
51,zro2_120_formal:m052,FQ:2000:10:2:5|N2,Ot_A2,A2_8_16,src_gkf,3,full,0.12792012603282,0.18765937396162505,0.4135299436811152,1.0,10.0
56,zro2_120_formal:m057,FQ:2000:50:4:9|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.1551199380862315,0.2848117673262932,0.4135299436811152,1.0,10.0
61,zro2_120_formal:m062,FQ:2000:100:4:9|N5,Ot_A2,A2_8_16,src_gkf,3,full,0.1221562900130918,0.21923047799583845,0.4135299436811152,1.0,10.0
66,zro2_120_formal:m067,FQ:2000:200:2:5|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.2086237848664153,0.05566565110403887,0.4135299436811152,1.0,10.0
71,zro2_120_formal:m072,FQ:2000:200:10:3|N5,Ot_A2,A2_8_16,src_gkf,3,full,0.6467381747535611,0.605737449238696,0.4135299436811152,1.0,10.0
76,zro2_120_formal:m077,FQ:4000:10:2:7|N2,Ot_A2,A2_8_16,src_gkf,3,full,0.083768854819673,0.20339456367652362,0.4135299436811152,1.0,10.0
81,zro2_120_formal:m082,FQ:4000:50:4:7|N2,Ot_A2,A2_8_16,src_gkf,3,full,0.2405499894321976,0.3249169544797694,0.4135299436811152,1.0,10.0
86,zro2_120_formal:m087,FQ:4000:50:10:5|N4,Ot_A2,A2_8_16,src_gkf,3,full,0.9120660712770626,0.7294171307342452,0.4135299436811152,1.0,10.0
91,zro2_120_formal:m092,FQ:4000:200:6:7|N1,Ot_A2,A2_8_16,src_gkf,3,full,0.8154333503903629,0.3980638350635854,0.4135299436811152,1.0,10.0
96,zro2_120_formal:m097,FQ:6000:2:2:3|N4,Ot_A2,A2_8_16,src_gkf,3,full,0.430670170129388,0.19833503241717632,0.4135299436811152,1.0,10.0
101,zro2_120_formal:m102,FQ:6000:2:8:9|N3,Ot_A2,A2_8_16,src_gkf,3,full,0.7920756738204892,0.6428945900052103,0.4135299436811152,1.0,10.0
106,zro2_120_formal:m107,FQ:6000:10:8:7|N1,Ot_A2,A2_8_16,src_gkf,3,full,0.8072443162116613,0.6769095553723261,0.4135299436811152,1.0,10.0
111,zro2_120_formal:m112,FQ:6000:50:10:11|N2,Ot_A2,A2_8_16,src_gkf,3,full,0.945494790891906,0.7740619487369943,0.4135299436811152,1.0,10.0
116,zro2_120_formal:m117,FQ:6000:100:10:9|N1,Ot_A2,A2_8_16,src_gkf,3,full,0.7959711165840396,0.7650653462311852,0.4135299436811152,1.0,10.0
122,zro2_20_supplement:m002,BASE:T14,Ot_A2,A2_8_16,src_gkf,3,full,0.909510154376974,0.7109185283324069,0.4135299436811152,1.0,10.0
123,zro2_20_supplement:m002,BASE:T14,Ot_A2,A2_8_16,src_gkf,3,full,0.598121902041344,0.6931586530902641,0.4135299436811152,1.0,10.0
132,zro2_20_supplement:m007,BASE:T12,Ot_A2,A2_8_16,src_gkf,3,full,0.4032794241209796,0.5710946138757407,0.4135299436811152,1.0,10.0
133,zro2_20_supplement:m007,BASE:T12,Ot_A2,A2_8_16,src_gkf,3,full,0.323810825162417,0.553334738633598,0.4135299436811152,1.0,10.0
142,zro2_60_pass:m002,BASE:T03,Ot_A2,A2_8_16,src_gkf,3,full,0.5504001774406915,0.25572897620787727,0.4135299436811152,1.0,10.0
143,zro2_60_pass:m002,BASE:T03,Ot_A2,A2_8_16,src_gkf,3,full,0.4887500345928944,0.2379691009657346,0.4135299436811152,1.0,10.0
152,zro2_60_pass:m007,BASE:T02,Ot_A2,A2_8_16,src_gkf,3,full,0.1916593851968016,0.2417310637586586,0.4135299436811152,1.0,10.0
153,zro2_60_pass:m007,BASE:T02,Ot_A2,A2_8_16,src_gkf,3,full,0.4093289965880195,0.2950106894850868,0.4135299436811152,1.0,10.0
162,zro2_60_pass:m012,BASE:T05,Ot_A2,A2_8_16,src_gkf,3,full,0.4118082086874167,0.5745743010080463,0.4135299436811152,1.0,10.0
163,zro2_60_pass:m012,BASE:T05,Ot_A2,A2_8_16,src_gkf,3,full,0.7829337262209217,0.592334176250189,0.4135299436811152,1.0,10.0
172,zro2_60_pass:m017,BASE:T01,Ot_A2,A2_8_16,src_gkf,3,full,0.8921688865244534,0.7312467942828823,0.4135299436811152,1.0,10.0
173,zro2_60_pass:m017,BASE:T01,Ot_A2,A2_8_16,src_gkf,3,full,0.9661076702374072,0.7134869190407396,0.4135299436811152,1.0,10.0
182,zro2_60_pass:m022,BASE:T09,Ot_A2,A2_8_16,src_gkf,3,full,0.7136233011207184,0.7436233825191457,0.4135299436811152,1.0,10.0
183,zro2_60_pass:m022,BASE:T09,Ot_A2,A2_8_16,src_gkf,3,full,0.9408544635622768,0.725863507277003,0.4135299436811152,1.0,10.0
192,zro2_60_pass:m027,BASE:T13,Ot_A2,A2_8_16,src_gkf,3,full,0.753824022764901,0.6026382410700726,0.4135299436811152,1.0,10.0
193,zro2_60_pass:m027,BASE:T13,Ot_A2,A2_8_16,src_gkf,3,full,0.683685936277253,0.6559178667965008,0.4135299436811152,1.0,10.0
0,zro2_120_formal:m001,FQ:500:2:2:11|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.036720770646403,0.11027249839298114,0.43928679860590253,1.0,0.1
5,zro2_120_formal:m006,FQ:500:2:10:7|N2,Ot_A2,A2_8_16,src_gkf,4,full,0.9554864475023206,0.7914975564678091,0.43928679860590253,1.0,0.1
10,zro2_120_formal:m011,FQ:500:10:6:3|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.4833962749584012,0.42476072819580685,0.43928679860590253,1.0,0.1
15,zro2_120_formal:m016,FQ:500:50:8:11|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.3098334398959712,0.5611878876038632,0.43928679860590253,1.0,0.1
20,zro2_120_formal:m021,FQ:500:100:6:3|N3,Ot_A2,A2_8_16,src_gkf,4,full,0.4099374185918524,0.40427278509274056,0.43928679860590253,1.0,0.1
25,zro2_120_formal:m026,FQ:1000:2:10:11|N1,Ot_A2,A2_8_16,src_gkf,4,full,0.6984861392748491,0.8213409663476461,0.43928679860590253,1.0,0.1
30,zro2_120_formal:m031,FQ:1000:10:8:9|N2,Ot_A2,A2_8_16,src_gkf,4,full,0.8450779829639314,0.6360063204845989,0.43928679860590253,1.0,0.1
35,zro2_120_formal:m036,FQ:1000:50:8:5|N5,Ot_A2,A2_8_16,src_gkf,4,full,0.7921170240517623,0.5461274809310502,0.43928679860590253,1.0,0.1
40,zro2_120_formal:m041,FQ:1000:100:8:3|N5,Ot_A2,A2_8_16,src_gkf,4,full,0.5800957967821603,0.5220697293346329,0.43928679860590253,1.0,0.1
45,zro2_120_formal:m046,FQ:1000:200:8:11|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.3052190068929357,0.49458562694732305,0.43928679860590253,1.0,0.1
50,zro2_120_formal:m051,FQ:2000:2:10:9|N3,Ot_A2,A2_8_16,src_gkf,4,full,0.968531796740373,0.7886194280437344,0.43928679860590253,1.0,0.1
55,zro2_120_formal:m056,FQ:2000:50:4:5|N2,Ot_A2,A2_8_16,src_gkf,4,full,0.1144279319118449,0.3153070381225313,0.43928679860590253,1.0,0.1
60,zro2_120_formal:m061,FQ:2000:100:4:11|N2,Ot_A2,A2_8_16,src_gkf,4,full,0.404614653604061,0.28916870655948534,0.43928679860590253,1.0,0.1
65,zro2_120_formal:m066,FQ:2000:200:2:5|N1,Ot_A2,A2_8_16,src_gkf,4,full,0.8229161791456135,0.10715556246863106,0.43928679860590253,1.0,0.1
70,zro2_120_formal:m071,FQ:2000:200:10:3|N2,Ot_A2,A2_8_16,src_gkf,4,full,0.4825486762102814,0.7166036632853985,0.43928679860590253,1.0,0.1
75,zro2_120_formal:m076,FQ:4000:2:6:3|N3,Ot_A2,A2_8_16,src_gkf,4,full,0.651129169986947,0.5023654661591503,0.43928679860590253,1.0,0.1
80,zro2_120_formal:m081,FQ:4000:50:2:5|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.1366693088974582,0.13815815639718476,0.43928679860590253,1.0,0.1
85,zro2_120_formal:m086,FQ:4000:50:10:5|N1,Ot_A2,A2_8_16,src_gkf,4,full,0.5009035509801845,0.8420951952441663,0.43928679860590253,1.0,0.1
90,zro2_120_formal:m091,FQ:4000:200:4:9|N3,Ot_A2,A2_8_16,src_gkf,4,full,0.0926545779279746,0.24530650405025928,0.43928679860590253,1.0,0.1
95,zro2_120_formal:m096,FQ:4000:200:10:7|N5,Ot_A2,A2_8_16,src_gkf,4,full,0.6851653508238845,0.6728322774664145,0.43928679860590253,1.0,0.1
100,zro2_120_formal:m101,FQ:6000:2:6:7|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.5600531452960678,0.5060986218511019,0.43928679860590253,1.0,0.1
105,zro2_120_formal:m106,FQ:6000:10:4:5|N1,Ot_A2,A2_8_16,src_gkf,4,full,0.4403634078117716,0.4157730590099259,0.43928679860590253,1.0,0.1
110,zro2_120_formal:m111,FQ:6000:50:6:5|N3,Ot_A2,A2_8_16,src_gkf,4,full,0.3440174614618534,0.5067762568736752,0.43928679860590253,1.0,0.1
115,zro2_120_formal:m116,FQ:6000:100:8:5|N4,Ot_A2,A2_8_16,src_gkf,4,full,0.1441068882908399,0.6166161461752775,0.43928679860590253,1.0,0.1
120,zro2_20_supplement:m001,BASE:T01,Ot_A2,A2_8_16,src_gkf,4,full,0.8944943574816656,0.7114343162346932,0.43928679860590253,1.0,0.1
121,zro2_20_supplement:m001,BASE:T01,Ot_A2,A2_8_16,src_gkf,4,full,0.932989367843143,0.6876820454792254,0.43928679860590253,1.0,0.1
130,zro2_20_supplement:m006,BASE:T13,Ot_A2,A2_8_16,src_gkf,4,full,0.4419164485789251,0.6097358000272748,0.43928679860590253,1.0,0.1
131,zro2_20_supplement:m006,BASE:T13,Ot_A2,A2_8_16,src_gkf,4,full,0.8248125964364159,0.585983529271807,0.43928679860590253,1.0,0.1
140,zro2_60_pass:m001,BASE:T03,Ot_A2,A2_8_16,src_gkf,4,full,0.2161409599196409,0.31472870170947864,0.43928679860590253,1.0,0.1
141,zro2_60_pass:m001,BASE:T03,Ot_A2,A2_8_16,src_gkf,4,full,0.3554970461969606,0.2909764309540108,0.43928679860590253,1.0,0.1
150,zro2_60_pass:m006,BASE:T08,Ot_A2,A2_8_16,src_gkf,4,full,0.2602332049451156,0.4351760951978847,0.43928679860590253,1.0,0.1
151,zro2_60_pass:m006,BASE:T08,Ot_A2,A2_8_16,src_gkf,4,full,0.092540025386341,0.4114238244424169,0.43928679860590253,1.0,0.1
160,zro2_60_pass:m011,BASE:T05,Ot_A2,A2_8_16,src_gkf,4,full,0.7199290861368496,0.6536674521156977,0.43928679860590253,1.0,0.1
161,zro2_60_pass:m011,BASE:T05,Ot_A2,A2_8_16,src_gkf,4,full,0.8205349159920327,0.6299151813602298,0.43928679860590253,1.0,0.1
170,zro2_60_pass:m016,BASE:T10,Ot_A2,A2_8_16,src_gkf,4,full,0.1742853627065956,0.2044840329574061,0.43928679860590253,1.0,0.1
171,zro2_60_pass:m016,BASE:T10,Ot_A2,A2_8_16,src_gkf,4,full,0.1599474558842803,0.13322722069100273,0.43928679860590253,1.0,0.1
180,zro2_60_pass:m021,BASE:T09,Ot_A2,A2_8_16,src_gkf,4,full,0.876658817811322,0.7541169334464595,0.43928679860590253,1.0,0.1
181,zro2_60_pass:m021,BASE:T09,Ot_A2,A2_8_16,src_gkf,4,full,0.4323368626607115,0.7303646626909918,0.43928679860590253,1.0,0.1
190,zro2_60_pass:m026,BASE:T07,Ot_A2,A2_8_16,src_gkf,4,full,0.1571360648425355,0.16516854150742866,0.43928679860590253,1.0,0.1
191,zro2_60_pass:m026,BASE:T07,Ot_A2,A2_8_16,src_gkf,4,full,0.1248771653523978,0.14141627075196084,0.43928679860590253,1.0,0.1
4,zro2_120_formal:m005,FQ:500:2:8:7|N5,Ot_A2,A2_8_16,src_gkf,0,h_only,0.7663973995223651,0.6153592282850541,0.4730162130610582,1.0,0.001
9,zro2_120_formal:m010,FQ:500:10:4:3|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.4145163931252033,0.3096561083409018,0.4730162130610582,1.0,0.001
14,zro2_120_formal:m015,FQ:500:50:8:7|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1174318430190041,0.6153592282850541,0.4730162130610582,1.0,0.001
19,zro2_120_formal:m020,FQ:500:100:4:3|N5,Ot_A2,A2_8_16,src_gkf,0,h_only,0.2274017509359163,0.3096561083409018,0.4730162130610582,1.0,0.001
24,zro2_120_formal:m025,FQ:1000:2:2:7|N3,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1397929970599265,0.15680454836882562,0.4730162130610582,1.0,0.001
29,zro2_120_formal:m030,FQ:1000:10:6:7|N2,Ot_A2,A2_8_16,src_gkf,0,h_only,0.6757951785952275,0.4625076683129779,0.4730162130610582,1.0,0.001
34,zro2_120_formal:m035,FQ:1000:50:8:11|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.220501840489784,0.6153592282850541,0.4730162130610582,1.0,0.001
39,zro2_120_formal:m040,FQ:1000:100:6:5|N5,Ot_A2,A2_8_16,src_gkf,0,h_only,0.3810750157115334,0.4625076683129779,0.4730162130610582,1.0,0.001
44,zro2_120_formal:m045,FQ:1000:200:6:7|N3,Ot_A2,A2_8_16,src_gkf,0,h_only,0.4969059601599218,0.4625076683129779,0.4730162130610582,1.0,0.001
49,zro2_120_formal:m050,FQ:2000:2:6:9|N2,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1529213376419045,0.4625076683129779,0.4730162130610582,1.0,0.001
54,zro2_120_formal:m055,FQ:2000:10:10:5|N4,Ot_A2,A2_8_16,src_gkf,0,h_only,0.9009628591577852,0.7682107882571302,0.4730162130610582,1.0,0.001
59,zro2_120_formal:m060,FQ:2000:50:10:5|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.7762643093733309,0.7682107882571302,0.4730162130610582,1.0,0.001
64,zro2_120_formal:m065,FQ:2000:100:8:11|N2,Ot_A2,A2_8_16,src_gkf,0,h_only,0.7742734099616825,0.6153592282850541,0.4730162130610582,1.0,0.001
69,zro2_120_formal:m070,FQ:2000:200:4:9|N4,Ot_A2,A2_8_16,src_gkf,0,h_only,0.3852301354284596,0.3096561083409018,0.4730162130610582,1.0,0.001
74,zro2_120_formal:m075,FQ:4000:2:6:5|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1678917533058013,0.4625076683129779,0.4730162130610582,1.0,0.001
79,zro2_120_formal:m080,FQ:4000:50:2:3|N4,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1418646249048596,0.15680454836882562,0.4730162130610582,1.0,0.001
84,zro2_120_formal:m085,FQ:4000:50:6:11|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.5378573726755123,0.4625076683129779,0.4730162130610582,1.0,0.001
89,zro2_120_formal:m090,FQ:4000:200:4:3|N2,Ot_A2,A2_8_16,src_gkf,0,h_only,0.2868035260737672,0.3096561083409018,0.4730162130610582,1.0,0.001
94,zro2_120_formal:m095,FQ:4000:200:10:7|N4,Ot_A2,A2_8_16,src_gkf,0,h_only,0.5708752952649504,0.7682107882571302,0.4730162130610582,1.0,0.001
99,zro2_120_formal:m100,FQ:6000:2:6:7|N1,Ot_A2,A2_8_16,src_gkf,0,h_only,0.2522068933810533,0.4625076683129779,0.4730162130610582,1.0,0.001
104,zro2_120_formal:m105,FQ:6000:10:2:3|N5,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1919342899436487,0.15680454836882562,0.4730162130610582,1.0,0.001
109,zro2_120_formal:m110,FQ:6000:50:4:9|N4,Ot_A2,A2_8_16,src_gkf,0,h_only,0.0758730874504305,0.3096561083409018,0.4730162130610582,1.0,0.001
114,zro2_120_formal:m115,FQ:6000:100:2:5|N5,Ot_A2,A2_8_16,src_gkf,0,h_only,0.2683776011972403,0.15680454836882562,0.4730162130610582,1.0,0.001
119,zro2_120_formal:m120,FQ:6000:200:6:3|N5,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1211468007328951,0.4625076683129779,0.4730162130610582,1.0,0.001
128,zro2_20_supplement:m005,BASE:T06,Ot_A2,A2_8_16,src_gkf,0,h_only,0.2058224448213799,0.4625076683129779,0.4730162130610582,1.0,0.001
129,zro2_20_supplement:m005,BASE:T06,Ot_A2,A2_8_16,src_gkf,0,h_only,0.0450910464786722,0.4625076683129779,0.4730162130610582,1.0,0.001
138,zro2_20_supplement:m010,BASE:T10,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1424116865615261,0.15680454836882562,0.4730162130610582,1.0,0.001
139,zro2_20_supplement:m010,BASE:T10,Ot_A2,A2_8_16,src_gkf,0,h_only,0.0581753176629368,0.15680454836882562,0.4730162130610582,1.0,0.001
148,zro2_60_pass:m005,BASE:T08,Ot_A2,A2_8_16,src_gkf,0,h_only,0.8280700095585045,0.4625076683129779,0.4730162130610582,1.0,0.001
149,zro2_60_pass:m005,BASE:T08,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1094047470852526,0.4625076683129779,0.4730162130610582,1.0,0.001
158,zro2_60_pass:m010,BASE:T12,Ot_A2,A2_8_16,src_gkf,0,h_only,0.8997282243113676,0.6153592282850541,0.4730162130610582,1.0,0.001
159,zro2_60_pass:m010,BASE:T12,Ot_A2,A2_8_16,src_gkf,0,h_only,0.906662852903617,0.6153592282850541,0.4730162130610582,1.0,0.001
168,zro2_60_pass:m015,BASE:T10,Ot_A2,A2_8_16,src_gkf,0,h_only,0.0994156775443189,0.15680454836882562,0.4730162130610582,1.0,0.001
169,zro2_60_pass:m015,BASE:T10,Ot_A2,A2_8_16,src_gkf,0,h_only,0.097587665196269,0.15680454836882562,0.4730162130610582,1.0,0.001
178,zro2_60_pass:m020,BASE:T06,Ot_A2,A2_8_16,src_gkf,0,h_only,0.172460089101729,0.4625076683129779,0.4730162130610582,1.0,0.001
179,zro2_60_pass:m020,BASE:T06,Ot_A2,A2_8_16,src_gkf,0,h_only,0.2284488983539017,0.4625076683129779,0.4730162130610582,1.0,0.001
188,zro2_60_pass:m025,BASE:T07,Ot_A2,A2_8_16,src_gkf,0,h_only,0.1067703608298211,0.15680454836882562,0.4730162130610582,1.0,0.001
