dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
177,500:20:2:15#L2,L2,1.0,32,True,0,0.22349764440888553,0.22349764440888553,"[0.59375, 0.0, 0.40625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,1.4142135623730951,32,True,0,0.23162353898298155,0.23162353898298155,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,2.0,32,True,0,0.23761257881121445,0.23761257881121445,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,2.82842712474619,32,True,0,0.2419740710021912,0.2419740710021912,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,4.0,32,True,0,0.24512325508409205,0.24512325508409205,"[0.5625, 0.09375, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,5.656854249492381,32,True,0,0.24738330527162675,0.24738330527162675,"[0.375, 0.21875, 0.40625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,7.999999999999999,32,True,0,0.24899826353686547,0.24899826353686547,"[0.28125, 0.21875, 0.5, 0.0, 0.0]"
177,500:20:2:15#L2,L2,11.31370849898476,32,True,0,0.2501487285816146,0.2501487285816146,"[0.25, 0.1875, 0.5625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,16.0,32,True,0,0.250966519598089,0.250966519598089,"[0.28125, 0.09375, 0.625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,22.627416997969522,32,True,0,0.25154694083556867,0.25154694083556867,"[0.34375, 0.0, 0.65625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,32.00000000000001,32,True,0,0.25195844235864945,0.25195844235864945,"[0.28125, 0.0, 0.71875, 0.0, 0.0]"
177,500:20:2:15#L2,L2,45.25483399593905,32,True,0,0.252249960123942,0.252249960123942,"[0.25, 0.0, 0.75, 0.0, 0.0]"
177,500:20:2:15#L2,L2,64.0,32,True,0,0.2524563659265908,0.2524563659265908,"[0.21875, 0.0, 0.78125, 0.0, 0.0]"
177,500:20:2:15#L2,L3a,0.0,32,True,0,0.2529556027970765,0.2529556027970765,"[0.15625, 0.0, 0.84375, 0.0, 0.0]"
177,500:20:2:15#L2,L3a,0.1,32,True,0,0.0,0.0,"[0.15625, 0.09375, 0.0, 0.75, 0.0]"
177,500:20:2:15#L2,L3a,0.2,32,True,0,0.0,0.0,"[0.0, 0.15625, 0.0, 0.84375, 0.0]"
177,500:20:2:15#L2,L3a,0.3,32,True,0,0.0,0.0,"[0.0, 0.09375, 0.0, 0.90625, 0.0]"
177,500:20:2:15#L2,L3a,0.4,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.5,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.6,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.7,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.8,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.9,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.5,32,False,32,-4.808000044494332,-4.808000044494332,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.45,32,False,32,-3.1885463153082867,-3.1885463153082867,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.4,32,False,32,-1.5690925861222436,-1.5690925861222436,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.35,32,True,0,0.05036114306380313,0.05036114306380313,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.3,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.25,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.19999999999999996,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.14999999999999997,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.09999999999999998,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.04999999999999999,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.0,32,True,0,0.2529556027970765,0.2529556027970765,"[0.15625, 0.0, 0.84375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.050000000000000044,32,True,0,0.2529556027970765,0.2529556027970765,"[0.03125, 0.625, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.10000000000000009,32,True,0,0.2529556027970765,0.2529556027970765,"[0.03125, 0.625, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.15000000000000002,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0625, 0.59375, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.20000000000000007,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.25, 0.75, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.25,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.30000000000000004,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.3500000000000001,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.4,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.45000000000000007,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.5,32,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L0,,32,True,0,-0.1422334739094429,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L1,,32,True,0,0.1279284203582838,0.1279284203582838,"[0.0, 0.0, 1.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,1.0,32,True,0,0.12008363901163221,0.12008363901163221,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,1.4142135623730951,32,True,0,0.12231287281608166,0.12231287281608166,"[0.625, 0.0, 0.375, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,2.0,32,True,0,0.12392285767523115,0.12392285767523115,"[0.5, 0.0, 0.5, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,2.82842712474619,32,True,0,0.12507847804101016,0.12507847804101016,"[0.375, 0.0, 0.625, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,4.0,32,True,0,0.12590434570877562,0.12590434570877562,"[0.3125, 0.0, 0.6875, 0.0, 0.0]"
