i,j,pair_type,d_phi
141,94,random_ordinary,0.9825741814084752
46,98,random_ordinary,0.986632227927343
25,14,random_ordinary,0.9852708456610288
94,196,random_ordinary,0.9825309971881081
62,193,random_ordinary,0.9826171630399142
173,55,random_ordinary,0.9874482561031553
26,171,random_ordinary,0.9892026191868248
0,193,random_ordinary,0.9791109254718902
30,89,random_ordinary,0.9894668217765885
166,16,random_ordinary,0.9779960729178236
57,0,random_ordinary,0.9817961883869468
31,120,random_ordinary,0.9846329909979351
126,135,random_ordinary,0.9868737731392379
93,35,random_ordinary,0.9813289183706926
123,137,random_ordinary,0.9860446893273136
170,26,random_ordinary,0.9772432150178696
0,62,random_ordinary,0.9828962160749968
107,117,random_ordinary,0.9786606287464079
176,50,random_ordinary,0.9833232326780541
122,26,random_ordinary,0.9828879084562436
84,105,random_ordinary,0.9860527301754148
26,148,random_ordinary,0.9877158683200596
24,109,random_ordinary,0.9822856645013119
164,148,random_ordinary,0.9831986106256091
181,21,random_ordinary,0.9874260369836443
175,190,random_ordinary,0.9804792912888924
79,184,random_ordinary,0.9858899631390848
116,160,random_ordinary,0.9792265764146908
136,176,random_ordinary,0.9794254993997957
137,136,random_ordinary,0.9880246371680924
109,82,random_ordinary,0.9917344045190842
91,167,random_ordinary,0.9831114953644923
148,81,random_ordinary,0.9795793986187564
92,23,random_ordinary,0.9817006990633124
61,189,random_ordinary,0.9828462799673499
98,120,random_ordinary,0.9885580510247625
191,138,random_ordinary,0.9806342566049495
5,56,random_ordinary,0.9832211855965511
166,55,random_ordinary,0.9810348236024728
37,39,random_ordinary,0.9881369209987528
183,133,random_ordinary,0.9838461777011531
153,91,random_ordinary,0.9820799038962692
21,149,random_ordinary,0.9861454813141293
124,77,random_ordinary,0.9889727653742074
127,67,random_ordinary,0.9878379825248031
118,199,random_ordinary,0.9864665805348075
124,121,random_ordinary,0.9854132331158018
180,45,random_ordinary,0.973499449862217
19,95,random_ordinary,0.941400282031037
99,143,random_ordinary,0.9866779946232539
184,116,random_ordinary,0.9824500794851458
27,114,random_ordinary,0.9840651760256364
140,185,random_ordinary,0.9832301965468769
44,145,random_ordinary,0.987267260977865
67,119,random_ordinary,0.9837323738438893
33,148,random_ordinary,0.9839164414468975
8,105,random_ordinary,0.9540797219005066
66,150,random_ordinary,0.9865863335268527
66,101,random_ordinary,0.9838053666566164
79,112,random_ordinary,0.9817392365973904
174,55,random_ordinary,0.9850851276555903
53,148,random_ordinary,0.9882253500895479
44,71,random_ordinary,0.9877361271327117
10,82,random_ordinary,0.9846613487060789
14,15,random_ordinary,0.9794446811493028
59,57,random_ordinary,0.9805223770324536
149,13,random_ordinary,0.9791619882571453
148,70,random_ordinary,0.980990980850094
188,46,random_ordinary,0.972531581265327
102,198,random_ordinary,0.9865416128175222
140,41,random_ordinary,0.9743662339222116
72,88,random_ordinary,0.9902210146203536
60,68,random_ordinary,0.9869839374215673
135,123,random_ordinary,0.9846830631082317
130,133,random_ordinary,0.9827045131332285
95,35,random_ordinary,0.9901741559828686
164,85,random_ordinary,0.9801352544321507
106,129,random_ordinary,0.9829475808198357
92,121,random_ordinary,0.9674200718136576
137,119,random_ordinary,0.9854190348559108
181,103,random_ordinary,0.9845756980498426
5,103,random_ordinary,0.9823714759425585
37,109,random_ordinary,0.980835282725351
34,72,random_ordinary,0.9750629886833557
49,169,random_ordinary,0.9789155677968702
61,99,random_ordinary,0.9766558217998069
104,31,random_ordinary,0.9850065924889028
28,190,random_ordinary,0.9893976622398963
70,68,random_ordinary,0.9777715742610478
152,159,random_ordinary,0.9871460988344938
0,124,random_ordinary,0.9853084118121734
67,6,random_ordinary,0.9824883355875115
52,159,random_ordinary,0.9707162812060045
114,43,random_ordinary,0.9853585303684721
4,157,random_ordinary,0.9855745253787884
112,105,random_ordinary,0.9881986836896465
156,150,random_ordinary,0.9745959616579815
108,37,random_ordinary,0.9747365298215814
14,197,random_ordinary,0.9802226634458262
26,179,random_ordinary,0.9893278608315476
39,166,random_ordinary,0.9831098181102045
199,177,random_ordinary,0.979294404506744
2,184,random_ordinary,0.9830643846462335
187,190,random_ordinary,0.978633344256745
194,105,random_ordinary,0.9856108957420693
179,143,random_ordinary,0.9861285169217859
198,174,random_ordinary,0.9812555344454785
169,36,random_ordinary,0.9815980832908859
158,150,random_ordinary,0.9852811176166104
40,143,random_ordinary,0.9884990197936144
199,132,random_ordinary,0.984088146904906
198,67,random_ordinary,0.9790540403060328
61,168,random_ordinary,0.9802706466216361
107,44,random_ordinary,0.986008528196942
32,60,random_ordinary,0.9879816220052222
1,14,random_ordinary,0.9808852041381239
9,12,random_ordinary,0.9846262714765728
182,0,random_ordinary,0.9817032245625663
199,190,random_ordinary,0.9826605891656826
74,70,random_ordinary,0.9814592341248444
150,90,random_ordinary,0.9903703747104805
132,103,random_ordinary,0.9816150596492497
149,179,random_ordinary,0.9796153596430377
27,53,random_ordinary,0.9888678461758866
162,58,random_ordinary,0.9837834810904379
118,43,random_ordinary,0.979744895836581
101,174,random_ordinary,0.9895552404355697
37,81,random_ordinary,0.9744898004605109
125,98,random_ordinary,0.9771790032691388
161,176,random_ordinary,0.9809433194739487
115,48,random_ordinary,0.9792581476282882
100,68,random_ordinary,0.9848821115431659
79,34,random_ordinary,0.9834183915561341
11,197,random_ordinary,0.9646858512617169
70,119,random_ordinary,0.9874796654335257
118,177,random_ordinary,0.9844446600414486
18,13,random_ordinary,0.9819588294028393
147,125,random_ordinary,0.9855753453812645
136,90,random_ordinary,0.9855411246104399
19,14,random_ordinary,0.9831727287651123
184,166,random_ordinary,0.9854865125014347
133,148,random_ordinary,0.9789433303924622
163,127,random_ordinary,0.9848083739109549
174,162,random_ordinary,0.980991028460977
186,112,random_ordinary,0.9837028865711139
92,120,random_ordinary,0.9862607464035096
74,72,random_ordinary,0.986105574687924
95,125,random_ordinary,0.9880261453881778
172,88,random_ordinary,0.9876009778002292
9,97,random_ordinary,0.9839697770003419
120,146,random_ordinary,0.9880549058716449
79,36,random_ordinary,0.9706971335758985
187,66,random_ordinary,0.9771564668721519
90,79,random_ordinary,0.9882969020154998
130,137,random_ordinary,0.9820575126785451
188,182,random_ordinary,0.9835077729589845
158,80,random_ordinary,0.9824633422144241
24,86,random_ordinary,0.988763037884203
28,183,random_ordinary,0.9877050275121673
38,58,random_ordinary,0.985878924101165
23,47,random_ordinary,0.9732680079503586
111,132,random_ordinary,0.9822402316294686
110,51,random_ordinary,0.9810885891543955
127,119,random_ordinary,0.9878503629926567
84,40,random_ordinary,0.9874844613350438
73,181,random_ordinary,0.987387241254666
181,132,random_ordinary,0.9826496176577851
5,163,random_ordinary,0.9729877267665482
123,175,random_ordinary,0.9744852034338918
69,33,random_ordinary,0.9869975757265397
38,93,random_ordinary,0.9866127577072695
76,80,random_ordinary,0.9872635794221033
170,97,random_ordinary,0.968303434584534
166,15,random_ordinary,0.9821441821669159
177,19,random_ordinary,0.9846748757530507
113,190,random_ordinary,0.9804656316982749
137,2,random_ordinary,0.9855463247416177
48,33,random_ordinary,0.9823586311141488
58,119,random_ordinary,0.9877847592520482
89,174,random_ordinary,0.985539358002796
100,80,random_ordinary,0.9857586695398773
14,25,random_ordinary,0.9842040281001525
8,18,random_ordinary,0.9773195078561516
23,99,random_ordinary,0.9804787498871438
143,32,random_ordinary,0.9676195684495539
182,80,random_ordinary,0.9821687274538611
3,166,random_ordinary,0.9842243629553545
171,42,random_ordinary,0.9783505080356811
139,156,random_ordinary,0.9784914696340002
36,108,random_ordinary,0.9893326842930621
28,36,random_ordinary,0.9890747579450146
157,57,random_ordinary,0.9895340533647651
35,28,random_ordinary,0.9691094747852613
165,193,random_ordinary,0.9831723796720275
24,198,random_ordinary,0.985057978199085
135,80,random_ordinary,0.9876867508015682
20,179,random_ordinary,0.9845746474730116
127,182,random_ordinary,0.9876469877616387
18,107,random_ordinary,0.9769079719422439
87,118,random_ordinary,0.9842675718926491
178,70,random_ordinary,0.9840845759906626
167,40,random_ordinary,0.986595947112042
146,68,random_ordinary,0.9743689339032895
81,73,random_ordinary,0.9908948791722081
196,90,random_ordinary,0.9868776156452133
79,173,random_ordinary,0.9861937901248113
159,19,random_ordinary,0.9850576465313131
68,97,random_ordinary,0.9780622554124059
128,185,random_ordinary,0.9877751982297217
55,133,random_ordinary,0.9852542066988095
34,128,random_ordinary,0.9854287824599507
47,176,random_ordinary,0.9877940737289674
1,10,random_ordinary,0.9811127271517386
25,73,random_ordinary,0.9780543341604534
161,50,random_ordinary,0.9869303030170815
43,100,random_ordinary,0.9833619751231926
89,29,random_ordinary,0.9885424536537979
17,197,random_ordinary,0.9774463681707419
4,3,random_ordinary,0.9876896587364111
77,123,random_ordinary,0.9880280389311734
131,67,random_ordinary,0.9878745439183367
192,15,random_ordinary,0.9853824627713
77,194,random_ordinary,0.97935760252908
32,18,random_ordinary,0.9836884862109064
8,135,random_ordinary,0.9779268247965711
181,62,random_ordinary,0.9892007941267266
63,0,random_ordinary,0.9819236282163272
171,17,random_ordinary,0.9831881608777648
78,16,random_ordinary,0.9831468449231352
166,190,random_ordinary,0.9848047324188807
86,155,random_ordinary,0.9715127298614543
47,63,random_ordinary,0.9787188754673927
152,197,random_ordinary,0.9891945916441157
71,150,random_ordinary,0.9904337780826208
118,199,random_ordinary,0.9864665805348075
129,120,random_ordinary,0.9801439028738875
158,2,random_ordinary,0.9831914780634471
166,64,random_ordinary,0.9808327564221988
136,111,random_ordinary,0.9880594053772798
181,171,random_ordinary,0.9919291529180865
188,131,random_ordinary,0.9858372950754273
145,185,random_ordinary,0.9855530511955666
100,126,random_ordinary,0.9770504703358434
89,99,random_ordinary,0.9830322754319891
82,159,random_ordinary,0.9880413568755181
77,184,random_ordinary,0.9804593928577368
2,183,random_ordinary,0.9813702278125026
74,92,random_ordinary,0.984047500092101
176,87,random_ordinary,0.9850361381118851
100,28,random_ordinary,0.9834824653012745
138,131,random_ordinary,0.9862511278282013
132,150,random_ordinary,0.9756445334580202
156,154,random_ordinary,0.9862990249982296
134,122,random_ordinary,0.9835149584061665
21,39,random_ordinary,0.9879068825675621
31,86,random_ordinary,0.9816138713690579
73,170,random_ordinary,0.9809282247228995
2,101,random_ordinary,0.98466960534811
186,157,random_ordinary,0.9871037896334894
75,193,random_ordinary,0.9845543363186293
163,29,random_ordinary,0.9844613087956763
179,150,random_ordinary,0.9840009219688054
183,127,random_ordinary,0.9791493655093279
46,5,random_ordinary,0.9837039637455953
123,55,random_ordinary,0.9837819567076106
77,20,random_ordinary,0.9856761033736405
71,181,random_ordinary,0.985677499716957
105,136,random_ordinary,0.9830215592081284
18,61,random_ordinary,0.9850649646943763
9,187,random_ordinary,0.9859171001108826
151,60,random_ordinary,0.9834714248098416
100,188,random_ordinary,0.9800330157602082
34,115,random_ordinary,0.9803526440202133
154,102,random_ordinary,0.9824746064862359
129,57,random_ordinary,0.9862820281123312
183,15,random_ordinary,0.9840828229322154
167,158,random_ordinary,0.9808532824920219
154,197,random_ordinary,0.9801495185586447
132,162,random_ordinary,0.9820869678457392
36,71,random_ordinary,0.9899538268304039
164,139,random_ordinary,0.9781161810168216
102,132,random_ordinary,0.971196538907302
47,83,random_ordinary,0.9890032986650255
178,17,random_ordinary,0.978466877500691
20,82,random_ordinary,0.9743435151279908
87,104,random_ordinary,0.9867877707478337
198,195,random_ordinary,0.9800223469345213
149,82,random_ordinary,0.9767807992374021
80,133,random_ordinary,0.9805350119245495
13,63,random_ordinary,0.9760478489124139
65,108,random_ordinary,0.9854767873324258
65,3,random_ordinary,0.981153351748791
175,170,random_ordinary,0.9789126450013169
168,84,random_ordinary,0.9810381793936312
161,143,random_ordinary,0.9862099369001328
125,116,random_ordinary,0.9837820355262645
134,186,random_ordinary,0.9771880182351154
12,79,random_ordinary,0.9888946728524493
50,148,random_ordinary,0.9833379636880101
16,82,random_ordinary,0.9634191234126469
177,122,random_ordinary,0.9830418594079628
112,190,random_ordinary,0.9833530070025462
194,90,random_ordinary,0.9789189212905137
71,24,random_ordinary,0.9861553329020583
81,67,random_ordinary,0.8690628602565984
10,124,random_ordinary,0.9695641131492636
183,49,random_ordinary,0.9806214031225887
79,193,random_ordinary,0.9826870935905692
22,105,random_ordinary,0.986450056513963
91,137,random_ordinary,0.9834411315099413
194,192,random_ordinary,0.9859479654278964
194,18,random_ordinary,0.9871844884115306
159,59,random_ordinary,0.9855095826834299
95,88,random_ordinary,0.9847507427239273
182,2,random_ordinary,0.9825066292933756
134,126,random_ordinary,0.9839781298937968
6,134,random_ordinary,0.9818929213227232
71,152,random_ordinary,0.9888979256722399
18,184,random_ordinary,0.9831674155349396
81,121,random_ordinary,0.987162378401495
58,3,random_ordinary,0.9820936843940178
66,158,random_ordinary,0.9849066824791767
115,92,random_ordinary,0.991230296383559
122,53,random_ordinary,0.9867023815469764
1,97,random_ordinary,0.9858811720924406
148,47,random_ordinary,0.9814731100122057
76,151,random_ordinary,0.9778308699407086
28,154,random_ordinary,0.966128853531081
88,190,random_ordinary,0.9835968324811549
118,69,random_ordinary,0.9897434388708282
0,60,random_ordinary,0.9854076240910423
5,128,random_ordinary,0.9844106256494807
63,53,random_ordinary,0.9800914322620242
111,82,random_ordinary,0.979082573101455
13,72,random_ordinary,0.985876295465014
36,6,random_ordinary,0.9844685443678445
26,105,random_ordinary,0.9838125320297969
79,66,random_ordinary,0.9887263905122053
106,47,random_ordinary,0.9802034368549863
103,111,random_ordinary,0.9860740527825367
86,95,random_ordinary,0.9862532233841689
60,195,random_ordinary,0.98785106112817
39,74,random_ordinary,0.9870983099833031
39,122,random_ordinary,0.9860800390540758
196,126,random_ordinary,0.977562691874116
161,18,random_ordinary,0.9822472694577696
195,16,random_ordinary,0.9830269154315232
73,6,random_ordinary,0.9901167080015435
94,116,random_ordinary,0.9887052793228515
7,8,random_ordinary,0.9858439467267052
108,74,random_ordinary,0.9824631119017901
157,161,random_ordinary,0.9874609868403804
181,133,random_ordinary,0.9855661070790772
14,170,random_ordinary,0.9663638902148861
59,0,random_ordinary,0.982136651872701
174,48,random_ordinary,0.9865476806115394
141,145,random_ordinary,0.9823189615898367
126,82,random_ordinary,0.9803521894137368
168,48,random_ordinary,0.9865048948372679
112,42,random_ordinary,0.9880260970312325
164,99,random_ordinary,0.9830066407499605
64,108,random_ordinary,0.9796065615926187
11,103,random_ordinary,0.9862381259107735
65,79,random_ordinary,0.9903900244309385
142,41,random_ordinary,0.9825735900485822
143,83,random_ordinary,0.987968484686292
19,175,random_ordinary,0.9760099491986222
114,107,random_ordinary,0.9855499257098866
82,113,random_ordinary,0.9818113510663661
96,5,random_ordinary,0.9630996288924594
73,42,random_ordinary,0.9836588014146253
153,13,random_ordinary,0.9819015218940462
187,176,random_ordinary,0.9846313140273998
134,36,random_ordinary,0.9834930883542016
13,17,random_ordinary,0.9792568213328434
135,7,random_ordinary,0.9857544057864834
48,161,random_ordinary,0.9803351156600079
177,91,random_ordinary,0.9843950428822574
135,2,random_ordinary,0.9771198991894562
117,131,random_ordinary,0.9814914695631988
171,151,random_ordinary,0.976534659739896
134,104,random_ordinary,0.9875613867513897
115,14,random_ordinary,0.9830066075505157
116,40,random_ordinary,0.9817463083860817
113,17,random_ordinary,0.9847200154996114
23,196,random_ordinary,0.9789038551490697
128,41,random_ordinary,0.9828677046979034
139,72,random_ordinary,0.9837946603945287
125,153,random_ordinary,0.9632664278682391
23,132,random_ordinary,0.9779179869007684
19,117,random_ordinary,0.9795109049304201
196,123,random_ordinary,0.9814498818058146
94,142,random_ordinary,0.9727711819295697
2,172,random_ordinary,0.9848881801195386
159,80,random_ordinary,0.9812585137795193
22,166,random_ordinary,0.9815615773706436
134,16,random_ordinary,0.9871764689215923
139,2,random_ordinary,0.985653779687242
176,140,random_ordinary,0.9610807630891398
126,52,random_ordinary,0.9840722734979136
158,82,random_ordinary,0.9886142313272431
132,113,random_ordinary,0.9749433387483245
88,145,random_ordinary,0.9877992565085966
165,9,random_ordinary,0.9881914439481125
98,19,random_ordinary,0.9739988457609724
125,16,random_ordinary,0.9824350529321545
46,65,random_ordinary,0.9858772213713781
112,106,random_ordinary,0.9836814818976295
10,96,random_ordinary,0.9838088680130762
11,114,random_ordinary,0.983108566596232
71,191,random_ordinary,0.9862526464917416
64,182,random_ordinary,0.9836828003765199
76,107,random_ordinary,0.9889356539275361
7,138,random_ordinary,0.9894004825450771
117,188,random_ordinary,0.983521159674857
114,53,random_ordinary,0.9825797497698069
73,89,random_ordinary,0.9626970133422721
178,17,random_ordinary,0.978466877500691
183,95,random_ordinary,0.9901715985061001
2,30,random_ordinary,0.9713378162234478
151,83,random_ordinary,0.9824511257403509
43,0,random_ordinary,0.9852939074583669
91,6,random_ordinary,0.9713082573724998
90,20,random_ordinary,0.9600410694148085
100,35,random_ordinary,0.9824060453518504
22,55,random_ordinary,0.9847054177449557
104,178,random_ordinary,0.9825159188124045
195,44,random_ordinary,0.9823376694115409
94,7,random_ordinary,0.9781518717984339
23,36,random_ordinary,0.9875184964345733
104,108,random_ordinary,0.9841167771030777
191,109,random_ordinary,0.9777625985791921
135,143,random_ordinary,0.9776261106570614
172,176,random_ordinary,0.9857254841176625
131,179,random_ordinary,0.9781964849422534
122,85,random_ordinary,0.9840124051003997
158,130,random_ordinary,0.9876878564062059
98,183,random_ordinary,0.9814398664803081
25,39,random_ordinary,0.9826673469784806
70,164,random_ordinary,0.986118688079567
139,162,random_ordinary,0.9842432238646612
159,14,random_ordinary,0.9828177296166356
45,126,random_ordinary,0.9870386842360851
194,180,random_ordinary,0.9844000485578221
29,32,random_ordinary,0.9734839224741487
120,93,random_ordinary,0.9831560673784223
163,154,random_ordinary,0.9874755403085613
72,99,random_ordinary,0.9892112696375139
143,158,random_ordinary,0.9806674436930939
149,173,random_ordinary,0.9843254109379606
172,189,random_ordinary,0.9740791692865645
158,29,random_ordinary,0.9904191523668655
87,182,random_ordinary,0.9781265965726692
115,55,random_ordinary,0.9855801398539845
85,152,random_ordinary,0.9816213818905659
184,171,random_ordinary,0.9886388171615847
39,81,random_ordinary,0.9919661510964012
60,172,random_ordinary,0.988080315160494
58,80,random_ordinary,0.9857102013033319
142,44,random_ordinary,0.9797634903696832
128,167,random_ordinary,0.9829499065786784
111,113,random_ordinary,0.9836901183691799
182,68,random_ordinary,0.9817016327420176
36,139,random_ordinary,0.9718440538945953
169,145,random_ordinary,0.97983656366519
86,173,random_ordinary,0.9859145133911151
72,33,random_ordinary,0.9877730031772681
189,57,random_ordinary,0.9840852144899596
31,64,random_ordinary,0.9855476418351896
145,35,random_ordinary,0.98131914257766
34,132,random_ordinary,0.9872792264904293
34,16,random_ordinary,0.9825049159505724
23,58,random_ordinary,0.9764208166355545
78,179,random_ordinary,0.9813865311289999
113,57,random_ordinary,0.9752916566574457
115,137,random_ordinary,0.9816328450785632
175,52,random_ordinary,0.9813935661952349
79,3,random_ordinary,0.9829942456201813
141,84,random_ordinary,0.984589003945195
146,0,random_ordinary,0.9790550141707309
80,34,random_ordinary,0.986339849880366
192,10,random_ordinary,0.9860608037730301
79,176,random_ordinary,0.9846488598572436
108,185,random_ordinary,0.9850114332373514
10,61,random_ordinary,0.9832214835827762
197,63,random_ordinary,0.9888211556833372
118,113,random_ordinary,0.991790796230287
72,25,random_ordinary,0.9851023728169203
142,115,random_ordinary,0.9815495833572817
186,165,random_ordinary,0.9834007101201709
89,97,random_ordinary,0.9859864314312946
149,192,random_ordinary,0.985503834718118
123,87,random_ordinary,0.9817910952312585
7,100,random_ordinary,0.9805683035993257
198,143,random_ordinary,0.9818651396204086
147,97,random_ordinary,0.9852061377373531
137,80,random_ordinary,0.9831649481650871
143,67,random_ordinary,0.9902355873913061
113,91,random_ordinary,0.9887800561418555
118,111,random_ordinary,0.9818175266772358
153,108,random_ordinary,0.9808092242671612
65,28,random_ordinary,0.9834253077627585
165,124,random_ordinary,0.9855399002753804
110,5,random_ordinary,0.9707759372295774
112,105,random_ordinary,0.9881986836896465
51,21,random_ordinary,0.988536403524719
15,72,random_ordinary,0.9870587504978485
12,48,random_ordinary,0.9898672618397375
96,50,random_ordinary,0.987067391080112
82,147,random_ordinary,0.9768436660308865
20,45,random_ordinary,0.9787404809320295
47,176,random_ordinary,0.9877940737289674
192,144,random_ordinary,0.9835378043884545
194,87,random_ordinary,0.9869506544921773
175,135,random_ordinary,0.9814893666926178
8,193,random_ordinary,0.9785440980562458
71,91,random_ordinary,0.9854243690755822
180,186,random_ordinary,0.985312089745401
178,56,random_ordinary,0.9885397424983593
0,13,random_ordinary,0.9841052447377945
177,158,random_ordinary,0.9823459524370417
56,141,random_ordinary,0.9764657060576941
151,135,random_ordinary,0.9793203907146841
83,186,random_ordinary,0.9812873608979957
160,4,random_ordinary,0.9869324419588853
116,75,random_ordinary,0.977086656548017
192,165,random_ordinary,0.9802493275416582
45,192,random_ordinary,0.9835234118244581
147,193,random_ordinary,0.9727550815522071
129,39,random_ordinary,0.9839440423110114
15,168,random_ordinary,0.9871048906181414
84,187,random_ordinary,0.9821820743349928
81,188,random_ordinary,0.9832183761794812
90,91,random_ordinary,0.9820460951481436
189,89,random_ordinary,0.9796412752450323
185,41,random_ordinary,0.9741812803688774
38,164,random_ordinary,0.9822720318150957
34,99,random_ordinary,0.9818312039384215
190,36,random_ordinary,0.9846573789504279
134,39,random_ordinary,0.9834240693220153
133,85,random_ordinary,0.9867833607933956
105,131,random_ordinary,0.9851372318781927
140,128,random_ordinary,0.9830230291025588
18,148,random_ordinary,0.9801132880610784
105,187,random_ordinary,0.9843988615359824
18,44,random_ordinary,0.9806632314919383
145,112,random_ordinary,0.9836557803178224
42,27,random_ordinary,0.9859109648480336
60,15,random_ordinary,0.9882676408975725
66,39,random_ordinary,0.9885772270363922
66,192,random_ordinary,0.9856698527021762
68,26,random_ordinary,0.9786908159263134
143,22,random_ordinary,0.9842986993695737
98,7,random_ordinary,0.9859895326156122
9,71,random_ordinary,0.9912502625622529
30,105,random_ordinary,0.9675711663583267
86,69,random_ordinary,0.9874451602549712
41,4,random_ordinary,0.9800370957015988
171,129,random_ordinary,0.9832833833392444
109,49,random_ordinary,0.9833073990682133
139,96,random_ordinary,0.9862237342384579
89,47,random_ordinary,0.9857448364174073
195,64,random_ordinary,0.9782799216409407
89,111,random_ordinary,0.9667477028094653
9,197,random_ordinary,0.9764939217977194
163,59,random_ordinary,0.972888712994588
120,97,random_ordinary,0.9840690759267213
122,65,random_ordinary,0.9818830344442512
165,163,random_ordinary,0.9856651074909247
187,188,random_ordinary,0.9821764784777565
186,164,random_ordinary,0.969980683611062
158,74,random_ordinary,0.9874897962733614
115,106,random_ordinary,0.9876935160305335
197,107,random_ordinary,0.9793527171473608
35,148,random_ordinary,0.9804307431908961
165,18,random_ordinary,0.980853733728646
40,166,random_ordinary,0.986590734360445
55,157,random_ordinary,0.9891688020934336
189,27,random_ordinary,0.9860200747804695
196,40,random_ordinary,0.9843714290868325
193,123,random_ordinary,0.9784585099575267
3,181,random_ordinary,0.9798685886192404
44,153,random_ordinary,0.982075689332212
110,163,random_ordinary,0.9734351192228337
20,139,random_ordinary,0.9870088780918506
57,136,random_ordinary,0.9803524171203505
23,130,random_ordinary,0.9874689704477416
35,138,random_ordinary,0.9810566341718479
199,92,random_ordinary,0.9741374558489184
99,129,random_ordinary,0.9809068786029534
198,80,random_ordinary,0.9817053409369805
98,114,random_ordinary,0.9607044292536691
109,176,random_ordinary,0.9852059450866336
31,65,random_ordinary,0.986089984743987
101,121,random_ordinary,0.9843067520952524
55,16,random_ordinary,0.9744840204276827
61,90,random_ordinary,0.9938212768806348
119,91,random_ordinary,0.9898732925130107
148,184,random_ordinary,0.9861515047536862
