"session_id","measurement_id","sample_id","roi_within_measurement","theta_session_deg","center_x_um","center_y_um","manual_width_um","manual_height_um","status"
"zro2_120_formal","99","99","single","-0.7000000000025182","-18.885813516888913","-9.63176517009062","208.19985818372407","209.84246061515384","PASS"
"zro2_120_formal","100","100","single","-0.7000000000025182","-11.4746018155703","-27.03619649273112","206.57729941291583","207.88062622309204","PASS"
"zro2_120_formal","101","101","single","-0.7000000000025182","-13.560296322716107","-10.723535016898179","209.0211593994389","210.25311122301127","PASS"
"zro2_120_formal","102","102","single","-0.7000000000025182","-2.2578298701852693","6.7976664920984105","209.8424606151538","207.7892075758666","PASS"
"zro2_120_formal","103","103","single","-0.7000000000025182","11.558141844560472","11.55703924201269","201.21879785014744","207.7892075758666","PASS"
"zro2_120_formal","104","104","single","-0.7000000000025182","14.695486117454987","16.241541900794775","205.73595453657936","210.66376183086874","PASS"
"zro2_120_formal","105","105","single","-0.7000000000025182","22.835140011839332","10.187214091895063","209.02115939943894","212.71701487015594","PASS"
"zro2_120_formal","106","106","single","-0.7000000000025182","-5.355304958871207","-6.256176164749878","203.97064579256363","206.57729941291583","PASS"
"zro2_120_formal","107","107","single","-0.7000000000025182","18.916691167772235","8.797704957656519","207.78920757586656","205.7359545365794","PASS"
"zro2_120_formal","108","108","single","-0.7000000000025182","9.425447979197724","3.338914525456643","200.71232876712327","206.5772994129159","PASS"
"zro2_120_formal","109","109","single","-0.7000000000025182","-33.302664416471835","-13.15175265918666","209.0211593994389","206.55725575229425","PASS"
"zro2_120_formal","110","110","single","-0.7000000000025182","-12.706446428664936","-8.06453910892615","208.19985818372407","209.8424606151538","PASS"
"zro2_120_formal","111","111","single","-0.7000000000025182","-5.127152677408085","7.2434048846959955","208.19985818372407","211.89571365444107","PASS"
"zro2_120_formal","112","112","single","-0.7000000000025182","-25.4990243790317","25.272116083614986","207.22896281800396","207.880626223092","PASS"
"zro2_120_formal","113","113","single","-0.7000000000025182","-6.55930562160986","7.671584061426382","206.14660514443682","211.07441243872614","PASS"
"zro2_120_formal","114","114","single","-0.7000000000025182","14.099623851437102","17.891547122476165","209.43181000729635","211.48506304658363","PASS"
"zro2_120_formal","115","115","single","-0.7000000000025182","-40.91630921715125","2.341817330746167","206.55725575229422","210.25311122301127","PASS"
"zro2_120_formal","116","116","single","-0.7000000000025182","-24.09343311881041","1.1095737570008093","208.19985818372396","208.19985818372405","PASS"
"zro2_120_formal","117","117","single","-0.7000000000025182","21.981278824522605","17.523173417526277","209.83561643835628","210.48727984344424","PASS"
"zro2_120_formal","118","118","single","-0.7000000000025182","5.135454193605001","-9.925254921014242","209.43181000729635","212.3063642622985","PASS"
"zro2_120_formal","119","119","single","-0.7000000000025182","14.013952540354635","-5.926919066995759","202.45074967371977","208.19985818372407","PASS"
"zro2_120_formal","120","120","single","-0.7000000000025182","-20.402154989821376","-10.960175384572745","203.97064579256363","207.228962818004","PASS"
"zro2_20_supplement","1","1","slot_1","-0.650000000002521","-250.2705040613109","20.07908024564913","203.27205088943464","208.19985818372407","PASS"
"zro2_20_supplement","1","2","slot_2","-0.650000000002521","252.12595661978426","13.15238891890265","199.1655448108603","209.84246061515384","PASS"
"zro2_20_supplement","2","3","slot_1","-0.650000000002521","-251.700038228164","25.759952615820016","199.4090019569472","209.18395303326807","PASS"
"zro2_20_supplement","2","4","slot_2","-0.650000000002521","248.3228571373423","21.819753296132415","197.11229177157304","206.55725575229428","PASS"
"zro2_20_supplement","3","5","slot_1","-0.650000000002521","-250.16709001854704","17.270391675881214","203.9706457925637","211.7906066536204","PASS"
"zro2_20_supplement","3","6","slot_2","-0.650000000002521","248.81301165836388","10.725912490834999","208.19985818372402","210.66376183086874","PASS"
"zro2_20_supplement","4","7","slot_1","-0.650000000002521","-249.83758291906605","17.592506047117816","203.3189823874756","215.0489236790607","PASS"
"zro2_20_supplement","4","8","slot_2","-0.650000000002521","246.76222003709535","10.954517499332937","209.02115939943894","211.89571365444104","PASS"
"zro2_20_supplement","5","9","slot_1","-0.650000000002521","-249.54503946080695","14.656513064766726","205.2739726027398","215.7005870841488","PASS"
"zro2_20_supplement","5","10","slot_2","-0.650000000002521","246.33529081245828","9.52199144368082","208.19985818372402","212.3063642622985","PASS"
"zro2_20_supplement","6","11","slot_1","-0.650000000002521","-249.26728145903655","10.41727714098062","204.62230919765173","212.4422700587085","PASS"
"zro2_20_supplement","6","12","slot_2","-0.650000000002521","250.81255886179446","5.9804414737624745","202.45074967371977","208.6105087915815","PASS"
"zro2_20_supplement","7","13","slot_1","-0.650000000002521","-250.77929291609175","29.530424320555767","204.50400271300697","209.02115939943894","PASS"
"zro2_20_supplement","7","14","slot_2","-0.650000000002521","250.4016002592498","24.05489338322065","202.04009906586236","210.25311122301125","PASS"
"zro2_20_supplement","8","15","slot_1","-0.650000000002521","-247.90489669164657","15.615463450232102","204.6223091976517","215.04892367906072","PASS"
"zro2_20_supplement","8","16","slot_2","-0.650000000002521","249.21198938236208","9.694693450900965","206.55725575229428","212.71701487015594","PASS"
"zro2_20_supplement","9","17","slot_1","-0.650000000002521","-250.94433820825807","-3.1165274876806395","204.9146533208645","213.5383160858708","PASS"
"zro2_20_supplement","9","18","slot_2","-0.650000000002521","247.76815128805745","-8.974731106974575","209.02115939943894","213.9489666937283","PASS"
"zro2_20_supplement","10","19","slot_1","-0.650000000002521","-247.5975677768987","13.982713409316116","207.88062622309204","215.7005870841488","PASS"
"zro2_20_supplement","10","20","slot_2","-0.650000000002521","250.0037070275219","8.538993474303922","203.3189823874756","214.39726027397268","PASS"
"zro2_60_pass","1","1","slot_1","-0.4500000000025324","-191.10297123805105","6.642097571683365","206.14660514443682","211.48506304658358","PASS"
"zro2_60_pass","1","2","slot_2","-0.4500000000025324","207.85863038277677","3.891226300642451","206.9679063601517","209.84246061515384","PASS"
"zro2_60_pass","2","3","slot_1","-0.4500000000025324","-192.0277133540785","0.932096754750075","213.74559686888452","211.7906066536204","PASS"
"zro2_60_pass","2","4","slot_2","-0.4500000000025324","208.01234600720528","-2.6805933827530213","210.66376183086868","210.66376183086868","PASS"
"zro2_60_pass","3","5","slot_1","-0.4500000000025324","-199.00397921260625","20.2560412506192","208.19985818372396","211.4850630465836","PASS"
"zro2_60_pass","3","6","slot_2","-0.4500000000025324","200.98744247345948","17.90774489906875","207.7892075758666","211.48506304658363","PASS"
"zro2_60_pass","4","7","slot_1","-0.4500000000025324","-203.96066140427877","16.599002278877666","208.19985818372396","209.84246061515384","PASS"
"zro2_60_pass","4","8","slot_2","-0.4500000000025324","194.6032031108197","15.493907986712893","213.12766547801334","212.30636426229847","PASS"
"zro2_60_pass","5","9","slot_1","-0.4500000000025324","-201.3124786381439","13.90889179348061","211.07441243872614","211.07441243872614","PASS"
"zro2_60_pass","5","10","slot_2","-0.4500000000025324","199.50989456029484","12.786058850858698","209.84246061515375","208.6105087915815","PASS"
"zro2_60_pass","6","11","slot_1","-0.4500000000025324","-207.56932223841","27.715253606933114","211.4850630465835","209.84246061515384","PASS"
"zro2_60_pass","6","12","slot_2","-0.4500000000025324","192.2103300580949","24.547293975118645","209.0211593994389","213.12766547801337","PASS"
"zro2_60_pass","7","13","slot_2","-0.4500000000025324","182.85648142784282","10.0422142254278","207.78920757586656","214.3596173015857","PASS"
"zro2_60_pass","7","14","slot_1","-0.4500000000025324","-217.6575848054829","15.144592781165189","206.57729941291592","208.5322896281801","PASS"
"zro2_60_pass","8","15","slot_2","-0.4500000000025324","200.6015117885016","-5.086367272173868","209.84246061515375","213.1276654780134","PASS"
"zro2_60_pass","8","16","slot_1","-0.4500000000025324","-199.865346378412","-1.2872376195816737","208.53228962818008","209.8356164383562","PASS"
"zro2_60_pass","9","17","slot_2","-0.4500000000025324","192.8364807879178","-0.3027519599738986","210.66376183086862","209.4318100072964","PASS"
"zro2_60_pass","9","18","slot_1","-0.4500000000025324","-209.61876855270108","2.064895646620648","199.57619541871765","206.14660514443685","PASS"
"zro2_60_pass","10","19","slot_2","-0.4500000000025324","190.11895602454152","-6.4413572367257","201.21879785014744","208.61050879158148","PASS"
"zro2_60_pass","10","20","slot_1","-0.4500000000025324","-205.56721768440417","-4.948201466353514","209.4318100072963","205.32530392872192","PASS"
"zro2_60_pass","11","21","slot_2","-0.4500000000025324","190.13024425665066","-5.004124438236341","209.43181000729635","206.55725575229428","PASS"
"zro2_60_pass","11","22","slot_1","-0.4500000000025324","-211.08341562916965","-1.4142386318872666","210.66376183086862","208.19985818372405","PASS"
"zro2_60_pass","12","23","slot_2","-0.4500000000025324","193.7937336467402","-9.139530745057822","205.3253039287219","212.30636426229853","PASS"
"zro2_60_pass","12","24","slot_1","-0.4500000000025324","-204.4780305201528","-7.767843983545404","199.4090019569472","207.228962818004","PASS"
"zro2_60_pass","13","25","slot_1","-0.4500000000025324","-206.2922126945136","10.167701237824495","199.40900195694724","207.88062622309204","PASS"
"zro2_60_pass","13","26","slot_2","-0.4500000000025324","193.71903564707523","7.49291852776311","202.45074967371983","209.43181000729638","PASS"
"zro2_60_pass","14","27","slot_1","-0.4500000000025324","-201.61939169833832","0.9754092116634687","213.12766547801328","209.8424606151538","PASS"
"zro2_60_pass","14","28","slot_2","-0.4500000000025324","198.38009301066242","-0.3462922838231488","209.4318100072963","207.78920757586658","PASS"
"zro2_60_pass","15","29","slot_1","-0.4500000000025324","-207.8354019952666","-6.162376643173021","209.02115939943883","210.2531112230113","PASS"
"zro2_60_pass","15","30","slot_2","-0.4500000000025324","190.7123364739617","-9.320660647465449","207.3785569680091","211.89571365444107","PASS"
"zro2_60_pass","16","31","slot_1","-0.4500000000025324","-198.71589921879342","4.648574229275089","205.7359545365794","209.8424606151538","PASS"
"zro2_60_pass","16","32","slot_2","-0.4500000000025324","200.44779616407314","1.4854524112216319","209.43181000729635","211.48506304658358","PASS"
"zro2_60_pass","17","33","slot_1","-0.4500000000025324","-210.5790751831275","3.684535823962599","213.09393346379653","207.88062622309204","PASS"
"zro2_60_pass","17","34","slot_2","-0.4500000000025324","190.9332267929176","0.7708766111637715","213.09393346379653","210.48727984344427","PASS"
"zro2_60_pass","18","35","slot_1","-0.4500000000025324","-198.11123053726422","3.206503617024686","204.50400271300708","211.07441243872617","PASS"
"zro2_60_pass","18","36","slot_2","-0.4500000000025324","201.45987757885388","-0.3704813526283097","203.27205088943464","211.07441243872614","PASS"
"zro2_60_pass","19","37","slot_2","-0.4500000000025324","200.65795294904694","2.0997967202729013","212.30636426229842","208.61050879158148","PASS"
"zro2_60_pass","19","38","slot_1","-0.4500000000025324","-199.159963024296","5.5498989962873","212.4422700587085","210.48727984344427","PASS"
"zro2_60_pass","20","39","slot_2","-0.4500000000025324","209.00668877152887","-6.795035829943375","206.9679063601517","211.4850630465836","PASS"
"zro2_60_pass","20","40","slot_1","-0.4500000000025324","-191.08351604337423","-3.311261885594483","210.48727984344424","212.44227005870843","PASS"
"zro2_60_pass","21","41","slot_2","-0.4500000000025324","192.58439628368177","-6.255389520557073","211.895713654441","213.1276654780134","PASS"
"zro2_60_pass","21","42","slot_1","-0.4500000000025324","-210.30955262776084","-3.4860995947279028","200.71232876712327","210.4872798434443","PASS"
"zro2_60_pass","22","43","slot_2","-0.4500000000025324","182.93762984585587","-5.768959162542079","199.9868460265751","211.48506304658363","PASS"
"zro2_60_pass","22","44","slot_1","-0.4500000000025324","-211.62051638996311","-4.4533283545158895","212.4422700587085","208.5322896281801","PASS"
"zro2_60_pass","23","45","slot_2","-0.4500000000025324","200.1973242644241","-4.261866178148754","210.66376183086862","209.8424606151538","PASS"
"zro2_60_pass","23","46","slot_1","-0.4500000000025324","-200.519548734564","-1.6079411729122104","209.83561643835623","209.18395303326807","PASS"
"zro2_60_pass","24","47","slot_2","-0.4500000000025324","201.9318324523889","-9.41660233230945","201.3639921722113","209.8356164383562","PASS"
"zro2_60_pass","24","48","slot_1","-0.4500000000025324","-198.28486006084304","-7.490644278484202","206.57729941291592","210.4872798434443","PASS"
"zro2_60_pass","25","49","slot_1","-0.4500000000025324","-206.4252832892197","-6.775024724775463","205.92563600782785","210.4872798434443","PASS"
"zro2_60_pass","25","50","slot_2","-0.4500000000025324","192.5714954469857","-7.897941290259178","206.9679063601517","209.84246061515387","PASS"
"zro2_60_pass","26","51","slot_1","-0.4500000000025324","-215.67880112158156","-23.320275637099044","207.22896281800396","211.1389432485323","PASS"
"zro2_60_pass","26","52","slot_2","-0.4500000000025324","184.62262752348275","-26.520688696314348","211.07441243872609","212.7170148701559","PASS"
"zro2_60_pass","27","53","slot_1","-0.4500000000025324","-181.7831129967888","-22.283130214003677","211.1389432485324","209.83561643835623","PASS"
"zro2_60_pass","27","54","slot_2","-0.4500000000025324","213.1780905679271","-24.691651021781087","203.2720508894347","211.07441243872617","PASS"
"zro2_60_pass","28","55","slot_1","-0.4500000000025324","-205.8854189767076","-19.318916846660045","206.55725575229422","211.07441243872617","PASS"
"zro2_60_pass","28","56","slot_2","-0.4500000000025324","197.79368116825282","-22.722834936840446","210.25311122301116","210.6637618308687","PASS"
"zro2_60_pass","29","57","slot_1","-0.4500000000025324","-192.3432988076126","2.2379424171559803","209.18395303326812","210.48727984344427","PASS"
"zro2_60_pass","29","58","slot_2","-0.4500000000025324","207.61944671523685","-0.4188594902386036","209.02115939943894","209.4318100072964","PASS"
"zro2_60_pass","30","59","slot_1","-0.4500000000025324","-199.63554398345207","-7.869432596355532","212.30636426229847","211.89571365444107","PASS"
"zro2_60_pass","30","60","slot_2","-0.4500000000025324","200.9637715933169","-11.249161617730817","212.30636426229847","213.1276654780134","PASS"
