dataset_index,target,observed_canonical,frozen_target,abs_error,passed
19,ilr_z3,-1.8037453384168267,-1.8037453384168265,2.220446049250313e-16,True
20,ilr_z3,0.3283289710971924,0.3283289710971924,0.0,True
21,ilr_z3,1.0358483854958105,1.0358483854958105,0.0,True
22,ilr_z3,-0.28552808748899333,-0.2855280874889933,5.551115123125783e-17,True
23,ilr_z3,-0.7815358044467487,-0.7815358044467487,0.0,True
24,ilr_z3,-0.17500720681481302,-0.175007206814813,2.7755575615628914e-17,True
25,ilr_z3,-0.15603591984446685,-0.1560359198444669,5.551115123125783e-17,True
26,ilr_z3,0.1674302473802088,0.1674302473802088,0.0,True
27,ilr_z3,-0.24470995317642813,-0.2447099531764281,2.7755575615628914e-17,True
28,ilr_z3,0.7338116968139898,0.7338116968139898,0.0,True
29,ilr_z3,0.3929375472045308,0.3929375472045308,0.0,True
30,ilr_z3,0.3290485027796266,0.3290485027796266,0.0,True
31,ilr_z3,0.37866039228312265,0.3786603922831226,5.551115123125783e-17,True
32,ilr_z3,0.7043186880738525,0.7043186880738525,0.0,True
33,ilr_z3,-0.25791290743916734,-0.2579129074391673,5.551115123125783e-17,True
34,ilr_z3,0.37141673405153053,0.3714167340515305,5.551115123125783e-17,True
35,ilr_z3,0.9847506410048814,0.9847506410048814,0.0,True
36,ilr_z3,0.673593622624693,0.673593622624693,0.0,True
37,ilr_z3,-1.050369989961102,-1.050369989961102,0.0,True
38,ilr_z3,0.325241242886576,0.3252412428865761,5.551115123125783e-17,True
39,ilr_z3,0.9486121749255072,0.9486121749255072,0.0,True
40,ilr_z3,0.3497791055554897,0.3497791055554897,0.0,True
41,ilr_z3,1.8073087436680897,1.8073087436680888,8.881784197001252e-16,True
42,ilr_z3,0.6606186008838998,0.6606186008838998,0.0,True
43,ilr_z3,-0.09554936290503586,-0.0955493629050358,6.938893903907228e-17,True
44,ilr_z3,-1.0598064402704361,-1.059806440270436,2.220446049250313e-16,True
45,ilr_z3,-0.21248130930241002,-0.21248130930241,2.7755575615628914e-17,True
46,ilr_z3,0.22744622262001354,0.2274462226200135,5.551115123125783e-17,True
47,ilr_z3,0.23527157641667198,0.2352715764166719,8.326672684688674e-17,True
48,ilr_z3,1.153553242384084,1.153553242384084,0.0,True
49,ilr_z3,0.6582155212294217,0.6582155212294217,0.0,True
50,ilr_z3,0.99678985288989,0.9967898528898896,3.3306690738754696e-16,True
51,ilr_z3,-1.3279095498032416,-1.3279095498032416,0.0,True
52,ilr_z3,-0.414290804004057,-0.414290804004057,0.0,True
53,ilr_z3,0.4868976702422814,0.4868976702422813,1.1102230246251565e-16,True
54,ilr_z3,1.140394654396221,1.1403946543962211,2.220446049250313e-16,True
55,ilr_z3,0.6841319893566811,0.6841319893566811,0.0,True
56,ilr_z3,-0.2665327142861741,-0.2665327142861741,0.0,True
57,ilr_z3,-0.4714822668481778,-0.4714822668481778,0.0,True
58,ilr_z3,-0.408831402621497,-0.408831402621497,0.0,True
59,ilr_z3,0.5887385532347957,0.5887385532347958,1.1102230246251565e-16,True
60,ilr_z3,-1.0615927163867103,-1.0615927163867105,2.220446049250313e-16,True
61,ilr_z3,0.3720294452348503,0.3720294452348504,5.551115123125783e-17,True
62,ilr_z3,-0.09536181114134451,-0.0953618111413445,1.3877787807814457e-17,True
63,ilr_z3,1.9708437180188028,1.9708437180188028,0.0,True
64,ilr_z3,0.8956400780272157,0.8956400780272157,0.0,True
65,ilr_z3,-1.3425130456627898,-1.3425130456627898,0.0,True
66,ilr_z3,-0.48707094761797587,-0.4870709476179758,5.551115123125783e-17,True
67,ilr_z3,-1.2562636566418766,-1.2562636566418763,2.220446049250313e-16,True
68,ilr_z3,0.7073078395741454,0.7073078395741454,0.0,True
69,ilr_z3,-0.001054163393059747,-0.0010541633930597,4.705437428587089e-17,True
70,ilr_z3,0.42326268365903713,0.4232626836590372,5.551115123125783e-17,True
71,ilr_z3,2.0080457747430525,2.0080457747430525,0.0,True
72,ilr_z3,0.9801197172808803,0.9801197172808804,1.1102230246251565e-16,True
73,ilr_z3,-1.034712694648843,-1.034712694648843,0.0,True
74,ilr_z3,0.3803169994548229,0.3803169994548228,1.1102230246251565e-16,True
75,ilr_z3,0.4074602706916485,0.4074602706916485,0.0,True
76,ilr_z3,0.24486769659439148,0.2448676965943914,8.326672684688674e-17,True
77,ilr_z3,2.029616806193767,2.029616806193767,0.0,True
78,ilr_z3,0.1796138660899928,0.1796138660899928,0.0,True
79,ilr_z3,0.20231136653588722,0.2023113665358872,2.7755575615628914e-17,True
80,ilr_z3,0.30406158976420655,0.3040615897642065,5.551115123125783e-17,True
81,ilr_z3,0.6321289019753449,0.6321289019753449,0.0,True
82,ilr_z3,-0.8323106689919638,-0.8323106689919636,2.220446049250313e-16,True
83,ilr_z3,-0.5291966632688446,-0.5291966632688446,0.0,True
84,ilr_z3,0.3153522661107156,0.3153522661107156,0.0,True
85,ilr_z3,1.1560167076288368,1.1560167076288368,0.0,True
86,ilr_z3,2.402377677522158,2.402377677522158,0.0,True
87,ilr_z3,1.2582568866581167,1.2582568866581167,0.0,True
88,ilr_z3,1.7296373225059873,1.7296373225059871,2.220446049250313e-16,True
89,ilr_z3,1.3061984895633405,1.3061984895633405,0.0,True
90,ilr_z3,0.2488940642579468,0.2488940642579468,0.0,True
91,ilr_z3,0.30733711573796285,0.3073371157379628,5.551115123125783e-17,True
92,ilr_z3,0.11932804902181739,0.1193280490218173,8.326672684688674e-17,True
93,ilr_z3,0.005331389620980124,0.0053313896209801,2.3418766925686896e-17,True
94,ilr_z3,1.3952660268209924,1.3952660268209924,0.0,True
95,ilr_z3,1.7054704073211497,1.70547040732115,2.220446049250313e-16,True
96,ilr_z3,0.8308103490459773,0.8308103490459773,0.0,True
97,ilr_z3,0.3863975630821551,0.3863975630821552,1.1102230246251565e-16,True
98,ilr_z3,-1.2797730671156826,-1.2797730671156826,0.0,True
99,ilr_z3,1.117520373361838,1.1175203733618382,2.220446049250313e-16,True
100,ilr_z3,-0.22032578472423658,-0.2203257847242365,8.326672684688674e-17,True
101,ilr_z3,0.2819099390988058,0.2819099390988058,0.0,True
102,ilr_z3,0.7526270520490675,0.7526270520490677,1.1102230246251565e-16,True
103,ilr_z3,0.7474555916239214,0.7474555916239214,0.0,True
104,ilr_z3,0.1835051244508186,0.1835051244508186,0.0,True
105,ilr_z3,0.1721033014952601,0.1721033014952601,0.0,True
106,ilr_z3,0.7867426364117904,0.7867426364117905,1.1102230246251565e-16,True
107,ilr_z3,1.0514570561125165,1.0514570561125165,0.0,True
108,ilr_z3,0.9978859300284595,0.9978859300284596,1.1102230246251565e-16,True
109,ilr_z3,-0.11130059946828576,-0.1113005994682857,5.551115123125783e-17,True
110,ilr_z3,0.001553822161850273,0.0015538221618502,7.3075226425523e-17,True
111,ilr_z3,1.1124723640897989,1.1124723640897989,0.0,True
112,ilr_z3,0.8016980288617376,0.8016980288617376,0.0,True
113,ilr_z3,1.0422094710159315,1.0422094710159318,2.220446049250313e-16,True
114,ilr_z3,0.9873595601206073,0.9873595601206072,1.1102230246251565e-16,True
115,ilr_z3,1.1461543058109955,1.1461543058109955,0.0,True
116,ilr_z3,-0.21332120796393841,-0.2133212079639384,2.7755575615628914e-17,True
117,ilr_z3,-1.1243987469945493,-1.1243987469945491,2.220446049250313e-16,True
118,ilr_z3,-0.924584292963173,-0.9245842929631732,2.220446049250313e-16,True
119,ilr_z3,-0.760542499443755,-0.760542499443755,0.0,True
120,ilr_z3,0.16859890020354182,0.1685989002035417,1.1102230246251565e-16,True
121,ilr_z3,-1.002340067884325,-1.002340067884325,0.0,True
122,ilr_z3,-0.09239463841652158,-0.0923946384165214,1.8041124150158794e-16,True
123,ilr_z3,-0.7821546028736771,-0.7821546028736771,0.0,True
124,ilr_z3,-1.5940789343956272,-1.5940789343956272,0.0,True
125,ilr_z3,-0.17161157057885829,-0.1716115705788582,8.326672684688674e-17,True
126,ilr_z3,-1.7112098021446192,-1.7112098021446192,0.0,True
127,ilr_z3,-2.0068233296539386,-2.0068233296539386,0.0,True
128,ilr_z3,-1.217483826762214,-1.217483826762214,0.0,True
129,ilr_z3,-1.3142520516668175,-1.3142520516668177,2.220446049250313e-16,True
130,ilr_z3,0.025253286401163994,0.025253286401164,6.938893903907228e-18,True
131,ilr_z3,-0.8937011100974234,-0.8937011100974231,2.220446049250313e-16,True
132,ilr_z3,0.3263575992791173,0.3263575992791173,0.0,True
133,ilr_z3,0.7341414321818878,0.7341414321818878,0.0,True
134,ilr_z3,0.04156707553647354,0.0415670755364736,5.551115123125783e-17,True
135,ilr_z3,-0.3856670899364486,-0.3856670899364486,0.0,True
136,ilr_z3,-1.3368855980159415,-1.3368855980159415,0.0,True
137,ilr_z3,-1.787203607251548,-1.787203607251548,0.0,True
138,ilr_z3,1.1492513118229006,1.1492513118229006,0.0,True
139,ilr_z3,0.0925057827113777,0.0925057827113776,9.71445146547012e-17,True
140,ilr_z3,1.2732868736711351,1.2732868736711351,0.0,True
141,ilr_z3,-0.022277696464095414,-0.0222776964640953,1.1449174941446927e-16,True
142,ilr_z3,-0.5123882558108717,-0.5123882558108717,0.0,True
143,ilr_z3,-0.13572170479309364,-0.1357217047930937,5.551115123125783e-17,True
144,ilr_z3,0.023180951355320188,0.0231809513553202,1.0408340855860843e-17,True
145,ilr_z3,0.43286031418375315,0.4328603141837531,5.551115123125783e-17,True
146,ilr_z3,-0.6284446089718912,-0.6284446089718912,0.0,True
147,ilr_z3,0.21927695174174439,0.2192769517417443,8.326672684688674e-17,True
148,ilr_z3,-0.058589716424938966,-0.0585897164249389,6.938893903907228e-17,True
149,ilr_z3,-0.5232799753761848,-0.5232799753761848,0.0,True
150,ilr_z3,0.04333029177425167,0.0433302917742516,6.938893903907228e-17,True
151,ilr_z3,-0.16248202936859946,-0.1624820293685994,5.551115123125783e-17,True
152,ilr_z3,-1.5399808450738612,-1.5399808450738612,0.0,True
153,ilr_z3,-1.1882340349734624,-1.1882340349734624,0.0,True
154,ilr_z3,-1.1988173439702507,-1.1988173439702507,0.0,True
155,ilr_z3,-0.812162746104749,-0.812162746104749,0.0,True
156,ilr_z3,-0.18281412986926437,-0.1828141298692643,8.326672684688674e-17,True
157,ilr_z3,0.29928232087163215,0.2992823208716321,5.551115123125783e-17,True
158,ilr_z3,1.6314766779846064,1.6314766779846064,0.0,True
159,ilr_z3,0.5109705628363451,0.5109705628363451,0.0,True
160,ilr_z3,1.5045064236457322,1.5045064236457322,0.0,True
161,ilr_z3,0.7039944571700516,0.7039944571700516,0.0,True
162,ilr_z3,-0.46219550654152985,-0.4621955065415298,5.551115123125783e-17,True
163,ilr_z3,0.6444920506691146,0.6444920506691145,1.1102230246251565e-16,True
164,ilr_z3,0.3684968262547267,0.3684968262547267,0.0,True
165,ilr_z3,0.42604007689951173,0.4260400768995118,5.551115123125783e-17,True
166,ilr_z3,0.28101666686795523,0.2810166668679553,5.551115123125783e-17,True
167,ilr_z3,-2.7005686925936545,-2.7005686925936545,0.0,True
168,ilr_z3,-0.8734141257571413,-0.8734141257571413,0.0,True
169,ilr_z3,-0.7119718535876758,-0.7119718535876758,0.0,True
170,ilr_z3,0.8820898174263312,0.8820898174263312,0.0,True
171,ilr_z3,-0.04552245463312301,-0.045522454633123,6.938893903907228e-18,True
172,ilr_z3,0.014708474378571876,0.0147084743785718,7.632783294297951e-17,True
173,ilr_z3,0.6267450282357122,0.6267450282357122,0.0,True
174,ilr_z3,1.1361106057355645,1.1361106057355643,2.220446049250313e-16,True
175,ilr_z3,0.5282786171692017,0.5282786171692017,0.0,True
176,ilr_z3,0.11759085030303093,0.1175908503030309,2.7755575615628914e-17,True
177,ilr_z3,-0.9845107398282525,-0.9845107398282524,1.1102230246251565e-16,True
178,ilr_z3,-0.643481954836589,-0.643481954836589,0.0,True
179,ilr_z3,-0.8567134529598909,-0.8567134529598908,1.1102230246251565e-16,True
180,ilr_z3,-0.3456848176245674,-0.3456848176245672,1.6653345369377348e-16,True
181,ilr_z3,0.5852153702935384,0.5852153702935383,1.1102230246251565e-16,True
182,ilr_z3,1.9963842730047148,1.9963842730047148,0.0,True
183,ilr_z3,1.352756817683337,1.3527568176833369,2.220446049250313e-16,True
184,ilr_z3,-1.0907478309030922,-1.0907478309030922,0.0,True
185,ilr_z3,-0.2779294625095929,-0.277929462509593,1.1102230246251565e-16,True
186,ilr_z3,0.08965672547999139,0.0896567254799913,8.326672684688674e-17,True
187,ilr_z3,-0.07704336166614636,-0.0770433616661463,6.938893903907228e-17,True
188,ilr_z3,-0.8334153098605733,-0.8334153098605733,0.0,True
189,ilr_z3,-0.27936015544677134,-0.2793601554467712,1.6653345369377348e-16,True
190,ilr_z3,-0.19898287904282655,-0.1989828790428266,5.551115123125783e-17,True
191,ilr_z3,-1.682643458278135,-1.682643458278135,0.0,True
192,ilr_z3,0.3841597807087958,0.3841597807087958,0.0,True
193,ilr_z3,0.7451903653953813,0.7451903653953813,0.0,True
194,ilr_z3,0.4848231231689482,0.4848231231689481,1.1102230246251565e-16,True
195,ilr_z3,0.18316692096983647,0.1831669209698365,2.7755575615628914e-17,True
196,ilr_z3,-0.7963812063795741,-0.796381206379574,1.1102230246251565e-16,True
197,ilr_z3,-0.1885335755839388,-0.1885335755839388,0.0,True
198,ilr_z3,-0.2290332372495823,-0.2290332372495823,0.0,True
199,ilr_z3,-0.7741680440966823,-0.7741680440966823,0.0,True
0,ilr_z4,-1.6028149867022117,-1.6028149867022117,0.0,True
1,ilr_z4,-0.5584016556074597,-0.5584016556074597,0.0,True
2,ilr_z4,-0.5817022439876405,-0.5817022439876405,0.0,True
3,ilr_z4,-0.6259762723856899,-0.6259762723856899,0.0,True
4,ilr_z4,-0.7651652276805724,-0.7651652276805724,0.0,True
5,ilr_z4,-0.33727685859778794,-0.3372768585977879,5.551115123125783e-17,True
6,ilr_z4,0.9822989686850746,0.9822989686850746,0.0,True
7,ilr_z4,-0.5873939855573871,-0.5873939855573871,0.0,True
8,ilr_z4,0.6565829832575614,0.6565829832575614,0.0,True
9,ilr_z4,0.2369431581090661,0.2369431581090661,0.0,True
10,ilr_z4,0.659679389227135,0.659679389227135,0.0,True
11,ilr_z4,-1.8476478954747517,-1.847647895474752,2.220446049250313e-16,True
12,ilr_z4,0.6925344746327072,0.6925344746327072,0.0,True
13,ilr_z4,-0.0535991796497234,-0.0535991796497234,0.0,True
14,ilr_z4,-0.502038541508528,-0.502038541508528,0.0,True
15,ilr_z4,-1.7498312827476878,-1.7498312827476878,0.0,True
16,ilr_z4,1.83118975872116,1.83118975872116,0.0,True
17,ilr_z4,0.13627230811735788,0.1362723081173578,8.326672684688674e-17,True
18,ilr_z4,-0.15223696438456458,-0.1522369643845645,8.326672684688674e-17,True
19,ilr_z4,-1.5364703840891316,-1.5364703840891316,0.0,True
20,ilr_z4,-0.10021643287274554,-0.1002164328727455,4.163336342344337e-17,True
21,ilr_z4,0.9267653667963505,0.9267653667963504,1.1102230246251565e-16,True
22,ilr_z4,-0.015231526657394733,-0.0152315266573947,3.2959746043559335e-17,True
23,ilr_z4,-0.6504853139139679,-0.6504853139139679,0.0,True
24,ilr_z4,-1.2444890222034886,-1.2444890222034886,0.0,True
25,ilr_z4,-1.185852515291271,-1.185852515291271,0.0,True
26,ilr_z4,-0.14238602043931128,-0.1423860204393112,8.326672684688674e-17,True
27,ilr_z4,-0.353784258747753,-0.353784258747753,0.0,True
28,ilr_z4,0.39990813584264234,0.3999081358426423,5.551115123125783e-17,True
29,ilr_z4,0.3444010261431133,0.3444010261431133,0.0,True
30,ilr_z4,-0.36035129090265067,-0.3603512909026506,5.551115123125783e-17,True
31,ilr_z4,0.48202175009155446,0.4820217500915544,5.551115123125783e-17,True
32,ilr_z4,0.31665147471847543,0.3166514747184754,5.551115123125783e-17,True
33,ilr_z4,-0.8547051457421744,-0.8547051457421744,0.0,True
34,ilr_z4,-0.7012319459233151,-0.7012319459233151,0.0,True
35,ilr_z4,0.2527778325560823,0.2527778325560823,0.0,True
36,ilr_z4,-0.08452804267636875,-0.0845280426763687,5.551115123125783e-17,True
37,ilr_z4,-0.13186734945374598,-0.1318673494537459,8.326672684688674e-17,True
38,ilr_z4,0.27006571827461123,0.2700657182746112,5.551115123125783e-17,True
39,ilr_z4,0.7763077458400466,0.7763077458400466,0.0,True
40,ilr_z4,-0.26385471767788915,-0.2638547176778891,5.551115123125783e-17,True
41,ilr_z4,-0.20054464873898978,-0.2005446487389897,8.326672684688674e-17,True
42,ilr_z4,-0.49644951518310576,-0.4964495151831057,5.551115123125783e-17,True
43,ilr_z4,-0.44100454902226927,-0.4410045490222692,5.551115123125783e-17,True
44,ilr_z4,-0.5062884582332015,-0.5062884582332015,0.0,True
45,ilr_z4,-0.8751206866449143,-0.8751206866449143,0.0,True
46,ilr_z4,-0.10183698531378516,-0.1018369853137851,5.551115123125783e-17,True
47,ilr_z4,-0.74447638910246,-0.74447638910246,0.0,True
48,ilr_z4,0.4276189220614357,0.4276189220614357,0.0,True
49,ilr_z4,-0.3515721834181133,-0.3515721834181133,0.0,True
50,ilr_z4,-0.0635569546271787,-0.0635569546271787,0.0,True
51,ilr_z4,-1.8953547595904563,-1.8953547595904563,0.0,True
52,ilr_z4,-0.7727939042093109,-0.7727939042093109,0.0,True
53,ilr_z4,-1.4875556741008025,-1.4875556741008025,0.0,True
54,ilr_z4,0.31068326581253985,0.3106832658125398,5.551115123125783e-17,True
55,ilr_z4,0.2236892485773427,0.2236892485773427,0.0,True
56,ilr_z4,-0.42247137206980206,-0.422471372069802,5.551115123125783e-17,True
57,ilr_z4,-0.17753354796137757,-0.1775335479613775,8.326672684688674e-17,True
58,ilr_z4,-0.17199375619149912,-0.1719937561914991,2.7755575615628914e-17,True
59,ilr_z4,0.19621784997030808,0.196217849970308,8.326672684688674e-17,True
60,ilr_z4,-0.5201323295491401,-0.5201323295491401,0.0,True
61,ilr_z4,0.021422966069427122,0.0214229660694271,2.0816681711721685e-17,True
62,ilr_z4,0.20966954505103622,0.2096695450510362,2.7755575615628914e-17,True
63,ilr_z4,-1.0684768765734933,-1.068476876573493,2.220446049250313e-16,True
64,ilr_z4,-0.9829662527231063,-0.9829662527231064,1.1102230246251565e-16,True
65,ilr_z4,-1.4281367614996716,-1.4281367614996716,0.0,True
66,ilr_z4,0.633196709884376,0.633196709884376,0.0,True
67,ilr_z4,-1.2319896330399207,-1.2319896330399207,0.0,True
68,ilr_z4,0.34659957534836366,0.3465995753483636,5.551115123125783e-17,True
69,ilr_z4,0.3286992269338344,0.3286992269338344,0.0,True
70,ilr_z4,-1.3500525887107595,-1.3500525887107595,0.0,True
71,ilr_z4,1.2003666169770753,1.2003666169770753,0.0,True
72,ilr_z4,1.0168348420468252,1.0168348420468252,0.0,True
73,ilr_z4,-1.8423089502388916,-1.842308950238892,4.440892098500626e-16,True
74,ilr_z4,-0.5590462434002955,-0.5590462434002955,0.0,True
75,ilr_z4,-0.5995751510617904,-0.5995751510617904,0.0,True
76,ilr_z4,-0.43840509491253293,-0.4384050949125329,5.551115123125783e-17,True
77,ilr_z4,0.5654209457793405,0.5654209457793405,0.0,True
78,ilr_z4,-0.2516366674435345,-0.2516366674435345,0.0,True
79,ilr_z4,0.5549385026207545,0.5549385026207545,0.0,True
80,ilr_z4,-0.06728491796567844,-0.0672849179656784,4.163336342344337e-17,True
81,ilr_z4,0.51764193070518,0.51764193070518,0.0,True
82,ilr_z4,-0.20969913760295245,-0.2096991376029524,5.551115123125783e-17,True
83,ilr_z4,0.4094821492789921,0.4094821492789921,0.0,True
84,ilr_z4,-0.8769443567729656,-0.8769443567729656,0.0,True
85,ilr_z4,1.4364140818865974,1.4364140818865974,0.0,True
86,ilr_z4,0.40724250085259656,0.4072425008525965,5.551115123125783e-17,True
87,ilr_z4,-0.4085440663320095,-0.4085440663320095,0.0,True
88,ilr_z4,-0.5205099346653844,-0.5205099346653844,0.0,True
89,ilr_z4,1.4854118618251995,1.4854118618251997,2.220446049250313e-16,True
90,ilr_z4,0.05283737655486131,0.0528373765548613,6.938893903907228e-18,True
91,ilr_z4,0.35337107392725636,0.3533710739272563,5.551115123125783e-17,True
92,ilr_z4,-0.3753497380577697,-0.3753497380577697,0.0,True
93,ilr_z4,-0.6399408686870707,-0.6399408686870707,0.0,True
94,ilr_z4,0.11700739056994315,0.1170073905699431,5.551115123125783e-17,True
95,ilr_z4,0.36243008890338085,0.3624300889033808,5.551115123125783e-17,True
96,ilr_z4,1.135186878454082,1.135186878454082,0.0,True
97,ilr_z4,-1.203822072667753,-1.203822072667753,0.0,True
98,ilr_z4,-0.2369767259903353,-0.2369767259903353,0.0,True
99,ilr_z4,0.6206854753662163,0.6206854753662163,0.0,True
100,ilr_z4,-0.42726247865491407,-0.427262478654914,5.551115123125783e-17,True
101,ilr_z4,0.4176274697447533,0.4176274697447533,0.0,True
102,ilr_z4,-0.5332871804202991,-0.5332871804202991,0.0,True
103,ilr_z4,1.1180098210974867,1.1180098210974867,0.0,True
104,ilr_z4,-0.20059619848559407,-0.200596198485594,5.551115123125783e-17,True
105,ilr_z4,-0.284578778678343,-0.284578778678343,0.0,True
106,ilr_z4,0.7756820892079697,0.7756820892079697,0.0,True
107,ilr_z4,-0.08574369478164445,-0.0857436947816444,5.551115123125783e-17,True
108,ilr_z4,-0.45242368332428573,-0.4524236833242857,5.551115123125783e-17,True
109,ilr_z4,-0.7478212444035524,-0.7478212444035524,0.0,True
110,ilr_z4,0.19340319831854563,0.1934031983185456,2.7755575615628914e-17,True
111,ilr_z4,0.25877891209344084,0.2587789120934408,5.551115123125783e-17,True
112,ilr_z4,-0.014598274702640695,-0.0145982747026406,9.540979117872439e-17,True
113,ilr_z4,0.7567125118073512,0.7567125118073512,0.0,True
114,ilr_z4,1.1698509747198123,1.1698509747198125,2.220446049250313e-16,True
115,ilr_z4,0.3417295321852277,0.3417295321852277,0.0,True
116,ilr_z4,0.21787993827588537,0.2178799382758853,5.551115123125783e-17,True
117,ilr_z4,-0.7444480390718503,-0.7444480390718503,0.0,True
118,ilr_z4,-0.6828819781587299,-0.6828819781587299,0.0,True
119,ilr_z4,-0.42410153173704734,-0.4241015317370473,5.551115123125783e-17,True
120,ilr_z4,-1.0754706630206006,-1.0754706630206006,0.0,True
121,ilr_z4,-1.1387586293597391,-1.1387586293597391,0.0,True
122,ilr_z4,-1.8409656019449188,-1.8409656019449188,0.0,True
123,ilr_z4,-1.8387533528533468,-1.8387533528533468,0.0,True
124,ilr_z4,-1.2539921992380745,-1.2539921992380745,0.0,True
125,ilr_z4,-1.8105091577522694,-1.8105091577522687,6.661338147750939e-16,True
126,ilr_z4,-1.4471107808324488,-1.4471107808324488,0.0,True
127,ilr_z4,-1.7069277741766253,-1.7069277741766251,2.220446049250313e-16,True
128,ilr_z4,-2.0357849065883613,-2.0357849065883613,0.0,True
129,ilr_z4,-2.0105111475976174,-2.0105111475976174,0.0,True
130,ilr_z4,-1.627709417518276,-1.627709417518276,0.0,True
131,ilr_z4,-0.8259007950195495,-0.8259007950195495,0.0,True
132,ilr_z4,-1.5250644327693037,-1.5250644327693037,0.0,True
133,ilr_z4,-0.9309694078383698,-0.9309694078383698,0.0,True
134,ilr_z4,-2.0360859361354833,-2.036085936135484,8.881784197001252e-16,True
135,ilr_z4,-0.5020825654197272,-0.5020825654197272,0.0,True
136,ilr_z4,-1.4645376455961272,-1.4645376455961272,0.0,True
137,ilr_z4,-1.8000266578979682,-1.8000266578979682,0.0,True
138,ilr_z4,0.38788546264762097,0.3878854626476209,5.551115123125783e-17,True
139,ilr_z4,-0.7120550991915953,-0.7120550991915953,0.0,True
140,ilr_z4,0.9323058834134388,0.9323058834134388,0.0,True
141,ilr_z4,-0.9991192370373235,-0.9991192370373236,1.1102230246251565e-16,True
142,ilr_z4,-0.5522677080506408,-0.5522677080506408,0.0,True
143,ilr_z4,0.09548102802084199,0.0954810280208419,9.71445146547012e-17,True
144,ilr_z4,-0.09580958220600426,-0.0958095822060042,5.551115123125783e-17,True
145,ilr_z4,-0.5172558769825538,-0.5172558769825538,0.0,True
146,ilr_z4,-1.1870743538149608,-1.1870743538149608,0.0,True
147,ilr_z4,0.15712987533545,0.15712987533545,0.0,True
148,ilr_z4,-0.5955602669668637,-0.5955602669668637,0.0,True
149,ilr_z4,-0.1355020213221319,-0.1355020213221319,0.0,True
150,ilr_z4,-1.436898733826959,-1.436898733826959,0.0,True
151,ilr_z4,-0.6339335500093093,-0.6339335500093093,0.0,True
152,ilr_z4,-1.6601105620665606,-1.6601105620665606,0.0,True
153,ilr_z4,-1.4813731738016214,-1.4813731738016214,0.0,True
154,ilr_z4,-0.8655743687889441,-0.8655743687889441,0.0,True
155,ilr_z4,-1.0515208683925361,-1.051520868392536,2.220446049250313e-16,True
156,ilr_z4,-0.012742276794872281,-0.0127422767948722,8.153200337090993e-17,True
157,ilr_z4,-0.570666276560083,-0.570666276560083,0.0,True
158,ilr_z4,-0.7112977970838272,-0.7112977970838272,0.0,True
159,ilr_z4,-1.0638751026033906,-1.0638751026033906,0.0,True
160,ilr_z4,0.7299780961986548,0.7299780961986548,0.0,True
161,ilr_z4,-0.9829254362997353,-0.9829254362997352,1.1102230246251565e-16,True
162,ilr_z4,-1.3238987251657321,-1.323898725165732,2.220446049250313e-16,True
163,ilr_z4,-0.9066934627430144,-0.9066934627430144,0.0,True
164,ilr_z4,-1.4197908320725723,-1.4197908320725725,2.220446049250313e-16,True
165,ilr_z4,-0.594831939533045,-0.594831939533045,0.0,True
166,ilr_z4,0.11279707598454769,0.1127970759845476,8.326672684688674e-17,True
167,ilr_z4,-1.7965896810320718,-1.7965896810320718,0.0,True
168,ilr_z4,-0.8277266389481224,-0.8277266389481224,0.0,True
169,ilr_z4,-0.9728396112795555,-0.9728396112795556,1.1102230246251565e-16,True
170,ilr_z4,-0.12105458078468441,-0.1210545807846844,1.3877787807814457e-17,True
171,ilr_z4,-0.5390225028288831,-0.5390225028288831,0.0,True
172,ilr_z4,-1.3021374527966392,-1.3021374527966392,0.0,True
173,ilr_z4,-1.0758965977340817,-1.0758965977340815,2.220446049250313e-16,True
174,ilr_z4,-0.19024612032035113,-0.1902461203203511,2.7755575615628914e-17,True
175,ilr_z4,0.7809589530006653,0.7809589530006653,0.0,True
176,ilr_z4,0.42552560275242907,0.425525602752429,5.551115123125783e-17,True
177,ilr_z4,-1.5193894172152391,-1.5193894172152391,0.0,True
178,ilr_z4,-1.8639873016225919,-1.863987301622592,2.220446049250313e-16,True
179,ilr_z4,-1.7610176800445978,-1.7610176800445978,0.0,True
180,ilr_z4,-1.462482733162149,-1.462482733162149,0.0,True
181,ilr_z4,-1.0509394451797336,-1.0509394451797336,0.0,True
182,ilr_z4,0.5133018007402409,0.5133018007402409,0.0,True
183,ilr_z4,-0.4596252257140072,-0.4596252257140072,0.0,True
184,ilr_z4,-2.331483614536927,-2.331483614536927,0.0,True
185,ilr_z4,-1.3669042098656063,-1.3669042098656063,0.0,True
186,ilr_z4,-1.3864081088644644,-1.3864081088644644,0.0,True
187,ilr_z4,-1.7008743731522307,-1.700874373152231,2.220446049250313e-16,True
188,ilr_z4,-1.535732163462657,-1.535732163462657,0.0,True
189,ilr_z4,-1.162588573653418,-1.162588573653418,0.0,True
190,ilr_z4,-1.1389987265820636,-1.1389987265820636,0.0,True
191,ilr_z4,-1.7557073159184795,-1.7557073159184795,0.0,True
192,ilr_z4,-1.0703504786751554,-1.0703504786751554,0.0,True
193,ilr_z4,-0.3964343784937665,-0.3964343784937665,0.0,True
194,ilr_z4,-1.155412705378168,-1.155412705378168,0.0,True
195,ilr_z4,-0.7551734029479078,-0.7551734029479078,0.0,True
