descriptor,error,passed,reason,job,switch,waist_um,dataset_index,check
A2_8_16,1.6725301218434296e-05,True,,grid_1_P01_w2.0,P01,2.0,1,grid_to_direct_points
entropy_8_16,1.6163050462092432e-05,True,,grid_1_P01_w2.0,P01,2.0,1,grid_to_direct_points
A2_16_32,7.71064981410774e-05,True,,grid_1_P01_w2.0,P01,2.0,1,grid_to_direct_points
entropy_16_32,3.896627511551509e-05,True,,grid_1_P01_w2.0,P01,2.0,1,grid_to_direct_points
D,0.00054954403914056,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
A_med,0.00035938931310399444,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
ilr_z1,0.0002189224496991131,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
ilr_z2,4.6491262780770525e-05,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
ilr_z3,0.0002188008545918052,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
ilr_z4,3.8963257736581575e-05,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
A2_8_16,0.00033267268472547684,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
entropy_8_16,0.00020162309183871518,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
A2_16_32,0.0010166675089332555,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
entropy_16_32,0.0003920934235024376,True,,grid_1_P10_w2.0,P10,2.0,1,grid_finest
D,0.00018308072546565244,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
A_med,0.0006369127529285139,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
ilr_z1,0.0005675037747814728,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
ilr_z2,0.0005999088903681077,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
ilr_z3,0.00015656408002573396,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
ilr_z4,2.7823265174071674e-05,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
A2_8_16,2.9596688929545145e-05,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
entropy_8_16,2.9676203616435526e-05,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
A2_16_32,0.00019376498231338246,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
entropy_16_32,8.815875842649312e-05,True,,grid_1_P10_w2.0,P10,2.0,1,grid_to_direct_points
D,0.0,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
A_med,0.0019813590036568667,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
ilr_z1,0.0012718711165944409,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
ilr_z2,0.004141610113935823,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
ilr_z3,0.00016152976763339488,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
ilr_z4,2.8638992388425877e-05,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
A2_8_16,5.170537109577822e-09,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
entropy_8_16,8.273263074620729e-08,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
A2_16_32,0.0017576099370056886,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
entropy_16_32,0.0005257384175821334,True,,grid_3_P11_w0.874,P11,0.874,3,grid_finest
D,0.0,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
A_med,0.00066589562649384,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
ilr_z1,0.0002410397650826426,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
ilr_z2,0.0004513225206403959,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
ilr_z3,3.377609640486945e-05,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
ilr_z4,5.986262158065581e-06,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
A2_8_16,7.81025910612243e-10,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
entropy_8_16,1.3171471163753168e-08,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
A2_16_32,0.0002718099998081369,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
entropy_16_32,8.021843150113339e-05,True,,grid_3_P11_w0.874,P11,0.874,3,grid_to_direct_points
D,0.0005731119170959268,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
A_med,0.004481862693930847,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
ilr_z1,0.00016062765095006495,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
ilr_z2,0.0012028026430111961,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
ilr_z3,0.0003396784448130036,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
ilr_z4,6.034100913464985e-05,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
A2_8_16,5.97460005358208e-07,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
entropy_8_16,7.858689661605078e-06,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
A2_16_32,6.408501900612151e-05,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
entropy_16_32,7.282903577601751e-05,True,,grid_0_P01_w2.0,P01,2.0,0,grid_finest
D,0.00019101135827293862,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
A_med,0.001307809503748258,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
ilr_z1,0.00017441246516613907,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
ilr_z2,0.0007023459395506713,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
ilr_z3,0.00014079052690098233,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
ilr_z4,2.6127212573782282e-05,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
A2_8_16,1.6021935456134173e-07,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
entropy_8_16,2.947506182682247e-06,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
A2_16_32,1.8843013486313787e-05,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
entropy_16_32,2.374378592828741e-05,True,,grid_0_P01_w2.0,P01,2.0,0,grid_to_direct_points
D,0.0007220476171773446,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
A_med,0.0028377239640636127,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
ilr_z1,0.00020882390884783796,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
ilr_z2,0.00046189104366684165,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
ilr_z3,7.23865604949081e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
ilr_z4,7.653449949853244e-06,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
A2_8_16,0.00024259796877756923,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
entropy_8_16,0.0001489297935824141,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
A2_16_32,0.0006998178496678831,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
entropy_16_32,0.00027634089772982096,True,,grid_1_P01_w3.0,P01,3.0,1,grid_finest
D,0.00024870204879581223,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
A_med,0.0015624138806937225,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
ilr_z1,1.9821207402490702e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
ilr_z2,8.593310746864622e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
ilr_z3,2.4066774199082985e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
ilr_z4,9.168661094202321e-06,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
A2_8_16,6.0418830813979696e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
entropy_8_16,3.855962435048155e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
A2_16_32,0.0001802239139403472,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
entropy_16_32,7.279256769471276e-05,True,,grid_1_P01_w3.0,P01,3.0,1,grid_to_direct_points
D,0.0007923561930571592,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
A_med,0.0003811998305823258,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
ilr_z1,0.0001399532157339297,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
ilr_z2,0.0004277216492934835,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
ilr_z3,3.96294361020419e-05,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
ilr_z4,6.7468642030305e-06,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
A2_8_16,1.3678710397702076e-07,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
entropy_8_16,2.2027864890472593e-07,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
A2_16_32,1.5022091002681037e-05,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
entropy_16_32,9.105390541663816e-06,True,,grid_2_P10_w3.0,P10,3.0,2,grid_finest
D,0.000756321682621452,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
A_med,0.00029580339982156103,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
ilr_z1,3.0924182017260995e-05,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
ilr_z2,0.00013877957886989422,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
ilr_z3,6.555631649441823e-05,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
ilr_z4,1.195325842308359e-05,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
A2_8_16,1.130986541086898e-07,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
entropy_8_16,3.0162236970554535e-07,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
A2_16_32,1.0570928839492844e-05,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
entropy_16_32,7.455128876121542e-06,True,,grid_2_P10_w3.0,P10,3.0,2,grid_to_direct_points
D,0.004617189931603679,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
A_med,0.003714773195199582,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
ilr_z1,0.0011587067097059383,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
ilr_z2,0.0017816398262208647,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
ilr_z3,0.00021378271663255918,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
ilr_z4,3.9425890703659316e-05,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
A2_8_16,1.683784649819664e-06,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
entropy_8_16,4.315353103107045e-06,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
A2_16_32,1.618604190312123e-05,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
entropy_16_32,4.523065564013273e-05,True,,grid_2_P11_w0.874,P11,0.874,2,grid_finest
D,0.0015302127241564464,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
A_med,0.0006686494651075828,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
ilr_z1,1.9300442222274392e-05,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
ilr_z2,6.0262720613553116e-05,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
ilr_z3,6.8032844825408415e-06,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
ilr_z4,1.214985401544466e-06,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
A2_8_16,8.744798352111616e-08,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
entropy_8_16,3.7130753319236653e-08,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
A2_16_32,4.018874957267826e-07,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
entropy_16_32,1.058541396231627e-06,True,,grid_2_P11_w0.874,P11,0.874,2,grid_to_direct_points
D,0.00022823875644214118,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
A_med,0.0017077168829559798,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
ilr_z1,0.0006734102657278273,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
ilr_z2,0.007376535520940481,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
ilr_z3,1.618977723982784e-05,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
ilr_z4,3.730448882658874e-06,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
A2_8_16,7.402796153854752e-10,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
entropy_8_16,2.7193451351825715e-08,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
A2_16_32,3.964376768195166e-05,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
entropy_16_32,1.726413701841345e-05,True,,grid_3_P11_w2.0,P11,2.0,3,grid_finest
D,7.567639949526872e-05,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
A_med,0.0006039535087920309,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
ilr_z1,0.0003480451569975704,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
ilr_z2,0.0024561372817180254,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
ilr_z3,4.267744260988415e-06,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
ilr_z4,7.222587838116162e-06,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
A2_8_16,2.9097102505204475e-10,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
entropy_8_16,9.295443401113879e-09,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
A2_16_32,1.5003070073182911e-05,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
entropy_16_32,1.1879142158111033e-05,True,,grid_3_P11_w2.0,P11,2.0,3,grid_to_direct_points
D,0.00022516648205901885,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
A_med,0.0032712230008462607,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
ilr_z1,0.00017591107187709678,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
ilr_z2,5.794451654916304e-06,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
ilr_z3,0.00011600616307653512,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
ilr_z4,2.005882377984977e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
A2_8_16,2.1442449937847385e-07,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
entropy_8_16,1.0062349685979743e-06,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
A2_16_32,3.37727289642098e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
entropy_16_32,3.2954847366956086e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_finest
D,7.502513660687307e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
A_med,0.0003286997276947795,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
ilr_z1,1.4432189253266302e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
ilr_z2,3.903525064814783e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
ilr_z3,2.2347311117984495e-05,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
ilr_z4,4.066258572136411e-06,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
A2_8_16,3.9480339442121704e-08,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
entropy_8_16,1.6068651939593614e-07,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
A2_16_32,6.573955118716057e-06,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
entropy_16_32,6.389136335216428e-06,True,,grid_0_P01_w3.0,P01,3.0,0,grid_to_direct_points
D,0.0011347750222295391,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
A_med,0.0006265058910705317,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
ilr_z1,0.005831702072748319,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
ilr_z2,0.010887487062417019,False,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
ilr_z3,0.0006234071033985877,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
ilr_z4,0.00010688513343680081,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
A2_8_16,6.734993964307989e-06,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
entropy_8_16,6.275940085728737e-05,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
A2_16_32,0.001012717891257786,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
entropy_16_32,0.0006519330904498077,True,,grid_0_P10_w2.0,P10,2.0,0,grid_finest
D,0.0011881207119459874,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
A_med,0.0013096408213323853,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
ilr_z1,0.003156101483248555,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
ilr_z2,0.00607968834100141,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
ilr_z3,0.00042137870315794856,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
ilr_z4,7.291789524553616e-05,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
A2_8_16,5.0471275133689986e-06,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
entropy_8_16,3.2956594270189266e-05,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
A2_16_32,0.0006489625376803199,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
entropy_16_32,0.0004262607754248193,True,,grid_0_P10_w2.0,P10,2.0,0,grid_to_direct_points
D,0.00360181882901007,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
A_med,0.0030408316981643717,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
ilr_z1,0.0011633844694025808,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
ilr_z2,0.00147453990076258,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
ilr_z3,0.00018083434976690071,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
ilr_z4,3.210880307601832e-05,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
A2_8_16,0.0003586888865759752,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
entropy_8_16,0.00019639953654421172,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
A2_16_32,0.0008471283213073999,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
entropy_16_32,0.0002917033201026986,True,,grid_1_P11_w0.874,P11,0.874,1,grid_finest
D,0.0011946991967720314,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
A_med,0.0009050701809964742,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
ilr_z1,0.00033647958917445173,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
ilr_z2,0.00042647731573576054,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
ilr_z3,5.2266421001534447e-05,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
ilr_z4,9.280307167675375e-06,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
A2_8_16,0.00010142130343282485,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
entropy_8_16,5.5445953549115856e-05,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
A2_16_32,0.0002390818105150183,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
entropy_16_32,8.225787866156242e-05,True,,grid_1_P11_w0.874,P11,0.874,1,grid_to_direct_points
D,0.0002790693807676926,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
A_med,0.008251490732417101,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
ilr_z1,0.0019168323010641255,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
ilr_z2,0.0023649241972896464,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
ilr_z3,0.0006662491153644779,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
ilr_z4,0.00014178631893396743,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
A2_8_16,3.7402511998685384e-07,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
entropy_8_16,3.1704827829076576e-06,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
A2_16_32,9.226884002000446e-05,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
entropy_16_32,0.000101874795212481,True,,grid_2_P11_w2.0,P11,2.0,2,grid_finest
D,9.30647265759059e-05,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
A_med,0.0032290252957559596,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
ilr_z1,0.0008983437583125909,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
ilr_z2,0.0010492579387058687,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
ilr_z3,0.0003338460026835943,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
ilr_z4,7.048590735546367e-05,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
A2_8_16,1.718028037611674e-07,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
entropy_8_16,1.9657122977828623e-06,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
A2_16_32,4.0306073043727686e-05,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
entropy_16_32,4.627969251311259e-05,True,,grid_2_P11_w2.0,P11,2.0,2,grid_to_direct_points
D,0.005933058016049124,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
A_med,0.0030349044693420146,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
ilr_z1,0.00010847017053022026,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
ilr_z2,0.00021544459347865396,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
ilr_z3,2.788689469189095e-06,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
ilr_z4,5.308199416582948e-07,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
A2_8_16,4.537142028748775e-08,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
entropy_8_16,1.5509211458430983e-06,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
A2_16_32,1.2279456712227521e-05,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
entropy_16_32,8.21972128173254e-06,True,,grid_0_P11_w0.874,P11,0.874,0,grid_finest
D,0.0019758637593543607,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
A_med,0.0008566167356704762,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
ilr_z1,2.8962216337093067e-05,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
ilr_z2,5.621684598042039e-05,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
ilr_z3,1.0909771141595325e-06,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
ilr_z4,2.0055440224861498e-07,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
A2_8_16,9.446801674251049e-09,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
entropy_8_16,4.255733540292628e-07,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
A2_16_32,3.201789272599953e-06,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
entropy_16_32,2.1519880323839224e-06,True,,grid_0_P11_w0.874,P11,0.874,0,grid_to_direct_points
D,0.00019463389728204827,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
A_med,0.0034641302351791155,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
ilr_z1,0.0009752300981545421,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
ilr_z2,0.0023893945254041364,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
ilr_z3,0.00014426557626112668,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
ilr_z4,2.6371706560775893e-06,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
A2_8_16,9.152682056701167e-09,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
entropy_8_16,1.8096994607030847e-07,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
A2_16_32,0.0017910670307688115,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
entropy_16_32,5.559465178123224e-05,True,,grid_3_P11_w3.0,P11,3.0,3,grid_finest
D,8.878058990759808e-05,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
A_med,0.0009184715557879097,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
ilr_z1,0.00015818916302551693,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
ilr_z2,0.0006947427034635165,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
ilr_z3,2.271220755245551e-05,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
ilr_z4,4.060965488312737e-06,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
A2_8_16,8.583945776408086e-10,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
entropy_8_16,9.89644119847588e-08,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
A2_16_32,0.0002719744169280558,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
entropy_16_32,4.541312873862502e-06,True,,grid_3_P11_w3.0,P11,3.0,3,grid_to_direct_points
D,0.00027121947848313615,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
A_med,0.007180192502115259,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
ilr_z1,0.002989139131769742,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
ilr_z2,0.00324871079827826,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
ilr_z3,0.0007656318372849524,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
ilr_z4,0.00013640635988582638,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
A2_8_16,0.00031134381876085637,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
entropy_8_16,6.800005989832103e-05,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
A2_16_32,0.0005400165276001623,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
entropy_16_32,3.140948992053083e-05,True,,grid_1_P10_w3.0,P10,3.0,1,grid_finest
D,9.266307324043518e-05,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
A_med,0.0012679589207516997,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
ilr_z1,0.0007462099748822981,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
ilr_z2,0.0007934248267685469,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
ilr_z3,0.00020053559456711945,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
