h,c,phi,lambda_peak,class_code
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,11.851008286901518,3
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.25,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,11.851008286901518,3
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.5,11.625,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,11.851008286901518,3
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.0,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,,0
6.0,0.6,0.375,,0
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.375,,0
6.0,0.6,0.375,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,11.851008286901518,3
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,0.75,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,11.851008286901518,3
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.125,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,11.851008286901518,3
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.5,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,,0
6.0,0.6,1.875,,0
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,1.875,,0
6.0,0.6,1.875,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,11.851008286901518,3
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.25,,0
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,,0
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,,0
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,,0
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,,0
6.0,0.6,2.625,11.851008286901518,3
6.0,0.6,2.625,11.851008286901518,3
