variant,fold,model,target,metric,score,n_train,n_test,alpha
src_gkf,2,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.370142042568092,81,20,
src_gkf,3,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.4809912453204557,81,20,
src_gkf,4,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.20317292477425986,81,20,
src_gkf,0,M3_u_What_What_over_h,A2_8_16,R2,0.7217392594118566,80,21,1.0
src_gkf,1,M3_u_What_What_over_h,A2_8_16,R2,0.8123348780014984,81,20,1.0
src_gkf,2,M3_u_What_What_over_h,A2_8_16,R2,0.7149432267249956,81,20,0.31622776601683794
src_gkf,3,M3_u_What_What_over_h,A2_8_16,R2,0.6204350756014703,81,20,0.31622776601683794
src_gkf,4,M3_u_What_What_over_h,A2_8_16,R2,0.6343208569726513,81,20,0.31622776601683794
src_gkf,0,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.7582650253630112,80,21,1.0
src_gkf,1,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.692096378125739,81,20,3.1622776601683795
src_gkf,2,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.7542368760528909,81,20,1.0
src_gkf,3,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.5804228431199168,81,20,0.31622776601683794
src_gkf,4,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.6881025216256919,81,20,1.0
src_gkf,0,M3_u_What_What_over_h,lambda_star_4_32,R2,0.5133741315025454,75,21,0.1
src_gkf,1,M3_u_What_What_over_h,lambda_star_4_32,R2,0.09469987854344786,77,19,10.0
src_gkf,2,M3_u_What_What_over_h,lambda_star_4_32,R2,0.28191496532709914,77,19,3.1622776601683795
src_gkf,3,M3_u_What_What_over_h,lambda_star_4_32,R2,0.5531818666878328,77,19,0.1
src_gkf,4,M3_u_What_What_over_h,lambda_star_4_32,R2,-0.4601374606210835,78,18,0.001
src_gkf,0,M_GEO_What_h_eta,p_8_16,R2,0.6315069784697738,80,21,0.31622776601683794
src_gkf,1,M_GEO_What_h_eta,p_8_16,R2,0.2393895384964877,81,20,1.0
src_gkf,2,M_GEO_What_h_eta,p_8_16,R2,0.525448758716579,81,20,0.31622776601683794
src_gkf,3,M_GEO_What_h_eta,p_8_16,R2,0.5979414189944525,81,20,0.31622776601683794
src_gkf,4,M_GEO_What_h_eta,p_8_16,R2,0.2967085112498712,81,20,0.31622776601683794
src_gkf,0,M_GEO_What_h_eta,ilr_z2,R2,0.5454118299898505,80,21,3.1622776601683795
src_gkf,1,M_GEO_What_h_eta,ilr_z2,R2,0.5304705720792823,81,20,1.0
src_gkf,2,M_GEO_What_h_eta,ilr_z2,R2,0.43964286002577335,81,20,0.31622776601683794
src_gkf,3,M_GEO_What_h_eta,ilr_z2,R2,0.18504507299519235,81,20,0.31622776601683794
src_gkf,4,M_GEO_What_h_eta,ilr_z2,R2,0.33142582739002535,81,20,1.0
src_gkf,0,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.272812744623841,80,21,
src_gkf,1,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,-0.04077199016572286,81,20,
src_gkf,2,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.18258702269478722,81,20,
src_gkf,3,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.312645619423776,81,20,
src_gkf,4,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.12476795520541084,81,20,
src_gkf,0,M_GEO_What_h_eta,A2_8_16,R2,0.7236233601116132,80,21,1.0
src_gkf,1,M_GEO_What_h_eta,A2_8_16,R2,0.7741559471773294,81,20,1.0
src_gkf,2,M_GEO_What_h_eta,A2_8_16,R2,0.709738452465503,81,20,0.31622776601683794
src_gkf,3,M_GEO_What_h_eta,A2_8_16,R2,0.6430784028528114,81,20,0.03162277660168379
src_gkf,4,M_GEO_What_h_eta,A2_8_16,R2,0.6625985719053669,81,20,1.0
src_gkf,0,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.7374632518763807,80,21,1.0
src_gkf,1,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.6884797382790591,81,20,1.0
src_gkf,2,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.7552573435635291,81,20,0.31622776601683794
src_gkf,3,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.6798154854240822,81,20,0.001
src_gkf,4,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.6454352596491177,81,20,1.0
src_gkf,0,M_GEO_What_h_eta,lambda_star_4_32,R2,0.1999245610048933,75,21,31.622776601683793
src_gkf,1,M_GEO_What_h_eta,lambda_star_4_32,R2,-0.021081306919235043,77,19,100.0
src_gkf,2,M_GEO_What_h_eta,lambda_star_4_32,R2,0.09883820525732856,77,19,31.622776601683793
src_gkf,3,M_GEO_What_h_eta,lambda_star_4_32,R2,0.1006641680127559,77,19,100.0
src_gkf,4,M_GEO_What_h_eta,lambda_star_4_32,R2,-0.02442792492675072,78,18,100.0
proc_gkf,0,M0_u,p_8_16,R2,0.55647608610117,80,21,10.0
proc_gkf,1,M0_u,p_8_16,R2,0.5324633310824538,81,20,10.0
proc_gkf,2,M0_u,p_8_16,R2,0.22183877612020664,81,20,3.1622776601683795
proc_gkf,3,M0_u,p_8_16,R2,-0.21395125106602508,81,20,0.001
proc_gkf,4,M0_u,p_8_16,R2,0.5709025423184357,81,20,10.0
proc_gkf,0,M0_u,ilr_z2,R2,0.09557427673064689,80,21,10.0
proc_gkf,1,M0_u,ilr_z2,R2,0.38930951901919186,81,20,31.622776601683793
proc_gkf,2,M0_u,ilr_z2,R2,-0.6203632374463115,81,20,10.0
proc_gkf,3,M0_u,ilr_z2,R2,0.22233449943026773,81,20,31.622776601683793
proc_gkf,4,M0_u,ilr_z2,R2,0.29076155882244026,81,20,31.622776601683793
proc_gkf,0,M0_u,ilr_z1_z4,Q2_Aitchison,0.45880109638976674,80,21,
proc_gkf,1,M0_u,ilr_z1_z4,Q2_Aitchison,0.024113088238056357,81,20,
proc_gkf,2,M0_u,ilr_z1_z4,Q2_Aitchison,0.27612398847071173,81,20,
proc_gkf,3,M0_u,ilr_z1_z4,Q2_Aitchison,-0.1872375430969173,81,20,
proc_gkf,4,M0_u,ilr_z1_z4,Q2_Aitchison,0.3038535554336975,81,20,
proc_gkf,0,M0_u,A2_8_16,R2,0.3730857712298403,80,21,3.1622776601683795
proc_gkf,1,M0_u,A2_8_16,R2,0.8562820285395377,81,20,10.0
proc_gkf,2,M0_u,A2_8_16,R2,0.6045342342002669,81,20,3.1622776601683795
proc_gkf,3,M0_u,A2_8_16,R2,0.3929820409092758,81,20,3.1622776601683795
proc_gkf,4,M0_u,A2_8_16,R2,0.7943723262675776,81,20,10.0
proc_gkf,0,M0_u,angular_entropy_8_16,R2,0.5381579129621961,80,21,3.1622776601683795
proc_gkf,1,M0_u,angular_entropy_8_16,R2,0.7523264959896532,81,20,3.1622776601683795
proc_gkf,2,M0_u,angular_entropy_8_16,R2,0.538617241375832,81,20,3.1622776601683795
proc_gkf,3,M0_u,angular_entropy_8_16,R2,0.5018430696842989,81,20,1.0
proc_gkf,4,M0_u,angular_entropy_8_16,R2,0.7680927964272986,81,20,10.0
proc_gkf,0,M0_u,lambda_star_4_32,R2,0.23024179669964806,76,20,3.1622776601683795
proc_gkf,1,M0_u,lambda_star_4_32,R2,-0.03767992654613472,76,20,10.0
proc_gkf,2,M0_u,lambda_star_4_32,R2,0.13092165464276762,77,19,3.1622776601683795
proc_gkf,3,M0_u,lambda_star_4_32,R2,0.26751565396623045,77,19,31.622776601683793
proc_gkf,4,M0_u,lambda_star_4_32,R2,-0.874674568453299,78,18,10.0
