single_line_id,s_um,W50_um,in_band,pooled_median_um
4,-85.88604835951412,7.904894161132802,0,5.776160178215543
4,-83.88604835951412,5.424685429961907,0,5.776160178215543
4,-81.88604835951412,6.217884494460119,0,5.776160178215543
4,-79.88604835951412,6.130837810644759,0,5.776160178215543
4,-77.88604835951412,6.84886204661283,0,5.776160178215543
4,-75.88604835951412,7.428807741369585,0,5.776160178215543
4,-73.88604835951412,7.645718101539936,0,5.776160178215543
4,-71.88604835951412,7.619248535185684,0,5.776160178215543
4,-69.88604835951412,7.286503694679283,0,5.776160178215543
4,-67.88604835951412,7.075521451717844,0,5.776160178215543
4,-65.88604835951412,7.357725347691113,0,5.776160178215543
4,-63.88604835951412,7.3826233176891165,0,5.776160178215543
4,-61.88604835951412,7.403804743989748,0,5.776160178215543
4,-59.88604835951412,7.250284547593456,0,5.776160178215543
4,-57.88604835951412,7.309869814725291,0,5.776160178215543
4,-55.88604835951412,7.65821161362154,0,5.776160178215543
4,-53.88604835951412,7.509114346897809,0,5.776160178215543
4,-51.88604835951412,7.478317257198408,0,5.776160178215543
4,-49.88604835951412,7.499399385243507,0,5.776160178215543
4,-47.88604835951412,7.659486108069052,0,5.776160178215543
4,-45.88604835951412,7.639331703562274,0,5.776160178215543
4,-43.88604835951412,7.798659085384413,0,5.776160178215543
4,-41.88604835951412,7.953158657571985,0,5.776160178215543
4,-39.88604835951412,7.98390880649452,0,5.776160178215543
4,-37.88604835951412,8.009494748326611,1,5.776160178215543
4,-35.88604835951412,8.40221945949635,1,5.776160178215543
4,-33.88604835951412,8.45465375966107,1,5.776160178215543
4,-31.88604835951412,8.23046083257774,1,5.776160178215543
4,-29.88604835951412,8.043449888615267,1,5.776160178215543
4,-27.88604835951412,7.866685375517555,0,5.776160178215543
4,-25.88604835951412,7.877163700875743,0,5.776160178215543
4,-23.88604835951412,7.966456007983704,0,5.776160178215543
4,-21.88604835951412,7.539775376360319,0,5.776160178215543
4,-19.88604835951412,8.408117275829152,1,5.776160178215543
4,-17.88604835951412,8.590759254737891,1,5.776160178215543
4,-15.88604835951412,8.089528431601984,1,5.776160178215543
4,-13.88604835951412,7.74555325646736,0,5.776160178215543
4,-11.88604835951412,7.302609380912729,0,5.776160178215543
4,-9.88604835951412,7.286987779893252,0,5.776160178215543
4,-7.88604835951412,7.817080557247484,0,5.776160178215543
4,-5.88604835951412,7.602773424843049,0,5.776160178215543
4,-3.88604835951412,7.812425480224181,0,5.776160178215543
4,-1.8860483595141204,8.008172877589766,1,5.776160178215543
4,0.1139516404858795,7.547945597958424,0,5.776160178215543
4,2.11395164048588,7.804973545812718,0,5.776160178215543
4,4.11395164048588,8.0837725338203,1,5.776160178215543
4,6.11395164048588,7.713458712090302,0,5.776160178215543
4,8.11395164048588,7.475082489177882,0,5.776160178215543
4,10.11395164048588,7.833382745804279,0,5.776160178215543
4,12.11395164048588,8.010642343345163,1,5.776160178215543
4,14.11395164048588,8.173698539095765,1,5.776160178215543
4,16.11395164048588,8.537563713111867,1,5.776160178215543
4,18.11395164048588,8.595968897123162,1,5.776160178215543
4,20.11395164048588,8.142863682739817,1,5.776160178215543
4,22.11395164048588,8.047998055616889,1,5.776160178215543
4,24.11395164048588,8.363782729253195,1,5.776160178215543
4,26.11395164048588,7.869465383795196,0,5.776160178215543
4,28.11395164048588,7.650891297636598,0,5.776160178215543
4,30.11395164048588,7.555527421960294,0,5.776160178215543
4,32.11395164048588,7.349599214026407,0,5.776160178215543
4,34.11395164048588,6.97208058489978,0,5.776160178215543
4,36.11395164048588,6.890022754998866,0,5.776160178215543
4,38.11395164048588,7.108331583706674,0,5.776160178215543
4,40.11395164048588,7.707378829995081,0,5.776160178215543
4,42.11395164048588,7.90632295816566,0,5.776160178215543
4,44.11395164048588,7.701766332910751,0,5.776160178215543
4,46.11395164048588,7.54948286193979,0,5.776160178215543
4,48.11395164048588,7.227622796066001,0,5.776160178215543
4,50.11395164048588,7.900912824257412,0,5.776160178215543
4,52.11395164048588,8.112707819586912,1,5.776160178215543
4,54.11395164048588,8.062092762936233,1,5.776160178215543
4,56.11395164048588,8.005908229022292,1,5.776160178215543
4,58.11395164048588,7.652731011745678,0,5.776160178215543
4,60.11395164048588,7.217701752513991,0,5.776160178215543
4,62.11395164048588,6.762889542362047,0,5.776160178215543
4,64.11395164048588,6.805159917768449,0,5.776160178215543
4,66.11395164048588,7.12301281434817,0,5.776160178215543
4,68.11395164048588,7.362300167923959,0,5.776160178215543
4,70.11395164048588,7.0850016352834135,0,5.776160178215543
4,72.11395164048588,7.256900084907057,0,5.776160178215543
4,74.11395164048588,7.74541083223121,0,5.776160178215543
4,76.11395164048588,8.130701602284475,1,5.776160178215543
4,78.11395164048588,7.676978375070752,0,5.776160178215543
4,80.11395164048588,7.480195127886695,0,5.776160178215543
4,82.11395164048588,8.117655027120668,1,5.776160178215543
4,84.11395164048588,8.013584728004115,1,5.776160178215543
4,86.11395164048588,7.499681642024672,0,5.776160178215543
4,88.11395164048588,7.086721622070952,0,5.776160178215543
4,90.11395164048588,6.924072239495928,0,5.776160178215543
4,92.11395164048588,7.41779735331767,0,5.776160178215543
4,94.11395164048588,7.832756748207537,0,5.776160178215543
4,96.11395164048588,7.056947961826223,0,5.776160178215543
4,98.11395164048588,8.24366150759718,1,5.776160178215543
4,100.11395164048588,8.619961968673941,1,5.776160178215543
5,-97.50984530371446,7.559039749212273,0,5.776160178215543
5,-95.50984530371446,7.273079032651657,0,5.776160178215543
5,-93.50984530371446,6.868986576566737,0,5.776160178215543
5,-91.50984530371446,5.94954830029701,0,5.776160178215543
5,-89.50984530371446,5.410304990511792,0,5.776160178215543
5,-87.50984530371446,6.721231179911214,0,5.776160178215543
5,-85.50984530371446,7.322762017907892,0,5.776160178215543
5,-83.50984530371446,5.779191397218065,0,5.776160178215543
5,-81.50984530371446,6.760434423696027,0,5.776160178215543
5,-79.50984530371446,7.1880976416224245,0,5.776160178215543
5,-77.50984530371446,6.944207079371241,0,5.776160178215543
5,-75.50984530371446,6.393086191732469,0,5.776160178215543
5,-73.50984530371446,6.295272619025894,0,5.776160178215543
5,-71.50984530371446,6.457459062928464,0,5.776160178215543
5,-69.50984530371446,7.526925238221899,0,5.776160178215543
5,-67.50984530371446,6.908148408932615,0,5.776160178215543
5,-65.50984530371446,6.659057522538248,0,5.776160178215543
5,-63.50984530371446,5.79059970190227,0,5.776160178215543
5,-61.50984530371446,6.645605493426071,0,5.776160178215543
5,-59.50984530371446,7.093534543246555,0,5.776160178215543
5,-57.50984530371446,7.006956544049055,0,5.776160178215543
5,-55.50984530371446,7.228924952793854,0,5.776160178215543
5,-53.50984530371446,6.304230920838722,0,5.776160178215543
