dataset_index,model,target,fold,y_true,y_pred,abs_error,norm_abs_error
102,ridge,A2_8_16,2,0.70320523119592,0.5852755372570198,0.11792969393890029,0.21264924351805137
103,ridge,A2_8_16,1,0.1550039407744189,0.1900020821275466,0.034998141353127704,0.06214511032942523
104,ridge,A2_8_16,0,0.1919342899436487,0.1626466294327145,0.029287660510934205,0.0525139317246231
105,ridge,A2_8_16,4,0.4403634078117716,0.4157681854613551,0.0245952223504165,0.0456458016900951
106,ridge,A2_8_16,3,0.8072443162116613,0.6968007943765611,0.1104435218351002,0.2108601557502702
107,ridge,A2_8_16,2,0.8637865131666523,0.6351670473224689,0.22861946584418347,0.41224355666058593
108,ridge,A2_8_16,1,0.9610941128799602,0.8437375028212029,0.1173566100587573,0.20838647991051204
109,ridge,A2_8_16,0,0.0758730874504305,0.3160563197916641,0.2401832323412336,0.4306580192657561
110,ridge,A2_8_16,4,0.3440174614618534,0.506836263443231,0.16281880198137755,0.3021722934956499
111,ridge,A2_8_16,3,0.945494790891906,0.7994054541924609,0.14608933669944513,0.27891559213307043
112,ridge,A2_8_16,2,0.0606772648117289,0.1252316945147578,0.0645544297030289,0.11640368242794348
113,ridge,A2_8_16,1,0.4198255636379649,0.1494672373312925,0.27035832630667245,0.48006686547385463
114,ridge,A2_8_16,0,0.2683776011972403,0.1016664901584554,0.1667111110387849,0.2989196047106037
115,ridge,A2_8_16,4,0.1441068882908399,0.6167402725768658,0.4726333842860259,0.87715123790589
116,ridge,A2_8_16,3,0.7959711165840396,0.7882960662524097,0.007675050331629962,0.01465330226190164
117,ridge,A2_8_16,2,0.3329388319565142,0.1215057920916435,0.2114330398648707,0.38125322368157094
118,ridge,A2_8_16,1,0.2843707169457869,0.2777804299213158,0.00659028702447112,0.011702167555298942
119,ridge,A2_8_16,0,0.1211468007328951,0.346527221350449,0.2253804206175539,0.4041159933535276
120,ridge,A2_8_16,4,0.8944943574816656,0.7115895597002495,0.1829047977814161,0.339449508069037
121,ridge,A2_8_16,4,0.932989367843143,0.6878332947767378,0.2451560730664052,0.4549804565650571
122,ridge,A2_8_16,3,0.909510154376974,0.7321171340865382,0.1773930202904358,0.3386809770816668
123,ridge,A2_8_16,3,0.598121902041344,0.7139702560290832,0.11584835398773918,0.22117912901889814
124,ridge,A2_8_16,2,0.3621450261390208,0.3549874151623493,0.007157610976671502,0.01290650818083425
125,ridge,A2_8_16,2,0.1741597188091665,0.3353384473324431,0.1611787285232766,0.2906353230207981
126,ridge,A2_8_16,1,0.2904552971923126,0.2433901727588551,0.047065124433457506,0.08357207661611879
127,ridge,A2_8_16,1,0.1196926504646908,0.2164831982451282,0.09679054778043741,0.17186796321465897
128,ridge,A2_8_16,0,0.2058224448213799,0.4045391970139633,0.1987167521925834,0.3563069830478347
129,ridge,A2_8_16,0,0.0450910464786722,0.3743579440192255,0.3292668975405533,0.5903885484526037
130,ridge,A2_8_16,4,0.4419164485789251,0.6098663465371897,0.16794989795826465,0.31169499616029434
131,ridge,A2_8_16,4,0.8248125964364159,0.586110081613678,0.23870251482273797,0.44300342153000183
132,ridge,A2_8_16,3,0.4032794241209796,0.5847346275878889,0.18145520346690924,0.3464365481015425
133,ridge,A2_8_16,3,0.323810825162417,0.5665877495304337,0.24277692436801668,0.46351274601008036
134,ridge,A2_8_16,2,0.1202840571694714,0.092875090813925,0.02740896635554639,0.04942348077438768
135,ridge,A2_8_16,2,0.116131356087825,0.0732261229840189,0.042905233103806104,0.07736614128089803
136,ridge,A2_8_16,1,0.0137397427233426,0.1336386942490497,0.11989895152570709,0.21290083652632552
137,ridge,A2_8_16,1,0.0111754569620902,0.1067317197353228,0.0955562627732326,0.16967628174287008
138,ridge,A2_8_16,0,0.1424116865615261,0.129387663612305,0.013024022949221115,0.023352587403831043
139,ridge,A2_8_16,0,0.0581753176629368,0.0992064106175672,0.0410310929546304,0.07357036978770261
140,ridge,A2_8_16,4,0.2161409599196409,0.3146076224454312,0.09846666252579031,0.18274239145724294
141,ridge,A2_8_16,4,0.3554970461969606,0.2908513575219195,0.06464568867504111,0.11997469440769597
142,ridge,A2_8_16,3,0.5504001774406915,0.2420114032924046,0.3083887741482869,0.5887797117302392
143,ridge,A2_8_16,3,0.4887500345928944,0.2238645252349494,0.26488550935794497,0.505722733494496
144,ridge,A2_8_16,2,0.2757511201425458,0.1125240586438312,0.16322706149871463,0.29432884958863303
145,ridge,A2_8_16,2,0.1384471986498286,0.1518219943036435,0.013374795653814886,0.02411725226274066
146,ridge,A2_8_16,1,0.1449642119347632,0.1898372243763181,0.044873012441554894,0.07967961157871276
147,ridge,A2_8_16,1,0.2034555409043313,0.243651173403772,0.04019563249944069,0.07137413359282678
148,ridge,A2_8_16,0,0.8280700095585045,0.478232744694802,0.34983726486370254,0.6272720292876462
149,ridge,A2_8_16,0,0.1094047470852526,0.5084139976895399,0.39900925060428727,0.715439341285174
150,ridge,A2_8_16,4,0.2602332049451156,0.4351330112548434,0.1748998063097278,0.3245931978457875
151,ridge,A2_8_16,4,0.092540025386341,0.4113767463313316,0.3188367209449906,0.5917229585659256
152,ridge,A2_8_16,3,0.1916593851968016,0.2273103459078837,0.03565096071108212,0.06806526089786857
153,ridge,A2_8_16,3,0.4093289965880195,0.2817509800802491,0.1275780165077704,0.24357354767538325
154,ridge,A2_8_16,2,0.7523513143574082,0.2684838646372461,0.4838674497201621,0.8725033001383937
155,ridge,A2_8_16,2,0.3496725676947528,0.2488348968073399,0.10083767088741291,0.181829136633224
156,ridge,A2_8_16,1,0.5005700460312731,0.5998383845548809,0.09926833852360784,0.17626769911931417
157,ridge,A2_8_16,1,0.8479548796209171,0.6536523335823348,0.19430254603858232,0.3450169835883817
158,ridge,A2_8_16,0,0.8997282243113676,0.6481597064205048,0.25156851789086276,0.4510722858062792
159,ridge,A2_8_16,0,0.906662852903617,0.7085222124099804,0.19814064049363667,0.35527399202374965
160,ridge,A2_8_16,4,0.7199290861368496,0.6537892112694547,0.06613987486739492,0.12274772591977356
161,ridge,A2_8_16,4,0.8205349159920327,0.6300329463459429,0.19050196964608979,0.35354895370119216
162,ridge,A2_8_16,3,0.4118082086874167,0.5866026020204053,0.17479439333298857,0.33371964593358644
163,ridge,A2_8_16,3,0.7829337262209217,0.6047494800778603,0.1781842461430614,0.34019159539359795
164,ridge,A2_8_16,2,0.9582380550196586,0.741600023787097,0.21663803123256165,0.39063879435413557
165,ridge,A2_8_16,2,0.9755310556113246,0.7612489916170031,0.21428206399432148,0.38639054580678794
166,ridge,A2_8_16,1,0.839874019631054,0.8136699631633952,0.026204056467658776,0.04652972750267528
167,ridge,A2_8_16,1,0.9097755639079348,0.7329490396222146,0.1768265242857202,0.31398535568011865
168,ridge,A2_8_16,0,0.0994156775443189,0.2199314225965185,0.12051574505219959,0.2160894894643608
169,ridge,A2_8_16,0,0.097587665196269,0.1897501696017807,0.0921625044055117,0.16525100945206697
170,ridge,A2_8_16,4,0.1742853627065956,0.2043495204546863,0.03006415774809071,0.05579549405967642
171,ridge,A2_8_16,4,0.1599474558842803,0.133080725684151,0.026866730200129307,0.04986144956545287
172,ridge,A2_8_16,3,0.8921688865244534,0.7488862910418239,0.14328259548262945,0.27355692663332204
173,ridge,A2_8_16,3,0.9661076702374072,0.7307394129843687,0.23536825725303845,0.44936802592320485
174,ridge,A2_8_16,2,0.7674693265969352,0.7816390301383993,0.014169703541464074,0.0255506195117281
175,ridge,A2_8_16,2,0.6893771332113418,0.722692126648681,0.033314993437339235,0.06007314965075282
176,ridge,A2_8_16,1,0.614173452796375,0.5102112660427031,0.10396218675367197,0.18460241933155894
177,ridge,A2_8_16,1,0.5292008183387338,0.4833042915289762,0.04589652680975759,0.08149703418678574
178,ridge,A2_8_16,0,0.172460089101729,0.4649017030034389,0.2924416139017099,0.5243593608352408
179,ridge,A2_8_16,0,0.2284488983539017,0.4347204500087011,0.20627155165479938,0.3698530367861971
180,ridge,A2_8_16,4,0.876658817811322,0.7542855718741336,0.12237324593718846,0.22711016134105202
181,ridge,A2_8_16,4,0.4323368626607115,0.7305293069506218,0.2981924442899103,0.5534096412554482
182,ridge,A2_8_16,3,0.7136233011207184,0.7620634141725156,0.048440113051797185,0.09248247079546223
183,ridge,A2_8_16,3,0.9408544635622768,0.7439165361150604,0.1969379274472164,0.375996358724029
184,ridge,A2_8_16,2,0.0813683298711656,0.3149241000193484,0.2335557701481828,0.42114463442107103
185,ridge,A2_8_16,2,0.1527146446101141,0.2952751321894423,0.14256048757932818,0.257063160487936
186,ridge,A2_8_16,1,0.1398920757864579,0.3902194040027352,0.2503273282162773,0.44449844560332724
187,ridge,A2_8_16,1,0.0839330958615748,0.3633124294890084,0.2793793336274336,0.4960851874062893
188,ridge,A2_8_16,0,0.1067703608298211,0.1462114037086681,0.03944104287884699,0.07071934721841108
189,ridge,A2_8_16,0,0.2393366975971487,0.2367551626928815,0.002581534904267213,0.004628794015718929
190,ridge,A2_8_16,4,0.1571360648425355,0.1650056708603995,0.00786960601786399,0.014605050954723963
191,ridge,A2_8_16,4,0.1248771653523978,0.1412494059368878,0.016372240584490008,0.030384927458462364
192,ridge,A2_8_16,3,0.753824022764901,0.6180761248199824,0.1357478979449186,0.2591715876841981
193,ridge,A2_8_16,3,0.683685936277253,0.6725167589923479,0.011169177284905185,0.021324333222675258
194,ridge,A2_8_16,2,0.678886742368729,0.6453281919748907,0.03355855039383837,0.060512328290357645
195,ridge,A2_8_16,2,0.8367731569721454,0.6256792241449846,0.21109393282716082,0.38064175041616916
196,ridge,A2_8_16,1,0.3743380418133872,0.4214065574052268,0.04706851559183961,0.08357809819051253
197,ridge,A2_8_16,1,0.2879994399522551,0.5021274809464076,0.2141280409941525,0.38022049793841634
198,ridge,A2_8_16,0,0.2957720351316506,0.4665126375277639,0.17074060239611327,0.30614464181948103
199,ridge,A2_8_16,0,0.3726363977494947,0.4966938905225018,0.1240574927730071,0.22243998297431142
0,ridge,Sq_um,4,0.5698619732077966,1.2951619960518832,0.7253000228440866,0.683903106668293
1,ridge,Sq_um,3,0.2474479139721646,1.0674634583946627,0.8200155444224981,0.9852364991623241
2,ridge,Sq_um,2,0.2425357052854811,1.0039762881486745,0.7614405828631934,0.9009764778342517
3,ridge,Sq_um,1,0.350995647916628,0.8808260292656864,0.5298303813490584,0.6492323669108834
4,ridge,Sq_um,0,0.3828374774317057,0.5995442000961417,0.21670672266443602,0.23037082829561356
5,ridge,Sq_um,4,0.7214708222399228,1.1338155220332224,0.4123446997932997,0.38880988876993733
6,ridge,Sq_um,3,0.8691893010855851,0.5883719166288726,0.28081738445671256,0.3373979172076547
7,ridge,Sq_um,2,1.092760064340996,0.8551391117614396,0.2376209525795564,0.28116558761514526
8,ridge,Sq_um,1,0.3400339414728189,1.453321200872724,1.1132872593999052,1.3641764381868353
9,ridge,Sq_um,0,0.839902858973966,1.4069682298590842,0.5670653708851182,0.6028207966157512
10,ridge,Sq_um,4,2.211524272470053,1.2031327125578537,1.0083915599121993,0.9508370313539718
11,ridge,Sq_um,3,0.730294028634613,0.9051407002403008,0.1748466716056878,0.2100756794120183
12,ridge,Sq_um,2,1.188968102091062,0.9282592228210588,0.2607088792700033,0.30848443472969633
13,ridge,Sq_um,1,1.3308509546385214,0.8932956296806036,0.4375553249579178,0.5361623064226243
14,ridge,Sq_um,0,1.69238254747746,1.6053280346526035,0.08705451282485654,0.09254359984663518
15,ridge,Sq_um,4,0.6026683783055695,1.4938250950921887,0.8911567167866192,0.8402934343622627
16,ridge,Sq_um,3,1.9279678704881544,2.726838660997873,0.7988707905097188,0.9598313913416582
17,ridge,Sq_um,2,0.8637443696690362,1.7888854513527828,0.9251410816837465,1.094675503295246
18,ridge,Sq_um,1,0.7175478934782686,2.861946372052134,2.1443984785738657,2.6276577351033445
19,ridge,Sq_um,0,9.064103038694258,1.8473160952454797,7.216786943448778,7.671830229141778
20,ridge,Sq_um,4,1.344573066738621,1.8158154661943813,0.4712423994557602,0.4443459683316384
21,ridge,Sq_um,3,1.3731381680370502,2.334491377192573,0.9613532091555228,1.1550516044350077
22,ridge,Sq_um,2,6.507496998933839,2.211521246955215,4.295975751978625,5.08322407419473
23,ridge,Sq_um,1,6.829685811027613,2.765872226704412,4.063813584323201,4.979630094667167
24,ridge,Sq_um,0,0.5573334737748845,1.2477651230010285,0.690431649226144,0.7339657439239934
25,ridge,Sq_um,4,0.2535347896196451,1.1400745623047333,0.8865397726850881,0.8359400050021346
26,ridge,Sq_um,3,1.754813660966502,1.3136309166498732,0.44118274431662874,0.5300745156086779
27,ridge,Sq_um,2,0.3220712211231579,1.168952069692312,0.846880848569154,1.0020738863431566
28,ridge,Sq_um,1,0.5222489243507809,1.1723284996950398,0.650079575344259,0.7965807855460104
29,ridge,Sq_um,0,0.3347003218409163,1.1605712758130031,0.8258709539720868,0.8779449635553986
30,ridge,Sq_um,4,0.5314216325347324,1.2012738547840316,0.6698522222492992,0.6316200211997424
31,ridge,Sq_um,3,0.8646365340298404,1.8094290669628503,0.9447925329330099,1.135154197884355
32,ridge,Sq_um,2,0.8677372999169544,1.260532997808802,0.39279569789184765,0.46477649387204806
33,ridge,Sq_um,1,0.5843038896176586,1.5199054149396465,0.9356015253219879,1.1464476446662084
34,ridge,Sq_um,0,3.099172881562403,1.6329879291215272,1.4661849524408757,1.5586329661373282
35,ridge,Sq_um,4,0.7647949042328561,1.38751604508112,0.6227211408482638,0.5871789733911263
36,ridge,Sq_um,3,1.8248260249942885,1.2553387155879945,0.569487309406294,0.684230545205058
37,ridge,Sq_um,2,12.560357387242096,1.7560869718333971,10.804270415408698,12.784180044410236
38,ridge,Sq_um,1,1.0998376844810436,2.425311348805523,1.3254736643244793,1.6241809353708796
39,ridge,Sq_um,0,2.01277322504111,1.6886574466979565,0.3241157783431534,0.34455239506440744
40,ridge,Sq_um,4,0.9623362754017653,1.7029679687386554,0.7406316933368902,0.6983597132451509
41,ridge,Sq_um,3,0.7597134590061623,1.9311974252829252,1.1714839662767629,1.4075205886153752
42,ridge,Sq_um,2,2.362876250095584,1.4774411759117667,0.8854350741838175,1.047693270418155
43,ridge,Sq_um,1,4.802227944160921,3.359852468448003,1.4423754757129181,1.7674276089773224
44,ridge,Sq_um,0,5.759937507256592,3.025926791003287,2.734010716253305,2.90639951326125
45,ridge,Sq_um,4,0.6210842194186695,2.447229631636642,1.8261454122179726,1.7219171119651158
46,ridge,Sq_um,3,1.5157645732237823,3.2767771837299087,1.7610126105061263,2.1158304999908966
47,ridge,Sq_um,2,0.7467460731843392,2.13820471091751,1.391458637733171,1.6464469200771812
48,ridge,Sq_um,1,0.2192179934995302,0.9711579034406704,0.7519399099411402,0.9213962518774889
49,ridge,Sq_um,0,0.219865856744249,1.0181861314045402,0.7983202746602912,0.8486571189738851
50,ridge,Sq_um,4,0.8600324569718569,1.008990420056349,0.14895796308449216,0.14045610162398145
51,ridge,Sq_um,3,1.2356609171223525,1.2641181061982254,0.028457189075872913,0.03419089007740538
52,ridge,Sq_um,2,0.4348008332600109,1.110907390017625,0.6761065567576141,0.8000047775987331
53,ridge,Sq_um,1,1.111610184036637,1.3349475177441534,0.2233373337075164,0.2736683868775174
54,ridge,Sq_um,0,0.5473737525060142,0.4779920150366874,0.06938173746932674,0.07375649510489636
55,ridge,Sq_um,4,0.4492999264913473,1.430207537368544,0.9809076108771966,0.9249217445257072
56,ridge,Sq_um,3,0.3080518234339486,1.577883454284153,1.2698316308502045,1.525683847109905
57,ridge,Sq_um,2,4.005460126965916,1.2541869352559314,2.751273191709985,3.2554508987499418
58,ridge,Sq_um,1,3.0752479787831546,1.1730818306516184,1.9021661481315362,2.3308361960383643
59,ridge,Sq_um,0,1.2603542249828787,1.2742467518219425,0.013892526839063724,0.014768498529646115
60,ridge,Sq_um,4,3.1961779063795595,1.810886627245082,1.3852912791344774,1.3062249822156984
61,ridge,Sq_um,3,1.7942620054480625,2.137501679946783,0.3432396744987207,0.4123973717045761
62,ridge,Sq_um,2,2.4030528988995203,1.5216263920539406,0.8814265068455798,1.0429501230697613
63,ridge,Sq_um,1,1.5879288561494949,1.86978220721394,0.2818533510644452,0.3453715088353514
64,ridge,Sq_um,0,1.1313200344645944,1.9347448207255236,0.8034247862609292,0.8540834876209917
65,ridge,Sq_um,4,12.603457527561158,2.4809425051143115,10.122515022446846,9.54476665256637
66,ridge,Sq_um,3,2.150660599802733,3.7641338204670634,1.6134732206643303,1.9385641140973848
67,ridge,Sq_um,2,3.912626223267634,2.239010429806783,1.673615793460851,1.9803100816745587
68,ridge,Sq_um,1,0.7699583452263639,3.7247207830368856,2.9547624378105217,3.620644415057204
69,ridge,Sq_um,0,4.336545686211816,2.990041464774869,1.3465042214369474,1.4314059526261125
70,ridge,Sq_um,4,2.8243877597768337,2.2893516238871623,0.5350361358896714,0.5044986405486483
71,ridge,Sq_um,3,0.8232230594113646,3.007058727099415,2.1838356676880504,2.6238461241537405
72,ridge,Sq_um,2,0.4052748441256995,0.8033655775629909,0.3980907334372914,0.4710418579504928
73,ridge,Sq_um,1,0.6825202980520696,0.6223744879893944,0.060145810062675165,0.07370020293539443
74,ridge,Sq_um,0,0.2684310077621792,0.8749503799473145,0.6065193721851353,0.6447625086554615
75,ridge,Sq_um,4,0.395598070183606,0.872467120731475,0.47686905054786904,0.4496514750748238
76,ridge,Sq_um,3,0.2494625261100493,0.9295426867588884,0.6800801606488391,0.8171062136380519
77,ridge,Sq_um,2,0.7181731534536773,0.9330430583901606,0.21486990493648328,0.25424535347761423
78,ridge,Sq_um,1,2.5381418247553262,0.1797625264697946,2.3583792982855316,2.8898610343954845
79,ridge,Sq_um,0,0.4321211760919536,1.2596324566784558,0.8275112805865021,0.8796887184153868
80,ridge,Sq_um,4,0.4746853157378821,1.2716287243445998,0.7969434086067178,0.7514574049615264
81,ridge,Sq_um,3,0.8489634204941184,1.3060315225681256,0.45706810207400717,0.5491605370521407
82,ridge,Sq_um,2,7.107023639977323,1.16467841212348,5.942345227853843,7.0312948823071295
83,ridge,Sq_um,1,3.7833624105871,0.9422702899418622,2.841092120645238,3.4813574816185784
84,ridge,Sq_um,0,0.6864754824917072,1.491823921972714,0.8053484394810069,0.8561284338054672
85,ridge,Sq_um,4,1.424675020601857,1.1584128996898535,0.2662621209120035,0.25106505714112226
86,ridge,Sq_um,3,0.594923238357644,0.7106994967700342,0.11577625841239014,0.13910345517250938
87,ridge,Sq_um,2,1.238820896849605,1.545295741436139,0.30647484458653396,0.36263712787946606
88,ridge,Sq_um,1,0.5116972080508037,1.4043247221891408,0.8926275141383372,1.0937890581099283
89,ridge,Sq_um,0,0.5361639130454028,2.934544018816201,2.398380105770798,2.549606236211213
90,ridge,Sq_um,4,0.549210907458636,2.275093763490876,1.72588285603224,1.6273770988695049
91,ridge,Sq_um,3,0.8918833631292288,3.2192439194494757,2.327360556320247,2.79628914646039
92,ridge,Sq_um,2,0.8039851853049615,2.134334214966615,1.3303490296616536,1.5741388231865803
93,ridge,Sq_um,1,0.5899495626324645,2.359532429290975,1.7695828666585105,2.1683740936870923
94,ridge,Sq_um,0,1.0370889597322763,2.3139829903802385,1.2768940306479621,1.3574065994325075
95,ridge,Sq_um,4,0.7039122837654384,2.1079275718638097,1.4040152880983714,1.323880307593297
96,ridge,Sq_um,3,0.4818403734605209,0.3833557244972486,0.0984846489632723,0.11832784320465457
97,ridge,Sq_um,2,0.2895653368065848,0.7919039238635703,0.5023385870569855,0.5943933919899228
98,ridge,Sq_um,1,0.4991230139805998,0.2838254048495499,0.2152976091310499,0.26381683891078767
99,ridge,Sq_um,0,0.2791418577901509,0.7198904640651927,0.44074860627504187,0.468539324711876
100,ridge,Sq_um,4,0.296958313100732,0.7220772012169485,0.4251188881162165,0.400854982943451
101,ridge,Sq_um,3,0.5379812884155732,-0.0544941428453062,0.5924754312608794,0.7118504322332718
102,ridge,Sq_um,2,0.3524489165453417,0.6152554398530922,0.26280652330775045,0.3109664772940326
103,ridge,Sq_um,1,0.521592084376508,0.4246991351539094,0.09689294922259856,0.11872863651305128
104,ridge,Sq_um,0,0.3470460712314604,0.5217514855450254,0.17470541431356496,0.1857211927175219
105,ridge,Sq_um,4,0.3910787672317013,0.8453447587138988,0.4542659914821975,0.4283384986121956
106,ridge,Sq_um,3,0.6841640552731612,0.1693927218627531,0.514771333410408,0.618490112593623
107,ridge,Sq_um,2,0.4830880106310848,0.7413046394408483,0.25821662880976354,0.3055354731270665
108,ridge,Sq_um,1,1.7863424642167578,-0.0627790745558813,1.8491215387726392,2.265837512500714
109,ridge,Sq_um,0,2.4609507748652515,1.03212520939038,1.4288255654748714,1.5189179410833906
110,ridge,Sq_um,4,1.5684377427191978,1.0397758425204051,0.5286619001987927,0.49848821802786347
111,ridge,Sq_um,3,1.7888994111767211,0.4831580699486809,1.3057413412280403,1.5688288308595828
112,ridge,Sq_um,2,0.3490949233938473,1.5124077210507867,1.1633127976569395,1.3764927830761184
113,ridge,Sq_um,1,2.3363968848353256,1.5390435220635186,0.797353362771807,0.9770440299376625
114,ridge,Sq_um,0,0.574357732843718,1.5028379256098066,0.9284801927660885,0.9870240684448192
115,ridge,Sq_um,4,0.6500377846278316,1.316075735623782,0.6660379509959504,0.6280234516730907
116,ridge,Sq_um,3,2.07890918977518,1.2156026064240428,0.8633065833511371,1.0372500395509883
117,ridge,Sq_um,2,2.3091058020637543,2.1834170621389646,0.12568873992478968,0.14872151649054985
118,ridge,Sq_um,1,2.927865379653864,2.664103877929848,0.26376150172401625,0.32320250044595983
119,ridge,Sq_um,0,1.026872177591904,2.2160794318114663,1.1892072542195622,1.2641908695833572
120,ridge,Sq_um,4,0.597389330003452,1.2363608627257918,0.6389715327223399,0.6025018647977448
121,ridge,Sq_um,4,0.4706620161978533,1.2208437964713788,0.7501817802735254,0.7073647234743056
122,ridge,Sq_um,3,0.7383216024639595,0.0928655380750163,0.6454560643889432,0.7755058761593479
123,ridge,Sq_um,3,0.7088217393311486,0.0362797112945851,0.6725420280365635,0.8080492592477907
124,ridge,Sq_um,2,1.6789572208394663,1.2181113699010917,0.4608458509383746,0.5452970079972551
125,ridge,Sq_um,2,0.5863284580064075,1.1727345607370387,0.5864061027306312,0.6938664905829953
126,ridge,Sq_um,1,0.9145511666527416,1.5290028210443445,0.6144516543916029,0.7529237959462239
127,ridge,Sq_um,1,0.7816636949329008,1.3786342985275508,0.59697060359465,0.7315032349808495
128,ridge,Sq_um,0,0.8844601513450345,1.088359828628671,0.20389967728363656,0.21675625457072342
129,ridge,Sq_um,0,0.9098665806604722,0.9626644525932824,0.05279787193281016,0.056126959698621755
130,ridge,Sq_um,4,0.4954232631126237,0.8784705257225172,0.38304726260989347,0.3611846196729062
131,ridge,Sq_um,4,0.5505953840636293,0.8629534594681042,0.3123580754044749,0.2945300585051415
132,ridge,Sq_um,3,0.3300726153537977,0.609131423148264,0.27905880779446623,0.33528501346332346
133,ridge,Sq_um,3,0.3217254523703178,0.552545596367833,0.23082014399751516,0.277326975269002
134,ridge,Sq_um,2,0.4809806612437035,0.9662167677160484,0.4852361064723449,0.5741568389795264
135,ridge,Sq_um,2,0.3612206923837048,0.9208399585519952,0.5596192661682904,0.6621708990931
136,ridge,Sq_um,1,0.6844582064485378,1.1987694797973545,0.5143112733488167,0.6302158899891783
137,ridge,Sq_um,1,0.662377331186511,1.0484009572805613,0.3860236260940503,0.4730174812067853
138,ridge,Sq_um,0,0.6024643051393862,0.8619088071839435,0.25944450204455727,0.27580337193921456
139,ridge,Sq_um,0,0.1980566039086306,0.7362134311485549,0.5381568272399242,0.572089469675444
140,ridge,Sq_um,4,0.959109072017319,1.6504854959555326,0.6913764239382136,0.6519157166912175
141,ridge,Sq_um,4,0.6944136245687857,1.6349684297011198,0.940554805132334,0.8868720983896473
142,ridge,Sq_um,3,0.9280774694272794,1.7209905151445168,0.7929130457172374,0.9526732494476765
143,ridge,Sq_um,3,1.0504229163728909,1.664404688364086,0.6139817719911951,0.7376899812455417
144,ridge,Sq_um,2,1.036980002959535,1.0115935768801014,0.025386426079433644,0.030038552276582805
145,ridge,Sq_um,2,0.6497389289327914,1.1023471952082076,0.45260826627541617,0.5355498653015167
146,ridge,Sq_um,1,0.659438477701986,1.1926731070255812,0.5332346293235951,0.653403792423389
147,ridge,Sq_um,1,1.6758406679285174,1.4934101520591678,0.18243051586934955,0.22354285406031063
148,ridge,Sq_um,0,0.7338526483761812,1.816561367153798,1.0827087187776168,1.150977234489899
149,ridge,Sq_um,0,2.662279172226364,1.942256743189187,0.7200224290371771,0.7654223243713684
150,ridge,Sq_um,4,0.6965029271913271,1.5552081059494918,0.8587051787581647,0.8096940865409332
151,ridge,Sq_um,4,0.7665150671202016,1.5396910396950787,0.7731759725748771,0.7290465090181109
152,ridge,Sq_um,3,0.74713813784861,1.3876166604960911,0.6404785226474811,0.7695254336748749
153,ridge,Sq_um,3,8.122106487674202,1.5573741408373842,6.564732346836818,7.88742842660401
154,ridge,Sq_um,2,6.446011630432332,1.2991462152334097,5.146865415198922,6.090041400519897
155,ridge,Sq_um,2,2.361630752316216,1.2537694060693567,1.1078613462468592,1.3108797142344388
156,ridge,Sq_um,1,0.4045810005333248,0.4806411622822319,0.07606016174890712,0.09320099522064781
157,ridge,Sq_um,1,1.1441207921488272,0.7813782073158188,0.3627425848330085,0.4444898503760076
158,ridge,Sq_um,0,0.3969285962247079,0.7520488635516918,0.3551202673269839,0.3775118239195392
159,ridge,Sq_um,0,0.8280642057353272,1.0034396156224692,0.17537540988714195,0.18643343382080477
160,ridge,Sq_um,4,0.6724766275644843,1.226048947021347,0.5535723194568626,0.5219768607721446
161,ridge,Sq_um,4,0.5462028958639663,1.210531880766934,0.6643289849029678,0.626412025803285
162,ridge,Sq_um,3,1.9060737479409813,0.9143471916546182,0.9917265562863631,1.1915447299599706
163,ridge,Sq_um,3,0.5229164547125157,0.9709330184350492,0.4480165637225335,0.5382852481407336
164,ridge,Sq_um,2,0.8538736724649331,0.8615527902697162,0.007679117804783142,0.009086335386290905
165,ridge,Sq_um,2,0.9876146045801188,0.9069295994337692,0.08068500514634969,0.0954707345351169
166,ridge,Sq_um,1,1.3386709428656671,0.4987435645612587,0.8399273783044084,1.0292124782677738
167,ridge,Sq_um,1,3.737893220079373,0.0476379970108788,3.6902552230684944,4.521887036522366
168,ridge,Sq_um,0,0.328165775392003,1.2389949352901095,0.9108291598981065,0.9682600771293922
169,ridge,Sq_um,0,0.2405211040104266,1.113299559254721,0.8727784552442944,0.9278101444251633
170,ridge,Sq_um,4,0.2484152955951933,1.167177992873659,0.9187626972784657,0.866323787631749
171,ridge,Sq_um,4,0.1821291303333456,1.1206267941104202,0.9384976637770746,0.8849323695610157
172,ridge,Sq_um,3,0.5516713388976374,0.8213942237598351,0.26972288486219764,0.3240680407012822
173,ridge,Sq_um,3,0.5272852483833238,0.7648083969794041,0.23752314859608026,0.28538053575267575
174,ridge,Sq_um,2,0.4298765819112178,1.1099780278206826,0.6801014459094648,0.8047317401988069
175,ridge,Sq_um,2,0.7598801944158817,0.9738476003285236,0.21396740591264185,0.2531774692460016
176,ridge,Sq_um,1,1.0405235109006818,1.7117109796284036,0.6711874687277217,0.8224455303100895
177,ridge,Sq_um,1,0.4938035106255476,1.5613424571116103,1.0675389464860627,1.3081183363475106
178,ridge,Sq_um,0,0.6114627492972692,1.3397505806994487,0.7282878314021796,0.7742088888379013
179,ridge,Sq_um,0,0.7399276332930084,1.2140552046640598,0.47412757137105144,0.5040229485804586
180,ridge,Sq_um,4,0.6539848787307367,1.3937906364667458,0.7398057577360091,0.6975809183939725
181,ridge,Sq_um,4,0.8628701356461539,1.378273570212333,0.5154034345661791,0.48598648695078006
182,ridge,Sq_um,3,2.8341842495836995,1.2278147323612798,1.6063695172224197,1.930029119903922
