dataset_index,session_id,sample_id,session_role,processing_order,design_group,shared_height_source_id,loco_total_pc1_deg,loco_total_pc123_deg,loco_DCT_8_16_pc1_deg,loco_DCT_8_16_pc123_deg,loco_DCT_16_32_pc1_deg,loco_DCT_16_32_pc123_deg,loco_DCT_32_64_pc1_deg,loco_DCT_32_64_pc123_deg,loco_DCT_64_inf_pc1_deg,loco_DCT_64_inf_pc123_deg,peak_to_valley_p98p2_um,R_max_minus_min_um,deepest_negative_residual_um,median_depth_um,Sq_um,Sa_um,Ssk_skewness,kurtosis_excess_fisher,grad_rms_um_per_um,aniso_gradx_over_y,lap_rms_um_per_px2,acf_e_fold_lag_um,pit_density_per_Mpx,pit_depth_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac,band_PC1_score_audit_DCT_8_16,band_PC2_score_audit_DCT_8_16,band_PC1_score_audit_DCT_16_32,band_PC2_score_audit_DCT_16_32,band_PC1_score_audit_DCT_32_64,band_PC2_score_audit_DCT_32_64,band_PC1_score_audit_DCT_64_inf,band_PC2_score_audit_DCT_64_inf,D_morph_k5,D_morph_k10,D_proc_raw_k5,D_proc_phys_k5,repair_pixel_count,repair_fraction,valid_fraction,repair_largest_component_px,plane_rmse_um,plane_status,rank_Sq,rank_loco_total_pc1,rank_D_morph_k10,rank_pit_density,rank_E_DCT_8_16,rank_E_DCT_16_32,rank_E_DCT_32_64,rank_E_DCT_64_inf,spectral_rank_min,A_consensus
101,zro2_120_formal,102,formal,102,,zro2_120_formal:m102,0.00880150503145002,0.023645277223242923,0.0029149155180168184,1.1509009651575348,0.006826144504484428,0.01990053850324047,0.011859068465716925,0.03623248111600171,0.003473601871938786,0.007454077541196867,1.9736951909959317,3.088380753993988,1.631192922592163,1.0191,0.5379812884155732,0.4481079370481513,0.1804977772378571,-0.7943932488124297,0.4126562779720862,2.430166923474282,0.1992209829697804,21.0,0.0,1.631192922592163,0.4526159680189695,0.7078241917364577,0.1325685095473058,0.0607220473033916,0.1292979326504769,0.0577628776063115,0.1166140447997233,0.0469858812968567,-0.3225977201142389,3.732825732054831,2.133599957418851,-1.0368823538161698,-11.073111134259339,-9.995119859529694,-9.33316618261225,-12.075135179185958,0.7356019248219224,0.853613141829773,1.07188624218201,0.7134447225799307,0,0.0,1.0,0,0.2557428063733719,PASS,136.0,176.0,179.0,153.0,13.0,171.0,136.0,182.0,13.0,153.0
102,zro2_120_formal,103,formal,103,,zro2_120_formal:m103,0.010970642746850464,0.032774628583819035,0.02231220202101455,0.22527509590557113,0.020717894900034544,0.021832140924345062,0.006214226956006816,0.011848279133700129,0.005619626022026731,0.018824154335963388,1.429502692222595,2.9309211373329163,1.2480744123458862,2.3362,0.3524489165453417,0.2834339002845809,0.2037324485256446,0.0261551373324451,0.2576323229602411,1.9740195545890855,0.1368675050428011,21.0,0.0,1.2480744123458862,0.2731195549850744,0.6005003053565773,0.1326252108396028,0.1415988789254587,0.0692756611703372,0.0386339398310061,0.1023291744447352,0.0842959250915076,-3.818840033660036,-1.3737202822213717,7.182810308529897,2.1044109728955127,-9.28729459296285,-6.3771737345673385,-12.545455237256043,-11.909955478461978,0.4403884697835253,0.7322534731167948,1.2592145722181323,1.218021592142418,0,0.0,1.0,0,0.2019995411055723,PASS,171.0,166.0,191.0,153.0,19.0,108.0,166.0,157.0,19.0,166.0
103,zro2_120_formal,104,formal,104,,zro2_120_formal:m104,0.00881536005176544,0.026051721579404514,0.020184367820638278,0.1393759456813277,0.017403151559458187,0.018783014247611175,0.015188200319321655,0.04468026619327063,0.004804016267128578,0.013059723261162191,2.3791001129150398,6.242908477783203,1.158712387084961,38.7258,0.521592084376508,0.2966783456504345,3.3554568890590555,17.487833325451007,0.3023867435811533,0.9936011079699693,0.1605789358570992,4.75,156.25,1.158712387084961,0.2768764336505532,0.281779893541359,0.2677104405956007,0.26343206345649,0.2515045076946706,0.2325035362389103,0.1401062542924104,0.0721527786970861,-3.8161604953269075,5.010915733573678,2.96615468397795,0.075650831953078,10.017025759263005,-7.799777034499527,-11.043421164252118,-12.014451664341419,0.7933051832840764,0.8929181521289257,0.9945932277519555,1.4256320007447219,30,0.001171875,1.0,30,0.2060648978947149,PASS,142.0,174.0,178.0,83.5,80.0,48.0,27.0,163.0,27.0,142.0
104,zro2_120_formal,105,formal,105,,zro2_120_formal:m105,0.0006223933755516944,0.015872119567608575,0.0262082343606069,0.08915200131608443,0.006429218171630632,0.027715008510478065,0.010035073711799592,0.0258228874037972,0.00047219934996492035,0.010173120002769183,1.2077962493896488,5.384304046630859,0.7995891571044922,45.4095,0.3470460712314604,0.2311863131821155,3.4920725798954515,31.86268586846657,0.1822880806882773,1.1476142356600192,0.0886743199579279,4.5,0.0,0.7995891571044922,0.1830430700065184,0.2781841090410409,0.1641129510302025,0.2236204129968408,0.1366277357956429,0.154989928488082,0.161114275879351,0.215523079018913,-7.243786341795526,2.8490826333383796,1.678106863624284,-0.028764333875134714,-8.28042514510143,-12.5347148092347,-0.7520548554369662,-22.25655255992759,1.2422062843180735,1.6669348412000333,1.1123342412132955,3.1689690159460784,0,0.0,1.0,0,0.2210973175485457,PASS,175.0,199.0,103.0,153.0,81.0,62.0,56.0,103.0,56.0,153.0
105,zro2_120_formal,106,formal,106,,zro2_120_formal:m106,0.0011113853943823246,0.03520348924093809,0.028702880138938174,0.19265743525126813,0.008791110858190041,0.021912185942186507,0.0015912027531506752,0.00954172034757746,9.008424637395996e-05,0.024792912775371698,1.5489485931396485,3.823812484741211,1.2220234870910645,12.884,0.3910787672317013,0.3066341552510858,0.6394884306561632,1.5884175031575616,0.2592904090676164,1.8407648724664345,0.0818952557760726,21.25,0.0,1.2220234870910645,0.2422135463652485,0.3835909760054193,0.1337183230742434,0.1169104596821632,0.1088238381294337,0.0774318442112337,0.1354186526477823,0.1199025727535493,-5.965406140796449,1.2892938442004171,2.5990237083166425,-2.8243781473458114,-2.551606533072302,-1.7460751143417366,-0.17051715647554272,-15.357703760649725,0.6885521061133301,0.8350027959499507,0.779817836676343,0.2925638857419963,0,0.0,1.0,0,0.1997940189790435,PASS,165.0,196.0,181.0,153.0,48.0,127.0,111.0,137.0,48.0,165.0
106,zro2_120_formal,107,formal,107,,zro2_120_formal:m107,0.017491131527365863,0.06481770472282396,0.023075672619258827,0.34279031778884766,0.029847163574157946,0.029889918718046134,0.018826320381085507,0.06731490471388657,0.004694860991959695,0.023554561951763496,2.5899336576461796,3.8833773136138916,1.641824722290039,4.3336,0.6841640552731612,0.5769971418008208,0.0961578783687345,-0.7266952921422805,0.50096389783118,3.4431841817166644,0.1514738315151367,21.0,0.0,1.641824722290039,0.5242870051991294,0.5872427723946687,0.2161079417708009,0.0997748187189824,0.1756061215607326,0.0658807895764641,0.1073908279477535,0.0246384778850419,2.197097507771112,8.346146283253924,5.646054475992804,0.10501645007172063,-11.574219631069099,-16.465920562002125,-14.132367027550726,-3.897886152484299,1.0441994326611443,1.2223467005505864,0.779817836676343,0.2683183799552072,0,0.0,1.0,0,0.2354338863960754,PASS,109.0,154.0,134.0,153.0,21.0,140.0,126.0,193.0,21.0,134.0
107,zro2_120_formal,108,formal,108,,zro2_120_formal:m108,0.018139825693109558,0.023671818416002292,0.012575602483865956,0.32460215424723726,0.03374546103324047,0.06049504239064842,0.0014897704279005055,0.025692240007552578,0.01222070067145103,0.0122992712991189,1.9203786468505863,3.415705680847168,1.8405847549438477,15.7453,0.4830880106310848,0.3793317577242851,-0.3826980377639083,-0.1150799848472989,0.2877670457092837,2.9750336530420007,0.0686619673310824,21.25,781.25,1.840584754943848,0.317446638559228,0.4318062727591654,0.2292767830623105,0.2252514735633458,0.1168313732456102,0.0584879560399261,0.1372406843902316,0.0807073767954291,1.8940530640722306,-7.887652882002555,5.5054752718589866,6.239193757706968,-1.7272799617607963,-7.086435127758625,-19.855284186496128,-21.482022432795127,1.4222125738020495,1.476022591449086,0.9945932277519555,0.29428448288392667,0,0.0,1.0,0,0.2335971190493372,PASS,148.0,153.0,113.0,53.5,37.0,58.0,135.0,159.0,37.0,113.0
108,zro2_120_formal,109,formal,109,,zro2_120_formal:m109,0.021053193676226243,0.03417521768823147,2.6232475793949073,2.500858314861036,0.012644175636192072,0.12344556406918039,0.0012964633641510618,0.020870616363106404,0.004827507995937175,0.005929864195932333,5.0477065163850785,7.0072338581085205,2.6387962102890015,2.5218,1.7863424642167578,1.6254705218042744,0.1250771705509758,-1.5986983304099796,1.2389103295577346,3.7461445566449982,0.5170496188901662,21.0,0.0,2.638796210289001,1.641077548726263,0.8439734090572345,0.3227286791097328,0.0326396637818647,0.1492732027832962,0.0069828748370899,0.3316715611832923,0.034473630751427,248.50781159759342,18.857102839557232,1.6341414447905966,-0.29616201976773676,-1.2355887239147683,-7.658133660428594,9.529375633733125,2.253708630045474,2.2974778893217236,3.372067821788552,1.248394141952775,0.29428448288392667,0,0.0,1.0,0,0.1878952950239282,PASS,40.0,146.0,46.0,153.0,4.0,191.0,198.0,187.0,4.0,46.0
109,zro2_120_formal,110,formal,110,,zro2_120_formal:m110,0.4377278613174052,0.6067510973150763,0.07102027125149075,1.5985378079383072,0.017679594450221273,0.5334283940183048,0.1788634218817292,0.8785923170700581,0.24097176000458406,0.640755985400739,12.552375907897952,20.61980438232422,0.8355693817138672,41.7118,2.4609507748652515,0.7043954587727785,5.223462606282598,27.507290954386917,0.9405820670735724,1.5418320664438656,0.5019040973355416,8.75,0.0,0.8355693817138672,0.7598684483847116,0.0953390829414141,1.1601596279065218,0.2222437944606857,0.9534391138473418,0.1500997867495587,1.687542839837804,0.4702228826785268,4.991833875466006,0.47949708063840896,-0.732058270382507,-1.3765940371481338,-29.196712136927204,-23.798262529446923,-53.0367864607917,155.8406277601145,2.386670295523685,3.1586229389467873,1.0788356891762136,0.44561441261189216,36,0.00140625,1.0,36,0.1965103213940689,PASS,24.0,28.0,55.0,153.0,160.0,63.0,59.0,44.0,44.0,44.0
110,zro2_120_formal,111,formal,111,,zro2_120_formal:m111,0.06617383285013667,0.20930697213362434,0.027616465510294504,0.21292733519819837,0.4392706634855036,0.7713049572721681,0.3254756287300321,0.4494260501507043,0.036547124074556875,0.16244809215371936,8.684697418212892,13.118057250976562,10.847661972045898,37.6478,1.5684377427191978,0.5840363840758801,-5.059740958682246,27.54200739352237,0.4888369600198409,1.1033168444429544,0.2348959332487708,10.75,64023.4375,10.847661972045898,0.3907016723688086,0.0620520267795052,0.8450170032014901,0.2902661057733908,0.9039586226519124,0.3321716275059941,0.8394123241207638,0.2864284238595524,-3.785132934868406,5.330386545699335,-21.491489638362925,21.015171344661095,-57.42752952687408,-19.63918001684462,18.935419816988755,-56.38576015501115,19.166167021009176,33.08600913215123,1.1522685027314643,0.4850718563723048,0,0.0,1.0,0,0.2150505488878077,PASS,46.0,85.0,4.0,4.0,173.0,36.0,6.0,82.0,6.0,6.0
111,zro2_120_formal,112,formal,112,,zro2_120_formal:m112,0.008523618108502244,0.305912346787567,3.839073795457815,19.898158062828955,0.5771962288401119,0.9231717015486305,0.0808797558869802,0.24146966852340782,0.00029624961331501694,0.042118518328985256,6.164735221862793,8.56343936920166,4.054080009460449,19.062,1.7888994111767211,1.529455726966262,0.1552306902290146,-1.047567336733935,1.1380080861275863,3.824200217737773,0.4193227328660104,21.25,0.0,4.054080009460449,1.5249137582051908,0.726639033128505,0.6555197375254393,0.1342764043476368,0.3634614226875278,0.0412804860497393,0.3028594633239547,0.0286622615436601,204.30608683429335,12.591566593555335,36.141826023729784,-3.485944460279216,-29.577797986273165,-23.488036114654697,0.4123806134131241,-14.471018657308266,2.3972983053374546,3.149324901418372,1.265135434231347,0.5229497367240353,0,0.0,1.0,0,0.1991207631831202,PASS,39.0,180.0,56.0,153.0,9.0,115.0,163.0,190.0,9.0,56.0
112,zro2_120_formal,113,formal,113,,zro2_120_formal:m113,0.00959648408154204,0.020068710756807284,0.019733522195652647,0.022603007150954025,0.02479081794444474,0.04838882694275584,0.0068521209182578705,0.027111688845651672,0.004186094328454157,0.004191964613989593,1.2239363098144533,4.32659912109375,0.9615802764892578,37.4686,0.3490949233938473,0.2265924495458603,3.001239108982225,20.74670024285083,0.1952685083818174,1.0644714627034062,0.082366584681709,4.0,195.3125,0.9615802764892578,0.1919427928225011,0.3023128118403849,0.1920770060345171,0.3027357353420669,0.1169559444320137,0.1122425523986739,0.1229595347685805,0.1240615937642679,-5.580933067987256,0.4626706734142026,5.5927778159800745,0.7301097717912481,-7.452872004792013,-7.856997801826989,-12.382374193503889,-10.98753594457092,0.8576228238041613,1.0909157046093994,1.720244535329545,0.40310123020814975,0,0.0,1.0,0,0.2115452903964934,PASS,174.0,171.0,148.0,79.0,70.0,30.0,88.0,135.0,30.0,148.0
113,zro2_120_formal,114,formal,114,,zro2_120_formal:m114,0.09242902428516084,0.15261108952435706,0.17936930052316158,1.7920093803802797,1.4287953464850438,5.748951150653119,0.20752666954251436,1.491650852443286,0.0581531805409903,0.10621981162722681,6.8713462829589895,24.245187759399414,1.565195083618164,46.7777,2.3363968848353256,0.7688552187383175,6.734526458939934,50.77543813030398,1.2561207600648494,1.1256525128246804,0.6233969561806548,5.0,0.0,1.565195083618164,1.094373219875181,0.2194005323304474,1.447120059245972,0.38363293997497,0.9988939494597407,0.1827870938435533,0.7262867929699078,0.0966324646951015,-8.742019012459803,32.46751218533769,35.32660088781481,-54.88616383396747,-32.05363761493593,-29.674683964704244,33.37203615983461,57.8933816361399,3.623599109515647,4.048135413214709,1.3587959686631368,1.429283163223821,77,0.0030078125,1.0,45,0.2328648386841992,PASS,29.0,67.0,41.0,153.0,105.0,14.0,44.0,143.0,14.0,41.0
114,zro2_120_formal,115,formal,115,,zro2_120_formal:m115,0.008685555253875092,0.028952703227168388,0.014022407095781385,0.04046009119853207,0.01764828336803304,0.146718588687873,0.021010694119781785,0.09974741114786549,0.005199351406987182,0.018043011346645127,2.544715576171879,6.403369903564453,1.2931289672851562,45.0307,0.574357732843718,0.3356423456966877,3.434028065251637,18.93703731514313,0.3192073020326604,1.0891635009520877,0.1479754230826404,4.25,117.1875,1.2931289672851562,0.3365613035157558,0.3433708448235203,0.3012469460922302,0.2750935201957857,0.248863199816479,0.1877398284263667,0.1392331841352767,0.0587652469099145,2.228703717132737,1.3973082897753004,-2.309727240992224,4.477351487296654,-13.30827013327706,6.723419185518602,-11.718048096413531,-10.225088645969437,0.7614326081552337,0.950876519951523,1.4523455958993488,2.7607263286271086,0,0.0,1.0,0,0.1784790847593706,PASS,126.0,177.0,171.0,88.5,60.0,41.0,41.0,175.0,41.0,126.0
115,zro2_120_formal,116,formal,116,,zro2_120_formal:m116,0.012048206059487749,0.031416100572829966,0.06877301459083686,0.6724961717861367,0.01847477350756479,0.04800835125926798,0.01884369378012627,0.06616191418171657,0.004856623979568641,0.01246078529691098,2.885378189086915,8.082221984863281,2.021627426147461,41.4228,0.6500377846278316,0.405669369250536,2.9335101313088185,15.924641170359962,0.3475285384257107,1.1318218926308377,0.1672892737033385,4.75,234.375,2.021627426147461,0.3620635595121527,0.3102361701254349,0.3997837397277002,0.3782448724648468,0.2236025355890164,0.1183249269362881,0.1931865368515954,0.0883235489715043,-9.540851970861521,-4.312301785218386,-2.0704115857551324,-3.4956689219915695,-13.489078588545476,-2.623118575706724,-8.271974987885503,-18.046848996174347,1.1812190994848846,1.3325745004076368,1.5668127764003865,0.4850718563723048,39,0.0015234375,1.0,39,0.2279146811871039,PASS,115.0,165.0,122.0,76.5,68.0,16.0,82.0,153.0,16.0,115.0
116,zro2_120_formal,117,formal,117,,zro2_120_formal:m117,0.1541458759709913,0.8635532173487137,2.920909115139848,12.463493341769523,0.1273449364223853,0.7479212362118358,0.06226196655073041,0.5395074801320198,0.10958597971073752,0.2924435083183825,7.763021165728569,20.55791664123535,4.716207504272461,4.1486,2.07890918977518,1.4159275469885324,2.4483846643615927,13.935924892771414,1.1344412061372973,1.6545162105489235,0.541533049779973,7.25,0.0,4.716207504272461,1.3423503564715222,0.416927677876007,0.7711745053401422,0.1376050235707298,0.9491614427473014,0.2084534741122035,0.8175605057129754,0.15465671069379,148.50516744870882,6.009855130368761,7.050214132938459,8.731066053423666,10.112008491851814,33.610148290842595,-60.401075289870406,-42.69290434935845,2.714932883491103,3.246623641386906,1.4523455958993488,0.6153353286618589,0,0.0,1.0,0,0.2303790192743735,PASS,33.0,47.0,50.0,153.0,41.0,113.0,32.0,122.0,32.0,47.0
117,zro2_120_formal,118,formal,118,,zro2_120_formal:m118,0.24346949336663895,2.485924145507594,0.018480716782760833,0.31422163848641954,0.2561861866678249,0.7654758432365142,0.4678826013846721,0.7787745207305841,0.2633855816285445,2.764834034274171,9.03659951210022,17.238572597503662,8.497887372970581,6.4736,2.3091058020637543,1.8455826937033637,-0.1585742633075884,0.0943281012924734,0.553995237095241,1.223169553576644,0.207184566283039,17.0,195.3125,8.497887372970581,0.5730677109010754,0.0615919867513443,0.6974865376778934,0.0912397305817981,1.0672407769794905,0.2136176610896476,1.8092067879767877,0.6138874457415178,1.7610051087291534,0.07633113283716875,16.340816589430375,1.115082354157176,-73.54202377828811,-3.9798108381931243,-61.08364286927092,80.96914878706586,4.304712803311279,4.608642402750566,1.868355829644598,1.1472443861217705,0,0.0,1.0,0,0.2032669725583032,PASS,30.0,37.0,33.0,79.0,174.0,147.0,30.0,27.0,27.0,33.0
118,zro2_120_formal,119,formal,119,,zro2_120_formal:m119,0.769031103672448,1.020608155072531,0.018245495250505374,1.4332105251214096,1.7040168907765298,1.8971062131521184,0.4191684235292942,1.9031365047215332,0.5208568901021466,0.9710028793191127,14.753431167602539,19.368297576904297,1.2352027893066406,46.1205,2.927865379653864,0.9636921086162328,4.2190260784656735,16.876202827863732,0.8758484776295643,0.7622546126127978,0.4126052903547551,10.25,0.0,1.2352027893066406,0.7671236711974825,0.068648105941963,0.9580810340082434,0.1070784996218234,1.3256882768484417,0.2050126327219839,2.239086180288594,0.5848431534316227,-1.26855213706799,-0.32887489992966723,45.904042372901756,71.77621855411391,49.85961503489286,40.036385830659256,137.87671100412908,53.70538618411636,2.386670295523685,2.8481115972689084,1.770811773915221,1.0591537711562857,14,0.000546875,1.0,14,0.2151287307458654,PASS,19.0,22.0,65.0,153.0,168.0,136.0,33.0,31.0,31.0,31.0
119,zro2_120_formal,120,formal,120,,zro2_120_formal:m120,0.09113373908437346,0.6719242675385435,0.01761891238877787,0.02728147521415639,0.16654792468691107,0.1748831326047743,0.1613068952660781,0.2324862533676755,0.07895538962577413,0.6464196011177467,4.035590057373048,7.4357452392578125,3.4793567657470703,49.9109,1.026872177591904,0.8051842680573463,-0.4790774165319393,-0.0691530509200655,0.2539277925906691,1.1143762610493466,0.1104123910724051,11.25,0.0,3.4793567657470703,0.2207086036699289,0.0461961467346954,0.3916099979789156,0.1454369531979002,0.5370327984135538,0.2735072522644314,0.7361649375620143,0.5139459918074913,-4.3897431801196305,-1.4748049238080772,20.680756321851895,-4.045523924644076,-48.913515861139885,-18.327835435157446,-44.83411498737217,22.367116170894313,1.5585682809016648,1.7610303174818789,1.8683558296445977,2.292129625560543,0,0.0,1.0,0,0.2307341881914067,PASS,67.0,68.0,95.0,153.0,181.0,105.0,17.0,39.0,17.0,68.0
120,zro2_20_supplement,1,pass_supplement,1,S01,zro2_20_supplement:m001,0.050405029335257576,0.0819074049395432,0.31670874706029284,1.7473323717159441,0.012289015801364446,0.030716260936644455,0.015242489696050071,0.05127223180883652,0.024073351728576012,0.05100516259130345,2.271776113510132,5.453167915344238,1.9602699279785156,8.9544,0.597389330003452,0.491915069911629,0.0379074354357268,-0.2133210729608716,0.4299302668635483,1.793064765092523,0.323839267933556,21.25,0.0,1.960269927978516,0.4773429676655754,0.6384782902990147,0.160896596595957,0.0725402073408334,0.0992141140513092,0.027582396327488,0.2123035584955249,0.1262989163809807,-65.66813627673953,-4.732072778310161,1.72638573264776,0.036638048128424146,-7.373514667262617,-3.8910044519518423,-24.27678408915106,-12.225629864658478,0.9584680823418283,1.0113524934034237,1.2379196391319045,0.07444380155473627,0,0.0,1.0,0,0.3810564490281424,PASS,121.0,94.5,159.0,153.0,18.0,162.0,181.0,134.0,18.0,121.0
121,zro2_20_supplement,2,pass_supplement,2,S01,zro2_20_supplement:m001,0.050405029335257576,0.0819074049395432,0.31670874706029284,1.7473323717159441,0.012289015801364446,0.030716260936644455,0.015242489696050071,0.05127223180883652,0.024073351728576012,0.05100516259130345,1.8576654624938964,4.111965179443359,1.6108040809631348,10.9478,0.4706620161978533,0.3772612408176064,-0.0682647796425962,-0.0261175843284164,0.2776079286036921,2.050374539241121,0.2221668317123884,13.25,0.0,1.6108040809631348,0.3264496004551185,0.4810763209611177,0.0986526334711252,0.0439338298936473,0.1218509262370912,0.0670253927929775,0.2726910346528489,0.3356784164227486,-10.993716125174478,5.3929094409229705,4.627102500690131,-0.06122848823767309,-11.433684372188713,-8.946352268174524,-24.241930485536127,-10.826040344334727,0.7560225711630967,0.823099926056404,1.5739648271874063,0.11166570233210446,0,0.0,1.0,0,0.3810564490281424,PASS,152.0,94.5,182.0,153.0,32.0,181.0,122.0,70.0,32.0,152.0
122,zro2_20_supplement,3,pass_supplement,3,S09,zro2_20_supplement:m002,0.0861683649911741,0.09118695448763983,0.5040127965902605,3.379675693549671,0.06022495798923199,0.17123862024055195,0.010581418047423912,0.06113214203746729,0.0586307765361012,0.08708335161040798,2.95243839263916,4.791160583496094,3.0231666564941406,17.1229,0.7383216024639595,0.5941073062643408,-0.3280830135612532,-0.1770654799491571,0.3945319011195416,2.224195099781443,0.2212949282734236,13.75,195.3125,3.0231666564941406,0.489211090714241,0.4390373185704249,0.2216594434897996,0.0901324810479182,0.1223446993068247,0.0274586489398687,0.4519231096866213,0.3746605351266956,-31.258703418462567,-9.63752294716124,6.72375434085549,-2.1349563875274042,-8.15538862803343,-13.57234967725832,-24.30586392026784,-16.997436406995664,1.0355672743863853,1.172455403708633,1.3216372009101796,0.07490877746136317,0,0.0,1.0,0,0.3681602278194375,PASS,97.0,71.5,139.0,79.0,36.0,148.0,182.0,62.0,36.0,79.0
123,zro2_20_supplement,4,pass_supplement,4,S09,zro2_20_supplement:m002,0.0861683649911741,0.09118695448763983,0.5040127965902605,3.379675693549671,0.06022495798923199,0.17123862024055195,0.010581418047423912,0.06113214203746729,0.0586307765361012,0.08708335161040798,2.9157858657836915,6.467926025390625,2.2872400283813477,19.3299,0.7088217393311486,0.5494378893077374,-0.1804271694100046,1.1402704772594987,0.3007961501962636,1.983219655655493,0.1712009317175577,15.75,117.1875,2.287240028381348,0.3792495950397838,0.2862702346159589,0.1723810120401512,0.0591431967252285,0.1452679037962179,0.042001546551374,0.5356846233475278,0.57114226964162,-27.18606360421,-3.0196464097964424,6.339974916241472,-0.42741922074931626,-1.349089134228504,-1.4787226740738666,-32.98911548148417,-31.450583006848472,0.7997573442482433,0.9203041887574397,1.7288371069976574,0.1123631661920448,0,0.0,1.0,0,0.3681602278194375,PASS,103.0,71.5,176.0,88.5,78.0,172.0,162.0,32.0,32.0,88.5
124,zro2_20_supplement,5,pass_supplement,5,S05,zro2_20_supplement:m003,0.38441519585146783,1.0484888868553865,0.007267257138125847,0.28738482877780896,0.04064433113376565,0.09769430503656114,0.2082410318633515,0.533618966084112,0.4107100333659539,0.701420848944185,5.676936645507813,7.797698974609375,2.1670188903808594,47.4393,1.6789572208394663,1.0987086807191373,1.0962053424818838,0.0412453315271239,0.2971006323495549,1.388922782354434,0.1772008574002734,25.25,0.0,2.16701889038086,0.23470256370156,0.0195414329009299,0.3419943025699948,0.0414914374284892,0.5826641123510246,0.1204362648724994,1.5072604867905637,0.8059300830931082,1.1970785340313657,3.807104894206351,5.412946781930979,5.277201388629108,-46.17895620030911,-42.78268003277079,-117.5015483331245,107.70554717413714,2.3582744357249483,2.77216326151897,0.8724658523969919,0.1115565184704946,0,0.0,1.0,0,0.3290134929697962,PASS,43.0,31.5,71.0,153.0,197.0,183.0,79.0,11.0,11.0,43.0
125,zro2_20_supplement,6,pass_supplement,6,S05,zro2_20_supplement:m003,0.38441519585146783,1.0484888868553865,0.007267257138125847,0.28738482877780896,0.04064433113376565,0.09769430503656114,0.2082410318633515,0.533618966084112,0.4107100333659539,0.701420848944185,2.011492919921875,8.643051147460938,1.6425189971923828,52.2079,0.5863284580064075,0.3974246922135353,2.337028893566809,22.80222111438374,0.3307543913627436,1.1064943174251776,0.1917653072574916,23.25,664.0625,1.6425189971923828,0.2656597932643034,0.2052909070094287,0.1913174479189202,0.1064699893794862,0.1120463498278094,0.0365185460924903,0.4061871711390316,0.4799217783471225,-1.09155872705348,-2.4855188018087384,-3.230757016148345,6.151639885345459,-8.347686443750149,-14.077856214791089,-29.1644117789574,-35.24166055519547,1.6471965422932926,1.7483283007770924,1.0944760784531717,0.1673347777057419,14,0.000546875,1.0,14,0.3290134929697962,PASS,124.0,31.5,96.0,59.0,114.0,137.0,168.0,43.0,43.0,59.0
126,zro2_20_supplement,7,pass_supplement,7,S02,zro2_20_supplement:m004,0.15582997269535506,0.24731150768245652,0.014564676541340941,0.09880421441033702,0.012969775668640788,0.07515070131488652,0.041843684266829995,0.24652255921267055,0.1490482154332594,0.3585748488492725,3.832295379638672,6.9005584716796875,3.997873306274414,49.354,0.9145511666527416,0.6910683704912662,-0.5589958534918011,0.8248216480585397,0.2909862897611876,1.1312531744903138,0.2521864795811673,25.5,8125.0,3.997873306274414,0.1731976272929294,0.0358647543130421,0.1701374207788111,0.0346085714682527,0.2908690772064445,0.1011530750940367,0.8097493335190823,0.783944255847152,-2.452496760138266,-0.6883889378218181,-1.2223846028250858,-0.73840452464919,18.213977090608118,-20.639346163442116,56.06281992780621,-58.79483002297474,2.4349122018007585,2.8453154376307137,0.8724658523969919,0.15348102611197678,98,0.003828125,1.0,85,0.3901249490530792,PASS,72.0,45.5,66.0,22.0,185.0,189.0,94.0,13.0,13.0,45.5
127,zro2_20_supplement,8,pass_supplement,8,S02,zro2_20_supplement:m004,0.15582997269535506,0.24731150768245652,0.014564676541340941,0.09880421441033702,0.012969775668640788,0.07515070131488652,0.041843684266829995,0.24652255921267055,0.1490482154332594,0.3585748488492725,3.1614273834228515,4.29473876953125,2.387218475341797,52.27,0.7816636949329008,0.5727825930714607,-0.7262361532261348,0.204300543959611,0.1724993075132616,1.111998918126757,0.172438892848925,25.5,14062.5,2.387218475341797,0.1074502604730751,0.0188962254899042,0.1149748203525468,0.0216354332743137,0.2148943128796077,0.0755805350151233,0.7280974433986264,0.8676391290576068,-5.4861417941557615,0.6487289939675188,4.559284182528914,-0.704050011217504,3.6521055204964834,-9.525777488978044,24.281769006264817,-62.43876887528583,5.520020231167744,6.884398069371592,1.0944760784531717,0.23022153916796526,0,0.0,1.0,0,0.3901249490530792,PASS,88.0,45.5,23.0,15.0,198.0,197.0,112.0,4.0,4.0,23.0
