session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,manual_left_u_um,manual_right_u_um,manual_top_v_um,manual_bottom_v_um,manual_center_u_um,manual_center_v_um,manual_center_x_um,manual_center_y_um,center_x_um,center_y_um,manual_width_um,manual_height_um,registration_method,evidence_level,source_table,source_sha256,config_sha256,geometry_gate_pass,paired_gate_pass,center_within_fov,box_corner_margin_um,available_centered_square_um,status,warning,qa_v6_status,qa_v6_center_u_um,qa_v6_center_v_um,qa_v6_delta_u_um,qa_v6_delta_v_um,qa_v6_center_disagreement_um,coarse_plane_rmse_um,final_plane_a,final_plane_b,final_plane_c,final_plane_rmse_um,final_reference_fraction,final_reference_retained_fraction,final_reference_quadrants,registered_fov_um,registered_pixel_um,registered_valid_fraction,h200_pixel_um,h200_valid_fraction,h_reg_path,h_200_path,mask_path,final_leveling_failed
zro2_120_formal,11,11,single,-0.7000000000025182,identity,-97.81697479164313,107.50832913707882,-101.23153459597779,104.50441994060162,4.845677172717842,1.6364426723119152,4.86530795967964,1.5771209019729837,4.86530795967964,1.5771209019729837,205.32530392872195,205.7359545365794,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,158.63398119700764,519.192790969385,PASS,,PASS,4.950594035677716,-0.18863584139402212,0.10491686295987357,-1.8250785137059373,1.8280916632719526,0.2143737188396115,-0.0004914878077711749,-0.000328386884299437,0.1570947736337821,0.18313320489031645,1.0,0.9410259793572602,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_011.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_011.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_011.npz,False
zro2_120_formal,12,12,single,-0.7000000000025182,identity,-101.10217965450266,95.18881090135551,-94.25047426240121,111.48548027417817,-2.956684376573577,8.61750300588848,-2.851183676793552,8.65298169421138,-2.851183676793552,8.65298169421138,196.29099055585817,205.73595453657938,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,151.61330651178054,505.21084337287704,PASS,,PASS,-3.2761442698306755,7.107035584502038,-0.31945989325709867,-1.5104674213864424,1.5438803238818888,0.2242805796720924,-0.0013107367171941368,-0.001005222797628151,0.1950491031401405,0.17809045039668706,1.0,0.8921094299788881,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_012.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_012.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_012.npz,False
zro2_120_formal,13,13,single,-0.7000000000025182,identity,-92.88916749735381,114.07873886279788,-90.96526939954168,117.64523939203983,10.594785682722033,13.339984996249072,10.756969598111034,13.209552923103683,10.756969598111034,13.209552923103683,206.9679063601517,208.6105087915815,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,145.55434547521753,496.2070285703004,PASS,,PASS,10.39488057610062,11.94883735860008,-0.19990510662141325,-1.3911476376489915,1.4054372278368352,0.23451135777838517,-9.40250407811278e-05,-0.0006811757775471794,0.28947974170468666,0.18952897032829152,1.0,0.8889939596528267,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_013.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_013.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_013.npz,False
zro2_120_formal,14,14,single,-0.7000000000025182,identity,-105.61933634093458,101.75922062707457,-95.07177547811614,112.30678148989304,-1.9300578569300058,8.617503005888452,-1.8246337746357317,8.640439397163336,-1.8246337746357317,8.640439397163336,207.37855696800915,207.37855696800918,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,150.736880483043,505.2356270345706,PASS,,PASS,-1.2654051871092689,8.253958554976402,0.6646526698207369,-0.36354445091205,0.7575801867055246,0.31664536399619553,-0.0014055706471811013,-0.0004111564433300595,0.5173639728963022,0.1832118611170769,1.0,0.8725222847759794,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_014.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_014.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_014.npz,False
zro2_120_formal,15,15,single,-0.7000000000025182,identity,-101.92348087021753,105.86572670564897,-75.36054630095879,129.5541070199057,1.971122917715718,27.096780359473456,2.302017200428464,27.07067690722236,2.302017200428464,27.07067690722236,207.7892075758665,204.9146533208645,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,133.53599439616383,468.8173561523192,PASS,,PASS,2.4264391442565585,27.174121236604687,0.4553162265408406,0.07734087713123117,0.4618381506835682,0.24217300497556526,0.0005723082366106416,-0.0004837468173983601,0.1626401709762021,0.18335154414956048,1.0,0.9217980295566502,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_015.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_015.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_015.npz,False
zro2_120_formal,16,16,single,-0.7000000000025182,identity,-126.5625173416642,83.27994327348961,-64.68363049666527,145.15883011848857,-21.6412870340873,40.23759981091165,-21.148089146987658,40.49898848694736,-21.148089146987658,40.49898848694736,209.8424606151538,209.84246061515384,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,117.63142075421194,442.28292390016895,PASS,,PASS,-21.58281191076288,39.0686813367314,0.058475123324416955,-1.168918474180245,1.1703801687177025,0.2159776237265324,-0.0007622719571709525,-0.0009483978311221365,0.29712408271260177,0.1735126000417524,1.0,0.893868754398311,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_016.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_016.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_016.npz,False
zro2_120_formal,17,17,single,-0.7000000000025182,identity,-103.3538160469667,96.70684931506857,-92.01487279843444,115.21409001956953,-3.323483365949073,11.599608610567527,-3.1815229051726357,11.639345926896167,-3.1815229051726357,11.639345926896167,200.06066536203525,207.228962818004,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,147.85746679011302,499.309767951596,PASS,,PASS,-2.932909068903136,10.139135924863698,0.3905742970459367,-1.460472685703829,1.5117965296956741,0.22871324418256442,-0.00027040748585130885,-0.00046815255246003844,0.04162894205513488,0.19837788444424956,1.0,0.9127961529439362,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_017.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_017.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_017.npz,False
zro2_120_formal,18,18,single,-0.7000000000025182,identity,-117.52820396880043,86.5651481363492,-109.44454675312664,101.21921507774206,-15.481527916225616,-4.11266583769229,-15.530616966514858,-3.923221068560262,-15.530616966514858,-3.923221068560262,204.09335210514962,210.6637618308687,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,153.83168664347033,514.5568815657737,PASS,,PASS,-15.819956295736947,-1.8485270601878856,-0.3384283795113312,2.264138777504405,2.2892920678362136,0.19265280120954986,0.0003605423100907806,0.00010233410607198197,0.042672592230907726,0.16412817479546832,1.0,0.9209843420126671,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_018.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_018.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_018.npz,False
zro2_120_formal,19,19,single,-0.7000000000025182,identity,-87.14005898734956,121.47044980423186,-104.51673945883732,105.73637176417395,17.16519540844115,0.6098161526683157,17.171364488525924,0.4000634352389191,17.171364488525924,0.4000634352389191,208.61050879158142,210.25311122301127,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,157.5325612037176,521.5186642873008,PASS,,PASS,18.362906231729955,2.051334383815828,1.197710823288805,1.4415182311475125,1.874162753592601,0.21539769201656378,-0.0008231721243378096,-0.00010271153869254736,-0.037160541468219614,0.15350789352750757,1.0,0.8941326530612245,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_019.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_019.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_019.npz,False
zro2_120_formal,20,20,single,-0.7000000000025182,identity,-74.02896281800389,128.63835616438365,-108.95812133072413,96.31585127201568,27.30469667318988,-6.32113502935421,27.22543360247228,-6.654244782964368,27.22543360247228,-6.654244782964368,202.66731898238757,205.2739726027398,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,153.80406734615653,509.16036069279323,PASS,,PASS,27.49880543260574,-8.470779388635327,0.19410875941585815,-2.149644359281117,2.158390391442449,0.3106539926611552,-0.0017072532618548476,-0.000293697732093149,0.43444699915515567,0.16329321874844602,1.0,0.9069537297677692,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_020.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_020.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_020.npz,False
zro2_120_formal,21,21,single,-0.7000000000025182,identity,-111.17377690802346,91.49354207436404,-83.54324853228962,123.03405088062624,-9.840117416829711,19.745401174168308,-9.598153462887725,19.86414429087493,-9.598153462887725,19.86414429087493,202.66731898238748,206.57729941291583,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,139.94255306701916,483.0575121351533,PASS,,PASS,-8.387755323399142,19.036974260991236,1.452362093430569,-0.7084269131770711,1.6159283219708782,0.22275654402716813,-8.452912348458274e-05,-0.0001273194004643504,-0.033404189905810934,0.17574054224495636,1.0,0.9140350105559465,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_021.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_021.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_021.npz,False
zro2_120_formal,22,22,single,-0.7000000000025182,identity,-69.46731898238744,131.89667318982396,-97.22818003913898,108.0457925636008,31.21467710371826,5.408806262230911,31.278426932390712,5.027052864933539,31.278426932390712,5.027052864933539,201.3639921722114,205.27397260273975,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,155.43922063655168,512.3757026554736,PASS,,PASS,31.673878231877126,4.213304989708391,0.4592011281588668,-1.1955012725225203,1.2806595834589851,0.20498848931776237,-5.051862985924609e-05,0.0003796177251930749,0.04785143672697361,0.15591085471822827,1.0,0.9375879662209712,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_022.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_022.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_022.npz,False
zro2_120_formal,23,23,single,-0.7000000000025182,identity,-79.89393346379643,113.65009784735815,-103.09315068493152,100.87749510763211,16.878082191780862,-1.1078277886497006,16.863288241756667,-1.3139446553207712,16.863288241756667,-1.3139446553207712,193.54403131115455,203.97064579256363,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,159.85171185157708,519.7128289686307,PASS,,PASS,15.30587062676658,-1.0168335842427836,-1.5722115650142818,0.09099420440691697,1.5748425795616225,0.21724888321094674,0.0006985000243416631,-0.0005258136729832698,0.13053685207683913,0.17495797136571317,1.0,0.9029146141215106,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\manual_v1\registered\H_reg\zro2_120_formal__sample_023.npz,outputs\rectangle_registration\manual_v1\registered\H_200\zro2_120_formal__sample_023.npz,outputs\rectangle_registration\manual_v1\registered\masks\zro2_120_formal__sample_023.npz,False
