session_id,measurement_id,sample_id,roi_within_measurement,cag_path,mapping_provenance,plane_a,plane_b,plane_c,plane_rmse_um,sigma_ref_um,theta_line_deg,orientation_center_x_um,orientation_center_y_um,orientation_threshold_um,orientation_signal_pixels,orientation_confident,crop_center_x_um,crop_center_y_um,crop_length_um,crop_pixels,raw_width_um,raw_height_um,valid_pixel_ratio
zro2_120_line,66,66,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0031739067928037677,0.014681513911787292,15.393879376875024,0.29442778810012954,0.2656800585573963,-0.5572599444192576,-6.253223297336188,0.24421239028842046,1.0627202342295852,26361,True,0.0,0.0,289.50472353109456,1000,285.344768,17.834048,1.0
zro2_120_line,67,67,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.003130148086844315,0.014170612808584337,22.892629821556053,0.30754602951038007,0.287267197440557,-0.7146237360251462,-14.242018259338238,0.31686633363546324,1.149068789762228,28393,True,0.0,0.0,289.5450036333409,1000,285.344768,17.834048,1.0
zro2_120_line,68,68,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0026585388999841525,0.017069208166736627,15.600197820202062,0.2623750407779571,0.23988808380165105,-0.5129950176759905,-1.0649989752871525,0.09413911011609723,0.9595523352066042,29757,True,0.0,0.0,289.4930050051776,1000,285.344768,17.834048,1.0
zro2_120_line,69,69,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0024005534880212737,0.017126157489054883,11.001623622627099,0.2825040309712481,0.2547417343747422,-0.540594432765289,-4.918518200186509,-0.013389433314439115,1.0189669374989687,20913,True,0.0,0.0,289.50033156868875,1000,285.344768,17.834048,1.0
zro2_120_line,70,70,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.002185953791066774,0.014607804156623772,14.767279915563716,0.2675040924085894,0.2403631217584726,-0.5577997204976839,12.634626573014193,1.0445804312636167,0.9614524870338904,26404,True,0.0,0.0,289.5048653776853,1000,285.344768,17.834048,1.0
zro2_120_line,71,71,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0023029452247098165,0.019137517637823898,12.982321413288531,0.3091243423182935,0.28820129458900695,-0.47587684230296645,2.880634391582416,0.7319316275072952,1.1528051783560278,23558,True,0.0,0.0,289.4830471290322,1000,285.344768,17.834048,1.0
zro2_120_line,72,72,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0018144255152541609,0.018648966719558402,19.37502939074777,0.28320110655069203,0.2554460554883089,-0.4807420880423763,-10.406749320597138,0.620563856898239,1.0217842219532356,27976,True,0.0,0.0,289.4843591756717,1000,285.344768,17.834048,1.0
zro2_120_line,73,73,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0015052488214440216,0.011831623921144424,8.635041405479429,0.34095498569645205,0.3041440432238957,-0.3079729480919582,3.3949406725644224,0.21171655244899723,1.2165761728955828,3742,True,0.0,0.0,289.4365059758269,1000,285.344768,17.834048,1.0
zro2_120_line,74,74,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0014690223170775293,0.015170738265387507,13.795802638273669,0.3339984885286491,0.31740605041356584,-0.43390563349603894,-0.09251248535307023,0.8198502301340783,1.2696242016542634,24496,True,0.0,0.0,289.4716429698534,1000,285.344768,17.834048,1.0
zro2_120_line,75,75,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0019626959378467603,0.017276833355149457,12.071230879107432,0.3292145122464278,0.30077177583615083,-0.5159576293372652,-11.298318847651776,0.18655147890284152,1.2030871033446033,16831,True,0.0,0.0,289.4937946363429,1000,285.344768,17.834048,1.0
zro2_120_line,76,76,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0018336905555202479,0.018205099683048037,14.804223175921532,0.3338151987258046,0.29894918924261454,-0.5275186418959663,5.816399907781462,-0.04747378576010771,1.1957967569704582,25027,True,0.0,0.0,289.4968687163369,1000,285.344768,17.834048,1.0
zro2_120_line,77,77,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0026960645670865515,0.012085611523823037,13.209388112477173,0.25989212255781546,0.24458690737104077,-0.41990497153287265,-3.3431380951225296,0.5297435199187719,0.9783476294841631,23659,True,0.0,0.0,289.46780472297206,1000,285.344768,17.834048,1.0
zro2_120_line,78,78,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.003362918230577054,0.018483674107224513,20.772836908912808,0.2618031368953827,0.246761653457102,-0.5060507525400055,-9.103685588070203,0.39589290992600606,0.987046613828408,24594,True,0.0,0.0,289.49115114401593,1000,285.344768,17.834048,1.0
zro2_120_line,79,79,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0022123054912561646,0.015263799766015338,12.672724400105743,0.30949001596775494,0.29796771962937857,-0.529320888263328,2.6413401901134494,0.8792535056089815,1.1918708785175143,23709,True,0.0,0.0,289.4973468874467,1000,285.344768,17.834048,1.0
zro2_120_line,80,80,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0015991788199315627,0.017283862013651063,15.355102522654574,0.3220895247283918,0.31009404666436624,-0.5701400580788913,2.1408774969256297,0.24030569955072134,1.240376186657465,14453,True,0.0,0.0,289.5081013566392,1000,285.344768,17.834048,1.0
zro2_120_line,81,81,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0028873247040825997,0.014061642177853884,21.23822836604417,0.2875115730924683,0.27717038751461404,-0.5981587667918973,-18.705441199265714,0.5288261680105697,1.1086815500584561,25731,True,0.0,0.0,289.51539946571756,1000,285.344768,17.834048,1.0
zro2_120_line,82,82,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.003182204737605071,0.019601734666151893,14.240484335167455,0.25835717533956737,0.24273107812265554,-0.55973731115958,-7.588653324305268,1.089709768922909,0.9709243124906222,21917,True,0.0,0.0,289.5053743442209,1000,285.344768,17.834048,1.0
zro2_120_line,83,83,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.004422880497201441,0.013161204262108761,19.248168454767498,0.24542525357538408,0.23462225144960622,-0.5367152257020678,-18.655886232833144,0.9904901243494554,0.9384890057984249,22755,True,0.0,0.0,289.4993057923643,1000,285.344768,17.834048,1.0
zro2_120_line,84,84,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.003996322568926916,0.013050635430241542,10.162548480802641,0.2945277216184743,0.2754207539526732,-0.5207624059010527,10.291534716083348,0.8925368154775459,1.1016830158106927,10812,True,0.0,0.0,289.4950736408059,1000,285.344768,17.834048,1.0
zro2_120_line,85,85,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.004243453959722216,0.019912824767119197,21.967571835441834,0.26909122084301146,0.24952132133759794,-0.639022414038493,-11.757269570021558,-0.16107027620407854,0.9980852853503918,22338,True,0.0,0.0,289.5259209252477,1000,285.344768,17.834048,1.0
zro2_120_line,86,86,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0038666018256313115,0.014690246057115885,12.41798018492464,0.2604246634240791,0.24352003947280332,-0.5487973960132138,-6.829234879447592,-0.12378469419545968,0.9740801578912133,18965,True,0.0,0.0,289.5024963634809,1000,285.344768,17.834048,1.0
zro2_120_line,87,87,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0029314192208722027,0.016616536287052064,12.583763626757893,0.26216812576310633,0.2404902844122367,-0.5173926724887679,4.891114940879019,0.1449070870126319,0.9619611376489468,18919,True,0.0,0.0,289.494176847021,1000,285.344768,17.834048,1.0
zro2_120_line,88,88,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.002118270259693479,0.013503330593279461,16.170326534295526,0.230713967963442,0.2141807530336693,-0.4737634254089187,-10.056708791440599,0.0665940388938939,0.8567230121346772,20085,True,0.0,0.0,289.4824765470357,1000,285.344768,17.834048,1.0
zro2_120_line,89,89,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.002123903157980632,0.01887649851444939,11.182078095279508,0.3039608682164852,0.28622385594159866,-0.527286322976039,3.407455029481834,0.5759681625142641,1.1448954237663946,19970,True,0.0,0.0,289.4968070570433,1000,285.344768,17.834048,1.0
zro2_120_line,90,90,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.004013999780943372,0.015225145139158625,16.902070489564604,0.2960053707987175,0.27331264654576987,-0.49039393118030716,-3.854643895109548,1.1841642877158278,1.0932505861830795,17660,True,0.0,0.0,289.4869559667461,1000,285.344768,17.834048,1.0
zro2_120_line,91,91,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0032042605456188067,0.01857761708247807,14.87808315568415,0.2392710865362395,0.23101361483782043,-0.5453450591350304,6.715923911646992,1.1470689865363588,0.9240544593512817,17562,True,0.0,0.0,289.5015859911548,1000,285.344768,17.834048,1.0
zro2_120_line,92,92,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0031779414689940806,0.01690761390032991,13.82476769801318,0.22648330579222503,0.21621255837916828,-0.4585430967304944,3.769863211906662,0.8390195056477374,0.8648502335166731,19752,True,0.0,0.0,289.47835587896753,1000,285.344768,17.834048,1.0
zro2_120_line,93,93,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.003899972004517861,0.020916538387726783,13.478857381639365,0.2595870318966537,0.23607598547167177,-0.5799494689034077,-7.299118575538448,0.1582573423962229,0.9443039418866871,18984,True,0.0,0.0,289.5106642080458,1000,285.344768,17.834048,1.0
zro2_120_line,94,94,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0030435153915592604,0.014482420482706981,16.933678287716333,0.24872395019132282,0.23813110410148386,-0.44040485876655566,-7.278911909742503,0.6112090013427799,0.9525244164059354,20960,True,0.0,0.0,289.47341892345224,1000,285.344768,17.834048,1.0
zro2_120_line,95,95,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.00261148712368929,0.020747374739892605,6.785033792848859,0.2551669500605609,0.2432217813237917,-0.6093871923399945,-1.1130211449715819,1.2588894553693815,0.9728871252951669,12729,True,0.0,0.0,289.51830500050636,1000,285.344768,17.834048,1.0
zro2_120_line,96,96,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0021464178469278905,0.01791901647794769,16.306518802987256,0.25555571664428733,0.23994285060167062,-0.363302412904261,-0.5556344011365039,0.2360818491184038,0.9597714024066825,13766,True,0.0,0.0,289.45211351672,1000,285.344768,17.834048,1.0
zro2_120_line,97,97,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0037976711360784626,0.01397287332998065,14.347867092544199,0.3030127383825002,0.29124942959974226,-0.448751949441089,8.392876641933123,0.9544704113447695,1.164997718398969,20300,True,0.0,0.0,289.47569442951925,1000,285.344768,17.834048,1.0
zro2_120_line,98,98,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0030467119062740976,0.018884278876219254,15.426242075287513,0.2488333336225565,0.24062286237695588,-0.49306877848448494,0.8569519571577082,2.0198574833962155,0.9624914495078235,19238,True,0.0,0.0,289.48767419037927,1000,285.344768,17.834048,1.0
zro2_120_line,99,99,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0029569817814693758,0.019086645018388693,9.826032868014567,0.23718222333599237,0.22330443539656453,-0.5434354447726832,-3.112429814411744,1.5065223246206405,0.8932177415862581,18040,True,0.0,0.0,289.5010819855272,1000,285.344768,17.834048,1.0
zro2_120_line,100,100,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0026085211539673024,0.02345540314758532,12.303164117351416,0.26997893984184984,0.25796837559145136,-0.4778802270065512,-2.7840999987866755,1.8246835998199757,1.0318735023658054,16132,True,0.0,0.0,289.48358764583344,1000,285.344768,17.834048,1.0
zro2_120_line,101,101,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.00322690127549531,0.015571038353276778,19.024120001200632,0.2588939103053693,0.23896433720906654,-0.48497269082980665,1.3007867192454328,1.6536088023021014,0.9558573488362662,21775,True,0.0,0.0,289.4854984002561,1000,285.344768,17.834048,1.0
zro2_120_line,102,102,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0022072291600333895,0.019461006197068365,6.819367335471784,0.27632039631032795,0.2535339790150148,-0.44270782738334447,2.307682914904888,0.4293787548243736,1.0141359160600592,13132,True,0.0,0.0,289.4740473425133,1000,285.344768,17.834048,1.0
zro2_120_line,103,103,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0028303093317365332,0.021565763728422782,15.723204710245472,0.29291951760721907,0.2765467062189121,-0.6062720439395264,-2.0938258120702455,0.4494790927727005,1.1061868248756483,18250,True,0.0,0.0,289.51750000509537,1000,285.344768,17.834048,1.0
zro2_120_line,104,104,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0038106741453801485,0.010386405362742046,14.277695706656328,0.24957590865746634,0.23574099016107106,-0.46307403410310144,-0.6346159541793358,0.41389834754040333,0.9429639606442842,18244,True,0.0,0.0,289.4795846659488,1000,285.344768,17.834048,1.0
zro2_120_line,105,105,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.005455785387775346,0.009019346779010173,17.426803215250583,0.28642879047117986,0.2688206110903973,-0.4394628126491966,-0.5023163340743346,1.5023827244039307,1.0752824443615892,21309,True,0.0,0.0,289.47316173113313,1000,285.344768,17.834048,1.0
zro2_120_line,106,106,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0026626940858957004,0.021937365711962364,18.037664998347967,0.32739640482029914,0.29491033292009117,-0.5932409080836862,3.1880110831226336,0.9164884304877681,1.1796413316803647,17383,True,0.0,0.0,289.5141234380239,1000,285.344768,17.834048,1.0
zro2_120_line,107,107,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.002688795029188213,0.016792932158771423,9.004549959130834,0.27973846835918564,0.266712051304267,-0.5646077292240648,-0.048218697395204145,0.737298434356171,1.066848205217068,17283,True,0.0,0.0,289.5066522643235,1000,285.344768,17.834048,1.0
zro2_120_line,108,108,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0025054749920229084,0.01957715008992178,12.34028509050854,0.29083807857284166,0.28033297493504766,-0.43541598154396866,0.8750743682764177,0.8770724498817629,1.1213318997401907,19417,True,0.0,0.0,289.47205600944,1000,285.344768,17.834048,1.0
zro2_120_line,109,109,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0020342409054236637,0.019174919944535684,8.256318384708022,0.2961586238128801,0.2747523990394826,-0.4356207230239022,0.062321018361509176,-1.2965896825781087,1.0990095961579305,8610,True,0.0,0.0,289.47211198546256,1000,285.344768,17.834048,1.0
zro2_120_line,110,110,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0017453921634969648,0.014784445717374695,15.389823989833866,0.26335754332259204,0.25008796442804826,-0.5909829512507656,-15.293763307787506,0.9301694389146304,1.000351857712193,20628,True,0.0,0.0,289.5135368655499,1000,285.344768,17.834048,1.0
zro2_120_line,111,111,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),0.0001317791234393571,0.01649728722347943,11.895573037003183,0.3031877336314912,0.2832028577781163,-0.5735726832326975,-12.73557057890395,0.7311716991357705,1.1328114311124653,16790,True,0.0,0.0,289.5089991318011,1000,285.344768,17.834048,1.0
zro2_120_line,112,112,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0006494337678364015,0.01979294416282329,11.345172746871564,0.3285383305603791,0.31910153724352736,-0.6348005138563906,-7.21299787212561,0.394744501112991,1.2764061489741094,14891,True,0.0,0.0,289.5248406094179,1000,285.344768,17.834048,1.0
zro2_120_line,113,113,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0011620300282428402,0.015452425397482372,19.72014859709849,0.29461092607023925,0.2781314493118078,-0.6893484223527935,-19.195119502326012,-0.050247173374567106,1.112525797247231,23410,True,0.0,0.0,289.5386791509217,1000,285.344768,17.834048,1.0
zro2_120_line,114,114,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0011484000152918547,0.015947491732267505,10.656779742720454,0.3691181670402455,0.3433544833069473,-0.4338430377434861,-2.4772524800972864,0.009671668412076416,1.3734179332277892,12357,True,0.0,0.0,289.47162584731694,1000,285.344768,17.834048,1.0
zro2_120_line,115,115,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0017147600726914306,0.01445306527784851,15.30318166277783,0.3954136005354857,0.3804405623947107,-0.4912067495326369,0.4907390803304718,1.0667370754272663,1.5217622495788428,23330,True,0.0,0.0,289.4871742825284,1000,285.344768,17.834048,1.0
zro2_120_line,116,116,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.003610471597699336,0.02052781265214071,18.362710664720066,0.3059599619133896,0.27992345945804464,-0.4486927920634969,4.498058146920987,0.9404480508992695,1.1196938378321786,25030,True,0.0,0.0,289.4756783239044,1000,285.344768,17.834048,1.0
zro2_120_line,117,117,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0018530312391823638,0.013948861878482877,11.621175908330374,0.3179605250732058,0.2941743392912239,-0.3730723401375826,-7.592966817817505,1.0352344182003113,1.1766973571648955,15701,True,0.0,0.0,289.45484180250463,1000,285.344768,17.834048,1.0
zro2_120_line,118,118,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0023668513669676803,0.01952639431734582,10.811784283364434,0.28499028506292884,0.26211495634773674,-0.41069805218444344,-8.928348942258504,-0.28622703228910157,1.048459825390947,19621,True,0.0,0.0,289.4652713785468,1000,285.344768,17.834048,1.0
zro2_120_line,119,119,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.001559001019892792,0.012462655473616024,20.64497373061237,0.39701263832594147,0.3367660136727791,-0.28890407985085176,-0.6670420366154883,0.660596347434764,1.3470640546911163,23899,True,0.0,0.0,289.4310652810468,1000,285.344768,17.834048,1.0
zro2_120_line,120,120,single,氧化锆/120组直线.cag,pilot_user_confirmed: DOE 加工顺序 equals CAG Path (outputs/zro2_single_line_pilot/pilot_protocol.json),-0.0017487418461650179,0.011090950851607495,19.020615772861667,0.2958098377569542,0.25814170677733445,-0.5018786501636328,-3.015531880165704,0.9015725847117038,1.0325668271093378,28688,True,0.0,0.0,289.49003533079116,1000,285.344768,17.834048,1.0
