session_id,group,data_name,slot_1_sample_id,slot_2_sample_id,width,height,dx_um,dy_um,z_step_pm,n_valid,n_invalid,valid_fraction,z_min_um,z_max_um,z_mean_um,mask_source,mask_is_fabricated,timestamp,original_name,lut_structural_ok,lut_derived_bytes,lut_verified,lut_seam_ratio,lut_seam_headroom,lut_seam_conclusive,decoded,error
zro2_120_formal,119,119,119,,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,67.045,49.198,cag_raw_sentinel,False,2026-05-23 00:46:20,MeasureData20260523004624,True,776,,,,,True,
zro2_120_formal,120,120,120,,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,67.884,52.438,cag_raw_sentinel,False,2026-05-23 00:47:42,MeasureData20260523004746,True,776,,,,,True,
zro2_60_pass,1,1 2,1,2,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,52.273,41.796,cag_raw_sentinel,False,2026-05-28 09:51:25,MeasureData20260528095129,True,776,,,,,True,
zro2_60_pass,2,3 4,3,4,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,67.071,51.038,cag_raw_sentinel,False,2026-05-28 09:53:23,MeasureData20260528095327,True,776,,,,,True,
zro2_60_pass,3,5 6,5,6,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,55.659,37.199,cag_raw_sentinel,False,2026-05-28 09:55:36,MeasureData20260528095540,True,776,,,,,True,
zro2_60_pass,4,7 8,7,8,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,61.727,40.578,cag_raw_sentinel,False,2026-05-28 09:57:34,MeasureData20260528095738,True,776,,,,,True,
zro2_60_pass,5,9 10,9,10,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,61.618,37.884,cag_raw_sentinel,False,2026-05-28 09:59:14,MeasureData20260528095917,True,776,,,,,True,
zro2_60_pass,6,11 12,11,12,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,56.335,41.542,cag_raw_sentinel,False,2026-05-28 10:01:03,MeasureData20260528100107,True,776,,,,,True,
zro2_60_pass,7,14 13,14,13,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,57.027,46.008,cag_raw_sentinel,False,2026-05-28 10:02:44,MeasureData20260528100247,True,776,,,,,True,
zro2_60_pass,8,16 15,16,15,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,57.357,39.908,cag_raw_sentinel,False,2026-05-28 10:04:34,MeasureData20260528100438,True,776,,,,,True,
zro2_60_pass,9,18 17,18,17,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,44.518,30.706,cag_raw_sentinel,False,2026-05-28 10:07:09,MeasureData20260528100713,True,776,,,,,True,
zro2_60_pass,10,20 19,20,19,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,45.803,29.196,cag_raw_sentinel,False,2026-05-28 10:09:09,MeasureData20260528100912,True,776,,,,,True,
zro2_60_pass,11,22 21,22,21,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,49.446,26.223,cag_raw_sentinel,False,2026-05-28 10:11:26,MeasureData20260528101129,True,776,,,,,True,
zro2_60_pass,12,24 23,24,23,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,48.252,33.982,cag_raw_sentinel,False,2026-05-28 10:13:35,MeasureData20260528101338,True,776,,,,,True,
zro2_60_pass,13,25 26,25,26,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,35.283,22.751,cag_raw_sentinel,False,2026-05-28 10:15:40,MeasureData20260528101543,True,776,,,,,True,
zro2_60_pass,14,27 28,27,28,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,49.502,32.937,cag_raw_sentinel,False,2026-05-28 10:17:49,MeasureData20260528101753,True,776,,,,,True,
zro2_60_pass,15,29 30,29,30,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,37.417,26.269,cag_raw_sentinel,False,2026-05-28 10:19:47,MeasureData20260528101950,True,776,,,,,True,
zro2_60_pass,16,31 32,31,32,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,38.746,30.048,cag_raw_sentinel,False,2026-05-28 10:21:55,MeasureData20260528102159,True,776,,,,,True,
zro2_60_pass,17,33 34,33,34,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,33.168,24.876,cag_raw_sentinel,False,2026-05-28 10:23:53,MeasureData20260528102357,True,776,,,,,True,
zro2_60_pass,18,35 36,35,36,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,49.401,26.595,cag_raw_sentinel,False,2026-05-28 10:26:13,MeasureData20260528102616,True,776,,,,,True,
zro2_60_pass,19,38 37,38,37,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,39.321,28.745,cag_raw_sentinel,False,2026-05-28 10:28:15,MeasureData20260528102819,True,776,,,,,True,
zro2_60_pass,20,40 39,40,39,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,51.632,38.174,cag_raw_sentinel,False,2026-05-28 10:30:22,MeasureData20260528103025,True,776,,,,,True,
zro2_60_pass,21,42 41,42,41,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,51.889,36.854,cag_raw_sentinel,False,2026-05-28 10:32:23,MeasureData20260528103227,True,776,,,,,True,
zro2_60_pass,22,44 43,44,43,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,38.906,29.209,cag_raw_sentinel,False,2026-05-28 10:34:29,MeasureData20260528103433,True,776,,,,,True,
zro2_60_pass,23,46 45,46,45,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,40.301,28.068,cag_raw_sentinel,False,2026-05-28 10:36:37,MeasureData20260528103641,True,776,,,,,True,
zro2_60_pass,24,48 47,48,47,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,33.707,21.457,cag_raw_sentinel,False,2026-05-28 10:38:43,MeasureData20260528103846,True,776,,,,,True,
zro2_60_pass,25,49 50,49,50,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,54.038,32.239,cag_raw_sentinel,False,2026-05-28 10:40:43,MeasureData20260528104046,True,776,,,,,True,
zro2_60_pass,26,51 52,51,52,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,44.755,31.959,cag_raw_sentinel,False,2026-05-28 10:42:47,MeasureData20260528104251,True,776,,,,,True,
zro2_60_pass,27,53 54,53,54,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,33.784,23.237,cag_raw_sentinel,False,2026-05-28 10:44:54,MeasureData20260528104457,True,776,,,,,True,
zro2_60_pass,28,55 56,55,56,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,28.626,20.457,cag_raw_sentinel,False,2026-05-28 10:46:55,MeasureData20260528104659,True,776,,,,,True,
zro2_60_pass,29,57 58,57,58,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,47.562,27.272,cag_raw_sentinel,False,2026-05-28 10:48:30,MeasureData20260528104834,True,776,,,,,True,
zro2_60_pass,30,59 60,59,60,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,35.03,23.95,cag_raw_sentinel,False,2026-05-28 10:49:43,MeasureData20260528104947,True,776,,,,,True,
zro2_20_supplement,1,1 2,1,2,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,39.01,29.067,cag_raw_sentinel,False,2026-05-28 10:56:18,MeasureData20260528105621,True,776,,,,,True,
zro2_20_supplement,2,3 4,3,4,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,43.172,30.628,cag_raw_sentinel,False,2026-05-28 10:58:09,MeasureData20260528105813,True,776,,,,,True,
zro2_20_supplement,3,5 6,5,6,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,67.507,46.232,cag_raw_sentinel,False,2026-05-28 11:00:07,MeasureData20260528110011,True,776,,,,,True,
zro2_20_supplement,4,7 8,7,8,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,64.596,47.853,cag_raw_sentinel,False,2026-05-28 11:02:08,MeasureData20260528110211,True,776,,,,,True,
zro2_20_supplement,5,9 10,9,10,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,57.832,40.51,cag_raw_sentinel,False,2026-05-28 11:03:53,MeasureData20260528110356,True,776,,,,,True,
zro2_20_supplement,6,11 12,11,12,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,45.022,27.31,cag_raw_sentinel,False,2026-05-28 11:05:39,MeasureData20260528110542,True,776,,,,,True,
zro2_20_supplement,7,13 14,13,14,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,47.885,32.85,cag_raw_sentinel,False,2026-05-28 11:07:39,MeasureData20260528110742,True,776,,,,,True,
zro2_20_supplement,8,15 16,15,16,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,55.467,37.703,cag_raw_sentinel,False,2026-05-28 11:09:56,MeasureData20260528111000,True,776,,,,,True,
zro2_20_supplement,9,17 18,17,18,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,52.173,33.581,cag_raw_sentinel,False,2026-05-28 11:11:40,MeasureData20260528111143,True,776,,,,,True,
zro2_20_supplement,10,19 20,19,20,2048,1536,0.344174,0.344174,100,3145728,0,1.0,0.0,76.057,33.932,cag_raw_sentinel,False,2026-05-28 11:13:19,MeasureData20260528111322,True,776,,,,,True,
