single_line_id,theta_line_deg,L_detected_um,s_start_um,s_end_um,stable_start_um,stable_end_um,n_cones_repaired,n_repair_pixels,qc_auto_flags,n_sections_total,n_sections_used,median_W20_um,iqr_W20_um,p10_W20_um,p90_W20_um,censored_frac_W20,n_uncensored_sections_W20,median_W50_um,iqr_W50_um,p10_W50_um,p90_W50_um,censored_frac_W50,n_uncensored_sections_W50,median_W80_um,iqr_W80_um,p10_W80_um,p90_W80_um,censored_frac_W80,n_uncensored_sections_W80,CV_W50,median_W_eq_um,median_max_depth_um,width_identifiability,n_sections_total_rep,n_sections_used_rep,median_W20_um_rep,iqr_W20_um_rep,p10_W20_um_rep,p90_W20_um_rep,censored_frac_W20_rep,n_uncensored_sections_W20_rep,median_W50_um_rep,iqr_W50_um_rep,p10_W50_um_rep,p90_W50_um_rep,censored_frac_W50_rep,n_uncensored_sections_W50_rep,median_W80_um_rep,iqr_W80_um_rep,p10_W80_um_rep,p90_W80_um_rep,censored_frac_W80_rep,n_uncensored_sections_W80_rep,CV_W50_rep,median_W_eq_um_rep,median_max_depth_um_rep,width_identifiability_rep
11,-0.6256123512166312,212.0,-102.98167727238888,109.01832272761112,-96.98167727238888,101.01832272761112,2,90,ok,97,97,10.279698973547312,0.5747879675631218,9.628087969064556,10.84599661628434,0.0,97,7.079304966575444,0.8865010370918878,6.121812641098943,7.689567507485817,0.0,97,3.5910967979497608,1.2555811218977069,2.177377190520047,4.657515584086322,0.0,97,0.1252243039786327,6.994744728164514,16.930046688545023,estimable,97,97,10.279698973547312,0.5747879675631218,9.628087969064556,10.84599661628434,0.0,97,7.068564816143299,0.8601094943785261,6.121812641098943,7.689567507485817,0.0,97,3.5910967979497608,1.2555811218977069,2.177377190520047,4.657515584086322,0.0,97,0.12168092346188784,6.983387386946937,16.930046688545023,estimable
12,-0.5640198485413066,209.0,-106.06023157019837,102.93976842980163,-98.06023157019837,100.93976842980163,2,280,ok,100,100,9.8069514008882,0.6482333466729582,9.146464310429844,10.466208508020829,0.0,100,7.115444149435866,0.6021228237180338,6.344422278823262,7.765387904904925,0.0,100,4.194797632710247,0.778620376527563,3.378721212493331,4.870342777483182,0.0,100,0.08462195908961945,7.117822896870251,7.946600212548827,estimable,100,100,9.8069514008882,0.6482333466729582,9.146464310429844,10.466208508020829,0.0,100,7.115444149435866,0.6021228237180338,6.344422278823262,7.751005412372426,0.0,100,4.194797632710247,0.778620376527563,3.378721212493331,4.870342777483182,0.0,100,0.08462195908961945,7.117822896870251,7.946600212548827,estimable
13,-0.5602357130055964,212.0,-107.16360859624598,104.83639140375402,-101.16360859624598,100.83639140375402,0,0,ok,102,102,10.430449475835825,0.5559262516796366,9.663405433580223,10.963759345331766,0.0,102,7.358135418009827,0.6675071241166393,6.598521211423657,7.809630051740949,0.0,102,4.012855762254766,0.8450396837250764,3.1381684077284757,4.561819834364174,0.0,102,0.09071688494381931,7.27887495530106,14.754941581564726,estimable,102,102,10.430449475835825,0.5559262516796366,9.663405433580223,10.963759345331766,0.0,102,7.358135418009827,0.6675071241166393,6.598521211423657,7.809630051740949,0.0,102,4.012855762254766,0.8450396837250764,3.1381684077284757,4.561819834364174,0.0,102,0.09071688494381931,7.27887495530106,14.754941581564726,estimable
14,-0.497556707574887,211.0,-104.57112240644119,106.42887759355881,-97.57112240644119,105.42887759355881,0,0,ok,102,102,10.390882141743965,0.8090602284898019,9.65892289672393,11.179359898521838,0.0,102,8.059266255309591,0.9383923784073716,7.195832506837297,8.673220794918029,0.0,102,4.558776555975561,1.2681770000868573,3.3168631896158405,5.793446830054792,0.0,102,0.11643645323035973,7.665259688289012,5.1608234750444275,estimable,102,102,10.390882141743965,0.8090602284898019,9.65892289672393,11.179359898521838,0.0,102,8.059266255309591,0.9383923784073716,7.195832506837297,8.673220794918029,0.0,102,4.558776555975561,1.2681770000868573,3.3168631896158405,5.793446830054792,0.0,102,0.11643645323035973,7.665259688289012,5.1608234750444275,estimable
15,-0.425950008066593,211.0,-109.63774695085894,101.36225304914106,,,0,0,few_sections|fragmented_stable_region,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections
16,-0.5371066158066355,211.0,-105.1695672121194,105.8304327878806,-101.1695672121194,100.8304327878806,3,159,ok,102,102,11.232438336518099,0.5864277688749198,10.69488757840795,11.936889169620576,0.0,102,7.822182638651684,0.990613596259748,6.9908566485607695,8.70953354617269,0.0,102,3.999970064965463,0.9905543436728186,2.9357517406048506,5.1026363686674685,0.0,102,0.12664158356068517,7.694591480585592,15.719209718511015,estimable,102,102,11.232438336518099,0.5864277688749198,10.69488757840795,11.936889169620576,0.0,102,7.822182638651684,0.9381306331145494,6.9908566485607695,8.643793977364329,0.0,102,3.999970064965463,0.9905543436728186,2.9357517406048506,5.1026363686674685,0.0,102,0.1199320798876483,7.694591480585592,15.719209718511015,estimable
17,-0.4419206551322929,211.0,-107.0399832370206,103.9600167629794,-52.03998323702061,95.9600167629794,6,227,ok,75,75,10.582843515496734,0.6503557957433319,9.861731846587611,11.177475021850553,0.0,75,7.553876538302534,1.1419969722620502,6.547175062819255,8.365432684240837,0.0,75,4.01510103721985,1.636083425278609,2.7720177185419432,5.329865610741252,0.0,75,0.15118025380365477,7.421744818479697,17.063434101875767,estimable,75,75,10.582843515496734,0.6760066428649161,9.861731846587611,11.177475021850553,0.0,75,7.441728754909457,1.1091427083917358,6.546687739791001,8.326015718907996,0.0,75,4.01510103721985,1.636083425278609,2.7720177185419432,5.329865610741252,0.0,75,0.14904368929867434,7.421744818479697,17.063434101875767,estimable
18,-0.4562528872582732,210.0,-106.49400038073276,103.50599961926724,-102.49400038073276,99.50599961926724,1,16,ok,97,97,8.991591030143915,0.652449400588452,8.255459980493534,9.481067175855033,0.0,97,6.868056597354476,0.9020133141731792,5.7533022425400615,7.259742017591378,0.0,97,4.510472448452309,0.8517927025938539,2.9944751365959874,5.146612365191775,0.0,97,0.13133457789509598,6.777949534150862,9.26252949661604,estimable,97,97,8.991591030143915,0.652449400588452,8.255459980493534,9.481067175855033,0.0,97,6.868056597354476,0.9020133141731792,5.7533022425400615,7.259742017591378,0.0,97,4.510472448452309,0.8517927025938539,2.9944751365959874,5.146612365191775,0.0,97,0.13133457789509598,6.777949534150862,9.26252949661604,estimable
19,-0.5890289510199977,209.0,-101.49375434637892,107.50624565362108,-98.49375434637892,98.50624565362108,0,0,threshold_width_relative_range_above,95,95,9.07777535919268,0.7792601902332166,8.592679206994974,9.694638513082484,0.0,95,6.320990143880341,0.8852586805599536,5.576380581964267,7.212889948291216,0.0,95,3.179945898565651,1.150596167827786,2.2260257282539246,4.495406130233264,0.0,95,0.14005063453816896,6.260878923704344,14.529425676727666,estimable,95,95,9.07777535919268,0.7792601902332166,8.592679206994974,9.694638513082484,0.0,95,6.320990143880341,0.8852586805599536,5.576380581964267,7.212889948291216,0.0,95,3.179945898565651,1.150596167827786,2.2260257282539246,4.495406130233264,0.0,95,0.14005063453816896,6.260878923704344,14.529425676727666,estimable
20,-0.4261182798649088,160.0,-102.9212829350459,57.078717064954105,-97.9212829350459,56.078717064954105,0,0,ok,77,77,9.547409006334279,0.5939901134824304,9.104934570430325,10.185034373773648,0.0,77,7.109522575103075,0.5862993012038125,6.533034385457944,7.615610296828939,0.0,77,4.670107772610571,0.6949683236461928,3.5516632560081356,5.109962411934731,0.0,77,0.0824667613064457,7.092556222130072,8.634042896988303,estimable,77,77,9.547409006334279,0.5939901134824304,9.104934570430325,10.185034373773648,0.0,77,7.109522575103075,0.5862993012038125,6.533034385457944,7.615610296828939,0.0,77,4.670107772610571,0.6949683236461928,3.5516632560081356,5.109962411934731,0.0,77,0.0824667613064457,7.092556222130072,8.634042896988303,estimable
21,-0.4719931978175395,209.0,-106.28305927612632,102.71694072387368,-100.28305927612632,97.71694072387368,0,0,ok,100,100,9.02468500994966,0.7383142234473254,8.278179777708555,9.573873159819836,0.0,100,6.259237575342717,0.6368166179266526,5.497426643088433,6.832972972183128,0.0,100,3.345824557299302,0.7351548990225925,2.57886995840783,4.006381622556305,0.0,100,0.10174028549983333,6.208638063361361,15.301374417792944,estimable,100,100,9.02468500994966,0.7383142234473254,8.278179777708555,9.573873159819836,0.0,100,6.259237575342717,0.6368166179266526,5.497426643088433,6.832972972183128,0.0,100,3.345824557299302,0.7351548990225925,2.57886995840783,4.006381622556305,0.0,100,0.10174028549983333,6.208638063361361,15.301374417792944,estimable
22,-0.5600649670863049,208.0,-100.54035876861667,107.45964123138333,,,0,0,few_sections|fragmented_stable_region,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections
23,-0.3645290631933449,210.0,-112.921674977784,97.078325022216,-49.921674977783994,93.078325022216,1,54,ok,72,72,8.86912133319725,0.6439034173014484,8.439498302015084,9.574548033432574,0.0,72,5.978677482556803,0.4514255725539238,5.367688452426659,6.506707009574835,0.0,72,3.2187764946163138,0.6787573201877706,2.681366353755829,3.7992278887449142,0.0,72,0.07550592482551342,6.119372551115514,14.956970208837916,estimable,72,72,8.86912133319725,0.6439034173014484,8.439498302015084,9.574548033432574,0.0,72,5.978677482556803,0.4514255725539238,5.367688452426659,6.506707009574835,0.0,72,3.2187764946163138,0.6787573201877706,2.681366353755829,3.7992278887449142,0.0,72,0.07550592482551342,6.119372551115514,14.956970208837916,estimable
24,-0.5052198948286559,210.0,-103.08244150240651,106.91755849759349,-101.08244150240651,45.91755849759349,1,145,ok,70,70,10.070799295048127,0.7238540154007929,9.442003903088905,10.682821171753695,0.0,70,7.377939319756141,0.7872215197450787,6.157380517066177,7.970838549285071,0.0,70,4.6280063986793305,0.9295998937880983,3.4104586589354087,5.229048218363165,0.0,70,0.10669937575077512,7.340983441358508,7.883077385894394,estimable,70,70,10.034956274057363,0.7222096997214429,9.320471727590146,10.638537528334606,0.0,70,7.377939319756141,0.7872215197450787,6.157380517066177,7.970838549285071,0.0,70,4.6280063986793305,0.9295998937880983,3.4104586589354087,5.229048218363165,0.0,70,0.10669937575077512,7.340983441358508,7.883077385894394,estimable
25,-0.6174423938090001,210.0,-106.08847865437934,103.91152134562066,,,0,0,few_sections|fragmented_stable_region,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections
26,-0.5470404732540999,211.0,-106.20909552368033,104.79090447631967,-102.20909552368033,98.79090447631967,1,102,ok,90,90,9.444978455013972,0.7281500587513001,8.625940639245995,10.119006668324998,0.0,90,7.295915341622013,0.6573603148641549,6.4195602869221675,7.878331333738754,0.0,90,4.688985877751188,0.7481569246546185,3.4958855054042863,5.364302121532439,0.0,90,0.09009977282960248,7.089687628543503,7.10567529527077,estimable,90,90,9.444978455013972,0.7502546827465366,8.625940639245995,10.119006668324998,0.0,90,7.295915341622013,0.6573603148641549,6.34226384271832,7.878331333738754,0.0,90,4.688985877751188,0.7481569246546185,3.4958855054042863,5.364302121532439,0.0,90,0.09009977282960248,7.089687628543503,7.10567529527077,estimable
27,-0.5776773812923182,210.0,-110.08314652701907,99.91685347298093,-96.08314652701907,94.91685347298093,0,0,ok,96,96,8.637484687728048,0.5678642734741839,7.915652056605999,9.12058313568619,0.0,96,6.582812583191727,0.4549970385771971,5.905397304921886,6.98751014686686,0.0,96,4.279833088843967,0.581600333313725,3.6586433677456442,4.757542170648488,0.0,96,0.06911894161151833,6.474627714760326,7.796596545650086,estimable,96,96,8.637484687728048,0.5678642734741839,7.915652056605999,9.12058313568619,0.0,96,6.582812583191727,0.4549970385771971,5.905397304921886,6.98751014686686,0.0,96,4.279833088843967,0.581600333313725,3.6586433677456442,4.757542170648488,0.0,96,0.06911894161151833,6.474627714760326,7.796596545650086,estimable
28,0.1290342706696492,59.0,8.419363857077798,67.4193638570778,,,0,0,few_sections|short_visible_length|fragmented_stable_region,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections,0,0,,,,,,0,,,,,,0,,,,,,0,,,,insufficient_sections
29,-0.4431161074599288,208.0,-107.7714113210422,100.2285886789578,-90.7714113210422,93.2285886789578,1,420,threshold_width_relative_range_above,81,81,7.097845901517301,0.8769401601041622,6.2793429841415485,8.239627362084935,0.0,81,4.5609680812796825,0.840644550937423,3.8692987537548293,5.7236858021184585,0.0,81,2.687784930689424,0.8032146026364448,1.8825873410078524,3.341256630108751,0.0,81,0.18431274588125623,4.957040809634058,7.957835261887437,estimable,81,81,7.115907686686246,0.9380191460432457,6.2793429841415485,8.239627362084935,0.0,81,4.5609680812796825,0.8413854001487735,3.884581719717215,5.786904904880921,0.0,81,2.671591408098536,0.8301704382370803,1.7168767295906275,3.341256630108751,0.0,81,0.1844751783294006,4.979736052387023,7.957835261887437,estimable
30,-0.3625990412457724,209.0,-108.74689467215973,100.25310532784027,-100.74689467215973,98.25310532784027,0,0,ok,81,81,8.341620398396891,0.6457489601802386,7.620714193273718,8.982359234135167,0.0,81,6.184758168462187,0.7913808268603937,5.406897516749837,6.80530523667956,0.0,81,3.489916073173868,0.918854209282403,2.0022373107327516,4.386783287824605,0.0,81,0.12795663230550647,6.004383392838522,3.686162001074308,estimable,81,81,8.341620398396891,0.6457489601802386,7.620714193273718,8.982359234135167,0.0,81,6.184758168462187,0.7913808268603937,5.406897516749837,6.80530523667956,0.0,81,3.489916073173868,0.918854209282403,2.0022373107327516,4.386783287824605,0.0,81,0.12795663230550647,6.004383392838522,3.686162001074308,estimable
31,-0.634746305769454,199.0,-95.34253649595661,103.65746350404339,-92.34253649595661,8.657463504043392,1,307,threshold_width_relative_range_above,43,43,7.412741120390207,0.8490264325740497,6.461167407960625,8.089304434619729,0.0,43,4.84590150085585,1.4709945762330072,3.521672796680536,5.972644866952316,0.0,43,2.550266176404842,1.699850896196944,1.0536111355916458,3.6445328018741425,0.0,43,0.30355436980574413,4.977871385042321,12.152664064361002,estimable,43,43,7.412741120390207,0.8490264325740497,6.461167407960625,8.089304434619729,0.0,43,4.84590150085585,1.4709945762330072,3.521672796680536,5.972644866952316,0.0,43,2.550266176404842,1.699850896196944,1.0536111355916458,3.6445328018741425,0.0,43,0.30355436980574413,4.977871385042321,12.152664064361002,estimable
32,-0.3801721298636948,148.0,-54.201834363226794,93.7981656367732,-41.201834363226794,89.7981656367732,2,586,threshold_width_relative_range_above|short_visible_length,47,47,7.406960839546269,0.718642995371761,6.630620581430085,7.838345898726617,0.0,47,4.862744947955097,0.8948797249969553,3.5623229962477767,5.9456176913128065,0.0,47,2.3281539145501036,1.0879072829857304,1.388420978024013,3.5659730479360294,0.0,47,0.18402769106228245,4.903747729066745,8.879220109375332,estimable,47,47,7.406960839546269,0.718642995371761,6.630620581430085,7.838345898726617,0.0,47,4.862744947955097,0.8948797249969553,3.5623229962477767,5.9456176913128065,0.0,47,2.3281539145501036,1.0879072829857304,1.388420978024013,3.5659730479360294,0.0,47,0.18402769106228245,4.903747729066745,8.879220109375332,estimable
