dataset_index,session_id,measurement_id,sample_id,shared_height_source_id,roi_within_measurement,session_role,design_group,processing_order,x_position_um,y_position_um,compressor_steps,pulse_duration_fs,pulse_duration_calibration_id,pulse_duration_calibration_version,frequency_kHz,hatch_spacing_um,pass_count,velocity_mm_s,valid_fraction,repair_fraction,median_depth_um,residual_Sq_um,plane_rmse_um,plane_status,measured_power_W,nominal_software_power_W,power_measurement_source,power_measurement_version,constant_power_assumption,pulse_energy_proxy_uJ,scan_spacing_um,areal_pulse_density_per_mm2,areal_dose_proxy_J_per_mm2,quad_key,base_condition_group,cv_process_group,phase1_global_loco_rank,phase1_global_loco_angle_deg,p_8_16,log10_tau,W_hat_um,in_box,W_hat_lookup_um,bridge_coverage,eta_h,band_energy_fraction_4_32,lambda_star_valid,lambda_star_4_32_um,lambda_peak_valid,lambda_peak_4_32_um,peak_energy_share_in_window,lambda_star_centroid_um,r_W,r_h,r_h_peak,d_int,d_int_peak,abs_lambda_star_minus_What_um,abs_lambda_star_minus_h_um,abs_lambda_star_minus_2h_um
66,zro2_120_formal,67,67,zro2_120_formal:m067,single,formal,,67,-4500.0,5600.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,2.0,3,5,1.0,0.001171875,58.7545,2.1507,0.2008533366938337,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.025,60000000.0,1599.9900000000002,2000:200:2:5,F67,FQ:2000:200:2:5|N3,19,0.5710553307608884,0.0626340107359206,3.3010299956639813,4.386345329755946,False,,out_of_box,2.193172664877973,0.29332162131360745,True,18.913255555658143,False,,0.18584673187761896,41.977893250422326,4.311848277734774,9.456627777829071,,6.4566277778290715,,14.526910225902197,16.913255555658143,14.913255555658143
67,zro2_120_formal,68,68,zro2_120_formal:m068,single,formal,,68,-4500.0,5000.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,2.0,5,11,1.0,0.003359375,62.5775,3.9126,0.216676176790173,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.055,45454545.45454545,1212.1136363636365,2000:200:2:11,F68,FQ:2000:200:2:11|N5,10,2.632800278119546,0.0356981807231867,3.3010299956639813,4.522614770485493,False,,out_of_box,2.2613073852427465,0.12503173372536308,True,16.385646000680737,False,,0.1523830057214593,74.47060813311464,3.6230470274879885,8.192823000340368,,5.192823000340368,,11.863031230195244,14.385646000680737,12.385646000680737
68,zro2_120_formal,69,69,zro2_120_formal:m069,single,formal,,69,-4500.0,4400.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,4.0,1,7,1.0,0.0,6.6174,0.77,0.1877983508926904,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.035,7142857.142857143,190.475,2000:200:4:7,F69,FQ:2000:200:4:7|N1,135,0.0088034418655474,0.3079226502527427,3.3010299956639813,4.147501717118635,False,,out_of_box,1.0368754292796587,0.7644022247905418,True,13.457926207364999,False,,0.15814267540263463,17.681548340297446,3.2448271574712044,3.3644815518412496,,0.36448155184124964,,9.310424490246364,9.457926207364999,5.457926207364999
69,zro2_120_formal,70,70,zro2_120_formal:m070,single,formal,,70,-4500.0,3800.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,4.0,4,9,1.0,0.0051171875,59.6402,4.3365,0.242062108894271,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.045,22222222.222222224,592.588888888889,2000:200:4:9,F70,FQ:2000:200:4:9|N4,16,0.8286724833273363,0.0889120385384201,3.3010299956639813,4.441658278632249,False,,out_of_box,1.1104145696580623,0.4492585282197908,True,19.11448554734033,False,,0.1378593094466178,36.5526984711486,4.3034570307435684,4.778621386835082,,1.7786213868350824,,14.67282726870808,15.11448554734033,11.11448554734033
70,zro2_120_formal,71,71,zro2_120_formal:m071,single,formal,,71,-4500.0,3200.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,10.0,2,3,1.0,0.0,17.1843,2.8244,0.2431690322075443,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.015,13333333.333333334,355.55333333333334,2000:200:10:3,F71,FQ:2000:200:10:3|N2,15,1.0381866180510335,0.1218008358124323,3.3010299956639813,4.3053888379027025,False,,out_of_box,0.4305388837902703,0.4643878199895267,True,18.217868006420055,False,,0.1270166638569403,48.02115714138812,4.231410609429317,1.8217868006420055,,0.1782131993579945,,13.912479168517352,8.217868006420055,1.7821319935799451
71,zro2_120_formal,72,72,zro2_120_formal:m072,single,formal,,72,-4500.0,2600.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,10.0,5,3,1.0,0.0,48.4288,0.8232,0.2677030906769344,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.015,33333333.33333333,888.8833333333333,2000:200:10:3,F72,FQ:2000:200:10:3|N5,67,0.053376602046122,0.3145178020224712,3.3010299956639813,4.625188942393257,False,,out_of_box,0.46251889423932574,0.9007661573398857,True,15.353228470100618,True,18.63547485933348,0.2828138549887969,16.846239699964606,3.3194813576969775,1.5353228470100617,1.863547485933348,0.4646771529899383,0.13645251406665193,10.72803952770736,5.353228470100618,4.646771529899382
72,zro2_120_formal,73,73,zro2_120_formal:m073,single,formal,,73,-5100.0,2600.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,5,5,1.0,0.0,27.4222,0.4053,0.2420069736857397,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,1000000.0,2666.65,4000:2:2:5,F73,FQ:4000:2:2:5|N5,128,0.0101441167559364,0.2776858930884566,3.6020599913279625,6.0232239352157215,True,6.582812583191727,exact_match,3.0116119676078608,0.7776247197494561,True,14.56665793369415,False,,0.16402763228877446,18.460744003545635,2.41841546825578,7.283328966847075,,4.283328966847075,,8.543433998478429,12.56665793369415,10.56665793369415
73,zro2_120_formal,74,74,zro2_120_formal:m074,single,formal,,74,-5100.0,3200.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,5,11,1.0,0.0,16.8609,0.6825,0.2617616812564403,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.5,454545.4545454545,1212.1136363636365,4000:2:2:11,F74,FQ:4000:2:2:11|N5,53,0.0883610528471017,0.0992533930074463,3.6020599913279625,5.9462933062848995,True,,in_box_pred,2.9731466531424497,0.2030873472823499,True,12.40952841173918,True,11.851008286901518,0.21555742844717646,53.40653704504428,2.0869351329546766,6.20476420586959,5.925504143450759,3.2047642058695898,2.925504143450759,6.46323510545428,10.40952841173918,8.40952841173918
74,zro2_120_formal,75,75,zro2_120_formal:m075,single,formal,,75,-5100.0,3800.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,6.0,1,5,1.0,0.0,1.1292,0.2684,0.1936535990945772,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,66666.66666666667,177.77666666666667,4000:2:6:5,F75,FQ:4000:2:6:5|N1,148,0.0050716789160207,0.377942131592927,3.6020599913279625,5.5968237958949825,True,,in_box_pred,0.932803965982497,0.7935400824346183,True,10.395135974354487,True,6.010042719351759,0.22009494780139305,15.080503136874176,1.857327718978548,1.7325226623924144,1.0016737865586265,0.26747733760758563,0.0016737865586264888,4.798312178459504,4.395135974354487,1.6048640256455133
75,zro2_120_formal,76,76,zro2_120_formal:m076,single,formal,,76,-5100.0,4400.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,6.0,3,3,1.0,0.0,11.1144,0.3956,0.2795348742781819,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,1.5,333333.3333333333,888.8833333333334,4000:2:6:3,F76,FQ:4000:2:6:3|N3,147,0.0050790700742113,0.3689358004411042,3.6020599913279625,5.835667408532293,False,,out_of_box,0.9726112347553822,0.7253289882653662,True,12.522139038506289,True,11.851008286901518,0.2318917337739715,20.41535015614578,2.1457938161790624,2.0870231730843813,1.9751680478169196,0.08702317308438134,0.02483195218308043,6.686471629973996,6.522139038506289,0.522139038506289
76,zro2_120_formal,77,77,zro2_120_formal:m077,single,formal,,77,-5100.0,5000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,2.0,2,7,1.0,0.0,29.0964,0.2495,0.221109193483132,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,1428571.4285714286,761.9,4000:10:2:7,F77,FQ:4000:10:2:7|N2,160,8.896059194717021e-05,0.2692309609802786,3.6020599913279625,5.616620126851903,True,,in_box_pred,2.8083100634259517,0.6621220267440318,True,12.662404172006315,False,,0.16769811233472473,23.50337428557443,2.2544526576525925,6.331202086003158,,3.3312020860031577,,7.045784045154412,10.662404172006315,8.662404172006315
77,zro2_120_formal,78,78,zro2_120_formal:m078,single,formal,,78,-5100.0,5600.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,8.0,1,7,1.0,0.0,4.4573,0.7182,0.2116540534822028,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,178571.42857142858,95.2375,4000:10:8:7,F78,FQ:4000:10:8:7|N1,95,0.0255928882147721,0.6823572333973394,3.6020599913279625,5.510020092021718,True,,in_box_pred,0.6887525115027148,0.9645282287186229,True,9.144133649393266,True,7.536507573664894,0.6683341797784867,9.387606633308508,1.6595463349822617,1.1430167061741583,0.9420634467081117,0.1430167061741583,0.05793655329188829,3.634113557371548,1.1441336493932663,6.855866350606734
78,zro2_120_formal,79,79,zro2_120_formal:m079,single,formal,,79,-5100.0,6200.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,10.0,2,7,1.0,0.0,6.5035,2.5381,0.1781264741931929,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,285714.28571428574,152.38,4000:10:10:7,F79,FQ:4000:10:10:7|N2,35,0.1602983272356915,0.7115431096112693,3.6020599913279625,5.616620126851903,True,,in_box_pred,0.5616620126851903,0.8546475109772551,True,10.267739738899023,True,9.450672659117906,0.7115147224632012,12.087494040760346,1.828099374178979,1.0267739738899022,0.9450672659117906,0.026773973889902214,0.05493273408820942,4.651119612047119,0.2677397388990226,9.732260261100977
79,zro2_120_formal,80,80,zro2_120_formal:m080,single,formal,,80,-5100.0,6800.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,2.0,4,3,1.0,0.0,49.6996,0.4321,0.333048498185392,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.06,33333333.33333333,3555.5333333333333,4000:50:2:3,F80,FQ:4000:50:2:3|N4,144,0.0065457141198345,0.2251813568260457,3.6020599913279625,5.57530647798454,False,,out_of_box,2.78765323899227,0.5924103826815915,True,14.624191870224823,True,18.63547485933348,0.20322134464229752,25.0267769476914,2.6230292321995243,7.312095935112412,9.31773742966674,4.312095935112412,6.317737429666741,9.048885392240283,12.624191870224823,10.624191870224823
80,zro2_120_formal,81,81,zro2_120_formal:m081,single,formal,,81,-5100.0,7400.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,2.0,4,5,1.0,0.0,50.5904,0.4747,0.244300248684241,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.1,20000000.0,2133.32,4000:50:2:5,F81,FQ:4000:50:2:5|N4,88,0.0296984095671457,0.315486695818493,3.6020599913279625,5.549662935007599,False,,out_of_box,2.7748314675037995,0.6882768533191921,True,12.236876209360364,False,,0.16926565649228098,19.070454762845596,2.2049764738268034,6.118438104680182,,3.118438104680182,,6.687213274352765,10.236876209360364,8.236876209360364
81,zro2_120_formal,82,82,zro2_120_formal:m082,single,formal,,82,-5100.0,8000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,4.0,2,7,1.0,0.0,37.2541,0.849,0.2540534280386008,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.14,3571428.571428572,380.95,4000:50:4:7,F82,FQ:4000:50:4:7|N2,94,0.0257597846714533,0.3730561996181762,3.6020599913279625,5.310819322370288,False,,out_of_box,1.327704830592572,0.7587715621760576,True,13.26151842983807,True,11.851008286901518,0.20082718810217204,17.269334859454727,2.4970758041000876,3.3153796074595174,2.9627520717253795,0.31537960745951743,0.037247928274620534,7.9506991074677815,9.26151842983807,5.26151842983807
82,zro2_120_formal,83,83,zro2_120_formal:m083,single,formal,,83,-5100.0,8600.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,4.0,3,3,1.0,0.02703125,45.0402,7.107,0.2360371996598308,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.06,12500000.0,1333.325,4000:50:4:3,F83,FQ:4000:50:4:3|N3,17,0.8270310881096177,0.0689211028817747,3.6020599913279625,5.468706443154355,False,,out_of_box,1.3671766107885888,0.2698717134839035,True,17.406108620495132,False,,0.19331567904423214,47.73727793150294,3.182856641040559,4.351527155123783,,1.351527155123783,,11.937402177340777,13.406108620495132,9.406108620495132
83,zro2_120_formal,84,84,zro2_120_formal:m084,single,formal,,84,-5100.0,9200.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,4.0,5,9,1.0,0.001875,47.2083,3.7834,0.1912782651796232,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.18,6944444.444444444,740.7361111111111,4000:50:4:9,F84,FQ:4000:50:4:9|N5,33,0.2306499049046692,0.0720652084004968,3.6020599913279625,5.604975883883902,False,,out_of_box,1.4012439709709754,0.3349433937274018,True,19.77319075202608,False,,0.12533142045703846,40.52953992166747,3.527792297711811,4.94329768800652,,1.9432976880065196,,14.168214868142176,15.773190752026078,11.773190752026078
84,zro2_120_formal,85,85,zro2_120_formal:m085,single,formal,,85,-5100.0,9800.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,6.0,1,11,1.0,0.0,19.0499,0.6865,0.214981192469221,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.22,757575.7575757576,80.80757575757576,4000:50:6:11,F85,FQ:4000:50:6:11|N1,139,0.0086439161713438,0.5880591000740882,3.6020599913279625,5.152932201586221,False,,out_of_box,0.8588220335977036,0.8576896610496484,True,10.671207380348099,True,11.851008286901518,0.5542686928418646,13.017333060000423,2.070900016317543,1.7785345633913499,1.9751680478169196,0.22146543660865015,0.02483195218308043,5.518275178761877,4.671207380348099,1.3287926196519013
85,zro2_120_formal,86,86,zro2_120_formal:m086,single,formal,,86,-5100.0,10400.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,10.0,1,5,1.0,0.0,4.8342,1.4247,0.2184113702873694,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.1,1000000.0,106.666,4000:50:10:5,F86,FQ:4000:50:10:5|N1,124,0.0121184966310907,0.5653842668690491,3.6020599913279625,5.229862830517044,False,,out_of_box,0.5229862830517045,0.8523223340601431,True,11.569945815624887,True,9.450672659117906,0.47968746784705457,13.161792455010254,2.212284755942832,1.1569945815624887,0.9450672659117906,0.1569945815624887,0.05493273408820942,6.340082985107843,1.5699458156248873,8.430054184375113
86,zro2_120_formal,87,87,zro2_120_formal:m087,single,formal,,87,-5100.0,11000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,10.0,4,5,1.0,0.0,38.13,0.5949,0.2217853015581838,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.1,4000000.0,426.664,4000:50:10:5,F87,FQ:4000:50:10:5|N4,92,0.0273543312892843,0.4914358548676135,3.6020599913279625,5.549662935007599,False,,out_of_box,0.5549662935007599,0.951238925060012,True,13.440702013523854,True,18.63547485933348,0.34031587563880017,13.922168211185053,2.4218951981280012,1.3440702013523853,1.863547485933348,0.3440702013523853,0.13645251406665193,7.891039078516255,3.440702013523854,6.559297986476146
87,zro2_120_formal,88,88,zro2_120_formal:m088,single,formal,,88,-5100.0,11600.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,8.0,1,11,1.0,0.0,17.6588,1.2388,0.2301183740858917,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.11,1136363.6363636365,60.60568181818182,4000:100:8:11,F88,FQ:4000:100:8:11|N1,101,0.0219781711257929,0.4331703794649609,3.6020599913279625,4.770681195984203,False,,out_of_box,0.5963351494980254,0.8668967171793415,True,10.131240484170466,True,7.536507573664894,0.4489093510598193,11.554990656402524,2.1236465125145227,1.2664050605213082,0.9420634467081117,0.2664050605213082,0.05793655329188829,5.360559288186263,2.1312404841704655,5.8687595158295345
88,zro2_120_formal,89,89,zro2_120_formal:m089,single,formal,,89,-5100.0,12200.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,8.0,3,11,1.0,0.0,38.2797,0.5117,0.2518359902267632,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.11,3409090.909090909,181.81704545454548,4000:100:8:11,F89,FQ:4000:100:8:11|N3,130,0.009692023289159,0.2400264111944041,3.6020599913279625,4.983881265644572,False,,out_of_box,0.6229851582055715,0.8710012941557831,True,12.588753428399885,True,14.860994818258504,0.45861718220975406,15.008636676767214,2.5258935270344494,1.5735941785499856,1.857624352282313,0.4264058214500144,0.14237564771768696,7.604872162755313,4.588753428399885,3.411246571600115
89,zro2_120_formal,90,90,zro2_120_formal:m090,single,formal,,90,-5100.0,12800.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,4.0,2,3,1.0,0.0,41.9254,0.5362,0.2575169360045183,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.015,33333333.33333333,888.8833333333333,4000:200:4:3,F90,FQ:4000:200:4:3|N2,132,0.0090898503219811,0.3132703556663572,3.6020599913279625,4.215353391518114,False,,out_of_box,1.0538383478795286,0.8055043853970906,True,14.33252101483079,False,,0.17777611547377517,18.070366923949624,3.4000757904829153,3.5831302537076977,,0.5831302537076977,,10.117167623312676,10.33252101483079,6.332521014830791
90,zro2_120_formal,91,91,zro2_120_formal:m091,single,formal,,91,-5100.0,13400.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,4.0,3,9,1.0,0.0,47.3335,0.5492,0.314331021392232,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.045,16666666.666666666,444.4416666666667,4000:200:4:9,F91,FQ:4000:200:4:9|N3,121,0.0129658929792692,0.2998242478356508,3.6020599913279625,4.245022797417476,False,,out_of_box,1.061255699354369,0.7183648284020371,True,12.424812267631543,False,,0.1522697473525015,19.32709111311529,2.92691296621313,3.1062030669078857,,0.10620306690788572,,8.179789470214068,8.424812267631543,4.424812267631543
91,zro2_120_formal,92,92,zro2_120_formal:m092,single,formal,,92,-5100.0,14000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,6.0,1,7,1.0,0.0,25.7712,0.8919,0.2102416322631112,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.035,4761904.761904762,126.98333333333332,4000:200:6:7,F92,FQ:4000:200:6:7|N1,120,0.0143769156787633,0.3973641855010384,3.6020599913279625,4.0574662707340465,False,,out_of_box,0.6762443784556744,0.801642253727652,True,11.253448911234944,True,11.851008286901518,0.3379346728347744,14.839431120599093,2.7735163179062123,1.8755748185391574,1.9751680478169196,0.12442518146084258,0.02483195218308043,7.1959826405008975,5.253448911234944,0.7465510887650559
92,zro2_120_formal,93,93,zro2_120_formal:m093,single,formal,,93,-5100.0,14600.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,8.0,2,5,1.0,0.0,35.6122,0.804,0.2288412453978626,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.025,10000000.0,266.665,4000:200:8:5,F93,FQ:4000:200:8:5|N2,151,0.0028468472529505,0.3706497557460018,3.6020599913279625,4.189709848541173,False,,out_of_box,0.5237137310676466,0.6857831021756753,True,11.174444864870056,True,7.536507573664894,0.3312442142301224,18.28399802358239,2.667116642638372,1.396805608108757,0.9420634467081117,0.396805608108757,0.05793655329188829,6.984735016328883,3.174444864870056,4.825555135129944
93,zro2_120_formal,94,94,zro2_120_formal:m094,single,formal,,94,-5100.0,15200.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,8.0,4,3,1.0,0.0,45.2375,0.5899,0.1941036193818045,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.015,33333333.33333333,888.8833333333333,4000:200:8:3,F94,FQ:4000:200:8:3|N4,58,0.0748535754752147,0.2149329384308902,3.6020599913279625,4.428553461178484,False,,out_of_box,0.5535691826473105,0.5214869572854783,True,14.885928072060599,False,,0.19083735844508182,31.93984004351979,3.361352234438037,1.8607410090075749,,0.1392589909924251,,10.457374610882116,6.885928072060599,1.114071927939401
94,zro2_120_formal,95,95,zro2_120_formal:m095,single,formal,,95,-5100.0,15800.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,10.0,4,7,1.0,0.0,42.3406,1.0371,0.2575338259943329,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.035,11428571.42857143,304.76,4000:200:10:7,F95,FQ:4000:200:10:7|N4,87,0.0301941308930343,0.247201335873594,3.6020599913279625,4.377266375224602,False,,out_of_box,0.4377266375224602,0.821584635471477,True,15.630671120284587,True,18.63547485933348,0.45429538407398135,19.76373257252959,3.5708750120290684,1.5630671120284587,1.863547485933348,0.4369328879715413,0.13645251406665193,11.253404745059985,5.630671120284587,4.369328879715413
95,zro2_120_formal,96,96,zro2_120_formal:m096,single,formal,,96,-5100.0,16400.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,10.0,5,7,1.0,0.0,44.5562,0.7039,0.2620964878130313,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.035,14285714.285714284,380.95,4000:200:10:7,F96,FQ:4000:200:10:7|N5,141,0.007486477884579,0.3373110031750952,3.6020599913279625,4.4838664100547865,False,,out_of_box,0.44838664100547865,0.8927313811923213,True,13.613865800001932,True,18.63547485933348,0.4083402507986162,14.71804627502899,3.036188984014711,1.3613865800001932,1.863547485933348,0.3613865800001932,0.13645251406665193,9.129999389947145,3.613865800001932,6.386134199998068
96,zro2_120_formal,97,97,zro2_120_formal:m097,single,formal,,97,-5700.0,16400.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,4,3,1.0,0.0,29.3917,0.4818,0.2312065479935432,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,1.5,1333333.3333333333,3555.5333333333333,6000:2:2:3,F97,FQ:6000:2:2:3|N4,129,0.0100654253987968,0.3751021383192541,3.7781512503836434,5.889600083491803,False,,out_of_box,2.9448000417459017,0.8153397563900001,True,11.916759754127009,False,,0.18068555066157269,13.205877715405876,2.02335635445418,5.958379877063504,,2.9583798770635044,,6.027159670635205,9.916759754127009,7.916759754127009
97,zro2_120_formal,98,98,zro2_120_formal:m098,single,formal,,98,-5700.0,15800.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,4.0,2,3,1.0,0.0,9.6619,0.2896,0.2227377845845031,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,1.5,333333.3333333333,888.8833333333333,6000:2:4:3,F98,FQ:6000:2:4:3|N2,150,0.0041366036271607,0.2995426036814139,3.7781512503836434,5.676400013831434,False,,out_of_box,1.4191000034578585,0.6392289961939872,True,12.345768782139656,True,7.536507573664894,0.21581789903809898,26.235719276073624,2.1749293129549123,3.086442195534914,1.8841268934162234,0.08644219553491395,0.11587310658377659,6.669368768308222,8.345768782139656,4.345768782139656
98,zro2_120_formal,99,99,zro2_120_formal:m099,single,formal,,99,-5700.0,15200.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,6.0,1,5,1.0,0.0,1.2564,0.4991,0.2737394362492314,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,66666.66666666667,177.77666666666667,6000:2:6:5,F99,FQ:6000:2:6:5|N1,82,0.0344964136147377,0.1028042517162763,3.7781512503836434,5.544156436024307,False,,out_of_box,0.9240260726707179,0.29035201961127044,True,12.825042678776034,False,,0.1517919714673918,41.06365349095299,2.3132541130049393,2.137507113129339,,0.13750711312933905,,7.280886242751727,6.825042678776034,0.8250426787760343
99,zro2_120_formal,100,100,zro2_120_formal:m100,single,formal,,100,-5700.0,14600.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,6.0,1,7,1.0,0.0,0.1551,0.2791,0.2669388105986918,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,3.5,47619.04761904762,126.98333333333332,6000:2:6:7,F100,FQ:6000:2:6:7|N1,102,0.0217048564426722,0.2849804828499166,3.7781512503836434,5.518512893047367,False,,out_of_box,0.9197521488412278,0.7881579907545958,True,10.118011491502406,False,,0.1725060934895519,9.758140319553284,1.833467038601981,1.6863352485837344,,0.3136647514162656,,4.599498598455039,4.118011491502406,1.881988508497594
100,zro2_120_formal,101,101,zro2_120_formal:m101,single,formal,,101,-5700.0,14000.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,6.0,4,7,1.0,0.0,3.7229,0.297,0.2225299677274862,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,3.5,190476.19047619047,507.9333333333333,6000:2:6:7,F101,FQ:6000:2:6:7|N4,119,0.014498822584953,0.278016677852644,3.7781512503836434,5.838312997537922,False,,out_of_box,0.9730521662563203,0.6419672291135902,True,10.889486163286271,True,11.851008286901518,0.21067796064608965,19.812288380789575,1.865176835822006,1.8149143605477118,1.9751680478169196,0.18508563945228818,0.02483195218308043,5.05117316574835,4.889486163286271,1.1105138367137286
