dataset_index,session_id,median_depth_um,Sq_um,Sa_um,Ssk,Sku,grad_rms_um_per_um,aniso_gradx_over_y,lap_rms_um,corr_len_um,pit_count_per_roi,pit_depth_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac
131,zro2_20_supplement,11.856,0.5505953840636293,0.43598704662173987,-0.1752787393356003,0.0021889686218958815,0.26665214827718425,1.8349315987128099,0.2244325339454741,15.5,8,2.3069052696228027,0.22206703599339414,0.16266834927195067,0.16717803001589648,0.09219200800652738,0.21579679301312443,0.15361189270043843,0.3876812315265422,0.49577476859044295
132,zro2_20_supplement,32.688,0.3300726153537977,0.2625473000854254,0.07376981840062288,0.04648626306965298,0.250152412848996,1.3712046354414946,0.1840762403582991,7.75,2,1.2815399169921875,0.19567264968292053,0.3514319669923719,0.11675855342929906,0.1251291293272745,0.055760406555096884,0.02853861380432141,0.16393173022670335,0.24666473083231283
133,zro2_20_supplement,34.7831,0.32172545237031785,0.24108334466814996,1.2060507656405781,5.836966488752433,0.21006009068171816,1.4581445570786506,0.16235385279215986,19.5,1,1.0978965759277344,0.2033331629034748,0.3994345175301436,0.14681173921952395,0.20823356136464005,0.06738589430914432,0.04386995132310431,0.13109272079335643,0.16602990294715028
134,zro2_20_supplement,40.9119,0.4809806612437035,0.3653229048848152,1.1969789059345943,15.532506208671414,0.3111562342179838,1.1764406644316376,0.22190677336011783,9.0,42,2.225095748901367,0.19919342392963893,0.1715120995491813,0.1621503194471859,0.11365286473943852,0.07695371869764543,0.025597879641751312,0.325149558116146,0.45699463975034216
135,zro2_20_supplement,40.9057,0.36122069238370486,0.27582483559846876,0.2430393847816207,2.3468312980437,0.2183374807351415,1.173070601646783,0.22124140185842636,11.5,43,1.3160285949707031,0.1667744366288485,0.21316393221989566,0.1387807433957959,0.14760911538686217,0.14716497022751016,0.16598301624801395,0.21028244869726673,0.33889160434359694
136,zro2_20_supplement,17.7978,0.6844582064485378,0.5227469195052982,-0.6893839089090303,0.17901311812047815,0.3302759534999723,1.1455369205099113,0.3282071682567015,26.0,65,2.607158660888672,0.1601969128127817,0.05477903975634579,0.1487414019948254,0.04722477218937935,0.2009565831888649,0.08620066297264933,0.5774832057832103,0.7118440307727398
137,zro2_20_supplement,21.2544,0.662377331186511,0.5161824326962232,-0.8025057750438617,0.026292678027937555,0.2220126225426797,1.0815727160570188,0.2771906522833472,27.0,1,2.3398542404174805,0.08612568713284992,0.016906529930841185,0.10530385113919208,0.025274209829302688,0.16648058391403753,0.06317078284345336,0.6136792350867858,0.8583648695033356
138,zro2_20_supplement,28.9433,0.6024643051393862,0.36563664592802525,2.9693315752049223,15.642516810184404,0.4729702546343021,1.1138889563746805,0.4709727413402814,4.75,32,2.6238088607788086,0.25735949234947064,0.1824810371729791,0.37155267243006945,0.3803453726685698,0.21083145707891626,0.12246392615548046,0.17383752093596846,0.08325769786263075
139,zro2_20_supplement,32.6052,0.1980566039086306,0.14726925358176232,1.2854582279198983,11.827354296653255,0.1809567573102708,1.14808963089344,0.2153280933638694,4.0,17,0.9373798370361328,0.08395012659729417,0.17966523714940935,0.07988177432768852,0.16267347715786698,0.05868300926721941,0.08779021183555911,0.09729482167554229,0.24132415659193918
140,zro2_60_pass,3.3935,0.959109072017319,0.7425919998084828,0.6806725930025689,0.8837388365510743,0.6233249910321947,1.0026406980750968,0.47499382056045675,4.25,0,2.7180737257003784,0.5238374677676464,0.2983026550884609,0.5613241269691417,0.34252432670605476,0.35787817210227213,0.1392305129382704,0.2086286193253018,0.04731640823280672
141,zro2_60_pass,35.7216,0.6944136245687857,0.5263376561552287,-0.4477223872525839,2.4710202230458593,0.38845440932570335,1.5104332891753618,0.31816819592855616,10.5,158,3.9750823974609375,0.3369187142455598,0.2354039808964469,0.2935321502569228,0.17867956460708295,0.20901111399537564,0.09059459618653988,0.4250494656958535,0.37466444627427425
142,zro2_60_pass,44.4284,0.9280774694272794,0.6730077648162842,0.7321454346059012,4.984290267264583,0.45875377062332584,1.2103990960471909,0.33406931086386804,10.0,53,4.607975006103516,0.3816439292811627,0.1691018106852757,0.356119578917693,0.14723913017793902,0.40092841446397276,0.1866230203288438,0.5952289906222897,0.411338813974898
143,zro2_60_pass,50.9061,1.0504229163728909,0.6891995537281036,1.290498266342802,4.13941678481904,0.37546343462247767,1.4401833180919617,0.30012261051620887,11.25,229,2.6086883544921875,0.27195401982321415,0.06702897672627323,0.5398693199385489,0.26414896891213874,0.6067986254893768,0.3337035301300131,0.5676796660334043,0.2920641829183083
144,zro2_60_pass,40.296,1.036980002959535,0.45012749612331393,5.198707111048302,32.74997364576995,0.41182240223511213,0.8397945234624146,0.27342767649810445,7.75,95,2.0208473205566406,0.3234021184065276,0.09726239458089227,0.5504588954927734,0.2817792608756663,0.5246246778014958,0.2559509040417074,0.5695102299638192,0.3016215004536048
145,zro2_60_pass,30.3235,0.6497389289327914,0.34177147552371023,4.554827318217616,33.10553640191871,0.31960888605689997,1.0026702182787643,0.2782704359516767,6.0,34,1.1761646270751953,0.24662736727492754,0.14408035087094462,0.37692386590957166,0.3365344259809118,0.24083063469577645,0.13738701384746957,0.3486860520889016,0.2879992616540474
146,zro2_60_pass,36.1399,0.659438477701986,0.4552347879856825,1.50561027417149,9.186247160960498,0.31962386692212624,1.092502731523066,0.2810854580625851,24.5,24,2.0060482025146484,0.23158248021850572,0.12332832501317043,0.21855716594436536,0.1098453134369525,0.21107121799532153,0.10244941054297735,0.4916945632377199,0.5559583328298324
147,zro2_60_pass,18.3309,1.6758406679285174,0.49366456960327926,6.887367719013608,50.22171587941878,0.8415635275995013,2.3562288479032496,0.4383440855385271,8.5,51,3.18380069732666,0.6565214165851729,0.15347312815648295,0.8986981116130214,0.2875823363416467,0.8306610358774401,0.24568702868490844,0.7713063585025194,0.2118304420988408
148,zro2_60_pass,29.4464,0.7338526483761812,0.5843435262143611,0.025848623379022627,0.23206252813044959,0.36526454548788323,1.6840812676381136,0.20048742372292827,8.25,0,2.5112743377685547,0.465115280284507,0.40170152753163424,0.28712778476411693,0.15308502478989464,0.24110770332275433,0.10794547472171408,0.36738615452021306,0.2506269902571559
149,zro2_60_pass,3.9601,2.662279172226364,1.3800783233231777,-3.6871675779760222,16.320389124784356,1.052825167865693,0.718187182415251,0.5952125849135779,11.0,890,15.651559591293335,0.9638000510483932,0.1310589550072919,1.0817971239461497,0.16511421186189668,1.4207127692737154,0.2847773069045237,1.5944291495491407,0.35867677983443186
150,zro2_60_pass,38.5678,0.6965029271913271,0.46988216795027254,1.823080196689078,12.358219761792597,0.3713467657839536,1.3232467478519663,0.2691288877774819,24.25,23,1.9388809204101562,0.3024957520183864,0.18862214026991533,0.2883926332229513,0.17144405613210076,0.16897793865144103,0.058859168671916436,0.466762105435282,0.44910230944909885
151,zro2_60_pass,44.2194,0.7665150671202016,0.4535908572375774,2.6196972568790757,12.61331049955587,0.29411704103960273,1.0514839680822252,0.18146303128485872,11.5,192,1.6361026763916016,0.27158695841293934,0.12553835412996908,0.3608597436449335,0.22163353858498122,0.3185755081421339,0.17273620617092425,0.4987608861759046,0.42339271747105756
152,zro2_60_pass,43.127,0.74713813784861,0.525515716522932,0.8213007433059636,1.4443704113937486,0.15861487297660223,1.1645350517527242,0.10848854664022015,29.25,27,1.7832508087158203,0.13720036159547305,0.03372164100480393,0.1415909482627611,0.035914445815521445,0.20215735060600484,0.07321115580406931,0.6847922998088957,0.8400708693711075
153,zro2_60_pass,0.0514,8.122106487674202,5.098638797499068,-1.0130770151420199,-0.7312609777488039,1.4514020777523717,1.0524677455850466,0.7191233646037594,27.5,6399,21.498580565676093,1.2410227711259076,0.02334651934917995,1.867497785439676,0.05286677675762202,2.2898738163645964,0.07948510349176276,7.416695359258296,0.8338415329025077
154,zro2_60_pass,26.9237,6.446011630432332,3.0396409533917903,2.3173858458552967,3.787291643266574,1.4684458866612442,1.355253487745371,0.8219597092341809,24.5,0,2.924640655517578,1.1259553429457343,0.030511261399378414,1.7946235295621065,0.07751121517638779,2.7535506135779766,0.18247524606335222,5.362889933873909,0.6921745036482521
155,zro2_60_pass,37.0013,2.361630752316216,1.571769714280963,2.6617498550426864,11.940027819357347,0.5955068068111553,0.9251581666443854,0.3988807922833569,24.0,0,2.527576446533203,0.46813081821255514,0.03929257354180718,0.785363786983623,0.11059048265036102,0.8904476769400995,0.14216504264406932,1.9551868421285297,0.6854133214396341
156,zro2_60_pass,28.7588,0.40458100053332485,0.2896730586886406,1.4032339125798798,4.62353312070096,0.2554415373939487,1.5809130596697096,0.17436394738040767,7.0,0,0.9775371551513672,0.26583408630478617,0.43172814922804925,0.14475013535017162,0.12800501617682994,0.16116912997487642,0.15869116734449662,0.16735164836782143,0.17109961040051636
157,zro2_60_pass,16.2982,1.1441207921488272,0.7004296116903425,2.5873024990949665,11.50387099387639,0.628309022934433,2.0063765109711778,0.35004017184220754,11.25,4,2.593033790588379,0.5887216519889142,0.26477456359879237,0.5693389800401247,0.2476270487625105,0.38739419368986483,0.1146469374865398,0.5800727610755038,0.25705211919797616
158,zro2_60_pass,23.4702,0.39692859622470794,0.31408570863306523,0.19859562782163367,1.780217441511903,0.2534255905254823,2.361032720692756,0.12114659104957118,21.25,0,1.2691650390625,0.2792931558247126,0.49510328755269556,0.18483900013846014,0.21685150705540915,0.05292797789155888,0.017780576081574108,0.08935514616417572,0.05067740435310674
159,zro2_60_pass,8.4816,0.8280642057353272,0.6594967224448919,-0.018274208038435047,-0.1376714125969225,0.5968527917452126,3.199671774883134,0.2728288749553562,21.0,0,2.444474697113037,0.5246677165326944,0.4014585027694956,0.30722076955531874,0.13764901921334857,0.15424244310834717,0.03469602859496401,0.3275738579042546,0.15649138958533124
160,zro2_60_pass,9.4616,0.6724766275644843,0.5528934624232352,0.36227172501647914,0.8357783905590161,0.5173693338577141,3.2834980711373825,0.21740195462998535,21.0,13,2.9012131690979004,0.47959279419340006,0.5086170435721269,0.23290833330585253,0.11995425719579866,0.11999054219925763,0.031837550156008365,0.07320675258642548,0.011850806172030758
161,zro2_60_pass,17.772,0.5462028958639663,0.42757316209375856,-0.07059257490260386,0.9615208450264463,0.36980488764210767,2.1970607988788986,0.17962996981499824,21.25,2,1.9324121475219727,0.3248745854536031,0.35377201885740284,0.22832717199385444,0.17474598196072366,0.10481072915750261,0.036821670548686694,0.21255441966701172,0.151437099438671
162,zro2_60_pass,30.9608,1.9060737479409817,0.9118875435739756,2.362139425335959,4.521060217401621,0.6167244442421078,1.061363368990821,0.40498397548600584,14.25,1,1.640066146850586,0.4725477502921666,0.06146275172444352,0.6837392314465517,0.1286771990986912,0.5682397980993329,0.08887587610306458,1.5767751628318756,0.6843214307134781
163,zro2_60_pass,25.3133,0.5229164547125157,0.4026016689091921,0.4910512571683681,3.296596824842255,0.3371249951450312,1.939944599335844,0.18222535134168333,21.25,1,1.7421064376831055,0.35811336348470363,0.46900388374915986,0.23257706567072947,0.19781952634406097,0.11374827814378746,0.04731785470876942,0.218727560533156,0.17496146336515342
164,zro2_60_pass,11.0416,0.8538736724649331,0.7012429879792035,0.008466622068201495,-0.3917164390101533,0.5319751867646814,2.787988007289233,0.2694993071588383,21.25,0,2.8317298889160156,0.7016801595897825,0.6752912886197252,0.24734615836330343,0.08391181072909999,0.11948127263314066,0.019579988539082122,0.32794412385152905,0.1475069424071194
165,zro2_60_pass,7.957,0.9876146045801187,0.8427245493605733,0.07014992072238208,-0.9518668983777236,0.6170499428251253,4.144784641743956,0.24398107130709187,21.0,0,2.6663095951080322,0.8692058761782175,0.7745871718659427,0.26431867316209745,0.07162764690275303,0.16500164142038534,0.027912679056413297,0.2592032559572891,0.06888202373539455
166,zro2_60_pass,2.3888,1.3386709428656673,1.0687823590349035,0.7246070754595186,0.17841877598667022,0.9673738911837007,2.13147759455873,0.8042267142069677,21.25,0,3.6446454524993896,1.0915479804676949,0.6648719139209976,0.35069326739149487,0.06862892296951606,0.30726325467880417,0.052683373863617884,0.39615775405721537,0.08757671449659041
167,zro2_60_pass,15.4212,3.737893220079373,3.1761189994215964,-0.38352432147391124,-1.1361266143469302,0.4954036363766936,2.621678923439363,0.20658204524787546,26.5,0,10.399405479431152,0.6295411940767188,0.0283657666172531,0.34661719576301964,0.008598969868819334,0.9598571233749871,0.0659415882086313,3.5361950283116825,0.8949909356740358
168,zro2_60_pass,12.6613,0.32816577539200303,0.2572022185474634,-0.15474603611794413,0.8422431619282165,0.22071493845013204,1.1370148656102042,0.17429193950092867,6.5,39,1.427882194519043,0.14346092778381614,0.1911088054234856,0.08874906342730364,0.07313764712578452,0.11307169100812506,0.1187192657284488,0.20333196199585649,0.38390585006242023
169,zro2_60_pass,19.7162,0.24052110401042662,0.1836627659201622,0.535800648973968,4.049643342924058,0.14091136191765222,1.1326988601167698,0.1306219636274843,11.5,11,0.8480424880981445,0.10324174603934867,0.1842486457068263,0.07499133701876261,0.09721109075363597,0.08222125090753132,0.11685889688754286,0.16358487512099454,0.4625726129177478
170,zro2_60_pass,6.387,0.24841529559519335,0.19622844906523823,0.10414114419224915,0.3573265720859653,0.1935302216245607,1.204601928745491,0.13073357919029038,3.0,9,1.035484790802002,0.143495178304756,0.3336706062957273,0.11237149139026821,0.20462355411768865,0.06273023337981316,0.06376716959073693,0.06836659767172554,0.0757410408020594
171,zro2_60_pass,25.5787,0.18212913033334566,0.13933917433023452,0.5616878098514148,1.219050370999164,0.11408601417329389,1.2428187889253657,0.09865736806068054,6.5,1,0.6075105667114258,0.08185331615468422,0.20198249381817612,0.07886873224142736,0.1875214239303186,0.0670265169318048,0.13543611128935812,0.09860131460382122,0.29309376701736867
172,zro2_60_pass,3.1857,0.5516713388976374,0.45863911279477176,0.03303636803603109,-0.5249201274863164,0.4374730456379946,1.7921704016526416,0.35643726626118755,21.0,2,2.36582088470459,0.4739562064838618,0.7381006476645735,0.09256115983994485,0.028151188364907206,0.05788668760945356,0.011010234151488956,0.14604760991004573,0.07008548209543586
173,zro2_60_pass,5.0919,0.5272852483833238,0.4357403850481387,0.783339902349928,4.762098500328386,0.3716401115265165,2.1090220764578675,0.2507595388814446,21.25,0,1.244394063949585,0.44669925461458004,0.7176938300929088,0.13760424733726243,0.06810397100290157,0.06408392309651763,0.01477089933053203,0.13929540305072854,0.06978825282586922
174,zro2_60_pass,1.2932,0.42987658191121786,0.3261447167133156,1.0095598379619912,9.371464827612822,0.40118155479448314,1.4098093890142747,0.37543311864294693,21.0,46,2.364469826221466,0.3082075095402807,0.514042300318115,0.14837043330199703,0.11912616366604216,0.06918105784804512,0.02589922824809634,0.07929306095263693,0.03402379809530845
175,zro2_60_pass,7.1437,0.7598801944158817,0.47420884598977864,-2.7168988336541293,14.346236362381454,0.32643743779672046,1.8502892289307002,0.2351851320687867,9.0,681,5.516633033752441,0.37622654207325096,0.2451368558924023,0.4331535227357202,0.32493272386036937,0.41310410993455826,0.2955485147396441,0.24459546213763383,0.10361116112982448
176,zro2_60_pass,11.4691,1.0405235109006818,0.41290158176940167,6.855064582386801,56.29377586934911,0.4524056241609686,0.8583118270009751,0.2764226107770484,6.25,0,1.202681541442871,0.42228654922296127,0.16470648592984033,0.5386084346265168,0.26794305520362105,0.5825560854016,0.31345246625740386,0.44381316277183086,0.18192675024529925
177,zro2_60_pass,21.2453,0.4938035106255476,0.3798998399078846,-0.684191798785477,0.4286043621440325,0.2684486604883172,1.5646446364468656,0.18141886672388782,26.5,139,2.254749298095703,0.20187088337734388,0.1671240765756263,0.11542060219934441,0.054633412156926194,0.12325862945815669,0.06230549094783614,0.36764684996427366,0.5543108151210132
178,zro2_60_pass,29.0683,0.6114627492972692,0.42305971778929236,0.10580338011592888,3.044997170056761,0.23905611168908297,1.138950957059491,0.17629841549698488,25.75,702,2.149876594543457,0.1992149576853282,0.10614605982504677,0.17381102388172107,0.08080060757855105,0.1333530631164593,0.04756264327794709,0.5101558532579258,0.6960905508119863
179,zro2_60_pass,35.5795,0.7399276332930084,0.5156344153732061,-0.12934491849730656,2.370477749560721,0.2564710384705403,1.1838329684205502,0.1883382701054091,25.25,990,2.6444530487060547,0.2034934150212262,0.07563489821897706,0.19394104976279733,0.06870067285003409,0.1758388899672372,0.05647436721668175,0.6378070558699626,0.7430193864652682
180,zro2_60_pass,30.3552,0.6539848787307367,0.5257211944460869,-0.17574473296185264,-0.22251404448434897,0.32291690085857283,2.2229776413981965,0.1637709125616243,12.5,2,3.009188652038574,0.41929667774430474,0.41106209287104734,0.1988097191162522,0.09241443440028181,0.1464919248852019,0.050175528733610246,0.41208225414228583,0.3970383080317348
181,zro2_60_pass,36.6176,0.8628701356461539,0.6517794357985258,0.8009110090104274,2.163694266131718,0.4816118443252692,1.2665878897729363,0.36887800494832135,8.75,0,2.1389198303222656,0.4442541963794405,0.2650770943305445,0.45160346897106807,0.27391994913015566,0.21764636089967218,0.06362267777076099,0.4598646564632457,0.28403325374179617
182,zro2_60_pass,6.8128,2.8341842495836995,1.9925531609804603,-0.8496092619381407,0.4166964830514437,1.542298831550878,2.189836783999642,0.8400320054659799,21.75,2011,8.637422323226929,1.3134974041288017,0.21478417364295957,2.0568835795023865,0.5266999314922578,0.7262513616198103,0.06566255217208367,0.7368219448215813,0.06758789856326106
183,zro2_60_pass,22.3581,1.4687941425369617,1.2267347173392773,0.3239570838517582,-0.49317032813946016,0.8737249881860291,3.573926861615048,0.35273772059923775,21.25,0,3.341909408569336,1.2448637707646435,0.7183263403369414,0.6102555330248901,0.17262416371707573,0.22655431822762676,0.023791554829412774,0.32270103795889227,0.048270173603945095
184,zro2_60_pass,3.3878,0.5030781956930406,0.393649624530226,0.5185631311484837,0.4767098673316452,0.27485722312962235,1.193628526507637,0.3366592576822107,18.5,0,1.3890472650527954,0.1261916311198082,0.0629202035125017,0.09882036092903698,0.03858530009092673,0.08451623403831714,0.028223397008281144,0.4406539811561641,0.7672279347134505
185,zro2_60_pass,5.1213,0.4180659252723649,0.3296885234769434,-0.06892566843451961,0.29707325548249264,0.4594668847433163,1.1691489677902116,0.5302067538242909,4.0,21,1.8288309574127197,0.155809465190765,0.13889868388371118,0.1202678924852972,0.08275797554543024,0.08793909001173755,0.04424603834924159,0.2313237165593808,0.30616164272822644
186,zro2_60_pass,0.2429,0.22572001790955873,0.17712455143388145,-0.04597435502268317,0.6008926913894665,0.27057248000871215,1.1857682628639274,0.34706879535137586,2.5,49,1.2284590527415276,0.09642723445553968,0.1824984879391253,0.06518542915790995,0.08339901207412105,0.03779449170021615,0.028036052568529413,0.1007753678851319,0.19932814832646883
187,zro2_60_pass,2.0076,0.36844579503068814,0.2908235490694642,-0.16054863651621365,0.25587593032340994,0.4081825842534149,1.175594721282711,0.46359026410056786,3.0,24,1.652089238166809,0.1435310305208346,0.15175548505770786,0.10258094454075602,0.07751507622663523,0.05893773332263285,0.02558819489640446,0.196721774549465,0.28507403172544243
188,zro2_60_pass,13.6042,0.5573875190742591,0.4286289827898145,-0.7097566222399944,0.3533748070049674,0.29625255389327565,1.113176316149197,0.29643910213729474,25.75,97,2.123135566711426,0.14572922709087316,0.06835634662785162,0.15473452790766132,0.0770654979304968,0.14977110697834523,0.07220073185719382,0.45299459294408406,0.6604980757626987
189,zro2_60_pass,2.9421,0.20816829493269232,0.16461185013875365,0.07053595912824243,0.8648550207941228,0.191317093035628,1.1662193208878844,0.24117276547002664,5.0,17,0.9672713279724121,0.0892549708599564,0.18383815596834163,0.0682562598337873,0.10751171855605214,0.05369417248440456,0.06653116636034676,0.12217117143187929,0.3444358169292181
190,zro2_60_pass,7.0206,0.34919959023577696,0.2674203816708177,0.45216201063970757,5.48198654046006,0.3370490765448774,1.2030867670112237,0.33268475704458783,3.0,36,1.5624375343322754,0.15938932097209774,0.2083391989929239,0.10308671394267303,0.08714810363034069,0.0778454371381599,0.049695706903843825,0.17539754047864914,0.2522897157667836
191,zro2_60_pass,10.3754,2.413869221433437,1.3105893330089748,-2.2671189911697285,4.875723399615559,0.249539712006226,1.1810221007857107,0.17274342463142903,19.25,3162,9.904744148254395,0.11227663994590889,0.0021634723047166526,0.411415145867031,0.02904912646043239,0.619722000063981,0.0659122828069584,2.2916045232211677,0.901263674605876
192,zro2_60_pass,7.6827,0.5532915454375014,0.41755425711162386,0.7102581544327701,5.6956939937183275,0.39153097507127826,1.3566792605794418,0.3279660881152675,8.25,17,2.140648365020752,0.28690726138546974,0.2688902234024136,0.24143888222485024,0.1904172792662456,0.13070481550699412,0.05580525651637027,0.27948688982501785,0.2551613043548895
193,zro2_60_pass,1.2348,0.36389614757884364,0.2892923242082736,0.2401844575023701,0.24426796112033244,0.3062608782765383,1.7460312822586528,0.26909534706417887,21.0,4,1.3869965076446533,0.2635059822583116,0.5243557595581702,0.12136267100267474,0.11122830939009735,0.06683912321291158,0.033737008662824586,0.09101500033690085,0.06255629719480925
194,zro2_60_pass,3.7196,0.4070781301371654,0.32724386867135763,-0.1266818751714327,-0.08542824911528069,0.3442368910536167,1.4929364262472589,0.29176245108510224,16.25,9,1.6612392663955688,0.24141277418296525,0.3516939938139202,0.13818176135409496,0.11522478499447938,0.06825000678308996,0.02810928868682015,0.15459728245837354,0.14422753104722277
195,zro2_60_pass,5.9768,0.4013749991569463,0.3179894517175853,-0.2699547375176373,0.006741998115556758,0.25882944567184835,1.9571699481928093,0.19994122559023136,14.0,2,1.4195024967193604,0.18529630474116268,0.21312425671580532,0.176162794255496,0.1926316946987716,0.12057211567478553,0.09023876183553615,0.20702866251527013,0.26604819544098846
196,zro2_60_pass,12.8074,0.45015906480225937,0.36088471647351983,-0.38800376584571244,-0.2791080333554006,0.25876298322043895,1.2391792382261382,0.24236910400101758,26.25,3,1.6722679138183594,0.13685169079165113,0.0924205045421939,0.1131915993020286,0.06322609980480012,0.09500180915006795,0.04453810673715078,0.3617098684814669,0.6456374530705614
197,zro2_60_pass,2.9207,0.285669987480468,0.22069752288516611,0.22185766292164966,0.7105408720252759,0.18348264520544622,1.6261062137753388,0.17028654705747062,23.75,7,1.1018368005752563,0.09191736231248727,0.10352991916669373,0.09026719441753049,0.09984599686219683,0.04948437445645365,0.030005919356315972,0.20761280650575753,0.5281764667543986
198,zro2_60_pass,9.4158,0.3901483414936136,0.3099016878567636,0.07983765426352532,0.48195368441490727,0.27690278100434285,1.2137637162494366,0.2470091683905441,24.0,1,1.3648653030395508,0.16101012614164809,0.17031262799003757,0.14361553371923988,0.13550125040493327,0.11595899424074715,0.08833836351405971,0.23631174868591615,0.3668690690831522
199,zro2_60_pass,6.0829,0.26305279132848575,0.20954380432143807,-0.2221921608412736,0.20523957923822866,0.15935029760221564,1.4384361317237186,0.14843521233084578,26.75,12,1.0868322849273682,0.0971801708856955,0.1364801489055662,0.07560751744080439,0.08261218852882247,0.07950088439295949,0.09133938658661643,0.18653305705255693,0.5028353325973207
