subset,scale,rank,cluster_id,loco_angle_deg,members
formal pulse=6000fs,DCT_16_32,1,zro2_120_formal:m114,59.859207260906125,"zro2_120_formal:s114(po114,N4,d46.8)"
formal pulse=6000fs,DCT_16_32,2,zro2_120_formal:m110,17.425791255353698,"zro2_120_formal:s110(po110,N4,d41.7)"
formal pulse=6000fs,DCT_16_32,3,zro2_120_formal:m117,6.007832500487005,"zro2_120_formal:s117(po117,N1,d4.1)"
formal pulse=6000fs,DCT_16_32,4,zro2_120_formal:m112,2.230848881053714,"zro2_120_formal:s112(po112,N2,d19.1)"
formal pulse=6000fs,DCT_16_32,5,zro2_120_formal:m109,1.1905618144873855,"zro2_120_formal:s109(po109,N1,d2.5)"
formal pulse=6000fs,DCT_32_64,1,zro2_120_formal:m119,54.12082858298194,"zro2_120_formal:s119(po119,N3,d46.1)"
formal pulse=6000fs,DCT_32_64,2,zro2_120_formal:m118,26.239964728390337,"zro2_120_formal:s118(po118,N1,d6.5)"
formal pulse=6000fs,DCT_32_64,3,zro2_120_formal:m114,7.087788451838715,"zro2_120_formal:s114(po114,N4,d46.8)"
formal pulse=6000fs,DCT_32_64,4,zro2_120_formal:m117,5.53823018218294,"zro2_120_formal:s117(po117,N1,d4.1)"
formal pulse=6000fs,DCT_32_64,5,zro2_120_formal:m110,4.340377042335475,"zro2_120_formal:s110(po110,N4,d41.7)"
formal pulse=6000fs,DCT_64_inf,1,zro2_120_formal:m119,40.31979607871831,"zro2_120_formal:s119(po119,N3,d46.1)"
formal pulse=6000fs,DCT_64_inf,2,zro2_120_formal:m118,23.290758341121034,"zro2_120_formal:s118(po118,N1,d6.5)"
formal pulse=6000fs,DCT_64_inf,3,zro2_120_formal:m110,8.947864315042512,"zro2_120_formal:s110(po110,N4,d41.7)"
formal pulse=6000fs,DCT_64_inf,4,zro2_120_formal:m120,2.197349663377354,"zro2_120_formal:s120(po120,N5,d49.9)"
formal pulse=6000fs,DCT_64_inf,5,zro2_120_formal:m114,1.6432373482179212,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=1,total,1,zro2_120_formal:m066,82.40845358360677,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,total,2,zro2_120_formal:m118,0.790343773027073,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,total,3,zro2_120_formal:m117,0.5389308142349045,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,total,4,zro2_120_formal:m060,0.43515812408011584,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,total,5,zro2_120_formal:m086,0.25917030944297714,"zro2_120_formal:s86(po86,N1,d4.8)"
formal N=1,G2,1,zro2_120_formal:m066,82.2018913206846,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,G2,2,zro2_120_formal:m118,0.7872862774036749,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,G2,3,zro2_120_formal:m117,0.49451470332598174,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,G2,4,zro2_120_formal:m060,0.36354374130977174,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,G2,5,zro2_120_formal:m086,0.22599496235375482,"zro2_120_formal:s86(po86,N1,d4.8)"
formal N=1,G4,1,zro2_120_formal:m066,82.89338145767451,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,G4,2,zro2_120_formal:m118,0.7781943767582876,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,G4,3,zro2_120_formal:m117,0.43109773864195294,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,G4,4,zro2_120_formal:m060,0.25964194501309973,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,G4,5,zro2_120_formal:m039,0.18925869712360568,"zro2_120_formal:s39(po39,N1,d5.3)"
formal N=1,G8,1,zro2_120_formal:m066,86.25464711106741,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,G8,2,zro2_120_formal:m118,0.756070566776987,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,G8,3,zro2_120_formal:m117,0.3710806368938027,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,G8,4,zro2_120_formal:m060,0.17725642171193703,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,G8,5,zro2_120_formal:m039,0.14553169740015565,"zro2_120_formal:s39(po39,N1,d5.3)"
formal N=1,G16,1,zro2_120_formal:m066,86.95319361411714,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,G16,2,zro2_120_formal:m118,0.6884179793915651,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,G16,3,zro2_120_formal:m117,0.32420489195871377,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,G16,4,zro2_120_formal:m060,0.13997347953908992,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,G16,5,zro2_120_formal:m099,0.10788318915318988,"zro2_120_formal:s99(po99,N1,d1.3)"
formal N=1,DCT_8_16,1,zro2_120_formal:m109,34.54309750642445,"zro2_120_formal:s109(po109,N1,d2.5)"
formal N=1,DCT_8_16,2,zro2_120_formal:m066,14.929226717318604,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,DCT_8_16,3,zro2_120_formal:m117,14.421538365757131,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,DCT_8_16,4,zro2_120_formal:m060,8.233057484541582,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,DCT_8_16,5,zro2_120_formal:m086,7.356403482868379,"zro2_120_formal:s86(po86,N1,d4.8)"
formal N=1,DCT_16_32,1,zro2_120_formal:m066,89.95112590408432,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,DCT_16_32,2,zro2_120_formal:m035,1.877986487949907,"zro2_120_formal:s35(po35,N1,d8.4)"
formal N=1,DCT_16_32,3,zro2_120_formal:m039,1.15491581005824,"zro2_120_formal:s39(po39,N1,d5.3)"
formal N=1,DCT_16_32,4,zro2_120_formal:m015,1.0383421071317294,"zro2_120_formal:s15(po15,N1,d6.1)"
formal N=1,DCT_16_32,5,zro2_120_formal:m117,0.8376670113913234,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,DCT_32_64,1,zro2_120_formal:m066,61.57823853672777,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,DCT_32_64,2,zro2_120_formal:m118,2.2699186455223086,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,DCT_32_64,3,zro2_120_formal:m035,1.4070493923512828,"zro2_120_formal:s35(po35,N1,d8.4)"
formal N=1,DCT_32_64,4,zro2_120_formal:m117,1.1278323941147401,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,DCT_32_64,5,zro2_120_formal:m039,0.5128725430382067,"zro2_120_formal:s39(po39,N1,d5.3)"
formal N=1,DCT_64_inf,1,zro2_120_formal:m066,85.92236381889455,"zro2_120_formal:s66(po66,N1,d38.0)"
formal N=1,DCT_64_inf,2,zro2_120_formal:m118,0.6754171203303918,"zro2_120_formal:s118(po118,N1,d6.5)"
formal N=1,DCT_64_inf,3,zro2_120_formal:m117,0.31242183256278216,"zro2_120_formal:s117(po117,N1,d4.1)"
formal N=1,DCT_64_inf,4,zro2_120_formal:m060,0.13245197705060036,"zro2_120_formal:s60(po60,N1,d1.3)"
formal N=1,DCT_64_inf,5,zro2_120_formal:m035,0.10861677298254482,"zro2_120_formal:s35(po35,N1,d8.4)"
formal N=2,total,1,zro2_120_formal:m038,80.12694686906876,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,total,2,zro2_120_formal:m061,0.8010905685325573,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,total,3,zro2_120_formal:m079,0.7118191605578242,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,total,4,zro2_120_formal:m052,0.4365174067605105,"zro2_120_formal:s52(po52,N2,d32.7)"
formal N=2,total,5,zro2_120_formal:m112,0.4319483624392199,"zro2_120_formal:s112(po112,N2,d19.1)"
formal N=2,G2,1,zro2_120_formal:m038,80.74148981796633,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,G2,2,zro2_120_formal:m061,0.7912742917430636,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,G2,3,zro2_120_formal:m079,0.5927671724713834,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,G2,4,zro2_120_formal:m052,0.4453170096029606,"zro2_120_formal:s52(po52,N2,d32.7)"
formal N=2,G2,5,zro2_120_formal:m112,0.3719588095164751,"zro2_120_formal:s112(po112,N2,d19.1)"
formal N=2,G4,1,zro2_120_formal:m038,80.45050726753111,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,G4,2,zro2_120_formal:m061,0.7820254364549034,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,G4,3,zro2_120_formal:m052,0.46083267435585273,"zro2_120_formal:s52(po52,N2,d32.7)"
formal N=2,G4,4,zro2_120_formal:m079,0.4102033800211712,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,G4,5,zro2_120_formal:m071,0.30344667209082377,"zro2_120_formal:s71(po71,N2,d17.2)"
formal N=2,G8,1,zro2_120_formal:m038,78.58982403093306,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,G8,2,zro2_120_formal:m061,0.7810310050245436,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,G8,3,zro2_120_formal:m052,0.5041139499650946,"zro2_120_formal:s52(po52,N2,d32.7)"
formal N=2,G8,4,zro2_120_formal:m071,0.40775073807493073,"zro2_120_formal:s71(po71,N2,d17.2)"
formal N=2,G8,5,zro2_120_formal:m079,0.27488303290250665,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,G16,1,zro2_120_formal:m038,69.78751921425466,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,G16,2,zro2_120_formal:m061,0.8037512852779062,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,G16,3,zro2_120_formal:m071,0.6510141623673494,"zro2_120_formal:s71(po71,N2,d17.2)"
formal N=2,G16,4,zro2_120_formal:m052,0.6042465844462047,"zro2_120_formal:s52(po52,N2,d32.7)"
formal N=2,G16,5,zro2_120_formal:m079,0.2558583618523215,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,DCT_8_16,1,zro2_120_formal:m079,47.204959916216225,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,DCT_8_16,2,zro2_120_formal:m038,35.58638635688825,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,DCT_8_16,3,zro2_120_formal:m112,25.245977629877007,"zro2_120_formal:s112(po112,N2,d19.1)"
formal N=2,DCT_8_16,4,zro2_120_formal:m014,23.74657962336489,"zro2_120_formal:s14(po14,N2,d7.1)"
formal N=2,DCT_8_16,5,zro2_120_formal:m006,9.638857986802803,"zro2_120_formal:s6(po6,N2,d0.8)"
formal N=2,DCT_16_32,1,zro2_120_formal:m038,84.76502141997095,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,DCT_16_32,2,zro2_120_formal:m061,0.9370594826778911,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,DCT_16_32,3,zro2_120_formal:m112,0.848984998476316,"zro2_120_formal:s112(po112,N2,d19.1)"
formal N=2,DCT_16_32,4,zro2_120_formal:m064,0.8456636836914707,"zro2_120_formal:s64(po64,N2,d35.8)"
formal N=2,DCT_16_32,5,zro2_120_formal:m017,0.5885484364345991,"zro2_120_formal:s17(po17,N2,d54.6)"
formal N=2,DCT_32_64,1,zro2_120_formal:m038,78.5426724980251,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,DCT_32_64,2,zro2_120_formal:m071,0.4901267432213639,"zro2_120_formal:s71(po71,N2,d17.2)"
formal N=2,DCT_32_64,3,zro2_120_formal:m112,0.21409236368257178,"zro2_120_formal:s112(po112,N2,d19.1)"
formal N=2,DCT_32_64,4,zro2_120_formal:m079,0.1705718358834908,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=2,DCT_32_64,5,zro2_120_formal:m032,0.14833757653495178,"zro2_120_formal:s32(po32,N2,d48.4)"
formal N=2,DCT_64_inf,1,zro2_120_formal:m038,62.84748682034261,"zro2_120_formal:s38(po38,N2,d53.7)"
formal N=2,DCT_64_inf,2,zro2_120_formal:m061,1.1705567293185424,"zro2_120_formal:s61(po61,N2,d46.7)"
formal N=2,DCT_64_inf,3,zro2_120_formal:m071,0.9577218618781683,"zro2_120_formal:s71(po71,N2,d17.2)"
formal N=2,DCT_64_inf,4,zro2_120_formal:m052,0.719246980643496,"zro2_120_formal:s52(po52,N2,d32.7)"
formal N=2,DCT_64_inf,5,zro2_120_formal:m079,0.3000026958867327,"zro2_120_formal:s79(po79,N2,d6.5)"
formal N=3,total,1,zro2_120_formal:m083,87.76823236422591,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,total,2,zro2_120_formal:m044,5.99104577997341,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,total,3,zro2_120_formal:m045,1.9310659255285212,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,total,4,zro2_120_formal:m058,1.5839551327487853,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,total,5,zro2_120_formal:m067,0.9384995682080705,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,G2,1,zro2_120_formal:m083,88.13555548284589,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,G2,2,zro2_120_formal:m044,6.03895694728987,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,G2,3,zro2_120_formal:m045,1.7181323897027676,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,G2,4,zro2_120_formal:m058,1.5787637324885195,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,G2,5,zro2_120_formal:m067,1.0507501662558747,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,G4,1,zro2_120_formal:m083,89.42339179018978,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,G4,2,zro2_120_formal:m044,5.884628654040591,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,G4,3,zro2_120_formal:m058,1.5982524503173967,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,G4,4,zro2_120_formal:m067,1.3826367052025688,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,G4,5,zro2_120_formal:m054,0.9679488041524322,"zro2_120_formal:s54(po54,N3,d41.8)"
formal N=3,G8,1,zro2_120_formal:m083,83.3901551589168,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,G8,2,zro2_120_formal:m045,4.5523350027947584,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,G8,3,zro2_120_formal:m044,3.6911269197719894,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,G8,4,zro2_120_formal:m067,3.350144235582958,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,G8,5,zro2_120_formal:m058,2.1760443154945834,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,G16,1,zro2_120_formal:m083,50.724027150308736,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,G16,2,zro2_120_formal:m045,31.4236318768246,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,G16,3,zro2_120_formal:m044,14.191772764824858,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,G16,4,zro2_120_formal:m067,8.808533338581823,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,G16,5,zro2_120_formal:m058,4.791955133944749,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,DCT_8_16,1,zro2_120_formal:m083,87.20053595869271,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,DCT_8_16,2,zro2_120_formal:m044,3.6338607901754845,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,DCT_8_16,3,zro2_120_formal:m051,2.9362398340174463,"zro2_120_formal:s51(po51,N3,d1.7)"
formal N=3,DCT_8_16,4,zro2_120_formal:m119,2.5001752965322077,"zro2_120_formal:s119(po119,N3,d46.1)"
formal N=3,DCT_8_16,5,zro2_120_formal:m058,1.6441102223757273,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,DCT_16_32,1,zro2_120_formal:m083,46.73883812933892,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,DCT_16_32,2,zro2_120_formal:m044,46.26246802387301,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,DCT_16_32,3,zro2_120_formal:m045,8.849006555104934,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,DCT_16_32,4,zro2_120_formal:m022,4.869676166008162,"zro2_120_formal:s22(po22,N3,d49.3)"
formal N=3,DCT_16_32,5,zro2_120_formal:m119,4.088183526482107,"zro2_120_formal:s119(po119,N3,d46.1)"
formal N=3,DCT_32_64,1,zro2_120_formal:m083,72.85320513145382,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,DCT_32_64,2,zro2_120_formal:m045,10.765942098369782,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,DCT_32_64,3,zro2_120_formal:m058,3.51245914934802,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,DCT_32_64,4,zro2_120_formal:m044,3.177155877188625,"zro2_120_formal:s44(po44,N3,d52.2)"
formal N=3,DCT_32_64,5,zro2_120_formal:m067,2.3178393755675737,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,DCT_64_inf,1,zro2_120_formal:m083,65.14959407974362,"zro2_120_formal:s83(po83,N3,d45.0)"
formal N=3,DCT_64_inf,2,zro2_120_formal:m045,22.40935474814087,"zro2_120_formal:s45(po45,N3,d49.6)"
formal N=3,DCT_64_inf,3,zro2_120_formal:m067,9.77828699277573,"zro2_120_formal:s67(po67,N3,d58.8)"
formal N=3,DCT_64_inf,4,zro2_120_formal:m058,7.440266904640502,"zro2_120_formal:s58(po58,N3,d43.5)"
formal N=3,DCT_64_inf,5,zro2_120_formal:m054,3.8406703774428235,"zro2_120_formal:s54(po54,N3,d41.8)"
formal N=4,total,1,zro2_120_formal:m023,80.53855183244036,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,total,2,zro2_120_formal:m070,5.84097800259052,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,total,3,zro2_120_formal:m059,1.9883968512503993,"zro2_120_formal:s59(po59,N4,d53.0)"
formal N=4,total,4,zro2_120_formal:m114,1.6102775168291674,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,total,5,zro2_120_formal:m110,0.9024195464121838,"zro2_120_formal:s110(po110,N4,d41.7)"
formal N=4,G2,1,zro2_120_formal:m023,80.34871776666306,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,G2,2,zro2_120_formal:m070,5.776022704749228,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,G2,3,zro2_120_formal:m059,1.9875459612402624,"zro2_120_formal:s59(po59,N4,d53.0)"
formal N=4,G2,4,zro2_120_formal:m114,1.5044045188716462,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,G2,5,zro2_120_formal:m110,0.9001717520194271,"zro2_120_formal:s110(po110,N4,d41.7)"
formal N=4,G4,1,zro2_120_formal:m023,79.79509345749415,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,G4,2,zro2_120_formal:m070,5.870711063985536,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,G4,3,zro2_120_formal:m059,2.0032406062997388,"zro2_120_formal:s59(po59,N4,d53.0)"
formal N=4,G4,4,zro2_120_formal:m114,1.3643253246381863,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,G4,5,zro2_120_formal:m110,0.9110487227983579,"zro2_120_formal:s110(po110,N4,d41.7)"
formal N=4,G8,1,zro2_120_formal:m023,78.40722353179594,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,G8,2,zro2_120_formal:m070,6.373122565250897,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,G8,3,zro2_120_formal:m059,2.188068576174675,"zro2_120_formal:s59(po59,N4,d53.0)"
formal N=4,G8,4,zro2_120_formal:m114,1.1315869462902461,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,G8,5,zro2_120_formal:m110,0.9107978990747436,"zro2_120_formal:s110(po110,N4,d41.7)"
formal N=4,G16,1,zro2_120_formal:m023,81.15308749780684,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,G16,2,zro2_120_formal:m070,6.5409497578203455,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,G16,3,zro2_120_formal:m059,3.5908472225308885,"zro2_120_formal:s59(po59,N4,d53.0)"
formal N=4,G16,4,zro2_120_formal:m011,0.9838447832394531,"zro2_120_formal:s11(po11,N4,d46.2)"
formal N=4,G16,5,zro2_120_formal:m114,0.8869363322524131,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,DCT_8_16,1,zro2_120_formal:m023,82.85519607518319,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,DCT_8_16,2,zro2_120_formal:m063,10.356231125151535,"zro2_120_formal:s63(po63,N4,d58.8)"
formal N=4,DCT_8_16,3,zro2_120_formal:m070,7.3993959808920655,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,DCT_8_16,4,zro2_120_formal:m110,3.090374044587803,"zro2_120_formal:s110(po110,N4,d41.7)"
formal N=4,DCT_8_16,5,zro2_120_formal:m114,2.579844585389195,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,DCT_16_32,1,zro2_120_formal:m023,72.16004053707191,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,DCT_16_32,2,zro2_120_formal:m070,6.031927493341661,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,DCT_16_32,3,zro2_120_formal:m063,3.9831372651206594,"zro2_120_formal:s63(po63,N4,d58.8)"
formal N=4,DCT_16_32,4,zro2_120_formal:m011,1.083288591041464,"zro2_120_formal:s11(po11,N4,d46.2)"
formal N=4,DCT_16_32,5,zro2_120_formal:m110,1.052797879009007,"zro2_120_formal:s110(po110,N4,d41.7)"
formal N=4,DCT_32_64,1,zro2_120_formal:m023,66.07195463851309,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,DCT_32_64,2,zro2_120_formal:m070,10.010833939621847,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,DCT_32_64,3,zro2_120_formal:m011,3.1533921475721782,"zro2_120_formal:s11(po11,N4,d46.2)"
formal N=4,DCT_32_64,4,zro2_120_formal:m114,1.8427541594009267,"zro2_120_formal:s114(po114,N4,d46.8)"
formal N=4,DCT_32_64,5,zro2_120_formal:m027,0.764096068254407,"zro2_120_formal:s27(po27,N4,d48.3)"
formal N=4,DCT_64_inf,1,zro2_120_formal:m023,84.10761881326447,"zro2_120_formal:s23(po23,N4,d63.9)"
formal N=4,DCT_64_inf,2,zro2_120_formal:m070,5.687409328873173,"zro2_120_formal:s70(po70,N4,d59.6)"
formal N=4,DCT_64_inf,3,zro2_120_formal:m059,4.679838920704375,"zro2_120_formal:s59(po59,N4,d53.0)"
formal N=4,DCT_64_inf,4,zro2_120_formal:m011,2.6641235243670365,"zro2_120_formal:s11(po11,N4,d46.2)"
formal N=4,DCT_64_inf,5,zro2_120_formal:m063,1.6352447820598868,"zro2_120_formal:s63(po63,N4,d58.8)"
formal N=5,total,1,zro2_120_formal:m020,81.1290331387988,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,total,2,zro2_120_formal:m024,7.632660546803334,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,total,3,zro2_120_formal:m068,2.9120844948238864,"zro2_120_formal:s68(po68,N5,d62.6)"
formal N=5,total,4,zro2_120_formal:m084,1.512564218542167,"zro2_120_formal:s84(po84,N5,d47.2)"
formal N=5,total,5,zro2_120_formal:m043,0.9062408988626973,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,G2,1,zro2_120_formal:m020,81.18297762633563,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,G2,2,zro2_120_formal:m024,7.567522085227194,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,G2,3,zro2_120_formal:m068,2.9351303598609353,"zro2_120_formal:s68(po68,N5,d62.6)"
formal N=5,G2,4,zro2_120_formal:m084,1.476620729612082,"zro2_120_formal:s84(po84,N5,d47.2)"
formal N=5,G2,5,zro2_120_formal:m043,0.8760900998464511,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,G4,1,zro2_120_formal:m020,81.47648342613888,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,G4,2,zro2_120_formal:m024,7.300923598978497,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,G4,3,zro2_120_formal:m068,2.978121574665046,"zro2_120_formal:s68(po68,N5,d62.6)"
formal N=5,G4,4,zro2_120_formal:m084,1.4240051129656308,"zro2_120_formal:s84(po84,N5,d47.2)"
formal N=5,G4,5,zro2_120_formal:m043,0.8196770053755748,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,G8,1,zro2_120_formal:m020,82.58423286925074,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,G8,2,zro2_120_formal:m024,6.435075794431721,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,G8,3,zro2_120_formal:m068,3.085719562060218,"zro2_120_formal:s68(po68,N5,d62.6)"
formal N=5,G8,4,zro2_120_formal:m084,1.322392985599974,"zro2_120_formal:s84(po84,N5,d47.2)"
formal N=5,G8,5,zro2_120_formal:m043,0.698944840934855,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,G16,1,zro2_120_formal:m020,84.40975591374365,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,G16,2,zro2_120_formal:m024,5.387733316650562,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,G16,3,zro2_120_formal:m068,3.4245474851843016,"zro2_120_formal:s68(po68,N5,d62.6)"
formal N=5,G16,4,zro2_120_formal:m084,1.2012080631420643,"zro2_120_formal:s84(po84,N5,d47.2)"
formal N=5,G16,5,zro2_120_formal:m043,0.5634585686891219,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,DCT_8_16,1,zro2_120_formal:m008,45.150030965454455,"zro2_120_formal:s8(po8,N5,d2.6)"
formal N=5,DCT_8_16,2,zro2_120_formal:m007,43.98623424787094,"zro2_120_formal:s7(po7,N5,d6.1)"
formal N=5,DCT_8_16,3,zro2_120_formal:m020,29.567548582899086,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,DCT_8_16,4,zro2_120_formal:m043,8.268987499070407,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,DCT_8_16,5,zro2_120_formal:m096,7.317167999773896,"zro2_120_formal:s96(po96,N5,d44.6)"
formal N=5,DCT_16_32,1,zro2_120_formal:m024,89.49225479764247,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,DCT_16_32,2,zro2_120_formal:m020,5.039997094976612,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,DCT_16_32,3,zro2_120_formal:m040,5.029622349594527,"zro2_120_formal:s40(po40,N5,d57.7)"
formal N=5,DCT_16_32,4,zro2_120_formal:m043,3.9787725972994266,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,DCT_16_32,5,zro2_120_formal:m062,2.2355735579054223,"zro2_120_formal:s62(po62,N5,d60.3)"
formal N=5,DCT_32_64,1,zro2_120_formal:m024,62.9413191517307,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,DCT_32_64,2,zro2_120_formal:m084,16.70491724376693,"zro2_120_formal:s84(po84,N5,d47.2)"
