target,input_set,model,cv_variant,fold,n_train,n_test,Q2_Aitchison,dA_median,dA_q25,dA_q75,R2_z1,R2_z2,R2_z3,R2_z4,MAE_p_lt8,MAE_p_8_16,MAE_p_16_32,MAE_p_32_64,MAE_p_64_inf,R2,MAE,spearman_rho
Sq_um,A,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.06709680405836149,0.882333248774103,0.526454033771107
Sq_um,A,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.04650763356472565,0.8635677271519387,0.48930581613508456
Sq_um,A,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,-1.5320094923959324,1.1762104940359557,0.47748592870544093
rms_DCT_8_16_um,A,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.09341275772493551,0.25187328446246715,
rms_DCT_8_16_um,A,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.07705636489516399,0.22265936440240358,0.5444652908067543
rms_DCT_8_16_um,A,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.2513997865071085,0.19100631603337218,0.5926829268292684
rms_DCT_8_16_um,A,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.37222995273403026,0.24262658277400448,0.4530956848030019
ilr_z1_z4,C,dummy,proc_gkf,3,160,40,0.0,1.6287424601397786,1.1353061250484544,2.124049833711731,-0.032611892638813034,-0.0764747010143767,-0.006569283804592541,-0.013463758126782466,0.07711057586904442,0.13888365395090924,0.0804568773851999,0.07536218068520165,0.21767765709627537,,,
ilr_z1_z4,C,ridge,proc_gkf,3,160,40,0.27733980779853595,1.4057580731464334,1.0797141781006692,1.753242816578307,0.33240279697855346,-0.4521760225753386,0.2354188779895443,0.23114497383020416,0.06108745577241022,0.11834253765337474,0.07612048483704892,0.058904715070392,0.17997469949651596,,,
ilr_z1_z4,C,spline,proc_gkf,3,160,40,0.26845574471759026,1.4112251579684467,1.0527398953460647,1.673908720511844,0.3510815527423842,-0.4411094717827506,0.28924184497689787,0.11874513360551653,0.05836560161186375,0.11222423560852415,0.07194475260188327,0.07186042058137196,0.18975677776079336,,,
ilr_z1_z4,C,extratrees,proc_gkf,3,160,40,0.20193602798989185,1.3358693108761925,0.8986396764101581,1.9682314570944874,0.34520253798438194,-0.13868685447995044,0.12769817740366274,-0.040162323095920716,0.06329628730625143,0.10783776920818285,0.07542760759319034,0.07629454105902424,0.19040552423561946,,,
A2_8_16,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.05217667554727701,0.24723683080300157,
A2_8_16,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.18107178591773632,0.20290387236615262,0.5924953095684804
A2_8_16,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.28816181430984045,0.18745339821653015,0.601500938086304
A2_8_16,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,0.3637299338557154,0.17499364100274906,0.602251407129456
angular_entropy_8_16,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.07610801958071978,0.16499062092112798,
angular_entropy_8_16,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.25319877829503923,0.127708721241025,0.6303939962476548
angular_entropy_8_16,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.3555261747313855,0.10834247350418713,0.5763602251407131
angular_entropy_8_16,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,0.46398427859003555,0.09497938035010496,0.6973733583489683
A2_16_32,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.015344716747366816,0.16482680898499508,
A2_16_32,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.00710276607295568,0.1619081627990119,0.39305816135084437
A2_16_32,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.20537231980856518,0.1450918910999548,0.4966228893058163
A2_16_32,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,0.34418562630575966,0.12404715234023407,0.4594746716697937
A2_32_64,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.003061602200428837,0.16750847344398617,
A2_32_64,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.06521580087889678,0.1604798334571081,0.4363977485928706
A2_32_64,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.028327437968087454,0.16479626647601117,0.4998123827392121
A2_32_64,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.01368635221427672,0.1630166710675364,0.21069418386491562
spectral_centroid_log_um,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.09959988914299611,0.5583452379808647,
spectral_centroid_log_um,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.30494961066519166,0.44623823030822196,0.5833020637898687
spectral_centroid_log_um,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.23443073443152096,0.4601311573462071,0.551219512195122
spectral_centroid_log_um,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,0.28819219228664106,0.4385537701441507,0.5699812382739212
spectral_entropy,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.00028704309061411415,0.09310547796798462,
spectral_entropy,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.1376569481682628,0.08565274258992332,0.4692307692307693
spectral_entropy,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.09062490705757065,0.0998756405515451,0.20731707317073172
spectral_entropy,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.11021079083596463,0.0949129143462704,0.4097560975609757
effective_band_number,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.009317962182849637,2.425122152632496,
effective_band_number,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.16048783664917388,2.2261680562222743,0.4681050656660414
effective_band_number,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.19539618149731308,2.807756797905346,0.12288930581613511
effective_band_number,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,0.10588837482646796,2.3884253445893293,0.42645403377110697
median_depth_um,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.16166960550492138,17.216142437499997,
median_depth_um,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.8080681708679076,6.05674608034453,0.9405253283302066
median_depth_um,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,0.8342440091654292,5.274548015994812,0.9485928705440902
median_depth_um,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,0.9470747454955375,2.6781986059642953,0.977861163227017
Sq_um,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.03846806358925403,0.8881705052853966,
Sq_um,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.4302622718247393,1.08336220961924,0.5058161350844278
Sq_um,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.0888309014441444,0.9465918601472684,0.49887429643527215
Sq_um,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,-1.5927291864265527,1.2259943894054806,0.45797373358348975
rms_DCT_8_16_um,C,dummy,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.09341275772493551,0.25187328446246715,
rms_DCT_8_16_um,C,ridge,proc_gkf,3,160,40,,,,,,,,,,,,,,0.045685682479534084,0.2470848024991204,0.6998123827392121
rms_DCT_8_16_um,C,spline,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.8617475728220032,0.2729912315253459,0.502626641651032
rms_DCT_8_16_um,C,extratrees,proc_gkf,3,160,40,,,,,,,,,,,,,,-0.21619077366312323,0.24259037870857753,0.4718574108818012
ilr_z1_z4,A,dummy,proc_gkf,4,160,40,0.0,1.8499119664251311,1.3015201155135947,2.16290236158156,-0.09358128767840412,-0.1407593195425989,-0.027587182246038067,-0.044915158648972,0.09329582206106439,0.18088573853399054,0.13117025563259163,0.08738233148898374,0.18273629455265328,,,
ilr_z1_z4,A,ridge,proc_gkf,4,160,40,0.19571439607842145,1.4508832771532,1.0144954307578316,1.9936515299732684,0.18939430582373606,0.36478820479281626,0.1242925891119464,-0.18828583217540795,0.08019557466626849,0.12623621221560538,0.11991495125662824,0.09514534905125682,0.1524286658718876,,,
ilr_z1_z4,A,spline,proc_gkf,4,160,40,0.26174021441917517,1.323898837012071,0.997299147815369,1.8394059868510098,0.22907230135191103,0.38314940870930503,0.22734664489494272,-0.017003096875805923,0.07368695294510542,0.12666188496818181,0.10941113051977011,0.08184655080634202,0.1470123863090961,,,
ilr_z1_z4,A,extratrees,proc_gkf,4,160,40,0.26649722514604246,1.5165640036451702,1.018272062036701,1.868369312321828,0.23061312985379945,0.42662192610570526,0.17828898924809844,0.04214604443499681,0.08658380358607262,0.10811421373159961,0.10535263090756648,0.07691887930355715,0.15822861461187204,,,
A2_8_16,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.12664871498139796,0.2652743997542206,
A2_8_16,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.4947318877768231,0.12970932749308206,0.677110694183865
A2_8_16,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.5267116475296456,0.14003873624418675,0.6748592870544091
A2_8_16,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.5876789444451498,0.12569716342957218,0.725703564727955
angular_entropy_8_16,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.17024866654225446,0.17315757516367006,
angular_entropy_8_16,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.3383358528668431,0.10073501816350802,0.6857410881801127
angular_entropy_8_16,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.49544743393936186,0.09259083358491094,0.7181988742964354
angular_entropy_8_16,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.6400528456637973,0.06407690402941087,0.777673545966229
A2_16_32,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.000982458015138965,0.1851452601602947,
A2_16_32,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.1813565690993043,0.16504012632264325,0.3975609756097561
A2_16_32,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.21747695032310121,0.16919059583610624,0.3536585365853659
A2_16_32,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.34725628207496384,0.15530980270828068,0.4112570356472796
A2_32_64,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-3.7854553343041886e-06,0.13727230842462684,
A2_32_64,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.04898816727437372,0.137255745558083,-0.1056285178236398
A2_32_64,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.1617712824960733,0.14443044063969254,-0.2311444652908068
A2_32_64,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.392173650560929,0.15826246326112703,-0.1851782363977486
spectral_centroid_log_um,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.032849766553823656,0.48824121188188024,
spectral_centroid_log_um,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.24040699060726245,0.3933249924415386,0.5339587242026268
spectral_centroid_log_um,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.2580064469079866,0.3794607168495146,0.5613508442776737
spectral_centroid_log_um,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.14734779187275393,0.4250889189243118,0.4407129455909944
spectral_entropy,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.02387732136744347,0.12042708385978462,
spectral_entropy,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.12686074882357468,0.11711560875813828,0.13996247654784244
spectral_entropy,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.012002716953496417,0.11727213306823654,0.07954971857410884
spectral_entropy,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.09074515274343997,0.11179946487819814,0.19343339587242028
effective_band_number,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.04155249605528444,3.2319680439308955,
effective_band_number,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.10528228456259248,3.1724555462196102,0.11519699812382742
effective_band_number,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.013452637618440066,3.1851449541749255,0.13789868667917451
effective_band_number,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.01230835516065687,3.0779862174101082,0.22889305816135086
median_depth_um,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-5.534629508252564e-06,17.230605500000003,
median_depth_um,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.3980744761785787,12.10897347074538,0.6861163227016887
median_depth_um,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.7891329580480048,6.713265351781051,0.9170731707317074
median_depth_um,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.8782184779368184,4.828222235649712,0.9284675651660769
Sq_um,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.0002872191287859316,1.0102980198812812,
Sq_um,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.16818009554635027,0.9287853828698953,0.49193245778611633
Sq_um,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.14722253642755367,0.9047015000195504,0.552157598499062
Sq_um,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.057376914046698535,0.8886096354068673,0.5313320825515948
rms_DCT_8_16_um,A,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.10484816271925901,0.2785989043862206,
rms_DCT_8_16_um,A,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.21550981242239464,0.2364382406671516,0.5641651031894935
rms_DCT_8_16_um,A,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.16599743067415096,0.22329396594893697,0.604315196998124
rms_DCT_8_16_um,A,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.31993309220569266,0.17160183671795343,0.7609756097560977
ilr_z1_z4,C,dummy,proc_gkf,4,160,40,0.0,1.8499119664251311,1.3015201155135947,2.16290236158156,-0.09358128767840412,-0.1407593195425989,-0.027587182246038067,-0.044915158648972,0.09329582206106439,0.18088573853399054,0.13117025563259163,0.08738233148898374,0.18273629455265328,,,
ilr_z1_z4,C,ridge,proc_gkf,4,160,40,0.24125335763957612,1.3091867846754006,0.8590360335149962,1.978058512649823,0.18628695082731384,0.5514758603220298,0.16612870516925526,-0.03992352552309408,0.07470026070708169,0.12331978624964846,0.10219478048442258,0.0818764956849997,0.16604813627266327,,,
ilr_z1_z4,C,spline,proc_gkf,4,160,40,0.2000804718024024,1.4127307175874755,1.043032477211623,2.005628752373818,0.19762493737636144,0.3800265649508777,0.13234157449707662,-0.20606168560466398,0.07263773550381195,0.13626433688396153,0.1035392209031599,0.07726802424328194,0.1733764158790744,,,
ilr_z1_z4,C,extratrees,proc_gkf,4,160,40,0.2601746683926235,1.442993464245884,0.9718197021942945,1.8511888809084756,0.2632876372633185,0.5310756560316556,0.06607887787804045,-0.038974907093040745,0.08293783856899871,0.10166972441527618,0.10418467023328745,0.07502145189515404,0.16354194287011486,,,
A2_8_16,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.12664871498139796,0.2652743997542206,
A2_8_16,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.49024934556409505,0.13003437002188734,0.6913696060037524
A2_8_16,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.5455308730523531,0.1328014745435429,0.7114446529080677
A2_8_16,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.634410958855234,0.11724970302417863,0.7677298311444654
angular_entropy_8_16,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.17024866654225446,0.17315757516367006,
angular_entropy_8_16,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.3583995945938905,0.09881481808804968,0.6711069418386493
angular_entropy_8_16,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.492573684934556,0.09334125097376225,0.6983114446529082
angular_entropy_8_16,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.6691454410403945,0.060740544339345094,0.7703564727954973
A2_16_32,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.000982458015138965,0.1851452601602947,
A2_16_32,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.2051149135666961,0.1654235761471073,0.4069418386491558
A2_16_32,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.20770013240645957,0.17368392879797745,0.35891181988742976
A2_16_32,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.3692349510307894,0.14782534190027102,0.41482176360225154
A2_32_64,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-3.7854553343041886e-06,0.13727230842462684,
A2_32_64,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.07929432542805714,0.13310581212290198,0.16885553470919326
A2_32_64,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.16939013311719964,0.14297662876669684,-0.13808630393996252
A2_32_64,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.3249129729568878,0.15550476237384428,-0.08611632270168856
spectral_centroid_log_um,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.032849766553823656,0.48824121188188024,
spectral_centroid_log_um,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.17855403687266735,0.4126275921569695,0.5275797373358351
spectral_centroid_log_um,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.11972451463728595,0.4136435278445892,0.5994371482176362
spectral_centroid_log_um,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.17559131867586342,0.4030621579119621,0.503189493433396
spectral_entropy,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.02387732136744347,0.12042708385978462,
spectral_entropy,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.03647217656219337,0.11493069340142781,0.10131332082551595
spectral_entropy,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.16995365435708076,0.12592405935865697,0.10938086303939965
spectral_entropy,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.10274474515809084,0.11041969120473283,0.1654784240150094
effective_band_number,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.04155249605528444,3.2319680439308955,
effective_band_number,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.1415798749129984,3.2421676838725957,0.02964352720450282
effective_band_number,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.26053533922120664,3.5456635376387604,0.025515947467166986
effective_band_number,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.004112434095312145,3.017848580316872,0.1803001876172608
median_depth_um,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-5.534629508252564e-06,17.230605500000003,
median_depth_um,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.7834315745539278,6.711985591434802,0.8992495309568482
median_depth_um,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.819189139026245,6.035348946827367,0.9380863039399626
median_depth_um,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.9328454295178996,3.041493684861107,0.9643527204502815
Sq_um,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.0002872191287859316,1.0102980198812812,
Sq_um,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.17989273851126997,0.8181328188923433,0.577673545966229
Sq_um,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.185167531591657,0.8234769954487039,0.5825515947467168
Sq_um,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.10662502393587536,0.8687280008544592,0.477673545966229
rms_DCT_8_16_um,C,dummy,proc_gkf,4,160,40,,,,,,,,,,,,,,-0.10484816271925901,0.2785989043862206,
rms_DCT_8_16_um,C,ridge,proc_gkf,4,160,40,,,,,,,,,,,,,,0.3011215166020028,0.1981664491513299,0.7317073170731709
rms_DCT_8_16_um,C,spline,proc_gkf,4,160,40,,,,,,,,,,,,,,0.32494665657552946,0.214966642787985,0.7328330206378987
rms_DCT_8_16_um,C,extratrees,proc_gkf,4,160,40,,,,,,,,,,,,,,0.46795380865901137,0.1516980175681731,0.7928705440900563
ilr_z1_z4,A,dummy,src_gss,0,159,41,0.0,1.5261967103952925,0.9961586086439473,2.0703170945111458,-0.004859888680700086,-0.052777042019623854,-0.004683067861251944,-6.696373211267925e-06,0.06243917710340158,0.17251990959697688,0.09820768031400014,0.0815824251539636,0.16382208519705033,,,
ilr_z1_z4,A,ridge,src_gss,0,159,41,0.3375444808875592,1.2294104307001652,0.9659860852221718,1.6542499140648919,0.41173031056502196,0.4335698952479533,0.29533752320067574,0.02039866966644932,0.059208541727883035,0.1060751621523724,0.08686364891042817,0.07156558973726532,0.1429787722299225,,,
ilr_z1_z4,A,spline,src_gss,0,159,41,0.28083591009774367,1.3470482037543878,0.7930572847218029,1.6924856835387947,0.3799320619208453,0.37550133971598065,0.28173192339035413,-0.17921191161464023,0.05268556599701038,0.11457047180296907,0.09406086071845432,0.07539240083227264,0.12896616672178365,,,
ilr_z1_z4,A,extratrees,src_gss,0,159,41,0.31290680631361767,1.3382412211785564,0.9562191514157119,1.6427406416273242,0.43587841425003615,0.5181854178712166,0.26796703544131795,-0.24082236452715056,0.06324131654329052,0.10317418317326256,0.0876931967456929,0.07624901619217724,0.13271449761968518,,,
A2_8_16,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.007783279477246774,0.25410947737050643,
A2_8_16,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.743266855407833,0.11572122069001048,0.8137630662020907
A2_8_16,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.737270784559235,0.12323879469708113,0.8013937282229966
A2_8_16,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.735772844004559,0.11019525329718455,0.7394921388607791
angular_entropy_8_16,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.004799625455380152,0.18788224402228795,
angular_entropy_8_16,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.7097762499510392,0.09364284484954177,0.8505226480836239
angular_entropy_8_16,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.7720756927375244,0.08060183373865115,0.8351916376306622
angular_entropy_8_16,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.8007735102069438,0.06565081879935535,0.8183283251806053
A2_16_32,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.10792785251457793,0.16100038577179088,
A2_16_32,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.006874075107593303,0.14894191192374928,0.3027874564459931
A2_16_32,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,-0.036710944922565325,0.1591869961353129,0.3195121951219513
A2_16_32,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.11065345943909355,0.1468105025260754,0.1724813800146475
A2_32_64,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.06279653281530018,0.14264642369076874,
A2_32_64,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.005508023274538698,0.13653373503083854,0.38885017421602797
A2_32_64,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,-0.04408963559441137,0.14194646698511101,0.3008710801393729
A2_32_64,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,-0.1966923466710948,0.14909735438723748,0.24250871080139377
spectral_centroid_log_um,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.0038504925486886332,0.448505276857862,
spectral_centroid_log_um,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.4767680421482051,0.323087526016618,0.6479094076655054
spectral_centroid_log_um,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.4611500279387779,0.338138296328261,0.6919860627177703
spectral_centroid_log_um,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.5403034679223842,0.2987244218535283,0.7662020905923346
spectral_entropy,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.014212710071588086,0.09809421348680586,
spectral_entropy,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.08785411423918488,0.09406224069895104,0.43763066202090606
spectral_entropy,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.011018436584415925,0.09545825467049003,0.36062717770034847
spectral_entropy,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.1814384339242715,0.08217186027406,0.45174216027874575
effective_band_number,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.0061641043348668045,2.6248354714719944,
effective_band_number,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.1342192046931754,2.387065627123016,0.44303135888501755
effective_band_number,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.061211580499601514,2.465886449104677,0.37404181184669
effective_band_number,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.16993442909349,2.1483889506748413,0.49651567944250874
median_depth_um,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.013437923678524033,17.709887804878047,
median_depth_um,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.5460076194231991,11.265238216728843,0.7782229965156797
median_depth_um,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.8794511539785883,5.279461618944376,0.9005226480836237
median_depth_um,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.9433407930320674,3.4563136612362246,0.9151567944250873
Sq_um,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.000430273680446458,1.008023532719395,
Sq_um,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.1268157139053362,0.9470026967558807,0.2914634146341464
Sq_um,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.07439397076844956,1.0041259240582454,0.3350174216027876
Sq_um,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.09705915837214918,0.8644782469576233,0.528048780487805
rms_DCT_8_16_um,A,dummy,src_gss,0,159,41,,,,,,,,,,,,,,-0.000766141199487036,0.29927997432825837,
rms_DCT_8_16_um,A,ridge,src_gss,0,159,41,,,,,,,,,,,,,,0.04307720230883727,0.26353152918973966,0.4571428571428573
rms_DCT_8_16_um,A,spline,src_gss,0,159,41,,,,,,,,,,,,,,0.1106573387102826,0.2702903146639365,0.4860627177700349
rms_DCT_8_16_um,A,extratrees,src_gss,0,159,41,,,,,,,,,,,,,,0.2900877639459656,0.25494027212310155,0.6500000000000001
ilr_z1_z4,C,dummy,src_gss,0,159,41,0.0,1.5261967103952925,0.9961586086439473,2.0703170945111458,-0.004859888680700086,-0.052777042019623854,-0.004683067861251944,-6.696373211267925e-06,0.06243917710340158,0.17251990959697688,0.09820768031400014,0.0815824251539636,0.16382208519705033,,,
ilr_z1_z4,C,ridge,src_gss,0,159,41,0.34759585109621494,1.2974947590225632,0.9295384329130162,1.551231193123153,0.50933578447932,0.27967830654285697,0.26371542401001735,-0.18433828269121166,0.05540311944565792,0.10541250008815865,0.07833418729769707,0.069769850495815,0.14523796529357152,,,
ilr_z1_z4,C,spline,src_gss,0,159,41,0.3871026248287327,1.2428074570030159,0.7686662369873002,1.5169838902732593,0.5175916742602161,0.3702231385057898,0.3247792050093232,-0.06960181005765587,0.05204270142406883,0.10821146114655378,0.08473031679766246,0.07468505848586963,0.11596740117763611,,,
