run_id,experiment_id,model_id,variant,seed,model_sha,outer_fold,dataset_index,session_id,sample_id,component_id,selected_alpha,information_track,physical_valid,band_valid,support_status,risk
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,118,zro2_120_formal,119,9b4ea5c4658350b5838f157a2cc6f05607f6f74cbdcd8278f1e67d67ed39c52f,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7545356989334433
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,160,zro2_60_pass,21,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.0004949650572943
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,161,zro2_60_pass,22,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7453974709993186
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,162,zro2_60_pass,23,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5733299170167062
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,163,zro2_60_pass,24,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4608715074373564
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,164,zro2_60_pass,25,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9049444744385302
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,165,zro2_60_pass,26,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8551710090595005
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,166,zro2_60_pass,27,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.25187863322417897
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,167,zro2_60_pass,28,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,3.471696241421696
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,176,zro2_60_pass,37,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.38763546655852626
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,177,zro2_60_pass,38,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4262817629420925
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,178,zro2_60_pass,39,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8320079457712254
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,c30d00f4a42f5ccebbd325dd65ac69bfd8b44d3bb9de458ec8abe4d71f13df36,0,179,zro2_60_pass,40,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8582099771310818
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,3,zro2_120_formal,4,18adeab07c66f0a6220f42b552e8f6371eec7998e00b068e57fe071ba3c10f72,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.14475976992286263
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,5,zro2_120_formal,6,d878d557bd642809900e1cd2cbfa297663c19430f739151859fb0df411813932,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.212167664881631
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,8,zro2_120_formal,9,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,OOS,1.0158700981020348
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,6.536455701412817
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.43150104855280413
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.33588643325359335
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,OOS,13.734712936273555
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,45,zro2_120_formal,46,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.6208554540084669
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,50,zro2_120_formal,51,54bdf5810da02479bf93c59aa1b26120bfd5010a0a14423ffbfc4b6a74c3fdb9,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.291302646097278
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7562945651495596
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.2752715757103335
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5530267343832579
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,63,zro2_120_formal,64,9204b6f9d2d9d6115cd61286c057d67be4f9c9208869ac4921cd29a650288373,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.120476334170012
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,70,zro2_120_formal,71,1ba03ca6b5871f84532efcd1ac2ad1140d33bf1d626655350e9ff0d4f2b0fcbb,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3587035229213924
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,71,zro2_120_formal,72,1ba03ca6b5871f84532efcd1ac2ad1140d33bf1d626655350e9ff0d4f2b0fcbb,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8051357214770904
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,80,zro2_120_formal,81,cb00b97a81a7996d7f555ea2f10f9313c10abf659f541275e999fbda4471fb95,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5196874663339169
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,83,zro2_120_formal,84,05ebe211151b5c42ea77521c2d6176fab9089defd86ce310bf90b3f324d60207,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.0951446378343135
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,84,zro2_120_formal,85,b0de7b7f774bd4b8443b381c78462e76735d00836536718b12b6dec43d928d17,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5253302533292729
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,89,zro2_120_formal,90,434cc40d613f5f9e54f64010b37637f9465d262a9a94041cdb976cf0cbe7ef5a,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.178813281743952
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,91,zro2_120_formal,92,4e2cca025b4b2543e4f596540a03c1bb76e8876658fd5364f336e00dc74ca901,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.1594925665084288
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,97,zro2_120_formal,98,75e8a3878cb5b07fc1219373158bf31b99facf7edf6c02931e54b63a6d81928a,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.23720942494726094
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,103,zro2_120_formal,104,2dafc5c0f22998d3afe6699ea3c478747b2b3afd3903eeeb707b7b40f64f51b4,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.36886406163898405
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,108,zro2_120_formal,109,607d2783453c8ad786d1ef5e7695b041f0718e8a505a0d17858cac60e079149e,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.290155399025716
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,118,zro2_120_formal,119,9b4ea5c4658350b5838f157a2cc6f05607f6f74cbdcd8278f1e67d67ed39c52f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.33875404055100766
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,160,zro2_60_pass,21,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9208553520640255
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,161,zro2_60_pass,22,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5519000890592647
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,162,zro2_60_pass,23,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.798490891740534
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,163,zro2_60_pass,24,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.26674909647665845
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,164,zro2_60_pass,25,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.627213166923146
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,165,zro2_60_pass,26,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.6698915702522896
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,166,zro2_60_pass,27,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.2481107007722003
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,167,zro2_60_pass,28,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,4.167668734026359
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,176,zro2_60_pass,37,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4100309428154894
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,177,zro2_60_pass,38,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3826043373876813
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,178,zro2_60_pass,39,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8505123945389975
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,fb7456b3019b6180bbc47950cb512c733074c4b266ecfd2e9cb2aeafa5b89544,0,179,zro2_60_pass,40,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9165020668371978
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,3,zro2_120_formal,4,18adeab07c66f0a6220f42b552e8f6371eec7998e00b068e57fe071ba3c10f72,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.13871348643916379
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,5,zro2_120_formal,6,d878d557bd642809900e1cd2cbfa297663c19430f739151859fb0df411813932,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.032531885130308
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,8,zro2_120_formal,9,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,OOS,0.8278556890324354
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,6.618229941909245
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4002214612243786
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3478954163354775
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,OOS,13.490513565458992
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,45,zro2_120_formal,46,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.600615613149795
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,50,zro2_120_formal,51,54bdf5810da02479bf93c59aa1b26120bfd5010a0a14423ffbfc4b6a74c3fdb9,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.2630800356562608
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9100905622094047
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.2742539784095754
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4565612015033353
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,63,zro2_120_formal,64,9204b6f9d2d9d6115cd61286c057d67be4f9c9208869ac4921cd29a650288373,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.0693640527698307
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,70,zro2_120_formal,71,1ba03ca6b5871f84532efcd1ac2ad1140d33bf1d626655350e9ff0d4f2b0fcbb,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5225051766555282
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,71,zro2_120_formal,72,1ba03ca6b5871f84532efcd1ac2ad1140d33bf1d626655350e9ff0d4f2b0fcbb,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7617812467813375
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,80,zro2_120_formal,81,cb00b97a81a7996d7f555ea2f10f9313c10abf659f541275e999fbda4471fb95,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5730349433537979
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,83,zro2_120_formal,84,05ebe211151b5c42ea77521c2d6176fab9089defd86ce310bf90b3f324d60207,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8590360178496731
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,84,zro2_120_formal,85,b0de7b7f774bd4b8443b381c78462e76735d00836536718b12b6dec43d928d17,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.47882321398183664
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,89,zro2_120_formal,90,434cc40d613f5f9e54f64010b37637f9465d262a9a94041cdb976cf0cbe7ef5a,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9181324519252625
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,91,zro2_120_formal,92,4e2cca025b4b2543e4f596540a03c1bb76e8876658fd5364f336e00dc74ca901,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.011135299474933
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,97,zro2_120_formal,98,75e8a3878cb5b07fc1219373158bf31b99facf7edf6c02931e54b63a6d81928a,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3749438096898647
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,103,zro2_120_formal,104,2dafc5c0f22998d3afe6699ea3c478747b2b3afd3903eeeb707b7b40f64f51b4,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4306212774467615
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,108,zro2_120_formal,109,607d2783453c8ad786d1ef5e7695b041f0718e8a505a0d17858cac60e079149e,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.057779861295467
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,118,zro2_120_formal,119,9b4ea5c4658350b5838f157a2cc6f05607f6f74cbdcd8278f1e67d67ed39c52f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.22884986591591225
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C4,17,7c280a8ccc64eac0f5859714d2f209e4181eb3283a1172e67099da8787b6d072,0,160,zro2_60_pass,21,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,1.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5361232479460419
