加工顺序,xi_um,median_depth_um
60,-1.547319078,1.692919475
60,-1.222704767,1.626593881
60,-0.8980904554,1.771633682
60,-0.573476144,1.320796507
60,-0.2488618326,1.119063872
60,0.07575247876,0.9501197253
60,0.4003667901,0.9610941314
60,0.7249811015,0.7621531421
60,1.049595413,0.6281275482
60,1.374209724,0.5941019543
60,1.698824036,0.4738732028
60,2.023438347,0.09933092841
60,2.348052658,-0.367831212
60,2.67266697,-0.2547183871
60,2.997281281,-0.09702858572
60,3.321895593,-0.2081349008
60,3.646509904,-0.1887105642
60,3.971124215,-0.2435803328
60,4.295738527,-0.304314253
60,4.620352838,-0.3319898469
60,4.94496715,-0.3600116267
60,5.269581461,-0.2547545577
60,5.594195772,-0.1495936051
60,5.918810084,-0.2920838684
60,6.243424395,-0.3612960782
60,6.568038706,-0.4220805855
60,6.892653018,-0.4220805855
60,7.217267329,-0.4220805855
60,7.541881641,-0.4220805855
60,7.866495952,-0.4220805855
60,8.191110263,-0.4220805855
60,8.515724575,-0.4220805855
60,8.840338886,-0.4220805855
68,-10.09094379,0.1012284654
68,-9.77301662,0.1012284654
68,-9.455089445,0.1012284654
68,-9.13716227,0.1105313314
68,-8.819235096,0.1037761164
68,-8.501307921,0.1041212803
68,-8.183380747,0.07090095737
68,-7.865453572,0.04368107796
68,-7.547526398,0.06895292361
68,-7.229599223,0.1038179597
68,-6.911672048,0.1241418417
68,-6.593744874,0.1922556459
68,-6.275817699,0.4319993533
68,-5.957890525,0.8026149856
68,-5.63996335,1.145189245
68,-5.322036175,1.590400016
68,-5.004109001,1.953005716
68,-4.686181826,2.401257729
68,-4.368254652,2.887954559
68,-4.050327477,3.380093967
68,-3.732400303,3.935793565
68,-3.414473128,4.537370917
68,-3.096545953,5.009311533
68,-2.778618779,5.566202824
68,-2.460691604,5.983288723
68,-2.14276443,6.437969214
68,-1.824837255,6.76699707
68,-1.50691008,7.051227153
68,-1.188982906,7.325988051
68,-0.8710557312,7.573403668
68,-0.5531285566,7.711373631
68,-0.2352013821,7.766720476
68,0.08272579253,7.83977352
68,0.4006529671,7.87247748
68,0.7185801417,7.820390971
68,1.036507316,7.675749801
68,1.354434491,7.701140263
68,1.672361665,7.47346723
68,1.99028884,7.140270242
68,2.308216015,6.685852422
68,2.626143189,6.10925466
68,2.944070364,5.661938049
68,3.261997538,5.114283863
68,3.579924713,4.320313967
68,3.897851888,3.620331243
68,4.215779062,2.989622928
68,4.533706237,2.336817077
68,4.851633411,1.867209592
68,5.169560586,1.331081826
68,5.48748776,0.8014842718
68,5.805414935,0.472377577
68,6.12334211,0.2323742441
68,6.441269284,0.1441948344
68,6.759196459,0.1208492789
68,7.077123633,0.1046405404
68,7.395050808,0.1024789487
68,7.712977983,0.1176842317
68,8.030905157,0.08591599201
68,8.348832332,0.1146853271
68,8.666759506,0.1224817713
68,8.984686681,0.1146853271
68,9.302613856,0.1028266661
