tag,target,canonical,differentiable,abs_error,passed,both_undefined
real_3,ilr_z3,0.48673061336086887,0.48673061336086854,3.3306690738754696e-16,True,False
real_3,ilr_z4,-0.6259762723856899,-0.6259762723856883,1.5543122344752192e-15,True,False
real_3,A2_8_16,0.6848565322463434,0.6848565322463437,3.3306690738754696e-16,True,False
real_3,entropy_8_16,0.47797720553050593,0.4779772055305065,5.551115123125783e-16,True,False
real_3,A2_16_32,0.20772404254520455,0.20772404254520463,8.326672684688674e-17,True,False
real_3,entropy_16_32,0.7395107891662104,0.7395107891662102,2.220446049250313e-16,True,False
real_4,D,4.774026870727539,4.774026870727539,0.0,True,False
real_4,A_med,0.38283747743170576,0.38283747743170576,0.0,True,False
real_4,ilr_z1,1.7102650316149939,1.7102650316149945,6.661338147750939e-16,True,False
real_4,ilr_z2,-0.7349798880860732,-0.734979888086071,2.220446049250313e-15,True,False
real_4,ilr_z3,-0.45048755615050534,-0.45048755615050534,0.0,True,False
real_4,ilr_z4,-0.7651652276805724,-0.7651652276805724,0.0,True,False
real_4,A2_8_16,0.7663973995223651,0.766397399522365,1.1102230246251565e-16,True,False
real_4,entropy_8_16,0.4797589507759083,0.47975895077590924,9.43689570931383e-16,True,False
real_4,A2_16_32,0.14721898630050503,0.147218986300505,2.7755575615628914e-17,True,False
real_4,entropy_16_32,0.7552230570593308,0.7552230570593307,1.1102230246251565e-16,True,False
real_5,D,0.7911836206912994,0.7911836206912994,0.0,True,False
real_5,A_med,0.7214708222399228,0.7214708222399228,0.0,True,False
real_5,ilr_z1,3.691202884258958,3.691202884258956,2.220446049250313e-15,True,False
real_5,ilr_z2,-1.940805301438366,-1.9408053014383666,6.661338147750939e-16,True,False
real_5,ilr_z3,0.9850647038769604,0.9850647038769605,1.1102230246251565e-16,True,False
real_5,ilr_z4,-0.33727685859778794,-0.33727685859778817,2.220446049250313e-16,True,False
real_5,A2_8_16,0.9554864475023206,0.9554864475023206,0.0,True,False
real_5,entropy_8_16,0.29775256631110847,0.297752566311109,5.551115123125783e-16,True,False
real_5,A2_16_32,0.4481311003001749,0.448131100300175,1.1102230246251565e-16,True,False
real_5,entropy_16_32,0.7113792641333744,0.7113792641333746,2.220446049250313e-16,True,False
real_6,D,6.117770195007324,6.117770195007324,0.0,True,False
real_6,A_med,0.8691893010855851,0.8691893010855851,0.0,True,False
real_6,ilr_z1,3.374157047922897,3.374157047922898,8.881784197001252e-16,True,False
real_6,ilr_z2,-1.94356293461084,-1.9435629346108407,6.661338147750939e-16,True,False
real_6,ilr_z3,1.4968804235478377,1.4968804235478383,6.661338147750939e-16,True,False
real_6,ilr_z4,0.9822989686850746,0.9822989686850755,8.881784197001252e-16,True,False
real_6,A2_8_16,0.9570384606388985,0.9570384606388989,3.3306690738754696e-16,True,False
real_6,entropy_8_16,0.30593128300973166,0.3059312830097304,1.27675647831893e-15,True,False
real_6,A2_16_32,0.32934981995209484,0.3293498199520949,5.551115123125783e-17,True,False
real_6,entropy_16_32,0.745539132652249,0.7455391326522491,1.1102230246251565e-16,True,False
real_7,D,2.632662534713745,2.632662534713745,0.0,True,False
real_7,A_med,1.092760064340996,1.092760064340996,0.0,True,False
real_7,ilr_z1,2.2203986280735353,2.2203986280735366,1.3322676295501878e-15,True,False
real_7,ilr_z2,-1.6695954016433885,-1.669595401643386,2.4424906541753444e-15,True,False
real_7,ilr_z3,0.4741676302328777,0.47416763023287745,2.7755575615628914e-16,True,False
real_7,ilr_z4,-0.5873939855573871,-0.5873939855573869,2.220446049250313e-16,True,False
real_7,A2_8_16,0.9327131526105767,0.9327131526105763,4.440892098500626e-16,True,False
real_7,entropy_8_16,0.3347323640142271,0.3347323640142267,4.440892098500626e-16,True,False
real_7,A2_16_32,0.07831705982491977,0.0783170598249197,6.938893903907228e-17,True,False
real_7,entropy_16_32,0.8154817845247797,0.8154817845247798,1.1102230246251565e-16,True,False
real_8,D,57.03376770019531,57.03376770019531,0.0,True,False
real_8,A_med,0.3400339414728189,0.3400339414728189,0.0,True,False
