dataset_index,bin,lambda_lo_um,lambda_hi_um,lambda_geo_um,n_modes,energy,energy_fraction,energy_density_per_loglambda,low_mode_count
164,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.5976461852713366,0.00013940700779486878,0.0006159538557525148,False
165,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.472298992146095,5.920874577793111e-05,0.0002616070442445108,False
166,0,0.7,0.8777899838513036,0.7838705178126758,2061,29.57253985630968,0.0006733414924937643,0.0029750820643820817,False
167,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.3886399844881652,4.1224367153290765e-06,1.8214513244836603e-05,False
168,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.3599316456713795,0.0004938546747818225,0.0021820401708992445,False
169,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.7678240336356744,0.000518468128211936,0.002290791888502794,False
170,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.7051004926923254,0.0004463581560999231,0.001972182257156589,False
171,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.5373709999864915,0.0006346084644891863,0.0028039446278803554,False
172,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.7186401432912435,0.0007344741685044542,0.0032451897734339912,False
173,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.248679009385977,0.000316613937634609,0.001398922326472901,False
174,0,0.7,0.8777899838513036,0.7838705178126758,2061,6.041920759923722,0.0012773311684850274,0.005643741091257946,False
175,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.627519538662608,0.00017876570115439136,0.0007898557227795407,False
176,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.3784850507656015,8.669864262654157e-05,0.0003830679967889908,False
177,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.2755541451833712,0.0002085301220928585,0.0009213663988301067,False
178,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.062572349375616,0.00011470728251755354,0.0005068209558987518,False
179,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.3237805393648916,0.00010064433961978415,0.00044468545756100374,False
180,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.857832162363231,7.835536611352925e-05,0.0003462041875796199,False
181,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.678448562735797,0.0002987527307136951,0.0013200046347057919,False
182,0,0.7,0.8777899838513036,0.7838705178126758,2061,19.61734351778465,9.894269768675057e-05,0.00043716694808044386,False
183,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.576540956187937,6.493425435607762e-05,0.0002869045464335166,False
184,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.282009304793534,0.0008186381604394925,0.0036170587071980118,False
185,0,0.7,0.8777899838513036,0.7838705178126758,2061,11.873611177711227,0.002654726791483343,0.011729605484322392,False
186,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.7290878146710025,0.004393121468147406,0.019410502742274214,False
187,0,0.7,0.8777899838513036,0.7838705178126758,2061,9.1801721025032,0.0026455044032310626,0.011688857420841987,False
188,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.120270822280203,0.0005324089365509462,0.0023523877493174484,False
189,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.982517281028723,0.0026886056447758635,0.011879295307266644,False
190,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.83304243647423,0.0015536216555686437,0.006864498881836949,False
191,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.5528333775777388,1.1721387974058091e-05,5.1789606789465735e-05,False
192,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.970132589439409,0.000635212524054618,0.002806613595705698,False
193,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.15412372830262,0.0009336568881492954,0.004125255747915281,False
194,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.7103726563137758,0.0008747881456898545,0.0038651509692907383,False
195,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.7737288480605975,0.00043158786635325193,0.0019069214279920253,False
196,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.6101178859243492,0.0005104462193415948,0.002255348005319729,False
197,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.2657867143315606,0.0006064485980505489,0.0026795234916353453,False
198,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.6155438385171164,0.0006729883920469564,0.0029735219306045936,False
199,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.0952261249762358,0.0006214451305558416,0.002745783948449289,False
0,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,0.6024865487659412,7.589898838427176e-05,0.0003353509646502026,False
1,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,1.9472261322217144,0.001245038553222061,0.005501059878898633,False
2,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,2.1657572619210086,0.0014427299943566123,0.006374536810526602,False
3,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,8.669244010920117,0.002748905891406023,0.012145725022689048,False
4,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,4.824631708383487,0.001287161255079808,0.005687174200082333,False
5,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,8.26978870896598,0.0006206117876394687,0.002742101918466557,False
6,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,1.6082065335232594,8.474860876162647e-05,0.0003744519960804052,False
7,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,11.958845222724248,0.00039698386208922634,0.0017540276087496945,False
8,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,2.5124492469970634,0.0008548701762299924,0.0037771457084245473,False
9,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,4.387586544178891,0.00024370015428508974,0.0010767611474758944,False
10,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,17.59870560734735,0.00015590390813236611,0.0006888435155449296,False
11,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,0.1976561718832755,1.5008115403436218e-05,6.631163451931943e-05,False
12,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,8.775839376180832,0.00024837172935292647,0.0010974019654734046,False
13,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,6.021149216327667,0.00013854522404210104,0.0006121461632000488,False
14,1,0.8777899838513036,1.1007360796423882,0.982962413103288,6794,17.310189802174715,0.00023697478659572883,0.0010470458826184006,False
