dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
197,500:5:1:25#L112,L3a,0.2,16,True,0,-0.03605646902326559,-0.006009411503877599,"[0.0, 0.1875, 0.0, 0.8125, 0.0]"
197,500:5:1:25#L112,L3a,0.3,16,True,0,-0.03906117477520439,-0.009014117255816398,"[0.0, 0.0625, 0.0, 0.9375, 0.0]"
197,500:5:1:25#L112,L3a,0.4,16,False,2,-0.04206588052714319,-0.012018823007755197,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.5,16,False,2,-0.04507058627908199,-0.015023528759693996,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.6,16,False,5,-0.04807529203102079,-0.018028234511632796,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.7,16,False,5,-0.05107999778295959,-0.021032940263571595,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.8,16,False,5,-0.05408470353489839,-0.024037646015510394,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.9,16,False,5,-0.05708940928683719,-0.027042351767449194,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.5,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.45,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.4,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.35,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.3,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.25,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.19999999999999996,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.14999999999999997,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0625, 0.0, 0.9375, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.09999999999999998,16,True,0,0.030158530655292663,0.030158530655292663,"[0.125, 0.0, 0.875, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.04999999999999999,16,True,0,0.030158530655292663,0.030158530655292663,"[0.1875, 0.0, 0.8125, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.0,16,True,0,0.030158530655292663,0.030158530655292663,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.050000000000000044,16,True,0,0.030158530655292663,0.030158530655292663,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.10000000000000009,16,True,0,0.030158530655292663,0.030158530655292663,"[0.1875, 0.0, 0.8125, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.15000000000000002,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0625, 0.0, 0.9375, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.20000000000000007,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.25,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.30000000000000004,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.3500000000000001,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.4,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.45000000000000007,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.5,16,True,0,0.030158530655292663,0.030158530655292663,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L0,,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
161,500:10:2:5#L65,L1,,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,1.0,16,True,0,0.1412442040866666,0.1412442040866666,"[0.8125, 0.0, 0.125, 0.0625, 0.0]"
161,500:10:2:5#L65,L2,1.4142135623730951,16,True,0,0.14435953412805752,0.14435953412805752,"[0.625, 0.0, 0.25, 0.125, 0.0]"
161,500:10:2:5#L65,L2,2.0,16,True,0,0.1466184462843778,0.1466184462843778,"[0.4375, 0.0, 0.4375, 0.125, 0.0]"
161,500:10:2:5#L65,L2,2.82842712474619,16,True,0,0.14824445262979916,0.14824445262979916,"[0.3125, 0.0, 0.625, 0.0625, 0.0]"
161,500:10:2:5#L65,L2,4.0,16,True,0,0.1494088207490818,0.1494088207490818,"[0.25, 0.0, 0.75, 0.0, 0.0]"
161,500:10:2:5#L65,L2,5.656854249492381,16,True,0,0.15023954748581103,0.15023954748581103,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,7.999999999999999,16,True,0,0.1508306893012756,0.1508306893012756,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,11.31370849898476,16,True,0,0.15125056582988083,0.15125056582988083,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,16.0,16,True,0,0.1515484055268299,0.1515484055268299,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,22.627416997969522,16,True,0,0.15175948252457405,0.15175948252457405,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,32.00000000000001,16,True,0,0.1519089732793724,0.1519089732793724,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,45.25483399593905,16,True,0,0.1520147977771412,0.1520147977771412,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,64.0,16,True,0,0.15208968634728848,0.15208968634728848,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.0,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.1,16,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.2,16,True,0,0.0,0.0,"[0.0, 0.0, 0.9375, 0.0625, 0.0]"
161,500:10:2:5#L65,L3a,0.3,16,True,0,0.0,0.0,"[0.0, 0.0, 0.5, 0.5, 0.0]"
161,500:10:2:5#L65,L3a,0.4,16,True,0,0.0,0.0,"[0.0, 0.0625, 0.1875, 0.75, 0.0]"
161,500:10:2:5#L65,L3a,0.5,16,True,0,0.0,0.0,"[0.0, 0.1875, 0.0, 0.8125, 0.0]"
161,500:10:2:5#L65,L3a,0.6,16,True,0,0.0,0.0,"[0.0, 0.25, 0.0, 0.75, 0.0]"
161,500:10:2:5#L65,L3a,0.7,16,True,0,0.0,0.0,"[0.0, 0.25, 0.0, 0.75, 0.0]"
161,500:10:2:5#L65,L3a,0.8,16,True,0,0.0,0.0,"[0.0, 0.25, 0.0, 0.75, 0.0]"
161,500:10:2:5#L65,L3a,0.9,16,True,0,0.0,0.0,"[0.0, 0.25, 0.0, 0.75, 0.0]"
161,500:10:2:5#L65,L3b,-0.5,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.45,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.4,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.35,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.3,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.25,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.19999999999999996,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.14999999999999997,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.09999999999999998,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.04999999999999999,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.0,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.050000000000000044,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.10000000000000009,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.15000000000000002,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.20000000000000007,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.25,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.30000000000000004,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.3500000000000001,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.4,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.45000000000000007,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.5,16,True,0,0.15227068622429768,0.15227068622429768,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L0,,16,True,0,-0.05889828805899859,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0]"
177,500:20:2:15#L2,L1,,16,True,0,0.28229092107739745,0.28229092107739745,"[0.125, 0.0, 0.875, 0.0, 0.0]"
