session_id,measurement_id,cag_data_name,width_px,height_px,dx_um,dy_um,fov_width_um,fov_height_um,valid_pixels,invalid_pixels,valid_fraction,invalid_component_count,invalid_component_max_area_um2,q01,q05,q50,q95,q99,selected_valid_pixels,selected_valid_fraction,q50_minus_q05,negative_tail_amplitude,robust_range_q99_q01,iqr_proxy_q95_q05,median_absolute_deviation,edge_energy,candidate_modified_fraction,status
zro2_120_formal,30,30,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,8.146,14.816,32.782,37.316,38.294,3145728,1.0,17.965999999999994,24.635999999999996,30.147999999999996,22.5,2.580999999999996,0.038999999999997925,0.10666529337565105,PASS
zro2_120_formal,31,31,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,9.513,18.201,29.47,33.846,34.687,3145728,1.0,11.268999999999998,19.957,25.174,15.644999999999996,2.5180000000000007,0.04200000000000159,0.05099678039550781,PASS
zro2_120_formal,32,32,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.896,4.732,52.429,56.875,57.443,3145728,1.0,47.697,49.533,54.547,52.143,2.618000000000002,0.04200000000000159,0.10845597585042317,PASS
zro2_120_formal,33,33,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.792,4.348,60.953,65.513,66.114,3145728,1.0,56.605000000000004,58.161,63.322,61.165000000000006,2.732999999999997,0.04200000000000159,0.11012903849283855,PASS
zro2_120_formal,34,34,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.741,4.434,58.346,63.016,63.824,3145728,1.0,53.912,55.605,61.083,58.582,2.6729999999999947,0.04200000000000159,0.10863272349039714,PASS
zro2_120_formal,35,35,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,7.417,13.62,20.986,25.479,26.301,3145728,1.0,7.366000000000001,13.569,18.884,11.859,2.41,0.04400000000000048,0.027503013610839844,PASS
zro2_120_formal,36,36,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.183,6.054,59.44,63.993,64.948,3145728,1.0,53.385999999999996,55.257,60.76499999999999,57.939,2.450000000000003,0.03999999999999915,0.1090097427368164,PASS
zro2_120_formal,37,37,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,7.634,10.377,44.111,48.755,49.627,3145728,1.0,33.733999999999995,36.477,41.993,38.378,2.4370000000000047,0.03999999999999915,0.10202217102050781,PASS
zro2_120_formal,38,38,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.745,7.41,59.438,64.121,65.03,3145728,1.0,52.028000000000006,54.693000000000005,60.285000000000004,56.711,2.645000000000003,0.03999999999999915,0.10494740804036458,PASS
zro2_120_formal,39,39,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,18.039,20.509,25.833,30.696,31.565,3145728,1.0,5.323999999999998,7.793999999999997,13.526,10.187000000000001,2.6690000000000005,0.03999999999999915,0.006555875142415364,PASS
zro2_120_formal,40,40,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,5.952,8.286,64.378,69.003,70.095,3145728,1.0,56.092,58.426,64.143,60.717,2.629000000000005,0.03999999999999915,0.1073163350423177,PASS
zro2_120_formal,41,41,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.368,7.23,61.471,66.078,66.985,3145728,1.0,54.241,57.102999999999994,62.617,58.848,2.461999999999996,0.0379999999999967,0.10741837819417317,PASS
