加工顺序,xi_um,median_depth_um
60,-3.689663652,0.769616536
60,-3.365702883,1.183554884
60,-3.041742114,1.108100359
60,-2.717781345,1.436448433
60,-2.393820576,1.621495716
60,-2.069859807,1.782572954
60,-1.745899037,1.774475738
60,-1.421938268,1.843312094
60,-1.097977499,1.423717173
60,-0.7740167303,1.492495917
60,-0.4500559612,1.734053411
60,-0.1260951922,1.386294176
60,0.1978655769,1.299526124
60,0.5218263459,1.062436514
60,0.845787115,0.8864059925
60,1.169747884,0.8053533112
60,1.493708653,0.7755034954
60,1.817669422,0.6887460681
60,2.141630191,0.6167856272
60,2.46559096,0.4452628649
60,2.789551729,0.4132036295
60,3.113512498,0.2404217489
60,3.437473268,0.1599371509
60,3.761434037,0.2045326252
60,4.085394806,0.03363571113
60,4.409355575,-0.05722793281
60,4.733316344,-0.06399157675
60,5.057277113,-0.06365962916
60,5.381237882,-0.1409586581
60,5.705198651,-0.2250990542
60,6.02915942,-0.2972642049
60,6.353120189,-0.2228646234
60,6.677080958,-0.2234056223
60,7.001041727,-0.2136171567
60,7.325002496,-0.2364812192
60,7.648963265,-0.2300583899
60,7.972924034,-0.286067324
60,8.296884803,-0.1616218497
60,8.620845573,-0.1616218497
60,8.944806342,-0.1616218497
68,-10.09254002,0.08609038232
68,-9.77462569,0.08609038232
68,-9.456711357,0.08609038232
68,-9.138797025,0.1084140967
68,-8.820882693,0.1023345446
68,-8.50296836,0.1065885119
68,-8.185054028,0.06752956447
68,-7.867139695,0.05972071729
68,-7.549225363,0.07863618507
68,-7.23131103,0.1031253228
68,-6.913396698,0.1117116954
68,-6.595482365,0.1754983744
68,-6.277568033,0.3981725395
68,-5.959653701,0.7963063776
68,-5.641739368,1.143137563
68,-5.323825036,1.575927026
68,-5.005910703,1.955183803
68,-4.687996371,2.401399646
68,-4.370082038,2.87035407
68,-4.052167706,3.381930118
68,-3.734253374,3.940500348
68,-3.416339041,4.545805597
68,-3.098424709,4.993869982
68,-2.780510376,5.551728129
68,-2.462596044,5.972718506
68,-2.144681711,6.439771279
68,-1.826767379,6.740758227
68,-1.508853047,7.052561105
68,-1.190938714,7.307097865
68,-0.8730243816,7.580187554
68,-0.5551100492,7.712395444
68,-0.2371957168,7.768060105
68,0.08071861566,7.840894969
68,0.3986329481,7.879720473
68,0.7165472805,7.82161513
68,1.034461613,7.677208248
68,1.352375945,7.642384859
68,1.670290278,7.492352898
68,1.98820461,7.127626124
68,2.306118943,6.685886098
68,2.624033275,6.110135204
68,2.941947608,5.600927433
68,3.25986194,5.096563843
68,3.577776272,4.341126995
68,3.895690605,3.676530324
68,4.213604937,2.990203344
68,4.53151927,2.325568443
68,4.849433602,1.881301424
68,5.167347935,1.301625407
68,5.485262267,0.8211802943
68,5.803176599,0.4672423519
68,6.121090932,0.227629356
68,6.439005264,0.1412204527
68,6.756919597,0.1337827981
68,7.074833929,0.1070943862
68,7.392748262,0.1029760159
68,7.710662594,0.1158984537
68,8.028576927,0.08179386122
68,8.346491259,0.1263836127
68,8.664405591,0.1264529406
68,8.982319924,0.1170784509
68,9.300234256,0.1057847581
68,9.618148589,0.1057847581
68,9.936062921,0.1057847581
94,-10.42499594,0.04131211642
94,-10.11223009,0.04131211642
94,-9.799464232,0.04015864488
94,-9.486698378,0.04032627486
94,-9.173932524,0.01972282766
94,-8.861166669,0.03984569463
94,-8.548400815,0.02674791891
94,-8.235634961,0.05381055346
94,-7.922869107,0.03433723666
94,-7.610103252,0.0427669436
94,-7.297337398,0.0132091136
94,-6.984571544,0.05993470335
94,-6.671805689,0.07155002997
94,-6.359039835,0.05796791253
94,-6.046273981,0.05791585945
94,-5.733508126,0.06006789951
94,-5.420742272,0.07155811519
94,-5.107976418,0.08856982777
94,-4.795210564,0.1416137125
94,-4.482444709,0.2479510586
94,-4.169678855,0.4758638777
94,-3.856913001,1.179151862
94,-3.544147146,1.907328013
94,-3.231381292,2.561316468
94,-2.918615438,3.258056323
94,-2.605849583,4.023298892
94,-2.293083729,4.639513523
94,-1.980317875,5.192035248
94,-1.667552021,5.593517972
94,-1.354786166,6.223398976
94,-1.042020312,6.402985345
94,-0.7292544576,6.635044157
94,-0.4164886033,6.596430525
94,-0.103722749,6.665632042
94,0.2090431053,6.775170028
94,0.5218089596,6.358216389
94,0.8345748139,6.036549427
94,1.147340668,6.002533497
94,1.460106522,5.622853617
94,1.772872377,5.043655203
94,2.085638231,4.477798626
94,2.398404085,3.936483864
94,2.71116994,3.327802447
94,3.023935794,2.771324005
94,3.336701648,2.285310866
94,3.649467503,1.804151844
94,3.962233357,1.221949508
94,4.274999211,0.7757873146
94,4.587765065,0.3090541344
94,4.90053092,0.1853950814
94,5.213296774,0.1155911357
94,5.526062628,0.1163064864
94,5.838828483,0.114345633
94,6.151594337,0.1091837715
94,6.464360191,0.1005637858
94,6.777126046,0.07817104952
94,7.0898919,0.05014098488
94,7.402657754,0.05601318216
94,7.715423608,0.03418146445
94,8.028189463,0.0529441297
94,8.340955317,0.0408341742
94,8.653721171,0.005954133886
94,8.966487026,0.005954133886
94,9.27925288,0.005954133886
95,-11.51322721,0.05285605916
95,-11.18625779,0.05285605916
95,-10.85928837,0.05285605916
95,-10.53231894,0.05503256572
95,-10.20534952,0.04174689493
95,-9.878380099,0.03900725101
95,-9.551410677,0.06512404728
95,-9.224441255,0.04923879076
95,-8.897471833,0.05166875837
95,-8.57050241,0.06100577388
95,-8.243532988,0.06409100869
95,-7.916563566,0.08922670055
95,-7.589594143,0.06225147298
95,-7.262624721,0.0449732326
95,-6.935655299,0.05065480882
95,-6.608685877,0.0559555968
95,-6.281716454,0.06253779553
95,-5.954747032,0.04872237796
95,-5.62777761,0.05435806982
95,-5.300808187,0.05889930288
95,-4.973838765,0.04839125846
95,-4.646869343,0.06321423981
95,-4.319899921,0.08466271612
95,-3.992930498,0.08890355189
95,-3.665961076,0.1674368808
95,-3.338991654,0.2959781139
95,-3.012022231,0.4891769154
95,-2.685052809,0.8395679531
95,-2.358083387,1.131376146
95,-2.031113965,1.376207988
95,-1.704144542,1.649410945
95,-1.37717512,1.881639864
95,-1.050205698,2.13863787
95,-0.7232362755,2.391893006
95,-0.3962668533,2.502274879
95,-0.06929743097,2.523684946
95,0.2576719913,2.496171972
95,0.5846414136,2.447394749
95,0.9116108359,2.309293755
95,1.238580258,2.096509779
95,1.56554968,1.836974375
95,1.892519103,1.555759091
95,2.219488525,1.242722976
95,2.546457947,0.9434732333
95,2.87342737,0.5895277676
95,3.200396792,0.3230280265
95,3.527366214,0.1470797921
95,3.854335636,0.0994878299
95,4.181305059,0.1042638369
95,4.508274481,0.1066664673
95,4.835243903,0.07671619517
95,5.162213325,0.06477633042
95,5.489182748,0.05005050362
95,5.81615217,0.05654700389
95,6.143121592,0.05334673181
95,6.470091015,0.06296124818
95,6.797060437,0.05842806772
95,7.124029859,0.05653511752
95,7.450999281,0.07161409711
95,7.777968704,0.04743377877
95,8.104938126,0.05579790007
95,8.431907548,0.06090234913
95,8.758876971,0.06090234913
95,9.085846393,0.06090234913
101,-11.87696783,0.01913147668
101,-11.55423055,0.01913147668
101,-11.23149327,0.01913147668
101,-10.90875599,0.03462605977
101,-10.58601871,0.03308898272
101,-10.26328143,0.04194551819
