session_id,measurement_id,n_rectangles,slot_1_sample_id,slot_2_sample_id,cag_data_name,cag_path,csv_path,csv_source_type,csv_export_tool,csv_export_timestamp,csv_sha256,csv_bytes,source_rule,evidence_grade,expected_width,expected_height,expected_dx_um,expected_dy_um,provenance_status
zro2_120_formal,63,1,63,,63,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/63_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:31:54+00:00,50fc148bd6bdd9c561a3617e3738d266710956975aa2024bd32c73c839f71ce7,28117305,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,64,1,64,,64,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/64_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:31:56+00:00,174af314b157df793ca366225efba8d6375dc49680874a3180fdc04a8008755a,28048085,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,65,1,65,,65,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/65_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:31:57+00:00,2fcf788ac9873aba96cbb7bb2c4fbf8ee9a53d0b45a3318fc78935bb56e7efd1,28050268,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,66,1,66,,66,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/66_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:31:58+00:00,3ca2d2e9aa1670d6b3a39892a9fa59ff319544614edcff6116d96bd4e8de78a3,28103702,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,67,1,67,,67,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/67_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:31:59+00:00,9ecff9ee008d985e5aba342eef39507405468a24ef5cfce9165c5f87180d0deb,28156056,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,68,1,68,,68,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/68_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:00+00:00,591788b22e918889df41912e443436e3c5a6e268774552d277c3063fdd585ec0,28145537,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,69,1,69,,69,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/69_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:01+00:00,0d8a2e2a1b45d6e3de4e803645ff529f2bd9840a433ff3b28d11f87902644b7f,28279577,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,70,1,70,,70,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/70_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:02+00:00,5e4296213b18ab2c49a623e95bb3cf29e4eaa2fe3ab5596cba88d7324ba6da9b,28110774,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,71,1,71,,71,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/71_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:03+00:00,91b84fca7a4b10c569efc4571625cc7c896e8d513290b1935595563e722e6d7f,28296633,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,72,1,72,,72,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/72_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:04+00:00,af95813078d11ef5fbf4898a7e9f58eb021f467809556bbb89f215b9dc294d78,28074169,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,73,1,73,,73,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/73_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:05+00:00,d89b32be669fab3040cc0c2669e0d68dde5ad0c44a7e38a83b417af693aed333,28025961,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,74,1,74,,74,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/74_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:06+00:00,987b54f4f0d372052db420fb65f7447271c80d922add34cc7526c8e7a6e18fc1,28262864,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,75,1,75,,75,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/75_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:07+00:00,b4eab25251b441841b0dbfd22b228be0111a876aabefb0a2be6428981eb5de70,28136038,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,76,1,76,,76,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/76_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:08+00:00,c879a25792615e3c128f48a075c1dae78daba2117fd3cf75a62f467f3a614e73,28235487,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,77,1,77,,77,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/77_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:09+00:00,2eef10d6492677fd9e9083582231683e93c9dfef96e56eeb8d93cae342e4eaaf,28248454,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,78,1,78,,78,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/78_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:10+00:00,47ac84d43a366dac04ec49601fab752f787beee85eba39e812eecb9b51626dc6,28089418,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,79,1,79,,79,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/79_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:11+00:00,8448313f2d5872bf1020b47a696a5cfb424f27429f1c9fb31322695aad985cbf,28273192,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,80,1,80,,80,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/80_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:12+00:00,eeb087750313fa8ebc23576240e8370ed2e31c5bb28a701d52808d98a785219c,28058990,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,81,1,81,,81,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/81_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:13+00:00,7bcb487c946dae3db193cdc5855eb831bf36c27bbfe0389aea8a5d9b9ab6c08d,28062054,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,82,1,82,,82,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/82_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:15+00:00,72ebece285c0bb9c56afb30c0a6213408240331de45569516bedc07d4559cc62,28079748,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,83,1,83,,83,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/83_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:16+00:00,51a7de8f47be409b2587ad9e293aaf934572ad7c6d302e6095eed7d04fffed2e,28068379,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,84,1,84,,84,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/84_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:17+00:00,42e4ae396c7a850a4ae87b9546fd26247b1a35c3f3102e51e0c3d53a4ac0a53e,28058530,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,85,1,85,,85,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/85_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:18+00:00,188eaa6039f7f0a8f234679054b2d035ace7c3c1bebbe1d70523e20147e92b05,28022234,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,86,1,86,,86,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/86_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:19+00:00,620f06214bc68ef34488402df4bafa11a3f66a15842f436b384092acfc88c74a,28301235,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,87,1,87,,87,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/fixture/120正式/87_高度.csv,keyence_official_export,KEYENCE VK-X3000 software,2026-08-31T01:26:20+00:00,d61a115b7c548693255900644e624e1b1d9b40f6ac255b094446951da9ebf7e7,28101194,user_provided_keyence_fixture,user_attested_independent,2048,1536,0.344174,0.344174,registered
zro2_120_formal,88,1,88,,88,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/88_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:21+00:00,3c4d2ff68b92b11b8e85c202b8372b25cb03ea2c2a08d5b63a7ee597d8079fbc,28051579,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,89,1,89,,89,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/89_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:22+00:00,2b94328f2b105cbddd5a0ec948a28e4e3c4b82fb78ff73a220fce870c8787bff,28037140,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,90,1,90,,90,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/90_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:23+00:00,f6c3413184543fb95aa0b75438441ff84b3b099a6aa8acc93b7e7f6926d4e0d0,28044585,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,91,1,91,,91,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/91_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:24+00:00,21bce19a525a1d8d2f3d2b29458ba5b3633ba188e061cee4263fd37dbda37389,28072651,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,92,1,92,,92,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/92_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:25+00:00,7de67820ba0666858bdcc1b9b7067037cf0a3d2451fd400c99b72087c4de18a0,28026877,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,93,1,93,,93,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/93_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:26+00:00,94d2843f39a9256aa25e41e5635c1f07d5455ecb902322cc07a4f838d159eeaf,28032962,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,94,1,94,,94,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/94_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:27+00:00,a5621f108b2b3f2897604f4c54195044a207c2b381c55059dd037f1efbda5070,28062686,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,95,1,95,,95,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/95_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:28+00:00,e6ef1f271551d05de8b9063886746b923468d4868191c79d2271f9374bcbbf16,28079769,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,96,1,96,,96,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/96_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:29+00:00,c9fe67af54234c9090e0ed9722ef1bbd197be79ff5e2fb69ad751c1169f90852,28085537,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,97,1,97,,97,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/97_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:30+00:00,8027222509c85a4a013eae8f11995c3d9bb35d6db78a447d819e4c7c272daeb8,28023098,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,98,1,98,,98,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/98_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:32+00:00,6f9ad2e7f1ecf7a01c2b899026436456df55131f504035e20cdc993ad0741945,28211417,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,99,1,99,,99,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/99_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:33+00:00,e4c9123c21c077eb6079a2083b1df4a3ee2e8e01b49a3f88c5c4d1df6eddacbd,28195800,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,100,1,100,,100,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/100_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:34+00:00,7f4cf85520b9cd44c5ee9b781c4f59f28b22044f7928c461e039b62b27df85af,28166128,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,101,1,101,,101,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/101_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:35+00:00,c8730a08706845386b8b989c8262d3ed877cc108488643621400d20a2931eaf6,28287393,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,102,1,102,,102,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/102_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:36+00:00,456a3d701512805efac068194fb5b4154ab42a7a5fc36b302b55e60171592ad2,28300138,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,103,1,103,,103,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/103_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:37+00:00,bcf123fdb8def3bd557e746f2b117f5bf782d7ae9e1adf77ecf2448a6f59df60,28285451,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,104,1,104,,104,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/104_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:38+00:00,f86d8c584deb8da5df3a5f73586560c7afd029d6fb9791f1789e3c77c74f90b4,28038300,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,105,1,105,,105,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/105_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:39+00:00,ddd4794607c25397d8a5961914f80468faf8428ff1ef505bcd6b7b25eb1171e1,28051115,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,106,1,106,,106,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/106_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:40+00:00,bce50689feea14c6a09dec30793a9f2abe1e6559e76166257dd9652a64161dd4,28041809,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,107,1,107,,107,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/fixture/120正式/107_高度.csv,keyence_official_export,KEYENCE VK-X3000 software,2026-08-31T01:26:39+00:00,4d3e865062dcb19f5f4279d9578ca2affbc549dddcba2d81bcc0b502e8c02ada,28231644,user_provided_keyence_fixture,user_attested_independent,2048,1536,0.344174,0.344174,registered
zro2_120_formal,108,1,108,,108,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/108_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:42+00:00,f31263b0317ea566afe0b3594a172d67dd43ce5490c44b14dd175dee0f997d5f,28243175,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,109,1,109,,109,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/109_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:43+00:00,340fb4b0cce16e2dc1fab40c268033d617d062ea2b5ac7362f1d2c05701b95bd,27964922,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,110,1,110,,110,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/110_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:44+00:00,66ff074d772480ba4d91ea3a0bd7cc2415dd00b7b8496bde5cc840c330f7dd0b,28040195,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,111,1,111,,111,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/111_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:45+00:00,0f351e6031d3bc1faa648ba60b1d91292020be4083834a85aa3e72b8b10db089,28237872,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,112,1,112,,112,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/112_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:47+00:00,f0b9cbe6aba90f1c39a596151982eee76b361aa4f3cb69bf9faf3c8951299cf7,28221236,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,113,1,113,,113,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/113_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:48+00:00,49048beb721503ddcf21dae21bf8f9ff341ce6f05355ebe9f50531ff7a420f0e,28046387,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,114,1,114,,114,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/114_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:49+00:00,c5631d091bffb20538a33abe61eb7cd1b0a767e00c8425786af990ef668ae336,28077854,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,115,1,115,,115,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/115_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:50+00:00,de7a2d2e1c4aa728db545b043a2810b1674a957c6d54e0966570634f3a38fed0,28061265,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,116,1,116,,116,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/116_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:51+00:00,52ba02864d18495e2a1fa1f6b1d194bb2e23f97c1f55eff476b78431d8e2e012,28042204,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,117,1,117,,117,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/117_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:52+00:00,49dae6206afd6340acb0223c32dc8d841805d944690d3e190ef41c2a854e2221,28298404,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,118,1,118,,118,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/118_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:53+00:00,76390483f0296ab3f607a699d17fe1859198007e826b3a01be86f82b9ec7c875,28302951,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,119,1,119,,119,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/119_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:54+00:00,0e7314f00d063c5a6280657843bb570b51fe8430678b01d258af1e0aa554924f,28092857,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_120_formal,120,1,120,,120,氧化锆/pass实验数据/120正式.cag,氧化锆/pass实验数据/csv文件/120正式/120_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:32:55+00:00,f0fcaaa654562bbe42687a138079c03898add6c5125cd8fd8d31fae6421b6c2a,28120780,decoder_batch_renamed,moderate_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,1,2,1,2,1 2,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/fixture/60pass/1 2_高度.csv,keyence_official_export,KEYENCE VK-X3000 software,2026-08-31T01:52:14+00:00,1c2ecfa2fc31e505f6f9aecc122f609be38ef37f5b6a8e385df1d86193229245,28149430,user_provided_keyence_fixture,user_attested_independent,2048,1536,0.344174,0.344174,registered
zro2_60_pass,2,2,3,4,3 4,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/3 4_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:25+00:00,5878976c1428a6bb4c2afad7659d9fa48a8d18ba4f6636a3105a3233fe5e3f18,28084994,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,3,2,5,6,5 6,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/5 6_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:26+00:00,22b53c40d992fcc5cafed47187d931be94244b3ddce410dd53bf2249e619a17d,28041155,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,4,2,7,8,7 8,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/7 8_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:27+00:00,8c5255964d4dfacb7736a364992b3353a0fa427e69e125d8420461b7130f8ecc,28097888,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,5,2,9,10,9 10,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/fixture/60pass/9 10_高度.csv,keyence_official_export,KEYENCE VK-X3000 software,2026-08-31T01:52:33+00:00,811fe21881daadbcf7dc6d4b1be3c94b8b53842280ccf672f1985fc76e300673,28213053,user_provided_keyence_fixture,user_attested_independent,2048,1536,0.344174,0.344174,registered
zro2_60_pass,6,2,11,12,11 12,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/11 12_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:29+00:00,f8dc1e2fbac787bdea33e475db7822e9daae37018bb2271eee96d2c962da7fbb,27961700,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,7,2,14,13,14 13,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/fixture/60pass/14 13_高度.csv,keyence_official_export,KEYENCE VK-X3000 software,2026-08-31T01:52:52+00:00,f8ca772175a7d21c330789c08cdc2f084f86af6e38589dc061cae83d13348170,28084764,user_provided_keyence_fixture,user_attested_independent,2048,1536,0.344174,0.344174,registered
zro2_60_pass,8,2,16,15,16 15,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/16 15_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:32+00:00,2c1debee297f6c98f334805a2097f674d6404cdac9fde6c06d5d821b09aa98ae,28113580,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,9,2,18,17,18 17,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/18 17_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:33+00:00,4a1a169f2ba3fdb5a8ef79bff8dae415f69d97d5e8d7e584ebe2c625f27ff686,28012728,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,10,2,20,19,20 19,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/20 19_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:34+00:00,37dbbbda11ac4115000b15a99f4e7c2020fb840fca0eb2b2f54c3e1b2bf9acae,28097389,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,11,2,22,21,22 21,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/22 21_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:35+00:00,09af883bfb1e858cfbae878ffe17cfd50727ca1c0aa6d86eca699d927551c6b0,28261143,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,12,2,24,23,24 23,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/24 23_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:36+00:00,6a5b941b8df68078897675951118b9883c19975489c570824bafb6e46aef13b4,28032620,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
zro2_60_pass,13,2,25,26,25 26,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/fixture/60pass/25 26_高度.csv,keyence_official_export,KEYENCE VK-X3000 software,2026-08-31T01:53:14+00:00,29737f4fa687cc331024aabf52368aa1cd87c00ca2dada58c6b5b1c46baa2c51,28214750,user_provided_keyence_fixture,user_attested_independent,2048,1536,0.344174,0.344174,registered
zro2_60_pass,14,2,27,28,27 28,氧化锆/pass实验数据/60Pass组.cag,氧化锆/pass实验数据/csv文件/60pass组/27 28_高度.csv,cag_decoder_derived,export_height_csv.py,2026-08-30T09:34:38+00:00,72f3551b7f89b21f8d83c70ee1a07fb62f82322eae216019e2cd2cc6f4316602,28280508,decoder_batch_export,strong_circumstantial,2048,1536,0.344174,0.344174,registered
