dataset_index,band,orientation_bin,orientation_center_deg,power_fraction
92,64_inf,5,27.5,0.0
92,64_inf,6,32.5,0.0
92,64_inf,7,37.49999999999999,0.0
92,64_inf,8,42.5,0.0
92,64_inf,9,47.5,0.0
92,64_inf,10,52.5,0.0
92,64_inf,11,57.49999999999999,0.0
92,64_inf,12,62.50000000000001,0.0
92,64_inf,13,67.5,0.0
92,64_inf,14,72.5,0.0
92,64_inf,15,77.5,0.0
92,64_inf,16,82.49999999999999,0.0
92,64_inf,17,87.50000000000001,0.0
92,64_inf,18,92.5,0.5571400046721611
92,64_inf,19,97.5,0.0
92,64_inf,20,102.5,0.0
92,64_inf,21,107.5,0.0
92,64_inf,22,112.5,0.0
92,64_inf,23,117.5,0.0
92,64_inf,24,122.49999999999999,0.0
92,64_inf,25,127.5,0.0
92,64_inf,26,132.5,0.0
92,64_inf,27,137.5,0.0
92,64_inf,28,142.5,0.0
92,64_inf,29,147.5,0.0
92,64_inf,30,152.5,0.0
92,64_inf,31,157.5,0.0
92,64_inf,32,162.5,0.0
92,64_inf,33,167.5,0.0
92,64_inf,34,172.5,0.0
92,64_inf,35,177.5,0.0
93,8_16,0,2.5,0.20324426697741152
93,8_16,1,7.499999999999999,0.01997441394567955
93,8_16,2,12.499999999999998,0.06967346589375344
93,8_16,3,17.5,0.01402380656699652
93,8_16,4,22.5,0.0121096378798484
93,8_16,5,27.5,0.013072057373083128
93,8_16,6,32.5,0.025132887045722047
93,8_16,7,37.49999999999999,0.02143887830742006
93,8_16,8,42.5,0.0026301723758935074
93,8_16,9,47.5,0.027862185024892377
93,8_16,10,52.5,0.008658832016243638
93,8_16,11,57.49999999999999,0.009581337075244108
93,8_16,12,62.50000000000001,0.023154349178552476
93,8_16,13,67.5,0.027423397598836493
93,8_16,14,72.5,0.035625220146997205
93,8_16,15,77.5,0.041822418712406786
93,8_16,16,82.49999999999999,0.06036402204656548
93,8_16,17,87.50000000000001,0.0
93,8_16,18,92.5,0.020770515917873645
93,8_16,19,97.5,0.008478656989754065
93,8_16,20,102.5,0.011812148486071141
93,8_16,21,107.5,0.006493180685689742
93,8_16,22,112.5,0.013167440210380837
93,8_16,23,117.5,0.0046869120547993765
93,8_16,24,122.49999999999999,0.006321318363770049
93,8_16,25,127.5,0.021289290506378497
93,8_16,26,132.5,0.004037993904392832
93,8_16,27,137.5,0.0234407394523069
93,8_16,28,142.5,0.0186116254881543
93,8_16,29,147.5,0.026450766778752865
93,8_16,30,152.5,0.031414496121132986
93,8_16,31,157.5,0.01835364858122441
93,8_16,32,162.5,0.025545856246026226
93,8_16,33,167.5,0.07493590160691106
93,8_16,34,172.5,0.06839816044083435
93,8_16,35,177.5,0.0
93,16_32,0,2.5,0.25263681891972267
93,16_32,1,7.499999999999999,0.0
93,16_32,2,12.499999999999998,0.03133691424242468
93,16_32,3,17.5,0.023143866271009308
93,16_32,4,22.5,0.0
93,16_32,5,27.5,0.022280555115694323
93,16_32,6,32.5,0.038318478279247385
93,16_32,7,37.49999999999999,0.029640418764658765
93,16_32,8,42.5,0.0
93,16_32,9,47.5,0.17171732638011963
93,16_32,10,52.5,0.004394249524655021
93,16_32,11,57.49999999999999,0.06023256122564239
93,16_32,12,62.50000000000001,0.0076977390631842455
93,16_32,13,67.5,0.0
93,16_32,14,72.5,0.07900100091627235
93,16_32,15,77.5,0.02399329587337253
93,16_32,16,82.49999999999999,0.0
93,16_32,17,87.50000000000001,0.0
93,16_32,18,92.5,0.025930840635213823
93,16_32,19,97.5,0.0
93,16_32,20,102.5,0.000683058672670817
93,16_32,21,107.5,0.0049109249339765225
93,16_32,22,112.5,0.0
93,16_32,23,117.5,0.006432272430223659
93,16_32,24,122.49999999999999,0.04092128252943484
93,16_32,25,127.5,0.007530020730990015
93,16_32,26,132.5,0.0
93,16_32,27,137.5,0.056142670041568477
93,16_32,28,142.5,0.01577065376893823
93,16_32,29,147.5,0.043405713822461015
93,16_32,30,152.5,0.014262246893159155
93,16_32,31,157.5,0.0
93,16_32,32,162.5,0.035401487555986884
93,16_32,33,167.5,0.0042156034093732385
93,16_32,34,172.5,0.0
93,16_32,35,177.5,0.0
93,32_64,0,2.5,0.06118005527292163
93,32_64,1,7.499999999999999,0.0
93,32_64,2,12.499999999999998,0.0
93,32_64,3,17.5,0.0
93,32_64,4,22.5,0.0
93,32_64,5,27.5,0.1278543142266625
93,32_64,6,32.5,0.0
93,32_64,7,37.49999999999999,0.0
93,32_64,8,42.5,0.0
93,32_64,9,47.5,0.37483403354083294
93,32_64,10,52.5,0.0
93,32_64,11,57.49999999999999,0.0
93,32_64,12,62.50000000000001,0.1516780830755145
93,32_64,13,67.5,0.0
93,32_64,14,72.5,0.0
93,32_64,15,77.5,0.0
93,32_64,16,82.49999999999999,0.0
93,32_64,17,87.50000000000001,0.0
93,32_64,18,92.5,0.09770594098079809
93,32_64,19,97.5,0.0
93,32_64,20,102.5,0.0
93,32_64,21,107.5,0.0
93,32_64,22,112.5,0.0
93,32_64,23,117.5,0.009392816271384422
93,32_64,24,122.49999999999999,0.0
93,32_64,25,127.5,0.0
93,32_64,26,132.5,0.0
93,32_64,27,137.5,0.16502014352275726
93,32_64,28,142.5,0.0
93,32_64,29,147.5,0.0
93,32_64,30,152.5,0.012334613109128673
93,32_64,31,157.5,0.0
93,32_64,32,162.5,0.0
93,32_64,33,167.5,0.0
93,32_64,34,172.5,0.0
93,32_64,35,177.5,0.0
93,64_inf,0,2.5,0.8092913049614073
93,64_inf,1,7.499999999999999,0.0
93,64_inf,2,12.499999999999998,0.0
93,64_inf,3,17.5,0.0
93,64_inf,4,22.5,0.0
93,64_inf,5,27.5,0.0
93,64_inf,6,32.5,0.0
93,64_inf,7,37.49999999999999,0.0
93,64_inf,8,42.5,0.0
93,64_inf,9,47.5,0.0
93,64_inf,10,52.5,0.0
93,64_inf,11,57.49999999999999,0.0
93,64_inf,12,62.50000000000001,0.0
93,64_inf,13,67.5,0.0
93,64_inf,14,72.5,0.0
93,64_inf,15,77.5,0.0
93,64_inf,16,82.49999999999999,0.0
93,64_inf,17,87.50000000000001,0.0
93,64_inf,18,92.5,0.19070869503859272
93,64_inf,19,97.5,0.0
93,64_inf,20,102.5,0.0
93,64_inf,21,107.5,0.0
93,64_inf,22,112.5,0.0
93,64_inf,23,117.5,0.0
93,64_inf,24,122.49999999999999,0.0
93,64_inf,25,127.5,0.0
93,64_inf,26,132.5,0.0
93,64_inf,27,137.5,0.0
93,64_inf,28,142.5,0.0
93,64_inf,29,147.5,0.0
93,64_inf,30,152.5,0.0
93,64_inf,31,157.5,0.0
93,64_inf,32,162.5,0.0
93,64_inf,33,167.5,0.0
93,64_inf,34,172.5,0.0
93,64_inf,35,177.5,0.0
94,8_16,0,2.5,0.3420901002991747
94,8_16,1,7.499999999999999,0.07254211042543007
94,8_16,2,12.499999999999998,0.06551384040100709
94,8_16,3,17.5,0.008463096429700896
94,8_16,4,22.5,0.030886222398625984
94,8_16,5,27.5,0.0030235781663669583
94,8_16,6,32.5,0.008523647271346831
94,8_16,7,37.49999999999999,0.002847811668164333
94,8_16,8,42.5,0.0002928420896788515
94,8_16,9,47.5,0.012621845871322344
94,8_16,10,52.5,0.0069352748111133535
94,8_16,11,57.49999999999999,0.004876734699521514
94,8_16,12,62.50000000000001,0.011381647592195008
94,8_16,13,67.5,0.013908829773908773
94,8_16,14,72.5,0.0034063991353022955
94,8_16,15,77.5,0.021795898275822394
94,8_16,16,82.49999999999999,0.010585971138117467
94,8_16,17,87.50000000000001,0.0
94,8_16,18,92.5,0.019408645680921426
94,8_16,19,97.5,0.011703696481315425
94,8_16,20,102.5,0.00808492132907597
94,8_16,21,107.5,0.014356004037220893
94,8_16,22,112.5,0.012428872683279128
94,8_16,23,117.5,0.015556316239591004
94,8_16,24,122.49999999999999,0.021831592497445224
94,8_16,25,127.5,0.021453985781316312
94,8_16,26,132.5,0.001589110369797533
94,8_16,27,137.5,0.019684607311194605
94,8_16,28,142.5,0.004873103259027551
94,8_16,29,147.5,0.021923600258174487
94,8_16,30,152.5,0.019225003083022985
94,8_16,31,157.5,0.030285519065785454
94,8_16,32,162.5,0.010952198718625772
94,8_16,33,167.5,0.044917711738262325
94,8_16,34,172.5,0.1020292610191452
94,8_16,35,177.5,0.0
94,16_32,0,2.5,0.529442481185503
94,16_32,1,7.499999999999999,0.0
94,16_32,2,12.499999999999998,0.031614863209229814
94,16_32,3,17.5,0.006865551398407464
94,16_32,4,22.5,0.0
94,16_32,5,27.5,0.020682323589065403
94,16_32,6,32.5,0.01897255156279097
94,16_32,7,37.49999999999999,0.010142917589649211
94,16_32,8,42.5,0.0
94,16_32,9,47.5,0.03357750868294247
94,16_32,10,52.5,0.006740126956446267
94,16_32,11,57.49999999999999,0.0074791352252915845
94,16_32,12,62.50000000000001,0.010730637847395846
94,16_32,13,67.5,0.0
94,16_32,14,72.5,0.00028853539379386853
94,16_32,15,77.5,0.01051861486064114
94,16_32,16,82.49999999999999,0.0
94,16_32,17,87.50000000000001,0.0
94,16_32,18,92.5,0.014960417688168786
94,16_32,19,97.5,0.0
94,16_32,20,102.5,0.007737868197690768
94,16_32,21,107.5,0.033157751411008594
94,16_32,22,112.5,0.0
94,16_32,23,117.5,0.0058438202702765325
94,16_32,24,122.49999999999999,0.016222223025199455
94,16_32,25,127.5,0.009221277688417856
94,16_32,26,132.5,0.0
94,16_32,27,137.5,0.008464825802224659
94,16_32,28,142.5,0.0007644804073042324
94,16_32,29,147.5,0.0012311390476608369
94,16_32,30,152.5,0.009547747596180803
94,16_32,31,157.5,0.0
94,16_32,32,162.5,0.08210633245106357
94,16_32,33,167.5,0.1236868689136469
94,16_32,34,172.5,0.0
94,16_32,35,177.5,0.0
94,32_64,0,2.5,0.1872337034212557
94,32_64,1,7.499999999999999,0.0
94,32_64,2,12.499999999999998,0.0
94,32_64,3,17.5,0.0
94,32_64,4,22.5,0.0
94,32_64,5,27.5,0.1427761871082516
94,32_64,6,32.5,0.0
94,32_64,7,37.49999999999999,0.0
94,32_64,8,42.5,0.0
94,32_64,9,47.5,0.3001237593563076
94,32_64,10,52.5,0.0
94,32_64,11,57.49999999999999,0.0
94,32_64,12,62.50000000000001,0.12567285130718814
94,32_64,13,67.5,0.0
94,32_64,14,72.5,0.0
94,32_64,15,77.5,0.0
94,32_64,16,82.49999999999999,0.0
94,32_64,17,87.50000000000001,0.0
94,32_64,18,92.5,0.09411453275487924
94,32_64,19,97.5,0.0
94,32_64,20,102.5,0.0
94,32_64,21,107.5,0.0
94,32_64,22,112.5,0.0
94,32_64,23,117.5,0.039752246157433634
94,32_64,24,122.49999999999999,0.0
94,32_64,25,127.5,0.0
94,32_64,26,132.5,0.0
94,32_64,27,137.5,0.04148958492941016
94,32_64,28,142.5,0.0
94,32_64,29,147.5,0.0
94,32_64,30,152.5,0.06883713496527394
94,32_64,31,157.5,0.0
94,32_64,32,162.5,0.0
94,32_64,33,167.5,0.0
94,32_64,34,172.5,0.0
94,32_64,35,177.5,0.0
94,64_inf,0,2.5,0.46320971813433365
94,64_inf,1,7.499999999999999,0.0
94,64_inf,2,12.499999999999998,0.0
94,64_inf,3,17.5,0.0
94,64_inf,4,22.5,0.0
94,64_inf,5,27.5,0.0
94,64_inf,6,32.5,0.0
94,64_inf,7,37.49999999999999,0.0
94,64_inf,8,42.5,0.0
94,64_inf,9,47.5,0.0
94,64_inf,10,52.5,0.0
94,64_inf,11,57.49999999999999,0.0
94,64_inf,12,62.50000000000001,0.0
94,64_inf,13,67.5,0.0
94,64_inf,14,72.5,0.0
94,64_inf,15,77.5,0.0
94,64_inf,16,82.49999999999999,0.0
94,64_inf,17,87.50000000000001,0.0
94,64_inf,18,92.5,0.5367902818656664
94,64_inf,19,97.5,0.0
94,64_inf,20,102.5,0.0
94,64_inf,21,107.5,0.0
94,64_inf,22,112.5,0.0
94,64_inf,23,117.5,0.0
94,64_inf,24,122.49999999999999,0.0
94,64_inf,25,127.5,0.0
94,64_inf,26,132.5,0.0
94,64_inf,27,137.5,0.0
94,64_inf,28,142.5,0.0
94,64_inf,29,147.5,0.0
94,64_inf,30,152.5,0.0
94,64_inf,31,157.5,0.0
94,64_inf,32,162.5,0.0
94,64_inf,33,167.5,0.0
94,64_inf,34,172.5,0.0
94,64_inf,35,177.5,0.0
95,8_16,0,2.5,0.43829981714214195
95,8_16,1,7.499999999999999,0.116878524656292
95,8_16,2,12.499999999999998,0.0510372149641619
95,8_16,3,17.5,0.0036763064598305554
95,8_16,4,22.5,0.0015538193189669372
95,8_16,5,27.5,0.0025659045691684536
95,8_16,6,32.5,0.006280971115786255
95,8_16,7,37.49999999999999,0.004349573028958336
95,8_16,8,42.5,0.0006509308867781778
95,8_16,9,47.5,0.008854701611756778
95,8_16,10,52.5,0.005755964515532345
95,8_16,11,57.49999999999999,0.007291697654128426
95,8_16,12,62.50000000000001,0.00767023906739618
95,8_16,13,67.5,0.014634391172386303
95,8_16,14,72.5,0.019376093825982002
95,8_16,15,77.5,0.012398070775669396
95,8_16,16,82.49999999999999,0.02333432051008005
95,8_16,17,87.50000000000001,0.0
95,8_16,18,92.5,0.010512231328183854
95,8_16,19,97.5,0.003452619026293052
95,8_16,20,102.5,0.006115568965710002
95,8_16,21,107.5,0.007089322878435348
95,8_16,22,112.5,0.007177425623296424
95,8_16,23,117.5,0.005000069734075333
95,8_16,24,122.49999999999999,0.0007070708181169062
95,8_16,25,127.5,0.007035829916607612
95,8_16,26,132.5,0.0005795618794878971
95,8_16,27,137.5,0.02033915419989425
95,8_16,28,142.5,0.013876269227464563
95,8_16,29,147.5,0.007195489093817893
95,8_16,30,152.5,0.004371788754135506
95,8_16,31,157.5,0.003866225650676144
95,8_16,32,162.5,0.007058341244362786
95,8_16,33,167.5,0.03484287387041949
95,8_16,34,172.5,0.13617161651400692
95,8_16,35,177.5,0.0
95,16_32,0,2.5,0.6452170533526117
95,16_32,1,7.499999999999999,0.0
95,16_32,2,12.499999999999998,0.1061459534243731
95,16_32,3,17.5,0.03223560312497811
95,16_32,4,22.5,0.0
95,16_32,5,27.5,0.0006681958303369677
95,16_32,6,32.5,0.0014021176024287384
95,16_32,7,37.49999999999999,0.004612524298405195
95,16_32,8,42.5,0.0
95,16_32,9,47.5,0.020647897282492996
95,16_32,10,52.5,0.0038102001009262527
95,16_32,11,57.49999999999999,0.0011947434017511042
95,16_32,12,62.50000000000001,0.0016809890673124283
95,16_32,13,67.5,0.0
95,16_32,14,72.5,0.005335696985182486
95,16_32,15,77.5,0.002863128922173931
95,16_32,16,82.49999999999999,0.0
95,16_32,17,87.50000000000001,0.0
95,16_32,18,92.5,0.008324245263902784
95,16_32,19,97.5,0.0
95,16_32,20,102.5,0.004603235206271919
95,16_32,21,107.5,0.0031721243307458362
95,16_32,22,112.5,0.0
95,16_32,23,117.5,0.003954135412674008
95,16_32,24,122.49999999999999,0.002093256357854561
95,16_32,25,127.5,0.009975111015531155
95,16_32,26,132.5,0.0
95,16_32,27,137.5,0.010019424822053055
95,16_32,28,142.5,0.005354389402281947
95,16_32,29,147.5,0.0015034361888289936
95,16_32,30,152.5,0.000734488479461445
95,16_32,31,157.5,0.0
95,16_32,32,162.5,0.03255036946462882
95,16_32,33,167.5,0.09190168066279243
95,16_32,34,172.5,0.0
95,16_32,35,177.5,0.0
95,32_64,0,2.5,0.26144818599332637
95,32_64,1,7.499999999999999,0.0
95,32_64,2,12.499999999999998,0.0
95,32_64,3,17.5,0.0
95,32_64,4,22.5,0.0
95,32_64,5,27.5,0.06115343908638471
95,32_64,6,32.5,0.0
95,32_64,7,37.49999999999999,0.0
95,32_64,8,42.5,0.0
95,32_64,9,47.5,0.23716750371190773
95,32_64,10,52.5,0.0
95,32_64,11,57.49999999999999,0.0
95,32_64,12,62.50000000000001,0.0445272184051385
95,32_64,13,67.5,0.0
95,32_64,14,72.5,0.0
95,32_64,15,77.5,0.0
95,32_64,16,82.49999999999999,0.0
95,32_64,17,87.50000000000001,0.0
95,32_64,18,92.5,0.005917146470185324
95,32_64,19,97.5,0.0
95,32_64,20,102.5,0.0
95,32_64,21,107.5,0.0
95,32_64,22,112.5,0.0
95,32_64,23,117.5,0.005051085946178477
95,32_64,24,122.49999999999999,0.0
95,32_64,25,127.5,0.0
95,32_64,26,132.5,0.0
95,32_64,27,137.5,0.17669902383099764
95,32_64,28,142.5,0.0
95,32_64,29,147.5,0.0
95,32_64,30,152.5,0.20803639655588124
95,32_64,31,157.5,0.0
95,32_64,32,162.5,0.0
95,32_64,33,167.5,0.0
95,32_64,34,172.5,0.0
95,32_64,35,177.5,0.0
95,64_inf,0,2.5,0.7319697552103988
95,64_inf,1,7.499999999999999,0.0
95,64_inf,2,12.499999999999998,0.0
95,64_inf,3,17.5,0.0
95,64_inf,4,22.5,0.0
95,64_inf,5,27.5,0.0
95,64_inf,6,32.5,0.0
95,64_inf,7,37.49999999999999,0.0
95,64_inf,8,42.5,0.0
95,64_inf,9,47.5,0.0
95,64_inf,10,52.5,0.0
95,64_inf,11,57.49999999999999,0.0
95,64_inf,12,62.50000000000001,0.0
95,64_inf,13,67.5,0.0
95,64_inf,14,72.5,0.0
95,64_inf,15,77.5,0.0
95,64_inf,16,82.49999999999999,0.0
95,64_inf,17,87.50000000000001,0.0
95,64_inf,18,92.5,0.26803024478960125
95,64_inf,19,97.5,0.0
95,64_inf,20,102.5,0.0
95,64_inf,21,107.5,0.0
95,64_inf,22,112.5,0.0
95,64_inf,23,117.5,0.0
95,64_inf,24,122.49999999999999,0.0
95,64_inf,25,127.5,0.0
95,64_inf,26,132.5,0.0
95,64_inf,27,137.5,0.0
95,64_inf,28,142.5,0.0
95,64_inf,29,147.5,0.0
95,64_inf,30,152.5,0.0
95,64_inf,31,157.5,0.0
95,64_inf,32,162.5,0.0
95,64_inf,33,167.5,0.0
95,64_inf,34,172.5,0.0
95,64_inf,35,177.5,0.0
96,8_16,0,2.5,0.030801410337048765
96,8_16,1,7.499999999999999,0.047294748957680835
96,8_16,2,12.499999999999998,0.04613188271798011
96,8_16,3,17.5,0.07616236790457147
96,8_16,4,22.5,0.09812390229127796
96,8_16,5,27.5,0.055285048876678226
96,8_16,6,32.5,0.065998358813125
96,8_16,7,37.49999999999999,0.04401824426687694
96,8_16,8,42.5,0.0090862033972669
96,8_16,9,47.5,0.05505437129879252
96,8_16,10,52.5,0.05000759416840863
96,8_16,11,57.49999999999999,0.06163357523530681
96,8_16,12,62.50000000000001,0.0213673616755603
96,8_16,13,67.5,0.03989105199942786
96,8_16,14,72.5,0.018780069178958886
96,8_16,15,77.5,0.034740003072887306
96,8_16,16,82.49999999999999,0.020811108674381327
96,8_16,17,87.50000000000001,0.0
96,8_16,18,92.5,0.017760621434844096
96,8_16,19,97.5,0.013109601105853514
96,8_16,20,102.5,0.012297197801092657
96,8_16,21,107.5,0.018917950890781767
96,8_16,22,112.5,0.008879444506646792
96,8_16,23,117.5,0.0065577869082839345
96,8_16,24,122.49999999999999,0.0066908644051723015
96,8_16,25,127.5,0.010464630521897224
96,8_16,26,132.5,0.0008875289794845999
96,8_16,27,137.5,0.022583167559635273
96,8_16,28,142.5,0.014766872951020846
96,8_16,29,147.5,0.012208694530979183
96,8_16,30,152.5,0.01376383215522144
96,8_16,31,157.5,0.025130983214035525
96,8_16,32,162.5,0.013470012009697295
96,8_16,33,167.5,0.013677630661562077
96,8_16,34,172.5,0.013645877497561625
96,8_16,35,177.5,0.0
96,16_32,0,2.5,0.07727283390195022
96,16_32,1,7.499999999999999,0.0
96,16_32,2,12.499999999999998,0.027230945209667522
96,16_32,3,17.5,0.04856644439635148
96,16_32,4,22.5,0.0
96,16_32,5,27.5,0.0662362310252159
96,16_32,6,32.5,0.07054010472664901
96,16_32,7,37.49999999999999,0.03501888438524793
96,16_32,8,42.5,0.0
96,16_32,9,47.5,0.06899007260077589
96,16_32,10,52.5,0.04180400150963941
96,16_32,11,57.49999999999999,0.039698219239191465
96,16_32,12,62.50000000000001,0.040063059386564806
96,16_32,13,67.5,0.0
96,16_32,14,72.5,0.026755307423279903
96,16_32,15,77.5,0.04318791129007843
96,16_32,16,82.49999999999999,0.0
96,16_32,17,87.50000000000001,0.0
96,16_32,18,92.5,0.0743911970501254
96,16_32,19,97.5,0.0
96,16_32,20,102.5,0.028217662178437585
96,16_32,21,107.5,0.04828538525943391
96,16_32,22,112.5,0.0
96,16_32,23,117.5,0.04544242173202679
96,16_32,24,122.49999999999999,0.05876668309477773
96,16_32,25,127.5,0.03634768235894968
96,16_32,26,132.5,0.0
96,16_32,27,137.5,0.05530975279193449
96,16_32,28,142.5,0.009433556801119498
96,16_32,29,147.5,0.015704052341893746
96,16_32,30,152.5,0.012165760544788923
96,16_32,31,157.5,0.0
96,16_32,32,162.5,0.019129045566621053
96,16_32,33,167.5,0.01144278518527924
96,16_32,34,172.5,0.0
96,16_32,35,177.5,0.0
96,32_64,0,2.5,0.2740207716074395
96,32_64,1,7.499999999999999,0.0
96,32_64,2,12.499999999999998,0.0
96,32_64,3,17.5,0.0
96,32_64,4,22.5,0.0
96,32_64,5,27.5,0.18764936722802494
96,32_64,6,32.5,0.0
96,32_64,7,37.49999999999999,0.0
96,32_64,8,42.5,0.0
96,32_64,9,47.5,0.22814589206009295
96,32_64,10,52.5,0.0
96,32_64,11,57.49999999999999,0.0
96,32_64,12,62.50000000000001,0.04016494824283951
96,32_64,13,67.5,0.0
96,32_64,14,72.5,0.0
96,32_64,15,77.5,0.0
96,32_64,16,82.49999999999999,0.0
96,32_64,17,87.50000000000001,0.0
96,32_64,18,92.5,0.03447063849710311
96,32_64,19,97.5,0.0
96,32_64,20,102.5,0.0
96,32_64,21,107.5,0.0
96,32_64,22,112.5,0.0
96,32_64,23,117.5,0.06568266230743255
96,32_64,24,122.49999999999999,0.0
96,32_64,25,127.5,0.0
96,32_64,26,132.5,0.0
96,32_64,27,137.5,0.09651509974790597
96,32_64,28,142.5,0.0
96,32_64,29,147.5,0.0
96,32_64,30,152.5,0.07335062030916145
96,32_64,31,157.5,0.0
96,32_64,32,162.5,0.0
96,32_64,33,167.5,0.0
96,32_64,34,172.5,0.0
96,32_64,35,177.5,0.0
96,64_inf,0,2.5,0.39788292279042736
96,64_inf,1,7.499999999999999,0.0
96,64_inf,2,12.499999999999998,0.0
96,64_inf,3,17.5,0.0
96,64_inf,4,22.5,0.0
96,64_inf,5,27.5,0.0
96,64_inf,6,32.5,0.0
96,64_inf,7,37.49999999999999,0.0
96,64_inf,8,42.5,0.0
96,64_inf,9,47.5,0.0
96,64_inf,10,52.5,0.0
96,64_inf,11,57.49999999999999,0.0
96,64_inf,12,62.50000000000001,0.0
96,64_inf,13,67.5,0.0
96,64_inf,14,72.5,0.0
96,64_inf,15,77.5,0.0
96,64_inf,16,82.49999999999999,0.0
96,64_inf,17,87.50000000000001,0.0
96,64_inf,18,92.5,0.6021170772095725
96,64_inf,19,97.5,0.0
96,64_inf,20,102.5,0.0
96,64_inf,21,107.5,0.0
96,64_inf,22,112.5,0.0
96,64_inf,23,117.5,0.0
96,64_inf,24,122.49999999999999,0.0
96,64_inf,25,127.5,0.0
96,64_inf,26,132.5,0.0
96,64_inf,27,137.5,0.0
96,64_inf,28,142.5,0.0
96,64_inf,29,147.5,0.0
96,64_inf,30,152.5,0.0
96,64_inf,31,157.5,0.0
96,64_inf,32,162.5,0.0
96,64_inf,33,167.5,0.0
96,64_inf,34,172.5,0.0
96,64_inf,35,177.5,0.0
97,8_16,0,2.5,0.15308616688479323
97,8_16,1,7.499999999999999,0.015445787173659188
97,8_16,2,12.499999999999998,0.014329426655035886
97,8_16,3,17.5,0.014112252598162026
97,8_16,4,22.5,0.016353277713121867
97,8_16,5,27.5,0.019394036362578755
97,8_16,6,32.5,0.016382011609291768
97,8_16,7,37.49999999999999,0.02221511908087121
97,8_16,8,42.5,0.0035799796421984577
97,8_16,9,47.5,0.016559792514356922
97,8_16,10,52.5,0.009687408348424957
97,8_16,11,57.49999999999999,0.010440058825339976
97,8_16,12,62.50000000000001,0.004492789968422273
97,8_16,13,67.5,0.04301446839206858
97,8_16,14,72.5,0.020981415215597602
97,8_16,15,77.5,0.04548047355009587
97,8_16,16,82.49999999999999,0.028069622554036767
97,8_16,17,87.50000000000001,0.0
97,8_16,18,92.5,0.009181307113002938
97,8_16,19,97.5,0.02533622111429955
97,8_16,20,102.5,0.02709543719931486
97,8_16,21,107.5,0.04683298937123773
97,8_16,22,112.5,0.040714703539094774
97,8_16,23,117.5,0.027616955715099357
97,8_16,24,122.49999999999999,0.012668777303106876
97,8_16,25,127.5,0.019389441660701306
97,8_16,26,132.5,0.004577594252670981
97,8_16,27,137.5,0.018025990090054976
97,8_16,28,142.5,0.019311284078833396
97,8_16,29,147.5,0.02625395608070264
97,8_16,30,152.5,0.043659425789865536
97,8_16,31,157.5,0.06621373098439078
97,8_16,32,162.5,0.01844047149388787
97,8_16,33,167.5,0.10431199073499044
97,8_16,34,172.5,0.03674563639069065
97,8_16,35,177.5,0.0
97,16_32,0,2.5,0.2166723564138004
97,16_32,1,7.499999999999999,0.0
97,16_32,2,12.499999999999998,0.012370251272766941
97,16_32,3,17.5,0.00976279954789199
97,16_32,4,22.5,0.0
97,16_32,5,27.5,0.003154270812888389
97,16_32,6,32.5,0.001160311205990543
97,16_32,7,37.49999999999999,0.007697748245618485
97,16_32,8,42.5,0.0
97,16_32,9,47.5,0.023106417918780153
97,16_32,10,52.5,0.012809377645710775
97,16_32,11,57.49999999999999,0.016132627390569174
97,16_32,12,62.50000000000001,0.02879437808171316
97,16_32,13,67.5,0.0
97,16_32,14,72.5,0.03403067788754196
97,16_32,15,77.5,0.0216271398076247
97,16_32,16,82.49999999999999,0.0
97,16_32,17,87.50000000000001,0.0
97,16_32,18,92.5,0.16159506286097677
97,16_32,19,97.5,0.0
97,16_32,20,102.5,0.03153038202320567
97,16_32,21,107.5,0.023853029807254216
97,16_32,22,112.5,0.0
97,16_32,23,117.5,0.016130344300115552
97,16_32,24,122.49999999999999,0.013715345757652627
97,16_32,25,127.5,0.011371023458264566
97,16_32,26,132.5,0.0
97,16_32,27,137.5,0.07036579594748604
97,16_32,28,142.5,0.004186270263882858
97,16_32,29,147.5,0.011554975262531155
97,16_32,30,152.5,0.018325318584414187
97,16_32,31,157.5,0.0
97,16_32,32,162.5,0.10787027210749711
97,16_32,33,167.5,0.14218382339582256
97,16_32,34,172.5,0.0
97,16_32,35,177.5,0.0
97,32_64,0,2.5,0.0394468656264235
97,32_64,1,7.499999999999999,0.0
97,32_64,2,12.499999999999998,0.0
97,32_64,3,17.5,0.0
97,32_64,4,22.5,0.0
97,32_64,5,27.5,0.014791812846024448
97,32_64,6,32.5,0.0
97,32_64,7,37.49999999999999,0.0
97,32_64,8,42.5,0.0
97,32_64,9,47.5,0.15836888716044092
97,32_64,10,52.5,0.0
97,32_64,11,57.49999999999999,0.0
97,32_64,12,62.50000000000001,0.04720701984306426
97,32_64,13,67.5,0.0
97,32_64,14,72.5,0.0
97,32_64,15,77.5,0.0
97,32_64,16,82.49999999999999,0.0
97,32_64,17,87.50000000000001,0.0
97,32_64,18,92.5,0.271891593807302
97,32_64,19,97.5,0.0
97,32_64,20,102.5,0.0
97,32_64,21,107.5,0.0
97,32_64,22,112.5,0.0
97,32_64,23,117.5,0.19131926211338238
97,32_64,24,122.49999999999999,0.0
97,32_64,25,127.5,0.0
97,32_64,26,132.5,0.0
97,32_64,27,137.5,0.18956529939963623
97,32_64,28,142.5,0.0
97,32_64,29,147.5,0.0
97,32_64,30,152.5,0.08740925920372629
97,32_64,31,157.5,0.0
97,32_64,32,162.5,0.0
97,32_64,33,167.5,0.0
97,32_64,34,172.5,0.0
97,32_64,35,177.5,0.0
