dataset_index,band,A2,theta_k_deg,theta_stripe_deg,angular_entropy
86,8_16,0.9120660712770626,0.005702035425752388,90.00570203542576,0.4067377590504231
86,16_32,0.9003823204719722,0.5390536157792544,90.53905361577925,0.3446888829170909
86,32_64,0.4145355188012398,-0.7590854746348069,89.2409145253652,0.4551525111977593
86,64_inf,0.7389453330218833,-90.0,0.0,0.10810265669344957
87,8_16,0.7122089151266764,0.04357001325245711,90.04357001325246,0.5539650514250845
87,16_32,0.6401898455263593,1.1140194666823524,91.11401946668235,0.5605935269754871
87,32_64,0.6063927894612064,-7.109080440637407,82.89091955936259,0.43033147270863636
87,64_inf,0.9705616028959029,-3.561561131493285e-15,90.0,0.021404877859038562
88,8_16,0.425287499276247,-6.838274159201422,83.16172584079858,0.7973987774142596
88,16_32,0.6900214911946735,2.823039156833474,92.82303915683347,0.47986751098838226
88,32_64,0.29240333769683047,64.68726672442169,154.6872667244217,0.5119840026063959
88,64_inf,0.6515963978634385,-90.0,0.0,0.12905932783756088
89,8_16,0.28680352607376725,-16.778641882994297,73.2213581170057,0.8634833418580595
89,16_32,0.21461363619605192,56.49405015197803,146.49405015197803,0.8062813506002635
89,32_64,0.30259903040438674,-16.071878627906298,73.9281213720937,0.5229198663115371
89,64_inf,0.5880541289577624,-4.7371974893636805e-15,90.0,0.1419197193831152
90,8_16,0.09265457792797467,77.65221742426766,167.65221742426766,0.926084219472512
90,16_32,0.39448963378344737,44.064261484937724,134.06426148493773,0.6792233865584988
90,32_64,0.36644368134112904,18.774069969736633,108.77406996973663,0.5017040646318597
90,64_inf,0.8153806716130814,-3.905537279197518e-15,90.0,0.08590696143010912
91,8_16,0.8154333503903629,-1.825488614750824,88.17451138524918,0.5633369629767183
91,16_32,0.32324551271204116,-2.6721707323477446,87.32782926765225,0.7465544567098952
91,32_64,0.13134269153226277,16.587853455461406,106.58785345546141,0.527187060862498
91,64_inf,0.40742578702549215,-90.0,0.0,0.16957786046164244
92,8_16,0.7296207570683865,-1.0010744209305233,88.99892557906948,0.6031074496829963
92,16_32,0.33961117959940945,-2.3114094598642634,87.68859054013573,0.6845217870878019
92,32_64,0.12900387904224425,89.7939181150929,179.79391811509288,0.4622217678253733
92,64_inf,0.114280009344322,-89.99999999999999,1.4210854715202004e-14,0.1916001963012112
93,8_16,0.30767038189466683,2.0049213929303025,92.0049213929303,0.8585060372267197
93,16_32,0.31062471317679324,20.92805912203278,110.92805912203278,0.7175923992657718
93,32_64,0.41893978836843887,48.36219091289693,138.36219091289692,0.47729829606085167
93,64_inf,0.6185826099228146,-4.589978552302569e-15,90.0,0.13596940824366605
94,8_16,0.5708752952649504,-3.4511197652593464,86.54888023474065,0.740128375309424
94,16_32,0.6873843885592926,-2.254035013449648,87.74596498655035,0.5249404728615662
94,32_64,0.40496861246830085,36.3200159798822,126.3200159798822,0.5247174952956103
94,64_inf,0.0735805637313328,-89.99999999999999,1.4210854715202004e-14,0.1926703038903127
95,8_16,0.6851653508238845,0.0960238050275849,90.09602380502758,0.6078810806162691
95,16_32,0.8463592590555761,0.27746263194762116,90.27746263194761,0.39595621716878726
95,32_64,0.3881336964742794,-1.8803125273830539,88.11968747261695,0.4720004756114454
95,64_inf,0.46393951042079756,-5.535224821628885e-15,90.0,0.16221201266306318
96,8_16,0.430670170129388,32.905102591747806,122.9051025917478,0.9067184909550192
96,16_32,0.14374635821445864,55.23568113355363,145.23568113355364,0.8515330220025094
96,32_64,0.3895121393789355,15.67553851224659,105.67553851224659,0.5154690517965758
96,64_inf,0.20423415441914544,-90.0,0.0,0.18756533300222292
97,8_16,0.23208865085067343,-18.768433674529646,71.23156632547035,0.8888519475472766
97,16_32,0.23945138594806517,-22.680965049659157,67.31903495034084,0.70459854883024
97,32_64,0.37496630391474406,-73.46729486166005,16.53270513833995,0.5091691155632567
97,64_inf,0.5243661687716038,-5.0995062743314244e-15,90.0,0.15307591485378844
98,8_16,0.19021732952760842,-1.8584256930623222,88.14157430693768,0.9073324626912156
98,16_32,0.34567127656895114,-42.146786999465775,47.853213000534225,0.7608998007980398
98,32_64,0.14540821092426903,-31.599928658754656,58.400071341245344,0.541093319708957
98,64_inf,0.16354021150869652,-1.2480452584100641e-14,89.99999999999999,0.18967786556507601
99,8_16,0.25220689338105334,1.1784768662889145,91.17847686628892,0.9045024910457266
99,16_32,0.3573652638188786,40.47251534415681,130.47251534415682,0.7878413689592874
99,32_64,0.4915435647031515,58.06625210443081,148.06625210443082,0.5066956626351458
99,64_inf,0.29690417952264153,-90.0,0.0,0.1809393517594978
100,8_16,0.5600531452960678,3.9073280885503294,93.90732808855033,0.7150063339622272
100,16_32,0.41531644984816274,-0.3317766424604566,89.66822335753955,0.6728686060722395
100,32_64,0.12765222447699545,21.777816945031194,111.77781694503119,0.493751210417073
100,64_inf,0.8883221099080415,-3.728885941100904e-15,90.0,0.06009771335918964
101,8_16,0.7920756738204892,0.144374632190949,90.14437463219095,0.3857970221425629
101,16_32,0.3102199687125031,30.8028372169213,120.8028372169213,0.7571978486794155
101,32_64,0.33541522985939565,62.75663606588632,152.7566360658863,0.522652732048019
101,64_inf,0.8100778675439244,-3.919620172680179e-15,90.0,0.08758655607050611
102,8_16,0.70320523119592,-0.2415787133715413,89.75842128662846,0.5104840027100116
102,16_32,0.30151029803451823,23.61708315566662,113.61708315566662,0.7478988655551171
102,32_64,0.2950313224114733,-17.738889108013435,72.26111089198656,0.4919600463609337
102,64_inf,0.6471842020864151,-90.0,0.0,0.13001261666317207
103,8_16,0.15500394077441895,-61.247692223633884,28.752307776366116,0.9257357587050014
103,16_32,0.19585318350359335,0.04275574789806376,90.04275574789807,0.7586093036268625
103,32_64,0.30502720411151285,29.167715049512186,119.16771504951218,0.5159932391362814
103,64_inf,0.28178554451068827,-90.0,0.0,0.18219599408907286
104,8_16,0.19193428994364872,2.0551836369383687,92.05518363693837,0.9087245723067096
104,16_32,0.17943586201586553,67.8419126073716,157.8419126073716,0.7959869604439211
104,32_64,0.5412347014262077,38.42718996657625,128.42718996657624,0.4702383315864121
104,64_inf,0.3992957320670517,-6.147355572627485e-15,90.0,0.17054810641140378
105,8_16,0.4403634078117716,0.981526426151589,90.98152642615159,0.7619079798783122
105,16_32,0.18152109014401688,-33.814729471750496,56.185270528249504,0.7618734038605478
105,32_64,0.09410628430582467,-26.138136254215304,63.861863745784696,0.5450883031911115
105,64_inf,0.36953702204230476,-90.0,0.0,0.17391360598951447
106,8_16,0.8072443162116613,-2.400071799814535,87.59992820018546,0.4868439053033775
106,16_32,0.1716486309265888,49.31194747358798,139.31194747358796,0.7829797821644293
106,32_64,0.3104576886676562,-89.88076171954883,0.11923828045117091,0.5417405816110765
106,64_inf,0.6064288143749149,-90.0,0.0,0.13838740573929495
107,8_16,0.8637865131666523,-0.5852137784541711,89.41478622154582,0.4484469185569993
107,16_32,0.7952931468867475,-1.8906580009397607,88.10934199906023,0.3435555604492247
107,32_64,0.2768251089558669,50.612593257866564,140.61259325786656,0.49892917044278184
107,64_inf,0.12346766779401433,-89.99999999999999,1.4210854715202004e-14,0.19129396973855456
108,8_16,0.9610941128799602,-0.5041633940571285,89.49583660594287,0.312207689268846
108,16_32,0.18730798630814544,32.28928984064181,122.2892898406418,0.762810205648504
108,32_64,0.5866149481450151,-65.05222328814254,24.947776711857458,0.4540847357014959
108,64_inf,0.5631825225297739,-90.0,0.0,0.14647238477016947
109,8_16,0.07587308745043053,82.05247314924627,172.05247314924628,0.9073015280411436
109,16_32,0.16404315719748164,-67.32491942833978,22.675080571660217,0.7183089694826342
109,32_64,0.15008547580299905,-34.639948284370284,55.360051715629716,0.39076679588985946
109,64_inf,0.1762305899277841,-1.1708052672565922e-14,89.99999999999999,0.1890703487415139
110,8_16,0.3440174614618534,0.6089237569073419,90.60892375690734,0.900793979222288
110,16_32,0.11114934242646371,20.44354349977031,110.44354349977031,0.7918314832818779
110,32_64,0.06741913868377168,34.27742025421805,124.27742025421804,0.5654702379907757
110,64_inf,0.45426042072313927,-90.0,0.0,0.1635521848578034
111,8_16,0.9454947908919061,0.4104201471130804,90.41042014711309,0.34907715255920657
111,16_32,0.6279638652919385,7.099903769606254,97.09990376960626,0.5782574769427332
111,32_64,0.1977485721017391,-4.297330384443652,85.70266961555635,0.5161629422333119
111,64_inf,0.2079528564274351,-1.0189634065983346e-14,89.99999999999999,0.18734835707759956
112,8_16,0.060677264811728915,54.64189918882646,144.64189918882647,0.9088146480561358
112,16_32,0.1987958731619453,-65.05847074080287,24.941529259197125,0.7292626788988179
112,32_64,0.4646127500683229,63.17389469637518,153.17389469637519,0.5081905784146782
112,64_inf,0.7302692231504547,-90.0,0.0,0.11037531953223291
113,8_16,0.4198255636379649,24.541437064051017,114.54143706405102,0.8744471613542028
113,16_32,0.5861187569903363,25.029573257012856,115.02957325701286,0.7117416620243694
113,32_64,0.4780317905913979,-50.16910622086292,39.83089377913708,0.3554496116082191
113,64_inf,0.3531903159666595,-6.720840467230499e-15,90.0,0.17564002136384751
114,8_16,0.26837760119724036,28.38210035458307,118.38210035458307,0.9098825997982685
114,16_32,0.12223660604260318,28.810440574447735,118.81044057444774,0.7979345059880609
114,32_64,0.630919616279396,75.35842022336313,165.3584202233631,0.4233958092124351
114,64_inf,0.8778276582515409,-90.0,0.0,0.06416758599290684
115,8_16,0.14410688829083995,-0.10863926220317223,89.89136073779683,0.9327098659589007
115,16_32,0.12492536367006338,-74.80975905981104,15.190240940188957,0.787198035221983
115,32_64,0.488547901272215,-24.186306629375288,65.81369337062472,0.4698511024045605
115,64_inf,0.5145664831517591,-90.0,0.0,0.1546500266581899
116,8_16,0.7959711165840396,1.5020852596041858,91.50208525960419,0.4733584478831724
116,16_32,0.18282514837301606,-6.827486517560665,83.17251348243934,0.7282691481735569
116,32_64,0.2740081672411515,17.152781575185543,107.15278157518554,0.4432965597352612
116,64_inf,0.01309021253608612,-89.99999999999987,1.2789769243681803e-13,0.19340249435919263
117,8_16,0.33293883195651425,13.83817963476036,103.83817963476037,0.9068637279091312
117,16_32,0.21088078716792955,-10.859694617593757,79.14030538240624,0.7076631620597793
117,32_64,0.3860839369631032,39.955423715312385,129.95542371531238,0.515426105812566
117,64_inf,0.9696765997488399,-90.0,0.0,0.021922104500923904
118,8_16,0.2843707169457869,47.49417621010509,137.49417621010508,0.926025809579353
118,16_32,0.28907733291565224,50.867734608606824,140.86773460860684,0.7974216636969179
118,32_64,0.2272364083174992,72.87442134678342,162.87442134678344,0.5483472144114424
118,64_inf,0.2940548364972504,-7.719654191225308e-15,89.99999999999999,0.18118151451890374
119,8_16,0.1211468007328951,-14.57350536307374,75.42649463692626,0.9238610924878947
119,16_32,0.3314389729659647,-32.82620320460004,57.17379679539996,0.8040408667099572
119,32_64,0.179005411382581,-40.77228353427333,49.22771646572667,0.5386452174163923
119,64_inf,0.554463828860956,-4.9179135925835215e-15,90.0,0.1480079173801132
120,8_16,0.8944943574816656,0.4650126561099737,90.46501265610998,0.36974509459853877
120,16_32,0.3217544101322449,2.1147563961819342,92.11475639618193,0.6755190064741028
120,32_64,0.14852268193695708,-77.13946469351235,12.860535306487648,0.3975554118630097
120,64_inf,0.18180801817359937,-90.0,0.0,0.18878868530370815
121,8_16,0.932989367843143,-0.0015343182654455885,89.99846568173456,0.3334802195926298
121,16_32,0.2791296225477068,-3.9022192001899314,86.09778079981007,0.6662750493760806
121,32_64,0.1241887777517065,63.28455242629723,153.28455242629724,0.3238887492500666
121,64_inf,0.3758361244567874,-90.0,0.0,0.17322535589308483
122,8_16,0.9095101543769741,0.37712352086699386,90.37712352086699,0.37994209734357376
122,16_32,0.7079190091694915,1.6902529586160289,91.69025295861603,0.5310500989655516
122,32_64,0.32302802225347005,-61.72053720327933,28.279462796720672,0.39820311658017843
122,64_inf,0.7255147801542864,-90.0,0.0,0.11160155124242334
123,8_16,0.598121902041344,1.5284309782663257,91.52843097826633,0.6528115836379963
123,16_32,0.5057381760648286,-3.8403262246064775,86.15967377539353,0.7030448808856878
123,32_64,0.15322986002519937,-61.36167847115198,28.638321528848017,0.45095415590454174
123,64_inf,0.34687768942361685,-90.0,0.0,0.17628384776111752
124,8_16,0.36214502613902083,-24.97240416194507,65.02759583805494,0.9147947212843129
124,16_32,0.4486303433839361,-4.452842860206374,85.54715713979363,0.6491124256299075
124,32_64,0.26711132872919,-26.761316015090255,63.23868398490974,0.43582344810768964
124,64_inf,0.4014480922185467,-6.1238015889800844e-15,90.0,0.17029338509002104
125,8_16,0.1741597188091665,15.034368643722624,105.03436864372263,0.8810738699272205
125,16_32,0.2854852822518269,-21.174780176310204,68.82521982368979,0.7529816146824879
125,32_64,0.20702915260528745,32.780218714265956,122.78021871426596,0.4571786635032477
125,64_inf,0.9566611864128167,-90.0,0.0,0.029152046386076
126,8_16,0.29045529719231267,-20.154037990508044,69.84596200949196,0.89885340511558
126,16_32,0.33082384864372316,11.900758511942001,101.900758511942,0.7208151587946637
126,32_64,0.3638028358468094,34.84420457782461,124.84420457782461,0.424226869167441
126,64_inf,0.011204532836122211,-89.99999999999984,1.5631940186722204e-13,0.19340888673161397
127,8_16,0.11969265046469081,31.61809800889831,121.61809800889831,0.9374152204160614
127,16_32,0.11126798335886093,36.76098325605671,126.7609832560567,0.7990701954308441
127,32_64,0.11604343111941814,22.90164768358989,112.90164768358989,0.4128826085229382
127,64_inf,0.3702318993267382,-90.0,0.0,0.17383831313024206
128,8_16,0.20582244482137993,0.5031647222073441,90.50316472220734,0.9260806406075238
128,16_32,0.37226975023564796,89.03593836596572,179.0359383659657,0.6569285510073395
128,32_64,0.21374276160398892,-58.5466966337626,31.4533033662374,0.3477641936711765
128,64_inf,0.633369431172147,-90.0,0.0,0.13293736188178001
129,8_16,0.04509104647867227,25.997956166581623,115.99795616658162,0.9378196524209698
129,16_32,0.11967728255170741,23.161124970117417,113.16112497011741,0.7408114517736816
129,32_64,0.08788362016170993,65.99510133659797,155.99510133659797,0.37489156767329823
129,64_inf,0.8106718448063606,-90.0,0.0,0.0873995673134424
130,8_16,0.44191644857892515,5.496928665472176,95.49692866547218,0.7711020866117768
130,16_32,0.6874006390333134,2.0466037914573505,92.04660379145736,0.5038450492863589
130,32_64,0.2983147088821593,79.77998361820465,169.77998361820465,0.4445665723212149
130,64_inf,0.4930613205648946,-90.0,0.0,0.1579772885053881
131,8_16,0.8248125964364159,0.7250358566651134,90.72503585666512,0.468238154953834
131,16_32,0.7529280307464782,-2.377922948235374,87.62207705176462,0.4063835368167212
131,32_64,0.29249596993402455,4.530824640427652,94.53082464042765,0.4992469893709899
131,64_inf,0.7942473578698458,-90.0,0.0,0.09246702087121063
132,8_16,0.4032794241209796,2.058778690937126,92.05877869093713,0.7889791128491267
132,16_32,0.470538489247813,5.396936471561444,95.39693647156145,0.6111475513264665
132,32_64,0.4478642662756823,-63.46939228655336,26.530607713446642,0.47693371683423225
132,64_inf,0.2472494142992704,-90.0,0.0,0.1848076572984793
133,8_16,0.323810825162417,5.22287366651949,95.22287366651949,0.8357213668498005
133,16_32,0.45601994378805505,8.080353756894674,98.08035375689468,0.6249642879060209
133,32_64,0.27191903274082646,25.502645550061857,115.50264555006186,0.5126240615647508
133,64_inf,0.009743945701510085,-1.817815890498307e-13,89.99999999999982,0.19341315602713235
134,8_16,0.12028405716947145,-29.17480743571011,60.82519256428989,0.9256549829438805
134,16_32,0.30681606095652486,4.2506439123755495,94.25064391237555,0.7392201237894446
134,32_64,0.6524616014570388,-45.40550132391459,44.59449867608541,0.40619231600051586
134,64_inf,0.34466980104278033,-90.0,0.0,0.17650604374082107
135,8_16,0.116131356087825,21.40947032757984,111.40947032757984,0.9047735241381343
135,16_32,0.5321485328574609,64.84555582163655,154.84555582163654,0.6669276907427396
135,32_64,0.5857498120961574,67.5523575735845,157.55235757358452,0.4698254195083049
135,64_inf,0.31801332412728506,-7.270227098484102e-15,89.99999999999999,0.17906760552183937
136,8_16,0.01373974272334269,-43.32466025062528,46.67533974937472,0.9344217850902281
136,16_32,0.1266948000558449,33.173828320904335,123.17382832090433,0.7916855322735231
136,32_64,0.10238851993651,-88.38238753644474,1.6176124635552611,0.3763165456610626
136,64_inf,0.40396041242161684,-90.0,0.0,0.16999411472683368
137,8_16,0.011175456962090206,-79.22619327797096,10.773806722029036,0.930128723180822
137,16_32,0.42338784146142844,86.77961562369036,176.77961562369035,0.6255796703615506
137,32_64,0.23820103477042748,64.68803340653582,154.68803340653582,0.3517203425752341
137,64_inf,0.4482798430371455,-90.0,0.0,0.16436377038665903
138,8_16,0.14241168656152617,54.15341379152652,144.15341379152653,0.9291252861861126
138,16_32,0.14088339388831755,-56.97997377204719,33.02002622795281,0.7975655460685245
138,32_64,0.63081853240642,-65.93377306498971,24.06622693501029,0.4512008762246363
138,64_inf,0.9757699224721804,-90.0,0.0,0.018280564105321223
139,8_16,0.05817531766293685,-86.04760708583665,3.9523929141633545,0.9307292946197185
139,16_32,0.35123960416188255,65.60768403175655,155.60768403175655,0.763764204813815
139,32_64,0.33372101596261017,65.34158627571199,155.341586275712,0.5119285424386533
139,64_inf,0.7876207588148186,-90.0,0.0,0.09445294133284972
140,8_16,0.21614095991964097,-70.20002871166957,19.799971288330426,0.9186711438978737
140,16_32,0.28249264484730724,36.91550951600071,126.91550951600071,0.7994929084151247
140,32_64,0.09462803516720433,-40.754027033393555,49.245972966606445,0.5445395623362631
140,64_inf,0.7221574335652285,-4.183256141940215e-15,90.0,0.11245941920509032
141,8_16,0.3554970461969606,-10.680429260579192,79.31957073942081,0.8244759686032876
141,16_32,0.08956195607135325,-13.686951620330671,76.31304837966933,0.7960822163770119
141,32_64,0.2542711143056045,-52.97064626014753,37.02935373985247,0.5395430073597798
141,64_inf,0.6470927033905853,-90.0,0.0,0.1300322864046098
142,8_16,0.5504001774406915,-0.6026503208598821,89.39734967914012,0.7039581650501197
142,16_32,0.18130704376361179,-60.58639036829204,29.413609631707963,0.7480275697795803
142,32_64,0.396139098150482,-54.046732218378956,35.953267781621044,0.512132655983954
142,64_inf,0.6323192555521145,-90.0,0.0,0.13315602543087454
143,8_16,0.4887500345928944,2.4901486685551415,92.49014866855514,0.8428423390558621
143,16_32,0.5918959273470865,7.267410789628343,97.26741078962834,0.7081249613498434
143,32_64,0.5563429326684709,-46.20895027263895,43.79104972736105,0.45262132333509375
143,64_inf,0.6618825306370164,-90.0,0.0,0.12680010367205494
144,8_16,0.2757511201425458,86.37578034842738,176.37578034842738,0.9229279357306307
144,16_32,0.12075681079918663,37.4519369991004,127.4519369991004,0.8131689421250866
144,32_64,0.587283743723291,47.32509160838377,137.3250916083838,0.4070382832138984
144,64_inf,0.4113751562064766,-90.0,0.0,0.16909856978767857
145,8_16,0.13844719864982868,-4.386019797763136,85.61398020223686,0.9227834712974761
145,16_32,0.22233915656088468,-45.97577473456245,44.02422526543755,0.7585455669803554
145,32_64,0.10652507090252877,44.24876196045951,134.24876196045952,0.5210741024010509
145,64_inf,0.8900321159776486,-90.0,0.0,0.059421069610469335
146,8_16,0.14496421193476328,36.49256441411015,126.49256441411015,0.9231359438631118
146,16_32,0.19909572811781173,-34.495528812885325,55.504471187114675,0.7969298298945162
146,32_64,0.21143326343119176,73.82336037500119,163.8233603750012,0.44729899305857956
146,64_inf,0.5623767696935114,-90.0,0.0,0.1466155897059757
147,8_16,0.2034555409043313,-1.1833484404244208,88.81665155957558,0.9269865002523372
147,16_32,0.2178029928217016,63.84701770310558,153.84701770310556,0.7767608774088014
147,32_64,0.2600799086433104,-78.61919985391009,11.38080014608991,0.44229584015780976
147,64_inf,0.08047179505492821,-2.355283763084856e-14,89.99999999999997,0.19252188529131273
148,8_16,0.8280700095585045,0.8900957599635846,90.89009575996359,0.4855636245332228
148,16_32,0.5049511416087866,86.3421292678825,176.3421292678825,0.6316129902951039
148,32_64,0.07970043301990987,-89.08713489257794,0.9128651074220642,0.4095676784994613
148,64_inf,0.5044627408261364,-90.0,0.0,0.15623481818698215
149,8_16,0.10940474708525265,74.09742582746436,164.09742582746435,0.8920301113985419
149,16_32,0.26582601215511237,-86.22431223904854,3.775687760951456,0.7319999175456529
149,32_64,0.11094321803133715,41.66463292899366,131.66463292899365,0.5047795005925195
149,64_inf,0.06142256014282715,-89.99999999999997,2.842170943040401e-14,0.19289967182147683
150,8_16,0.2602332049451156,-3.641271281089052,86.35872871891095,0.8955164962962591
150,16_32,0.42885677144979534,65.13666569142651,155.13666569142651,0.6813206369999567
150,32_64,0.4431040025163712,79.8227201701501,169.8227201701501,0.46227540487302926
150,64_inf,0.772286768710873,-90.0,0.0,0.09892603600897414
151,8_16,0.09254002538634103,-64.11139292983985,25.88860707016015,0.9379010426946843
151,16_32,0.13010414038122234,28.11105396591036,118.11105396591036,0.8284154943182575
151,32_64,0.0748943377139798,-76.945444715142,13.054555284857997,0.5711552027421937
151,64_inf,0.1885456533117645,-90.0,0.0,0.18843645591547742
152,8_16,0.19165938519680165,-16.310506968151262,73.68949303184874,0.8968868497699488
152,16_32,0.5056102723703754,-6.8790748930838,83.1209251069162,0.5784334382304275
152,32_64,0.3199204028893888,3.3054141650718125,93.30541416507181,0.4352073963886397
152,64_inf,0.9134069308182264,-3.6746546775505985e-15,90.0,0.04975076023412671
153,8_16,0.4093289965880195,16.372464593992685,106.37246459399269,0.8461600288419651
153,16_32,0.24086995369754857,7.272456611374658,97.27245661137465,0.7188235927742531
153,32_64,0.19491300518978932,11.979453133593571,101.97945313359357,0.5066607486979595
153,64_inf,0.9344347167693549,-3.63143776150884e-15,90.0,0.040263683700652274
154,8_16,0.7523513143574082,5.4451791562394485,95.44517915623945,0.670712883086662
154,16_32,0.7761942105192895,4.648636861098028,94.64863686109803,0.48845481119853323
154,32_64,0.06546435728768973,43.00080676917801,133.000806769178,0.23081213434756398
154,64_inf,0.6176381506456723,-4.594314908103784e-15,90.0,0.13615968052406488
155,8_16,0.3496725676947528,-33.56277767880937,56.43722232119063,0.9125242508369931
155,16_32,0.18956764378854282,-12.43944352410716,77.56055647589284,0.7376657601077571
155,32_64,0.08263589183748096,69.05360651341203,159.05360651341203,0.44383394162435885
155,64_inf,0.6063763143623134,-4.647062952065379e-15,90.0,0.13839770808072385
156,8_16,0.5005700460312731,2.9313247536511335,92.93132475365114,0.6888607676843875
156,16_32,0.4076992402178679,-7.707024896660359,82.29297510333964,0.6099252812133722
156,32_64,0.361182088558646,57.52519166583547,147.52519166583548,0.46750560402801333
156,64_inf,0.35393917047598744,-90.0,0.0,0.1755628037717994
157,8_16,0.8479548796209171,0.5752502427499783,90.57525024274997,0.46992649564245564
157,16_32,0.862304336025616,0.4084994627617072,90.40849946276171,0.2971125021484445
157,32_64,0.2651539881726563,44.445181261864576,134.44518126186458,0.4269133443849601
157,64_inf,0.49112001218199813,-5.3259668691893995e-15,90.0,0.15826918236502907
158,8_16,0.8997282243113676,0.7404837744245972,90.7404837744246,0.443095790045536
158,16_32,0.9190227978817688,-0.4009471218367123,89.59905287816329,0.20258182102607142
158,32_64,0.24343189140843238,-67.7251381221848,22.274861877815198,0.5438543511692774
158,64_inf,0.5868505692909716,-90.0,0.0,0.14214601063412216
159,8_16,0.906662852903617,0.12620844691574704,90.12620844691574,0.3175805320209709
159,16_32,0.7079699845522578,2.1707874938816265,92.17078749388163,0.4287573709423013
159,32_64,0.26988472058494,31.32474146183737,121.32474146183736,0.4580293469921546
159,64_inf,0.3407008382257547,-90.0,0.0,0.17690158954980495
160,8_16,0.7199290861368496,-1.115609809026592,88.8843901909734,0.529106012565758
160,16_32,0.2024351651765064,2.2310855703123513,92.23108557031235,0.8044420682711433
160,32_64,0.15369324535784523,-2.8679377330857707,87.13206226691423,0.5454167321804758
160,64_inf,0.0071337313831682635,-89.99999999999976,2.4158453015843406e-13,0.19341930297737406
161,8_16,0.8205349159920327,0.05242817484443979,90.05242817484444,0.43324994224319485
161,16_32,0.6353777736024186,-0.5946191023413702,89.40538089765863,0.5246343818674557
161,32_64,0.22423521708146815,-29.87342921737477,60.12657078262523,0.500127927482501
161,64_inf,0.8782196201144051,-90.0,0.0,0.06401805672797686
162,8_16,0.41180820868741674,9.004483002347497,99.0044830023475,0.7431830317351423
162,16_32,0.3241297964123386,31.66864210213633,121.66864210213633,0.7350121965067293
162,32_64,0.622241034421893,51.72714768514247,141.72714768514248,0.3912164627933542
162,64_inf,0.1447841350073117,-89.99999999999999,1.4210854715202004e-14,0.19049125738984926
163,8_16,0.7829337262209217,1.3511145174467014,91.3511145174467,0.5337060876810991
163,16_32,0.7418941205171988,-0.03394760951347427,89.96605239048652,0.40909789946939096
163,32_64,0.4206904856867597,16.10132317258283,106.10132317258282,0.4516179558226749
163,64_inf,0.042918085351905076,-89.99999999999996,4.263256414560601e-14,0.19316932001178996
164,8_16,0.9582380550196586,-0.09826100483159012,89.90173899516842,0.2978953473076548
164,16_32,0.7689221634365894,-0.1993998695408183,89.80060013045919,0.4360876796257776
164,32_64,0.30547247751917905,-40.56714259556516,49.43285740443484,0.4434056215896026
164,64_inf,0.19332389314511467,-90.0,0.0,0.18817870097762565
165,8_16,0.9755310556113246,0.02799332835042756,90.02799332835043,0.2891071456764625
165,16_32,0.8553957618475065,0.23343551846776908,90.23343551846777,0.39261926242357603
165,32_64,0.44891018191752624,-53.85479026364671,36.14520973635329,0.4203343430138518
165,64_inf,0.43582855380306407,-90.0,0.0,0.16601347448298018
166,8_16,0.839874019631054,1.8349880481013798,91.83498804810138,0.5735781124762749
166,16_32,0.21700672530880222,20.24510961831563,110.24510961831564,0.8174722980162139
166,32_64,0.08581118107632016,20.546133667121325,110.54613366712132,0.5759022633152291
166,64_inf,0.006856265458366255,-2.5760444089533763e-13,89.99999999999974,0.1934198445973315
167,8_16,0.9097755639079348,-0.7660723542175247,89.23392764578247,0.3864674284362529
167,16_32,0.5961758124864628,-32.55330885749903,57.44669114250097,0.6127549649478161
167,32_64,0.3253819474452292,53.0217236666894,143.0217236666894,0.4543392746563682
167,64_inf,0.7738604638295068,-4.020964951892826e-15,90.0,0.09847462566631172
168,8_16,0.09941567754431893,79.59141438696466,169.59141438696466,0.9489140989270426
168,16_32,0.37014782330941454,-2.9177526525313198,87.08224734746868,0.7086339277461704
168,32_64,0.5130801986158235,5.404516314764923,95.40451631476492,0.4458553714058771
168,64_inf,0.5475138607775865,-4.958073061889418e-15,90.0,0.14920998241865935
169,8_16,0.09758766519626902,-16.1805348548057,73.8194651451943,0.9460381156279748
169,16_32,0.2158421362786642,-30.917351034018992,59.08264896598101,0.777285325473072
169,32_64,0.49013817381524166,79.59005526268832,169.59005526268834,0.46560581455311667
169,64_inf,0.8332654459507081,-90.0,0.0,0.08006581627168417
170,8_16,0.17428536270659564,18.021666128250086,108.02166612825009,0.9237814123548177
170,16_32,0.4096153454295704,-86.32461178678406,3.675388213215939,0.7461534415424997
170,32_64,0.16963504100125854,32.14516103381717,122.14516103381717,0.5221740668058035
170,64_inf,0.4555163382202086,-5.605141993623711e-15,90.0,0.16338015747633622
171,8_16,0.15994745588428036,12.34310866990365,102.34310866990364,0.9189652508805556
171,16_32,0.284121220188244,17.161075645529504,107.16107564552951,0.7512425291209313
171,32_64,0.30457355040033063,77.55326818901679,167.5532681890168,0.5110429432476584
171,64_inf,0.28662698133111986,-90.0,0.0,0.181801152328104
172,8_16,0.8921688865244534,0.07658363764490084,90.0765836376449,0.3591420375657302
172,16_32,0.22832412324157644,-26.952085457871735,63.04791454212827,0.7183835075359356
172,32_64,0.2737770972711487,84.52322973440545,174.52322973440545,0.49658787375060304
172,64_inf,0.36560801219689815,-90.0,0.0,0.1743363975936684
173,8_16,0.9661076702374072,0.010758541505589806,90.0107585415056,0.29722642561076185
173,16_32,0.15468424732476224,-51.93104835069048,38.06895164930952,0.7501636014587365
