registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,bootstrap_u_mad_um,bootstrap_v_mad_um,bootstrap_u_ci_span_um,bootstrap_v_ci_span_um,bootstrap_u_q025_um,bootstrap_u_q975_um,bootstrap_v_q025_um,bootstrap_v_q975_um,bootstrap_replicates,u_multimodal,v_multimodal,center_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,qa_v4_vs_v2_center_shift_um,qa_v3_status,qa_v4_vs_v3_center_shift_um,paired_center_separation_um,slot_assignment_conflict
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,34,34,single,-0.7000000000025182,identity,-8.470658158422767,-0.10744920894687526,-3.0,3.5,55.3736823463028,90.44651865692428,382.00733827122843,64.30316713306819,592.1307064075237,145.82020100322708,446.31050540429663,0.25,0.25,0.75,0.8062499999999986,-3.5,-2.75,3.0,3.8062499999999986,192,False,False,False,fixed-domain_component,PASS,,REVIEW,288.3244735998517,16.070191656285957,4.0,6.066742314706818,PASS,1.848775336916348,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,35,35,single,-0.7000000000025182,identity,-3.587368825406068,15.187757359916013,-13.75,10.5,0.36639909024033174,11.349370073040966,16.881064062544745,0.0,28.596833225826042,11.715769163281298,16.881064062544745,0.0,0.75,1.0562499999999986,7.75,-14.75,-13.693750000000001,5.75,13.5,192,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,REVIEW,45.27235581001197,4.5562127938188395,3.605551275463989,4.940588073043986,STOP,0.9283729279662382,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,36,36,single,-0.7000000000025182,identity,-12.12908849606093,1.728901129090025,-1.25,3.75,19.455769691029495,51.90474235284759,335.99697509226513,65.20494778540736,472.56243492154954,71.3605120438771,401.2019228776725,0.5,0.25,2.75,0.75,-3.5,-0.75,3.5,4.25,192,False,False,False,fixed-domain_component,PASS,,PASS,271.43040361907333,17.833858803408468,2.23606797749979,1.8112181393123843,PASS,1.758454389944702,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,37,37,single,-0.7000000000025182,identity,-19.50168845708186,14.931346241108665,-5.625,2.75,0.06480877877998345,38.06235992583084,202.09018183293128,38.819152302369815,279.0365028399119,38.127168704610824,240.9093341353011,0.125,0.25,0.75,1.55625,-6.0,-5.25,2.19375,3.75,192,False,False,False,fixed-domain_component,PASS,,PASS,175.67808580985673,12.41998908100759,0.0,2.2454797373033797,PASS,3.2167825564169394,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,38,38,single,-0.7000000000025182,identity,-32.96459592822704,16.79031868028955,-4.25,4.25,5.692735502010363,68.28600646535305,304.50875145442274,41.20611970233368,419.69361312411985,73.97874196736342,345.71487115675643,0.0,0.25,1.0,1.0,-4.75,-3.75,3.75,4.75,192,False,False,False,fixed-domain_component,PASS,,PASS,194.04384966989022,16.44957539211609,1.118033988749895,2.20669709260472,REVIEW,4.996569866723504,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,39,39,single,-0.7000000000025182,identity,-6.922569851079646,9.13743424440509,-6.75,0.25,1.6737900325533286,18.988440789521793,11.318496781634183,18.41691415282492,50.39764175653423,20.66223082207512,29.735410934459104,0.25,0.25,1.25,1.80625,-7.25,-6.0,-1.05625,0.75,192,False,False,False,fixed-domain_component,PASS,,REVIEW,26.177714208553855,4.428965235747239,4.242640687119285,11.147953533408357,REVIEW,0.2773286661944412,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,40,40,single,-0.7000000000025182,identity,3.533371818343045,12.519439683488711,-7.25,4.5,24.928413757963053,74.32393353629797,200.50396779113683,34.191458650837205,333.94777373623504,99.25234729426103,234.69542644197404,0.5,0.25,2.0562499999999986,2.0,-8.5,-6.443750000000001,3.75,5.75,192,False,False,False,fixed-domain_component,PASS,,PASS,216.57223122671758,16.07903078993061,2.0,0.6628455699368564,PASS,2.1431047562865078,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,41,41,single,-0.7000000000025182,identity,12.03829020600607,4.771634433113781,-7.25,5.25,20.250216346113923,35.7096043588929,215.17533009835037,40.901985385827466,312.0371361891847,55.95982070500683,256.07731548417786,0.75,0.25,3.75,0.75,-8.5,-4.75,5.0,5.75,192,False,False,False,fixed-domain_component,PASS,,REVIEW,235.74868807373213,16.831900137946448,4.0,2.882255173848713,STOP,12.50480556283161,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,42,42,single,-0.7000000000025182,identity,-13.957442549073807,12.276761181420781,-6.25,2.5,0.0,39.6457016512401,335.82689712359286,63.39416698808851,438.86676576292143,39.6457016512401,399.22106411168136,0.0,0.0,0.5,1.5,-6.5,-6.0,2.25,3.75,192,False,False,False,fixed-domain_component,PASS,,PASS,209.22244060831264,11.23899532938362,2.23606797749979,14.942735626080086,REVIEW,9.336617099137461,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,43,43,single,-0.7000000000025182,identity,-7.771952123791755,17.64008445257202,-0.75,4.75,9.970226960033154,36.34626520764401,383.46025502337193,66.16037905193471,495.93712624298377,46.31649216767716,449.6206340753066,0.25,0.25,0.75,1.0,-1.25,-0.5,4.5,5.5,192,False,False,False,fixed-domain_component,PASS,,REVIEW,229.82525075802502,17.70544459582417,4.123105625617661,1.9541092118819094,PASS,2.1183249346561275,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,44,44,single,-0.7000000000025182,identity,-18.104880451905174,-5.719650737299622,-19.25,2.75,2.232231976328492,28.86324473897687,151.54648442950622,21.29454680343377,203.93650794824535,31.095476715305363,172.84103123294,0.25,0.0,1.0,0.25,-19.5,-18.5,2.5,2.75,192,False,False,False,fixed-domain_component,PASS,,PASS,241.3911115154149,13.101968969093047,1.0,5.312829618590202,STOP,10.863546295687943,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,45,45,single,-0.7000000000025182,identity,-5.3352570195157,17.808733337335315,-13.25,3.25,5.098739387657639,50.868494695033824,136.7330960159511,24.065058419003506,216.76538851764604,55.96723408269146,160.7981544349546,0.25,0.25,1.0562500000000004,2.0,-13.80625,-12.75,2.5,4.5,192,False,False,False,fixed-domain_component,PASS,,PASS,194.21729682340816,13.91274315428083,1.0,0.8914250709956234,PASS,2.901507359104781,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,46,46,single,-0.7000000000025182,identity,-13.955092507698382,-5.850954600381787,-6.0,2.0,4.839700256463283,49.17828361299573,215.28289176154632,43.95868919157575,313.25956482258107,54.01798386945901,259.2415809531221,0.25,0.0,1.3062499999999986,0.5,-6.5,-5.193750000000001,2.0,2.5,192,False,False,False,fixed-domain_component,PASS,,PASS,258.767140574805,15.069093314971118,2.0,1.8241794222898013,REVIEW,4.837904456777463,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,47,47,single,-0.7000000000025182,identity,-14.232544866193683,21.810935319968152,-11.0,3.75,0.19212010388998718,41.76606879947023,215.72239631612075,48.25734692208051,305.9379321415615,41.95818890336022,263.97974323820125,0.0,0.0,0.5,2.30625,-11.25,-10.75,2.69375,5.0,192,False,False,False,fixed-domain_component,PASS,,REVIEW,227.7069512866167,12.900581500736926,3.3541019662496847,2.780389377635837,PASS,2.4214008383900394,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,48,48,single,-0.7000000000025182,identity,-6.851703034234342,14.9588770959545,-6.25,3.0,0.0,50.173038999406444,228.00314550105693,49.12273909197721,327.2989235924406,50.173038999406444,277.12588459303413,0.0,0.0,0.8062500000000004,1.5,-6.55625,-5.75,2.75,4.25,192,False,False,False,fixed-domain_component,PASS,,REVIEW,259.1626981832036,11.030861267615043,3.640054944640259,9.689068033106842,PASS,3.2600224205749395,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,49,49,single,-0.7000000000025182,identity,16.904057418060653,-3.509450464061776,-0.75,-2.75,5.162575849994014,5.619919252272668,188.93001279611437,31.216313843421915,230.92882174180298,10.782495102266683,220.14632663953628,0.75,0.0,3.25,0.5562499999999986,-2.0,1.25,-3.0,-2.4437500000000014,192,False,False,False,fixed-domain_component,PASS,,REVIEW,13.310799370378707,6.031907541391872,4.031128874149275,8.523354197322174,PASS,2.399974477256956,,
