registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,bootstrap_u_mad_um,bootstrap_v_mad_um,bootstrap_u_ci_span_um,bootstrap_v_ci_span_um,bootstrap_u_q025_um,bootstrap_u_q975_um,bootstrap_v_q025_um,bootstrap_v_q975_um,bootstrap_replicates,u_multimodal,v_multimodal,center_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,qa_v3_status,qa_v4_status,qa_v5_vs_v2_center_shift_um,qa_v5_vs_v3_center_shift_um,qa_v5_vs_v4_center_shift_um,paired_center_separation_um,slot_assignment_conflict
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,81,81,single,-0.7000000000025182,identity,-17.760822104636006,16.78859773712723,-2.25,4.0,147.974084342207,210.92682522861676,285.39959139247645,76.32506689404975,720.62556785735,358.9009095708237,361.7246582865262,0.1717799254206798,0.25,0.5,2.5,2.25,-2.75,-0.25,3.25,5.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,262.63748966700837,17.948499047008497,3.2015621187164243,PASS,PASS,3.0013446028121136,1.617592475561181,1.06066017177982,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,82,82,single,-0.7000000000025182,identity,-17.76958200086118,11.469120089305079,-2.25,0.75,76.12346171676536,178.51000453131678,206.42723142533964,78.72861411202386,539.7893117854456,254.63346624808213,285.1558455373635,0.18737051478903843,0.5,0.75,1.75,2.3125,-2.75,-1.0,0.0,2.3125,256,False,False,False,fixed-domain_component,PASS,,REVIEW,177.22890538487255,15.514532674846201,3.905124837953327,PASS,PASS,2.7331843555985396,1.8947443912751933,0.7071067811865471,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,83,83,single,-0.7000000000025182,identity,-4.228743561909031,15.369152200391017,-0.5,1.75,134.4483666078591,192.3651385341763,254.23464562523444,74.79413273714488,655.8422835044147,326.8135051420354,329.0287783623793,0.17500692408019625,0.25,0.25,1.25,1.5,-1.0,0.25,1.25,2.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,221.64982118378745,16.011078290474863,4.272001872658765,PASS,PASS,4.245251510735159,1.953030288167064,0.5590169943749486,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,84,84,single,-0.7000000000025182,identity,-41.81407564557604,10.350233064251329,-0.75,3.0,105.43278123523966,153.3852845336345,199.00259520149925,54.79455307860682,512.6152140489802,258.81806576887413,253.79714828010606,0.2271046264004286,0.5,0.25,2.0,2.0,-1.75,0.25,2.5,4.5,256,False,False,False,fixed-domain_component,PASS,,PASS,183.92473553948017,16.875783550317845,2.5,PASS,PASS,3.5138610937306294,2.100355091251602,0.5590169943749544,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,85,85,single,-0.7000000000025182,identity,3.433510587146384,7.486601114462041,-2.125,2.75,51.212504543832395,106.64270766427585,120.150642705705,43.882079698510864,321.8879346123241,157.85521220810824,164.03272240421586,0.17221669330167463,1.125,1.0,3.25,4.0,-3.5,-0.25,0.0,4.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,102.10258795983663,7.9106536416750135,4.123105625617661,REVIEW,PASS,5.336997413347454,7.754486261737954,1.1792476415070747,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,86,86,single,-0.7000000000025182,identity,8.182676180337252,13.98008806656054,-0.5,0.75,8.347085995962892,33.82006957113853,27.537539385872172,24.922588540323346,94.62728349329694,42.167155567101425,52.46012792619552,0.1677622155911993,0.5,0.75,3.25,4.0,-2.25,1.0,-1.25,2.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,27.06223556967186,4.24550360292902,3.8078865529319543,STOP,PASS,4.989761565895592,0.6862684689083143,1.2747548783981963,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,87,87,single,-0.7000000000025182,identity,-17.528185804817134,-0.5209165668700049,-5.25,3.5,2.5774544852981283,137.66855195185033,179.2524830521383,66.3807004860574,385.87918997534416,140.24600643714845,245.6331835381957,0.20289862447312043,1.75,0.25,6.75,3.0,-7.5,-0.75,1.0,4.0,256,True,False,False,fixed-domain_component,STOP,bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,168.71722455028134,12.377274488536692,1.0,REVIEW,PASS,0.6006203733477038,3.52281861564537,0.35355339059327295,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,88,88,single,-0.7000000000025182,identity,-9.73841767069185,10.673385826412296,-2.25,1.0,33.02787702217041,106.08908735505722,98.82948206454456,39.29829915752747,277.2447455992997,139.11696437722762,138.12778122207203,0.1693180113480482,0.5,1.0,3.90625,5.0,-3.90625,0.0,-2.0,3.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,95.13593234024917,7.710865259027885,5.656854249492381,REVIEW,PASS,4.502135457581472,1.5170922893391012,1.7677669529663702,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,89,89,single,-0.7000000000025182,identity,-31.73100326154852,1.913633515279403,-0.75,2.75,103.70242686015939,149.03323619677258,193.059698036118,64.07792217690358,509.87328326995356,252.73566305693197,257.1376202130216,0.19693031776611264,0.5,0.25,2.0,1.90625,-1.75,0.25,1.0,2.90625,256,False,False,False,fixed-domain_component,PASS,,PASS,179.9981998674423,15.207038217578088,1.4142135623730951,PASS,PASS,1.3060879744682559,1.3737584667788447,0.9013878188659958,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,90,90,single,-0.7000000000025182,identity,-21.383715657321588,-11.094200917411232,-3.25,2.75,44.41116182529224,160.52152776690053,217.58486053931534,60.40915139088152,482.92670152238964,204.9326895921928,277.99401193019685,0.19064199236657353,1.5,0.5,4.5,1.75,-4.75,-0.25,1.75,3.5,256,False,False,False,fixed-domain_component,PASS,,PASS,199.98100523218184,16.209285705867607,0.0,PASS,PASS,1.8890520971053175,3.4639360505992625,1.030776406404417,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,91,91,single,-0.7000000000025182,identity,-26.53705233202786,-5.149401046262799,-8.25,4.0,36.67021826157175,167.88075233125744,232.46691122997174,58.19543797588561,495.21331979868654,204.55097059282917,290.66234920585737,0.1998310031172962,0.75,0.75,3.5,2.25,-10.0,-6.5,3.25,5.5,256,False,False,False,fixed-domain_component,PASS,,PASS,228.80049516086262,15.945160353119471,1.5,REVIEW,PASS,2.906957794209228,11.617720395986805,1.9039432764659763,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,92,92,single,-0.7000000000025182,identity,-11.753785861546364,10.90328789057402,-5.5,3.75,16.216787754436407,109.80605795437705,101.51582055985313,34.50029398017986,262.0389602488465,126.02284570881346,136.016114540033,0.23158209453197517,0.75,1.0,5.75,4.65625,-6.5,-0.75,1.09375,5.75,256,False,False,False,fixed-domain_component,PASS,,PASS,108.3725258436478,9.70526476464633,2.23606797749979,REVIEW,PASS,2.0697455816142867,8.707781092017616,1.6441183047457375,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,93,93,single,-0.7000000000025182,identity,-29.440139504763888,13.16567869515894,-0.75,2.0,90.31987326629397,185.9870096426219,213.1018645608729,70.76091926150286,560.1696667312917,276.3068829089159,283.8627838223758,0.1648191465315113,0.75,0.75,2.25,2.25,-2.0,0.25,1.25,3.5,256,False,False,False,fixed-domain_component,PASS,,PASS,186.96735786676473,14.680476137067911,2.0,PASS,PASS,2.330750818236332,2.090584354672136,0.7905694150420935,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,94,94,single,-0.7000000000025182,identity,-24.60162491141343,-5.275264309715344,-1.125,3.75,107.2188672201215,179.70678154002988,237.20245437658903,71.23761211602644,595.3657152527669,286.9256487601514,308.4400664926155,0.16930626768729087,0.625,0.25,1.75,1.25,-2.0,-0.25,3.25,4.5,256,False,False,False,fixed-domain_component,PASS,,PASS,227.75946686833615,15.485009587879604,2.0,PASS,PASS,4.270294769167816,1.9668871033497743,1.0077822185373193,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,95,95,single,-0.7000000000025182,identity,-43.08402549824687,1.1841919650923223,-2.875,3.625,25.614309723501655,81.1792277554371,118.18742216991386,38.918924158520966,263.8998838073736,106.79353747893876,157.10634632843482,0.31569027272419936,1.875,0.625,5.25,2.0,-5.5,-0.25,2.75,4.75,256,True,False,False,fixed-domain_component,STOP,bootstrap centre distribution is multimodal; bootstrap MAD above review threshold,PASS,136.0297859031155,14.63286910986233,2.5,PASS,PASS,2.5578856892682174,1.3325551490913756,1.741048534648025,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,96,96,single,-0.7000000000025182,identity,-1.4682012255550407,2.4262695029195225,-3.0,3.75,18.242950443872026,57.13385462464912,89.74597610310383,28.03286897847864,193.1556501501036,75.37680506852115,117.77884508158246,0.43261649356716975,2.0,0.5,5.0,1.8125,-5.75,-0.75,2.6875,4.5,256,False,False,False,fixed-domain_component,REVIEW,bootstrap MAD above review threshold,PASS,100.20103034348547,13.461965546264782,1.4142135623730951,PASS,PASS,0.7151123102791811,1.4689585443785742,2.25,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,97,97,single,-0.7000000000025182,identity,-13.408500535044128,22.637072339147146,-1.25,0.5,106.37888287343796,159.60355154680326,201.85070457955138,74.35109098847049,542.184229988263,265.98243442024125,276.20179556802185,0.14430202942628054,0.5,0.75,2.5,2.75,-1.75,0.75,-0.75,2.0,256,False,False,False,fixed-domain_component,PASS,,PASS,170.55381190000273,12.841593153617792,2.5,PASS,PASS,3.9929938570147048,2.02250153489878,1.2499999999999998,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,98,98,single,-0.7000000000025182,identity,-28.799175447476973,29.103574988821844,-0.25,-1.0,24.389915144188222,30.540091685182418,51.48820070960562,46.73984876197942,153.15805630095568,54.93000682937064,98.22804947158504,0.26489551282088075,0.5,0.5,2.15625,2.0,-1.15625,1.0,-2.0,0.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,38.257555560534534,6.237570108448207,3.905124837953327,PASS,PASS,13.210734385355902,0.7575163423546647,1.06066017177982,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,99,99,single,-0.7000000000025182,identity,-18.904607618874557,-9.648552852821016,-1.0,0.0,4.656361057759631,5.0047268840898855,23.759011007225027,24.094394867042727,57.514493816117266,9.661087941849516,47.85340587426775,0.17987725726705633,0.5,0.5,3.5,1.75,-3.5,0.0,-0.5,1.25,256,False,False,False,fixed-domain_component,PASS,,PASS,6.240594324672218,3.4431380656035073,2.0615528128088303,PASS,PASS,6.487782999593955,0.4183934431378378,0.3535533905932729,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,100,100,single,-0.7000000000025182,identity,-9.243668343649885,-19.888554385691407,-9.0,-20.0,1.0312634092811246,0.9865188154622935,0.0,2.2734686000289663,4.291250824772384,2.017782224743418,2.2734686000289663,0.317077188448118,1.0,0.0,4.15625,37.6875,-10.5,-6.34375,-20.0,17.6875,256,False,False,False,domain_midpoint_fallback,STOP,joint evidence below hard minimum; axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; joint evidence below review threshold; bootstrap CI span above review threshold; segmentation initializer unavailable,REVIEW,1.2161180938736058,1.8641527174732364,0.0,STOP,STOP,6.018453597249243,30.61122235740107,31.785413321207574,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,101,101,single,-0.7000000000025182,identity,-12.99884850156523,-11.032232096799348,0.0,-1.0,14.215557989165553,17.120848960021714,57.855495235618335,61.63833767461317,150.83023985941878,31.336406949187268,119.4938329102315,0.23099315165874817,0.5,0.0,2.65625,1.65625,-0.75,1.90625,-2.0,-0.34375,256,False,False,False,fixed-domain_component,PASS,,REVIEW,17.33607700036535,6.699234088977752,3.605551275463989,PASS,PASS,5.418537630231425,1.0101872238402492,0.5590169943749481,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,102,102,single,-0.7000000000025182,identity,-1.1638908636450218,5.436886470947,1.5,-1.25,1.6337865951106267,5.633673486808266,46.05203642489289,44.853394139452085,98.17289064626388,7.267460081918893,90.90543056434498,0.21361121805351835,1.0,0.25,8.3125,2.15625,-4.3125,4.0,-2.15625,0.0,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,REVIEW,6.944319684881549,3.263839605602085,3.1622776601683795,STOP,STOP,15.330247100252736,1.2474728148639214,1.118033988749895,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,103,103,single,-0.7000000000025182,identity,11.333000250705133,10.584712722151554,-1.5,-1.0,10.60941999806644,13.911195830003921,70.6265045238673,70.21848428047451,165.3656046324122,24.520615828070362,140.84498880434182,0.19178917352222777,0.5,0.5,4.15625,1.5,-2.5,1.65625,-1.75,-0.25,256,False,False,False,fixed-domain_component,PASS,,PASS,12.96960979149326,6.836311906314707,2.23606797749979,REVIEW,PASS,6.686781827697245,0.8412650352535058,0.7905694150420963,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,104,104,single,-0.7000000000025182,identity,15.613345181848656,15.226096280516055,-0.75,1.75,101.36583088507032,144.8966806347169,190.40776808775865,58.964865530959756,495.6351451385056,246.2625115197872,249.3726336187184,0.20677020895272222,0.25,0.5,2.25,2.0,-1.5,0.75,0.75,2.75,256,False,False,False,fixed-domain_component,PASS,,PASS,169.36817951063477,15.726965934833215,2.23606797749979,PASS,PASS,3.67311952926182,1.7991483998634978,0.7905694150420935,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,105,105,single,-0.7000000000025182,identity,23.48110378666587,9.586804032039414,-1.25,3.5,133.5155335446121,192.0714289371046,237.95922030131084,72.08601006480555,635.632192847833,325.5869624817167,310.04523036611636,0.17060276023148083,0.5,0.5,1.75,2.25,-2.0,-0.25,2.25,4.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,234.27568173951377,17.21395871597328,3.1622776601683795,PASS,PASS,0.8748099917775216,1.5843856526087066,1.2500000000000004,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,106,106,single,-0.7000000000025182,identity,24.25092575903143,-6.68701633450024,15.5,6.25,81.01416220179712,0.0,79.06726337401483,13.277523228839375,173.35894880465133,81.01416220179712,92.3447866028542,0.1721097580398013,2.75,1.25,35.5,12.5625,-16.25,19.25,-4.0,8.5625,256,True,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,68.29237661889526,5.495495095622007,0.0,STOP,STOP,29.594195125133975,20.426188101145932,29.251068356557507,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,107,107,single,-0.7000000000025182,identity,19.814149709834602,9.392998923081592,0.25,-0.25,16.8926419401986,27.40205499778951,44.063384572573305,52.80294445909672,141.16102596965814,44.29469693798811,96.86632903167003,0.15846480938355487,0.25,0.25,2.0,3.40625,0.0,2.0,-1.65625,1.75,256,False,False,False,fixed-domain_component,PASS,,PASS,25.844603908466006,4.717655635287565,0.5,REVIEW,PASS,2.266526498961736,0.8704722102499506,1.346291201783628,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,108,108,single,-0.7000000000025182,identity,9.220063307951584,2.5513628333495233,-1.125,-0.25,41.711588686085314,73.92053425904598,128.61685786369668,75.01569457924258,319.26467538807054,115.6321229451313,203.63255244293924,0.17497687422434474,1.375,0.75,4.25,3.75,-3.5,0.75,-3.0,0.75,256,False,False,False,fixed-domain_component,PASS,,PASS,84.15134703983355,9.15552007552207,1.5,PASS,PASS,2.2398958198425163,1.082426792388984,2.139655346077961,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,109,109,single,-0.7000000000025182,identity,-36.546589972825004,-14.133527327797168,-3.5,-1.75,20.700253936000117,0.0,18.21938016104584,16.73125494738631,55.65088904443227,20.700253936000117,34.95063510843215,0.19774058459093652,2.75,0.75,12.5,3.25,-8.0,4.5,-3.5,-0.25,256,False,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap CI span above review threshold; bootstrap MAD above review threshold,REVIEW,11.411441433860764,4.366723674273652,4.031128874149275,STOP,STOP,10.029158549607722,2.066693832684831,1.7500000000000002,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,110,110,single,-0.7000000000025182,identity,-11.913872270983365,-9.492426420076134,-0.75,2.5,130.18308828623591,181.34986562891822,233.69384580258554,71.90920845853097,617.1360081762707,311.53295391515417,305.60305426111654,0.17306494515483453,0.25,0.5,1.90625,2.0,-1.90625,0.0,1.5,3.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,212.08423929673177,15.917817084695384,3.905124837953327,PASS,PASS,3.5479146308169254,1.778571643914402,0.707106781186547,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,111,111,single,-0.7000000000025182,identity,-5.322685360959319,6.614629570055914,-2.0,2.75,102.4016157454584,157.05217977575998,194.38988247138434,67.62445715900513,521.4681351516078,259.45379552121835,262.0143396303895,0.18784451514467507,0.75,0.75,2.5,2.25,-2.75,-0.25,1.5,3.75,256,False,False,False,fixed-domain_component,PASS,,PASS,184.9478334060492,14.657313685811896,1.4142135623730951,PASS,PASS,1.3369367670111203,1.3546636729545536,0.8003905296791056,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,112,112,single,-0.7000000000025182,identity,-25.2374101197976,23.748437743307598,-0.75,2.75,76.41361875709232,104.51236305123304,128.8300950507804,39.45562029206738,349.2116971511731,180.92598180832536,168.28571534284777,0.1791800454132393,0.25,0.25,2.75,3.65625,-1.75,1.0,-0.15625,3.5,256,False,False,False,fixed-domain_component,PASS,,PASS,99.73774841653307,10.41384878109853,1.0,REVIEW,PASS,1.2400008757222851,6.334786320823821,0.5000000000000006,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,113,113,single,-0.7000000000025182,identity,-6.192615759733374,5.7273506923788515,-1.75,0.75,112.27229058858478,148.05621128011285,197.80120363779992,58.448102613005375,516.5778081195028,260.32850186869763,256.24930625080526,0.18874239017688477,0.75,1.0,3.75,2.75,-2.75,1.0,-1.0,1.75,256,False,False,False,fixed-domain_component,PASS,,PASS,184.7137539817849,15.330507415685044,1.5,PASS,PASS,0.806314448522591,1.9346453361499008,1.3462912017836257,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,114,114,single,-0.7000000000025182,identity,14.210262720371487,16.19119164011036,-1.75,4.625,141.58254409630445,195.10129424765836,264.76685000173825,69.43226166990347,670.8829500156046,336.6838383439628,334.19911167164173,0.16329599896329905,0.25,0.875,1.8125,2.0,-2.25,-0.4375,3.5,5.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,255.0600466999659,17.215651139390857,3.5,PASS,PASS,3.392783547640239,1.7367055165068865,1.152443057161613,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,115,115,single,-0.7000000000025182,identity,-40.53245721974958,-0.03560201035493149,-1.5,3.625,119.44177169956387,180.40635232807904,239.2394289694827,63.231086453537586,602.3186394506632,299.84812402764294,302.4705154230203,0.17146188239998345,0.5,0.875,2.75,2.15625,-2.0,0.75,2.5,4.65625,256,False,False,False,fixed-domain_component,PASS,,REVIEW,238.23094248552272,14.886557910881576,4.123105625617661,PASS,PASS,7.5180150722106145,1.8036075573796944,1.0077822185373162,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,116,116,single,-0.7000000000025182,identity,-22.458411003260572,-0.09977997345848788,-0.625,2.75,103.9356926035687,142.67119957489058,186.66259979359256,68.26323069490897,501.5327226669608,246.60689217845928,254.92583048850153,0.20425496995463552,0.375,0.0,2.0,4.25,-1.75,0.25,1.25,5.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,198.1377044841709,14.34902935960083,3.605551275463989,PASS,PASS,6.611633640657883,1.2193357956443733,0.9100137361600628,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,117,117,single,-0.7000000000025182,identity,22.954476995697974,16.431417970100377,2.0,1.0,4.149595966166814,19.19718988082137,18.755008983046842,16.15468496400488,58.256479794039905,23.346785846988183,34.90969394705172,0.22545445995049665,1.5,0.75,4.0,3.0,-0.5,3.5,0.0,3.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,17.14314645909625,4.411071486259889,4.0,STOP,STOP,4.744170534483084,1.750133717364295,0.3535533905932742,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,118,118,single,-0.7000000000025182,identity,5.0670868403617915,-42.94724980876639,0.0,4.5,35.251955321003116,32.843487685826034,0.04503269510982676,2.280165552183508,70.42064125412249,68.09544300682916,2.3251982472933346,0.2514561049757435,0.5,6.0,1.75,31.625,-0.75,1.0,-11.625,20.0,256,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,31.74787048976839,3.5517566720756757,0.5,STOP,STOP,9.180207381724605,5.2243559798865515,7.288689868556623,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,119,119,single,-0.7000000000025182,identity,13.759535383105044,-8.221512163436254,-2.75,2.75,78.41065615698822,138.54062816385988,203.91223470536434,56.91371845371162,477.77723747992405,216.95128432084812,260.82595315907594,0.2207615338015395,0.25,0.25,4.0,2.25,-3.75,0.25,2.25,4.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,193.62176485209105,16.128468186130895,3.1622776601683795,PASS,PASS,4.763368435694918,1.9798847875010592,0.5590169943749466,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,120,120,single,-0.7000000000025182,identity,-20.335826902510433,-11.758619464767067,-0.75,2.5,113.735222844025,151.55560749144746,181.98556466729815,79.58729526015267,526.8636902629233,265.2908303354725,261.57285992745085,0.19687832990223778,0.5,0.75,4.5,5.5,-3.5,1.0,0.25,5.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,219.8879871895519,14.474760219049324,3.5355339059327378,PASS,PASS,2.046598116358376,0.30346391389035454,1.5206906325745535,,
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,1,1,slot_1,-0.4500000000025324,identity,-190.02747888242786,8.36970906683277,-3.75,0.0,0.7989504321639244,12.503430442247755,8.729335606424211,12.397307076305593,34.42902355714148,13.302380874411678,21.126642682729802,0.482997555848778,1.75,0.0,6.25,2.25,-7.0,-0.75,-2.25,0.0,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold; bootstrap MAD above review threshold,REVIEW,8.35923884663072,1.9429785171804557,4.123105625617661,REVIEW,PASS,6.746717888203243,1.1829370356720361,1.9039432764659836,402.5356027082141,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,1,2,slot_2,-0.4500000000025324,identity,212.50812382578627,2.330548017744829,-20.0,1.625,11.3904386576988,43.87618688833264,136.74286616358762,37.77728181392617,229.78677352354524,55.26662554603144,174.5201479775138,0.2836911381501182,0.0,1.125,0.0,2.75,-20.0,-20.0,0.0,2.75,256,False,False,False,fixed-domain_component,PASS,,PASS,137.42765867593593,4.5924457006492245,2.5495097567963922,STOP,STOP,6.827249292811858,1.473196459543954,1.625,402.5356027082141,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,2,3,slot_1,-0.4500000000025324,identity,-189.44829287708484,0.04944268975600741,-5.5,2.625,11.747330057637942,73.96022812635738,85.80950355325425,24.59257332506686,196.10963506231644,85.70755818399532,110.40207687832111,0.5221938264917984,0.5,0.375,2.8125,1.5,-7.65625,-4.84375,1.5,3.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,82.7468627515738,7.9702672293884875,4.031128874149275,REVIEW,PASS,0.9600405053571088,10.563123726003303,0.8385254915624316,399.77837096983274,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,2,4,slot_2,-0.4500000000025324,identity,210.3300780927479,-3.751810851502716,-2.75,2.75,45.77023542939182,125.46496228870167,173.59662989151963,40.27482851008052,385.10665611969364,171.2351977180935,213.87145840160014,0.3018311583521414,0.75,0.25,2.5,2.0,-4.0,-1.5,2.0,4.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,144.0823002421755,8.550702824908756,3.5355339059327378,PASS,PASS,1.7923672448613739,2.622341947526241,0.999999999999995,399.77837096983274,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,3,5,slot_1,-0.4500000000025324,identity,-197.48735448030655,18.884151693428652,-0.625,2.75,30.5061687001514,51.64693388174335,72.9549284094351,19.848533493331555,174.9565644846614,82.15310258189476,92.80346190276666,0.5346989947613823,0.625,0.25,2.5,1.25,-1.75,0.75,2.0,3.25,256,False,False,False,fixed-domain_component,PASS,,PASS,71.42028794619327,7.846490248973509,2.692582403567252,PASS,PASS,0.6549852228155697,2.1853338529756594,1.624999999999985,398.32981288898407,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,3,6,slot_2,-0.4500000000025324,identity,200.8424584086775,16.647962130950184,-7.5,0.75,7.110632358843837,49.62597601662793,68.1766222802747,23.946080986076673,148.85931164182315,56.73660837547177,92.12270326635138,0.45770463955398644,0.5,0.25,4.0,1.5,-9.75,-5.75,0.0,1.5,256,False,False,False,fixed-domain_component,PASS,,PASS,54.26011118397587,5.603216326612591,3.0,REVIEW,STOP,6.135123988550772,9.522156594278686,1.0307764064044187,398.32981288898407,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,4,7,slot_1,-0.4500000000025324,identity,-202.94829355055046,14.660781217420888,-0.25,1.0,38.659776363166834,60.65552030431707,84.0665039334442,23.44982669949451,206.8316273004226,99.3152966674839,107.5163306329387,0.4169517130512132,0.5,0.25,1.25,2.0,-1.0,0.25,0.75,2.75,256,False,False,False,fixed-domain_component,PASS,,PASS,68.67883306102176,6.911350813348002,1.0,PASS,PASS,1.2437475053460563,2.8055612489632877,0.9013878188660107,416.0961060488653,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,4,8,slot_2,-0.4500000000025324,identity,213.14781249831483,15.988273525762569,-11.25,4.75,3.6490103932434037,0.0,30.648706725359187,7.813908905197927,42.11162602380051,3.6490103932434037,38.46261563055711,0.590838168526908,8.75,1.625,40.0,5.25,-20.0,20.0,1.75,7.0,256,True,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,37.42806273336952,2.649834545579762,1.0,STOP,STOP,2.865130963528915,30.71808025922571,10.307764064044132,416.0961060488653,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,5,9,slot_1,-0.4500000000025324,identity,-199.05787466067392,13.228862304671189,-5.75,0.0,10.494398187569061,52.729308747348526,62.64805476446658,25.520636046914653,151.3923977462988,63.22370693491759,88.16869081138123,0.5161180148817083,0.5,0.75,2.0,2.75,-7.25,-5.25,-0.75,2.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,47.270368741007,4.940621339406471,5.0,REVIEW,PASS,7.808423065229604,9.406838387099784,1.5206906325745562,400.3760585143817,False
