target_id,family,input_set,model,cv_variant,fold,n_train,n_test,R2,MAE,RMSE,spearman_rho,band,pc_index,theta_boot_q50_deg,target_flag
DCT_32_64_PC2,D,R,extratrees,src_gkf,0,160,40,-1.7358453745040574,20.550859174755136,40.624783863494095,0.06660412757973734,32_64,2.0,48.69718370366198,unstable_pc
DCT_32_64_PC3,D,R,dummy,src_gkf,0,160,40,-0.047965564671950345,14.995031046624542,28.04062336739757,,32_64,3.0,68.99291831749125,unstable_pc
DCT_32_64_PC3,D,R,ridge,src_gkf,0,160,40,-0.1268158312009735,16.824199058944586,29.076399546488254,-0.07354596622889306,32_64,3.0,68.99291831749125,unstable_pc
DCT_32_64_PC3,D,R,extratrees,src_gkf,0,160,40,-0.6700517481965287,20.159652628207017,35.39803238028192,-0.01181988742964353,32_64,3.0,68.99291831749125,unstable_pc
DCT_64_inf_PC1,D,R,dummy,src_gkf,0,160,40,-0.13695493581444929,61.84560448159624,125.99582090642939,,64_inf,1.0,19.316244179189223,stable
DCT_64_inf_PC1,D,R,ridge,src_gkf,0,160,40,-0.6420068842171349,74.37321825950703,151.41608103923522,0.002439024390243903,64_inf,1.0,19.316244179189223,stable
DCT_64_inf_PC1,D,R,extratrees,src_gkf,0,160,40,-0.4243526143039469,61.585396721044916,141.02407937616607,0.11857410881801128,64_inf,1.0,19.316244179189223,stable
DCT_64_inf_PC2,D,R,dummy,src_gkf,0,160,40,-0.00039753505040018844,42.71832518676404,84.45161828821533,,64_inf,2.0,28.505356738404494,stable
DCT_64_inf_PC2,D,R,ridge,src_gkf,0,160,40,-0.0956407895028939,49.66518080226383,88.38035988583832,0.16998123827392123,64_inf,2.0,28.505356738404494,stable
DCT_64_inf_PC2,D,R,extratrees,src_gkf,0,160,40,0.29926540226252674,41.437052806260965,70.68031069862609,0.1851782363977486,64_inf,2.0,28.505356738404494,stable
DCT_64_inf_PC3,D,R,dummy,src_gkf,0,160,40,-0.0007837599541336004,44.582321082420414,84.32745761642666,,64_inf,3.0,35.441900328369854,stable
DCT_64_inf_PC3,D,R,ridge,src_gkf,0,160,40,-0.032127833951423934,44.41232878111224,85.6378247407005,0.2587242026266417,64_inf,3.0,35.441900328369854,stable
DCT_64_inf_PC3,D,R,extratrees,src_gkf,0,160,40,-0.1315140437472222,44.36689934456659,89.66621891687764,0.3431519699812383,64_inf,3.0,35.441900328369854,stable
median_depth_um,A,C,dummy,src_gkf,0,160,40,-0.003650205515641325,16.647868875,18.84388492096856,,,,,
median_depth_um,A,C,ridge,src_gkf,0,160,40,0.7964841193424723,6.576858607715684,8.485518921147099,0.930018761726079,,,,
median_depth_um,A,C,extratrees,src_gkf,0,160,40,0.9680227165338467,2.272188057833337,3.3635666503740858,0.9716697936210134,,,,
Sq_um,B,C,dummy,src_gkf,0,160,40,-0.0057710792569347635,1.1375791444440917,1.7072199579940204,,,,,
Sq_um,B,C,ridge,src_gkf,0,160,40,0.2780637939995807,0.9289286157473828,1.4464030164303543,0.6562851782363979,,,,
Sq_um,B,C,extratrees,src_gkf,0,160,40,0.32493886069257405,0.7104450367489846,1.3986577672572225,0.7496599285886753,,,,
Sa_um,B,C,dummy,src_gkf,0,160,40,-0.00026536942352950454,0.6620150303566572,1.0933712408898693,,,,,
Sa_um,B,C,ridge,src_gkf,0,160,40,0.2551171849999224,0.5320852619247076,0.9435262934451275,0.7144465290806755,,,,
Sa_um,B,C,extratrees,src_gkf,0,160,40,0.2544830987556769,0.4359953784030912,0.9439277994029027,0.7658536585365855,,,,
Ssk_skewness,B,C,dummy,src_gkf,0,160,40,-0.10910586317775284,1.4125004922718607,1.6650471801942217,,,,,
Ssk_skewness,B,C,ridge,src_gkf,0,160,40,-0.13806043412608937,1.324263992572795,1.6866412045301469,0.5493433395872421,,,,
Ssk_skewness,B,C,extratrees,src_gkf,0,160,40,-0.4234797916803241,1.3189549856701872,1.8863214205677266,0.46547842401500944,,,,
kurtosis_excess_fisher,B,C,dummy,src_gkf,0,160,40,-0.23124067509268809,8.31684672775951,9.19849581911181,,,,,
kurtosis_excess_fisher,B,C,ridge,src_gkf,0,160,40,-2.560911010086213,10.383147173042293,15.643210824169701,0.6921200750469045,,,,
kurtosis_excess_fisher,B,C,extratrees,src_gkf,0,160,40,-6.115165073394245,12.812207004511995,22.11249910049194,0.5727954971857412,,,,
grad_rms_um_per_um,B,C,dummy,src_gkf,0,160,40,-0.01219948478189048,0.33406635710466415,0.4089089401205293,,,,,
grad_rms_um_per_um,B,C,ridge,src_gkf,0,160,40,0.24322159141177757,0.28144751708033,0.35357204161377653,0.5979362101313322,,,,
grad_rms_um_per_um,B,C,extratrees,src_gkf,0,160,40,0.47658478651343394,0.21335096892011923,0.2940469781620551,0.6622889305816136,,,,
lap_rms_um_per_px2,B,C,dummy,src_gkf,0,160,40,-0.0011148356477954646,0.16371561923263994,0.20823278847583063,,,,,
lap_rms_um_per_px2,B,C,ridge,src_gkf,0,160,40,0.1020395650230006,0.15797972286351863,0.19721310327087085,0.2789868667917449,,,,
lap_rms_um_per_px2,B,C,extratrees,src_gkf,0,160,40,0.2878296629394653,0.13014479816928556,0.17563016388275174,0.4046904315196999,,,,
acf_e_fold_lag_um,B,C,dummy,src_gkf,0,160,40,-0.0006243464142219324,7.7340625,8.256893426858554,,,,,
acf_e_fold_lag_um,B,C,ridge,src_gkf,0,160,40,0.24606330914923358,6.512443295825838,7.167184524640998,0.5376563529096269,,,,
acf_e_fold_lag_um,B,C,extratrees,src_gkf,0,160,40,0.43527967674459467,5.034582410714285,6.202943924025347,0.6722113856545737,,,,
aniso_gradx_over_y,B,C,dummy,src_gkf,0,160,40,-0.22890100963422855,0.4971371279837881,0.5724057901195807,,,,,
aniso_gradx_over_y,B,C,ridge,src_gkf,0,160,40,0.19067512878750292,0.3635132264920097,0.4645227742275232,0.6377110694183865,,,,
aniso_gradx_over_y,B,C,extratrees,src_gkf,0,160,40,0.2771781188791642,0.28543260688426153,0.43899665708263663,0.5636022514071295,,,,
pit_density_per_Mpx,B,C,dummy,src_gkf,0,160,40,-0.0008532821656583867,7591.1865234375,11580.53704026564,,,,,
pit_density_per_Mpx,B,C,ridge,src_gkf,0,160,40,-0.030544830931618527,7894.806309121303,11751.057078484057,0.17789847331272485,,,,
pit_density_per_Mpx,B,C,extratrees,src_gkf,0,160,40,-0.8058978314118803,10573.663806733628,15555.718640653358,-0.01347419830798904,,,,
pit_depth_um,B,C,dummy,src_gkf,0,160,40,-0.01092313763362096,1.8973264008021213,3.080817118135779,,,,,
pit_depth_um,B,C,ridge,src_gkf,0,160,40,0.16580972291862894,1.6483445035149153,2.7985908650721405,0.6403377110694185,,,,
pit_depth_um,B,C,extratrees,src_gkf,0,160,40,0.23195096569554907,1.608934854379757,2.685352633034868,0.5504690431519701,,,,
peak_to_valley_p98p2_um,B,C,dummy,src_gkf,0,160,40,-2.7131400007318618e-05,4.722234767327272,7.536777795081844,,,,,
peak_to_valley_p98p2_um,B,C,ridge,src_gkf,0,160,40,0.2494468574602987,4.036119282476641,6.529358937571264,0.7318949343339588,,,,
peak_to_valley_p98p2_um,B,C,extratrees,src_gkf,0,160,40,0.3329103664917873,3.1385437911984844,6.1556216118112035,0.7374642345933647,,,,
deepest_negative_residual_um,B,C,dummy,src_gkf,0,160,40,-0.01092313763362096,1.8973264008021213,3.080817118135779,,,,,
deepest_negative_residual_um,B,C,ridge,src_gkf,0,160,40,0.16580972291862894,1.6483445035149153,2.7985908650721405,0.6403377110694185,,,,
deepest_negative_residual_um,B,C,extratrees,src_gkf,0,160,40,0.2319509656955493,1.608934854379757,2.6853526330348676,0.5504690431519701,,,,
rms_DCT_8_16_um,C,C,dummy,src_gkf,0,160,40,-0.030413258020589362,0.3218319648592133,0.3800572806452203,,,,,
rms_DCT_8_16_um,C,C,ridge,src_gkf,0,160,40,0.308961031082886,0.25456664049666405,0.3112394268996477,0.7341463414634147,,,,
rms_DCT_8_16_um,C,C,extratrees,src_gkf,0,160,40,0.5230695497040265,0.17465890557603855,0.2585656703800284,0.7630393996247656,,,,
E_DCT_8_16_frac,C,C,dummy,src_gkf,0,160,40,-0.0473521384953739,0.1405536830303455,0.16516723612263112,,,,,
E_DCT_8_16_frac,C,C,ridge,src_gkf,0,160,40,0.42170819315259234,0.11000061074487848,0.122730091842095,0.7005628517823641,,,,
E_DCT_8_16_frac,C,C,extratrees,src_gkf,0,160,40,0.44649167166049397,0.09614157497748091,0.12007141245729451,0.6924953095684804,,,,
rms_DCT_16_32_um,C,C,dummy,src_gkf,0,160,40,-0.006008039247192398,0.43509262284362854,0.5416139935710558,,,,,
rms_DCT_16_32_um,C,C,ridge,src_gkf,0,160,40,0.34281937392268746,0.3411406968668154,0.4377554148773899,0.7754221388367731,,,,
rms_DCT_16_32_um,C,C,extratrees,src_gkf,0,160,40,0.5703085269032089,0.2441841267247744,0.35397086629018243,0.8474671669793623,,,,
E_DCT_16_32_frac,C,C,dummy,src_gkf,0,160,40,-0.00013557560445787153,0.0909564702299612,0.11088338187980219,,,,,
E_DCT_16_32_frac,C,C,ridge,src_gkf,0,160,40,0.20471695837180848,0.08038429223681376,0.09887759310973748,0.4433395872420263,,,,
E_DCT_16_32_frac,C,C,extratrees,src_gkf,0,160,40,0.20436895523506304,0.07985304880353936,0.09889922437011495,0.3649155722326454,,,,
rms_DCT_32_64_um,C,C,dummy,src_gkf,0,160,40,-0.006654992043103158,0.5022005908012618,0.7048523519671496,,,,,
rms_DCT_32_64_um,C,C,ridge,src_gkf,0,160,40,0.3075875662857991,0.4286047665721111,0.5845750243655258,0.7932457786116325,,,,
rms_DCT_32_64_um,C,C,extratrees,src_gkf,0,160,40,0.45370908850921354,0.3147832822049753,0.5192420012840726,0.8003752345215761,,,,
E_DCT_32_64_frac,C,C,dummy,src_gkf,0,160,40,-0.0036278584517093204,0.060956802433878375,0.077229494494177,,,,,
E_DCT_32_64_frac,C,C,ridge,src_gkf,0,160,40,0.3890919130083479,0.044790149303336316,0.06025384630899243,0.5356472795497187,,,,
E_DCT_32_64_frac,C,C,extratrees,src_gkf,0,160,40,0.1147176892789642,0.05316934553138612,0.0725333492272117,0.42195121951219516,,,,
rms_DCT_64_inf_um,C,C,dummy,src_gkf,0,160,40,-0.000923136090866139,0.8113457563339106,1.4554252315936245,,,,,
rms_DCT_64_inf_um,C,C,ridge,src_gkf,0,160,40,0.212160657699212,0.6924739137902909,1.2912441527335976,0.5191369606003753,,,,
rms_DCT_64_inf_um,C,C,extratrees,src_gkf,0,160,40,0.18207034779687215,0.5507133991030235,1.3156716362876406,0.5609756097560976,,,,
E_DCT_64_inf_frac,C,C,dummy,src_gkf,0,160,40,-0.0038683137844206517,0.1996587784015471,0.24175316589076293,,,,,
E_DCT_64_inf_frac,C,C,ridge,src_gkf,0,160,40,0.3737068979760796,0.1577953211958382,0.19095129637673156,0.6474671669793622,,,,
E_DCT_64_inf_frac,C,C,extratrees,src_gkf,0,160,40,0.2884586213788801,0.15812148050076053,0.2035325516970271,0.5326454033771107,,,,
DCT_8_16_PC1,D,C,dummy,src_gkf,0,160,40,-0.1212987997388455,12.201782528134393,25.247377020065755,,8_16,1.0,11.408346447984119,stable
DCT_8_16_PC1,D,C,ridge,src_gkf,0,160,40,-0.3144501725077664,13.484305642470948,27.33553956450135,-0.0600375234521576,8_16,1.0,11.408346447984119,stable
DCT_8_16_PC1,D,C,extratrees,src_gkf,0,160,40,-0.0950975398482834,10.915419879336351,24.95065714415429,0.21538461538461542,8_16,1.0,11.408346447984119,stable
DCT_8_16_PC2,D,C,dummy,src_gkf,0,160,40,-0.14420407137090874,3.768474830329019,4.890444790570339,,8_16,2.0,19.680898106226344,stable
DCT_8_16_PC2,D,C,ridge,src_gkf,0,160,40,-0.9201316510316155,4.910297429416425,6.33522610147726,-0.3187617260787993,8_16,2.0,19.680898106226344,stable
DCT_8_16_PC2,D,C,extratrees,src_gkf,0,160,40,-1.1956051861994497,4.901283387952325,6.774445293387318,-0.18048780487804877,8_16,2.0,19.680898106226344,stable
DCT_8_16_PC3,D,C,dummy,src_gkf,0,160,40,-0.016006827841864135,6.555367314702489,9.504447839237717,,8_16,3.0,76.51693454556269,unstable_pc
DCT_8_16_PC3,D,C,ridge,src_gkf,0,160,40,-0.3292532660343763,8.355675585440919,10.871324177181792,0.08799249530956849,8_16,3.0,76.51693454556269,unstable_pc
DCT_8_16_PC3,D,C,extratrees,src_gkf,0,160,40,-0.3491477940405332,7.836676239564715,10.952375930057649,-0.02983114446529081,8_16,3.0,76.51693454556269,unstable_pc
DCT_16_32_PC1,D,C,dummy,src_gkf,0,160,40,-2.365796332837178e-06,7.594358524395178,12.175964475472659,,16_32,1.0,37.832008525105465,stable
DCT_16_32_PC1,D,C,ridge,src_gkf,0,160,40,-0.19535915094104928,8.875140021884627,13.312268359688153,-0.18273921200750473,16_32,1.0,37.832008525105465,stable
DCT_16_32_PC1,D,C,extratrees,src_gkf,0,160,40,-2.399753108078,9.843495375485091,22.450527430807192,0.12889305816135085,16_32,1.0,37.832008525105465,stable
DCT_16_32_PC2,D,C,dummy,src_gkf,0,160,40,-0.15519799130035516,9.752338561329015,19.68917837870048,,16_32,2.0,68.90890825745952,unstable_pc
DCT_16_32_PC2,D,C,ridge,src_gkf,0,160,40,0.11204564551133434,11.499248480303196,17.262142671335315,0.2401500938086304,16_32,2.0,68.90890825745952,unstable_pc
DCT_16_32_PC2,D,C,extratrees,src_gkf,0,160,40,-0.01390612159878879,11.611761123409911,18.445832202589653,0.28724202626641654,16_32,2.0,68.90890825745952,unstable_pc
DCT_16_32_PC3,D,C,dummy,src_gkf,0,160,40,-0.001937082087210218,10.14908781828168,21.24751083538187,,16_32,3.0,73.33306375972731,unstable_pc
DCT_16_32_PC3,D,C,ridge,src_gkf,0,160,40,-0.04996418620313725,11.877791496821612,21.750792089382156,-0.23414634146341468,16_32,3.0,73.33306375972731,unstable_pc
DCT_16_32_PC3,D,C,extratrees,src_gkf,0,160,40,-0.4863050905881454,15.253468036068579,25.878661912392626,-0.1397748592870544,16_32,3.0,73.33306375972731,unstable_pc
DCT_32_64_PC1,D,C,dummy,src_gkf,0,160,40,-0.0009758617473036857,21.879709244737974,47.92145152352559,,32_64,1.0,13.698521653088918,stable
DCT_32_64_PC1,D,C,ridge,src_gkf,0,160,40,0.11038714522752835,22.2926287924925,45.17713509821925,0.28761726078799255,32_64,1.0,13.698521653088918,stable
DCT_32_64_PC1,D,C,extratrees,src_gkf,0,160,40,0.21930306176662084,19.533892233884707,42.32133900741756,0.21688555347091934,32_64,1.0,13.698521653088918,stable
DCT_32_64_PC2,D,C,dummy,src_gkf,0,160,40,-0.27750976081640166,19.268534404092286,27.76050759705333,,32_64,2.0,48.69718370366198,unstable_pc
DCT_32_64_PC2,D,C,ridge,src_gkf,0,160,40,-1.033536024000989,22.917415161557035,35.02444196408414,-0.07823639774859288,32_64,2.0,48.69718370366198,unstable_pc
DCT_32_64_PC2,D,C,extratrees,src_gkf,0,160,40,-1.5494580235900939,22.866047529848487,39.21653532065952,-0.09305816135084428,32_64,2.0,48.69718370366198,unstable_pc
DCT_32_64_PC3,D,C,dummy,src_gkf,0,160,40,-0.047965564671950345,14.995031046624542,28.04062336739757,,32_64,3.0,68.99291831749125,unstable_pc
DCT_32_64_PC3,D,C,ridge,src_gkf,0,160,40,-0.28307514650106347,16.678472521159485,31.027029908158998,0.1230769230769231,32_64,3.0,68.99291831749125,unstable_pc
DCT_32_64_PC3,D,C,extratrees,src_gkf,0,160,40,-0.5161107747713736,18.48802748925222,33.72714852182296,0.2187617260787993,32_64,3.0,68.99291831749125,unstable_pc
DCT_64_inf_PC1,D,C,dummy,src_gkf,0,160,40,-0.13695493581444929,61.84560448159624,125.99582090642939,,64_inf,1.0,19.316244179189223,stable
DCT_64_inf_PC1,D,C,ridge,src_gkf,0,160,40,-0.4834608764222459,71.54686826124954,143.920468238967,0.04615384615384616,64_inf,1.0,19.316244179189223,stable
DCT_64_inf_PC1,D,C,extratrees,src_gkf,0,160,40,-0.1241188838054681,55.785692566324656,125.28256502107008,0.10206378986866795,64_inf,1.0,19.316244179189223,stable
DCT_64_inf_PC2,D,C,dummy,src_gkf,0,160,40,-0.00039753505040018844,42.71832518676404,84.45161828821533,,64_inf,2.0,28.505356738404494,stable
DCT_64_inf_PC2,D,C,ridge,src_gkf,0,160,40,0.07843140540396731,45.53677201506666,81.05606245933001,0.19493433395872423,64_inf,2.0,28.505356738404494,stable
DCT_64_inf_PC2,D,C,extratrees,src_gkf,0,160,40,0.25663073986083984,43.28724696908798,72.79875777687755,0.2660412757973734,64_inf,2.0,28.505356738404494,stable
DCT_64_inf_PC3,D,C,dummy,src_gkf,0,160,40,-0.0007837599541336004,44.582321082420414,84.32745761642666,,64_inf,3.0,35.441900328369854,stable
DCT_64_inf_PC3,D,C,ridge,src_gkf,0,160,40,0.012453703626803092,43.09107400276553,83.76789739899654,0.3939962476547843,64_inf,3.0,35.441900328369854,stable
DCT_64_inf_PC3,D,C,extratrees,src_gkf,0,160,40,-0.04005358082562038,43.24427608468803,85.96600389360584,0.44315196998123835,64_inf,3.0,35.441900328369854,stable
median_depth_um,A,A,dummy,src_gkf,1,160,40,-0.003091015205499037,18.431890062500003,20.04836278715508,,,,,
median_depth_um,A,A,ridge,src_gkf,1,160,40,0.5294968979250811,10.949149805372251,13.730614936553435,0.7424015009380863,,,,
median_depth_um,A,A,extratrees,src_gkf,1,160,40,0.9022556569912643,4.606032940417937,6.258273779963373,0.9309568480300189,,,,
Sq_um,B,A,dummy,src_gkf,1,160,40,-0.00032485921867619894,0.9951026503350547,1.3981663947314422,,,,,
Sq_um,B,A,ridge,src_gkf,1,160,40,-0.08431749048850534,1.0890675938876122,1.4556821624580814,0.08705440900562854,,,,
Sq_um,B,A,extratrees,src_gkf,1,160,40,-0.1910016924853999,1.0016422225244734,1.5256134822803187,0.4330206378986867,,,,
Sa_um,B,A,dummy,src_gkf,1,160,40,-0.0023935004141069083,0.6151779524034483,1.0185603394117988,,,,,
Sa_um,B,A,ridge,src_gkf,1,160,40,0.05177798126520139,0.6174864228838551,0.9906555081468242,0.06979362101313322,,,,
Sa_um,B,A,extratrees,src_gkf,1,160,40,-0.1423639359561979,0.6003568054296324,1.0873513117233886,0.47898686679174485,,,,
Ssk_skewness,B,A,dummy,src_gkf,1,160,40,-0.036825570011215,2.002739546756276,2.717647177817201,,,,,
Ssk_skewness,B,A,ridge,src_gkf,1,160,40,0.05215987779454989,1.8574276722822192,2.598410531993796,0.2056285178236398,,,,
Ssk_skewness,B,A,extratrees,src_gkf,1,160,40,0.23094150799253244,1.6043807507897214,2.340560705671051,0.3977485928705442,,,,
kurtosis_excess_fisher,B,A,dummy,src_gkf,1,160,40,-0.036300078637270694,14.697640943593063,27.83843851855278,,,,,
kurtosis_excess_fisher,B,A,ridge,src_gkf,1,160,40,0.040317303500574386,13.114706083882567,26.789582059919024,0.5136960600375235,,,,
kurtosis_excess_fisher,B,A,extratrees,src_gkf,1,160,40,0.0257793588014954,13.38442370762633,26.991733019506626,0.5667917448405254,,,,
grad_rms_um_per_um,B,A,dummy,src_gkf,1,160,40,-0.012731347571608653,0.3347492521007177,0.4193300084449365,,,,,
grad_rms_um_per_um,B,A,ridge,src_gkf,1,160,40,-0.00024559427349157836,0.31656008429077703,0.4167370756742798,0.29718574108818013,,,,
grad_rms_um_per_um,B,A,extratrees,src_gkf,1,160,40,-0.028157223237745388,0.3074957654732013,0.42251154633458354,0.3919324577861164,,,,
lap_rms_um_per_px2,B,A,dummy,src_gkf,1,160,40,-0.028117364011477353,0.14745649964723592,0.19386047542720844,,,,,
lap_rms_um_per_px2,B,A,ridge,src_gkf,1,160,40,-0.17372352808876856,0.15716867958641534,0.20713373274442276,0.017260787992495315,,,,
lap_rms_um_per_px2,B,A,extratrees,src_gkf,1,160,40,-0.33882436241008174,0.16260317092454518,0.22122272097533688,0.04840525328330207,,,,
acf_e_fold_lag_um,B,A,dummy,src_gkf,1,160,40,-0.01498986623429266,8.1,8.845867679317841,,,,,
acf_e_fold_lag_um,B,A,ridge,src_gkf,1,160,40,0.1733028826389036,7.018575137058008,7.983306388430612,0.40234636058338197,,,,
acf_e_fold_lag_um,B,A,extratrees,src_gkf,1,160,40,0.31280244196618623,5.354031656746029,7.278642506653925,0.5379634566979112,,,,
aniso_gradx_over_y,B,A,dummy,src_gkf,1,160,40,-0.0036889747241697357,0.6307416466878845,0.8300816769217217,,,,,
aniso_gradx_over_y,B,A,ridge,src_gkf,1,160,40,0.4832408351304077,0.4361676640257352,0.5956146132290263,0.7262664165103191,,,,
aniso_gradx_over_y,B,A,extratrees,src_gkf,1,160,40,0.6651812398608876,0.33281313858636075,0.4794310336556884,0.6926829268292684,,,,
pit_density_per_Mpx,B,A,dummy,src_gkf,1,160,40,-0.09608822765233227,6100.76904296875,8728.07721317156,,,,,
pit_density_per_Mpx,B,A,ridge,src_gkf,1,160,40,-0.44970943127653307,6699.014727128984,10037.748385064562,0.3510805462477983,,,,
pit_density_per_Mpx,B,A,extratrees,src_gkf,1,160,40,-2.6020171974152952,7967.588461836558,15822.267181856148,0.2793491229813619,,,,
pit_depth_um,B,A,dummy,src_gkf,1,160,40,-0.00427286589316167,1.3931935179687571,2.353484082680334,,,,,
pit_depth_um,B,A,ridge,src_gkf,1,160,40,0.05287977764359397,1.4569776573676285,2.285535417929458,0.27579737335834903,,,,
pit_depth_um,B,A,extratrees,src_gkf,1,160,40,-0.33620240550586544,1.4506505201838509,2.7146980165338435,0.45909943714821777,,,,
peak_to_valley_p98p2_um,B,A,dummy,src_gkf,1,160,40,-0.0003983558726172731,3.792082507789601,5.3782677165295585,,,,,
peak_to_valley_p98p2_um,B,A,ridge,src_gkf,1,160,40,-0.015180588366768166,4.050141866430815,5.4178575774573465,0.1307692307692308,,,,
peak_to_valley_p98p2_um,B,A,extratrees,src_gkf,1,160,40,-0.1764561880092539,3.8941378273848244,5.832353127699513,0.41200750469043157,,,,
deepest_negative_residual_um,B,A,dummy,src_gkf,1,160,40,-0.00427286589316167,1.3931935179687571,2.353484082680334,,,,,
deepest_negative_residual_um,B,A,ridge,src_gkf,1,160,40,0.05287977764359397,1.4569776573676285,2.285535417929458,0.27579737335834903,,,,
deepest_negative_residual_um,B,A,extratrees,src_gkf,1,160,40,-0.33620240550586544,1.450650520183851,2.7146980165338435,0.45909943714821777,,,,
rms_DCT_8_16_um,C,A,dummy,src_gkf,1,160,40,-0.006038759229164636,0.36308244213350677,0.4721227012748517,,,,,
rms_DCT_8_16_um,C,A,ridge,src_gkf,1,160,40,0.09642431995212775,0.33446406699917,0.44743483544807927,0.4482176360225142,,,,
rms_DCT_8_16_um,C,A,extratrees,src_gkf,1,160,40,0.2499660171400082,0.28514090302205153,0.40765051691017246,0.6881801125703566,,,,
E_DCT_8_16_frac,C,A,dummy,src_gkf,1,160,40,-0.05097768180029516,0.17609485415197348,0.22022761132754598,,,,,
E_DCT_8_16_frac,C,A,ridge,src_gkf,1,160,40,0.41759972504059517,0.1353920198484475,0.1639403308343804,0.5307692307692309,,,,
E_DCT_8_16_frac,C,A,extratrees,src_gkf,1,160,40,0.626451115117141,0.09808633172045807,0.13129516812434505,0.5994371482176362,,,,
rms_DCT_16_32_um,C,A,dummy,src_gkf,1,160,40,-9.33268394869291e-05,0.4171272964965313,0.5819472489301883,,,,,
rms_DCT_16_32_um,C,A,ridge,src_gkf,1,160,40,0.23989115623637614,0.37138999680628715,0.5073425033707517,0.3954971857410882,,,,
