target_id,family,input_set,model,cv_variant,R2_median,R2_q10,R2_q25,R2_q75,R2_q90,MAE_median,RMSE_median,n_folds
DCT_64_inf_PC3,D,C,extratrees,src_gkf,-0.09670514912850803,-0.32310013785703207,-0.1806844092848492,-0.04005358082562038,-0.023952715987782543,46.59316536202838,104.2539313351583,5
DCT_64_inf_PC3,D,C,extratrees,src_gss,-0.31324799510763346,-6.23841279817098,-0.545697032560944,-0.09303372823844502,-0.009319195799128911,54.329633073169646,109.7934180766675,5
DCT_64_inf_PC3,D,C,ridge,proc_gkf,-0.09744241053147773,-0.34389108236772753,-0.29170374829180457,-0.08851211257414593,-0.02287097443317742,38.12420868595509,98.65457936552632,5
DCT_64_inf_PC3,D,C,ridge,proc_gss,-0.08347859741165276,-0.13704702268641164,-0.08894886893357157,-0.031793083010937195,-0.009512991651945808,33.686056499334384,62.40888216172986,5
DCT_64_inf_PC3,D,C,ridge,src_gkf,0.008397462551822832,-0.10241167514995513,-0.01474492104951386,0.012453703626803092,0.023310806229282655,43.09107400276553,94.32716949645913,5
DCT_64_inf_PC3,D,C,ridge,src_gss,-0.07104706573459585,-1.851286702675017,-0.0938207785125531,-0.049861945626285875,-0.039735128335818846,43.18052092387914,92.9237140704464,5
DCT_64_inf_PC3,D,R,dummy,proc_gkf,-0.011509378596693987,-0.07494973271977354,-0.060239215145235336,-0.007610476257749577,-0.003236584267652453,37.68540189158176,97.36492819655552,5
DCT_64_inf_PC3,D,R,dummy,proc_gss,-0.014069619702939962,-0.025953591857539184,-0.025347470864667487,-0.0012075163582478954,-0.0006305467919224927,31.93146271529794,59.99268314653155,5
DCT_64_inf_PC3,D,R,dummy,src_gkf,-0.003696965633155802,-0.0860437462815367,-0.04759056933840777,-0.0021082799954890152,-0.0013135679706757662,42.034989961081756,92.30757325698787,5
DCT_64_inf_PC3,D,R,dummy,src_gss,-0.05751438676893761,-0.11007408231050184,-0.09477571623801762,-0.050853977444036635,-0.025565989065544588,40.95751122516092,95.66263906966248,5
DCT_64_inf_PC3,D,R,extratrees,proc_gkf,-0.13862733098581326,-1.621179933804235,-0.14822199539588743,-0.10461012190291674,-0.0635484074727321,50.63674272872535,96.25359234320979,5
DCT_64_inf_PC3,D,R,extratrees,proc_gss,-0.3081990187659789,-0.6781640054614843,-0.40086073333983196,-0.29531878337135065,-0.17249377585897568,47.53380918007304,81.2522007785483,5
DCT_64_inf_PC3,D,R,extratrees,src_gkf,-0.08600741802719125,-0.32366416530489395,-0.1315140437472222,-0.03336197144544806,0.00041752030874351795,49.07070285681594,105.48619870636423,5
DCT_64_inf_PC3,D,R,extratrees,src_gss,-0.25912756823845995,-6.171893051461163,-0.3193934263588587,-0.15532437835346524,-0.025101829697242978,50.47532083138505,109.9922693385589,5
DCT_64_inf_PC3,D,R,ridge,proc_gkf,-0.18548793235346173,-0.3292117473413355,-0.2934447739253845,-0.10508712259695763,-0.0313014911697853,41.23321601263568,102.95541295451625,5
DCT_64_inf_PC3,D,R,ridge,proc_gss,-0.12126729021941185,-0.1712513168244763,-0.1372164296578542,-0.07742258132329383,-0.0327921154867079,30.43337594099547,63.4878780394196,5
DCT_64_inf_PC3,D,R,ridge,src_gkf,-0.021859549916392496,-0.12496952113832802,-0.032127833951423934,0.007919380986498581,0.00951717346416514,42.32865142804079,95.37796869802085,5
DCT_64_inf_PC3,D,R,ridge,src_gss,-0.09690929627820521,-1.6545176644070898,-0.09887273472130631,-0.05762183586564662,-0.03854930906894544,42.11295632942087,94.02535553977822,5
DCT_8_16_PC1,D,A,dummy,proc_gkf,-0.012333075987889242,-0.36192355632834106,-0.015401960333017328,-0.012188478216957455,-0.008139904900748939,16.488184385407777,43.24183733077304,5
DCT_8_16_PC1,D,A,dummy,proc_gss,-0.021102559893742656,-0.02531798726535204,-0.02286635411097837,-0.00013573660102239593,-0.0001110970729897076,18.552994904812806,41.707828293817606,5
DCT_8_16_PC1,D,A,dummy,src_gkf,-0.011950834166968738,-0.0940990475579094,-0.05329941928650528,-0.007869194888860953,-0.005625184255359094,20.427964072800993,39.30430434002024,5
DCT_8_16_PC1,D,A,dummy,src_gss,-0.01985176945082845,-0.06187678141908086,-0.04807618352667653,-0.017735608200956543,-0.007108703451737729,20.56221118196179,42.973622838183566,5
DCT_8_16_PC1,D,A,extratrees,proc_gkf,-0.12083648657997981,-2.5091535121834,-0.22796068252686408,-0.021356359724607143,0.17441730608239353,16.859184958635904,35.83329565506372,5
DCT_8_16_PC1,D,A,extratrees,proc_gss,-0.11921011922913927,-0.1625407007285895,-0.1326684706575092,0.01936985725719753,0.07697972982322975,22.5779939763861,43.8893891144829,5
DCT_8_16_PC1,D,A,extratrees,src_gkf,-0.136470881208691,-0.5799678593393882,-0.2812645434144587,-0.08578946959571976,0.0074228880100561875,22.35839686634692,48.593782708950044,5
DCT_8_16_PC1,D,A,extratrees,src_gss,-0.34346551458786556,-0.8707255783402177,-0.7482441793377013,0.14743384023858663,0.1580271343811025,24.42162635692104,46.39615669503158,5
DCT_8_16_PC1,D,A,ridge,proc_gkf,-0.032027190544264394,-0.9553336550065267,-0.05999746195124778,-0.004567126712945013,-0.0005643273775394414,17.518706916899692,43.07873334377187,5
DCT_8_16_PC1,D,A,ridge,proc_gss,-0.02637854757403102,-0.0866820712808937,-0.04220958331609248,-0.023806017565487947,0.012300725976375333,20.04671468805019,43.57170006908518,5
DCT_8_16_PC1,D,A,ridge,src_gkf,-0.004227835625379983,-0.29888073942730825,-0.29824268768775997,0.014948835188497878,0.019854192198516786,22.559177293934066,41.51050861729592,5
DCT_8_16_PC1,D,A,ridge,src_gss,-0.05029406724299745,-0.2048434517776411,-0.11112960671503691,-0.01769167674144989,0.004163694100222973,20.95088906194211,42.56867409373994,5
DCT_8_16_PC1,D,C,dummy,proc_gkf,-0.012333075987889242,-0.36192355632834106,-0.015401960333017328,-0.012188478216957455,-0.008139904900748939,16.488184385407777,43.24183733077304,5
DCT_8_16_PC1,D,C,dummy,proc_gss,-0.021102559893742656,-0.02531798726535204,-0.02286635411097837,-0.00013573660102239593,-0.0001110970729897076,18.552994904812806,41.707828293817606,5
DCT_8_16_PC1,D,C,dummy,src_gkf,-0.011950834166968738,-0.0940990475579094,-0.05329941928650528,-0.007869194888860953,-0.005625184255359094,20.427964072800993,39.30430434002024,5
DCT_8_16_PC1,D,C,dummy,src_gss,-0.01985176945082845,-0.06187678141908086,-0.04807618352667653,-0.017735608200956543,-0.007108703451737729,20.56221118196179,42.973622838183566,5
DCT_8_16_PC1,D,C,extratrees,proc_gkf,-0.0016862768089900282,-4.298210819851539,-0.38604208019073205,0.024925847263111978,0.0638535732817682,17.764222276083334,41.005354755845396,5
DCT_8_16_PC1,D,C,extratrees,proc_gss,-0.22582472825048638,-0.28074408433678194,-0.24423646329238213,-0.11953433170027661,-0.02415235329603907,24.098496643738933,46.00018651023388,5
DCT_8_16_PC1,D,C,extratrees,src_gkf,-0.23800061606216727,-0.8113630103622222,-0.3770563229499744,-0.0950975398482834,-0.08867194713418813,24.146834116989965,52.80595308975564,5
DCT_8_16_PC1,D,C,extratrees,src_gss,-0.47285530491766403,-1.0019593537854192,-0.7842987332649409,0.03540863903201208,0.0397084404608784,23.554376475651715,49.23696902781631,5
DCT_8_16_PC1,D,C,ridge,proc_gkf,-0.03797445185927395,-1.1275820464555295,-0.07529582858642003,-0.013233006337317166,-0.004023555214157958,17.722835184877574,43.26414328931891,5
DCT_8_16_PC1,D,C,ridge,proc_gss,-0.034795696046892255,-0.10131486715204123,-0.09365588466910202,-0.032926016035724315,0.0005588439409201888,20.98165534846231,43.37787840244646,5
DCT_8_16_PC1,D,C,ridge,src_gkf,-0.004050225947793473,-0.32553196920912875,-0.3144501725077664,0.00485576228722695,0.013428436290807767,23.29242417576255,42.0612453629773,5
DCT_8_16_PC1,D,C,ridge,src_gss,-0.050714403572418076,-0.18238363081577882,-0.16383923379503762,-0.016834665086757905,0.006608474848483061,21.17035843066078,42.49261729918929,5
DCT_8_16_PC1,D,R,dummy,proc_gkf,-0.012333075987889242,-0.36192355632834106,-0.015401960333017328,-0.012188478216957455,-0.008139904900748939,16.488184385407777,43.24183733077304,5
DCT_8_16_PC1,D,R,dummy,proc_gss,-0.021102559893742656,-0.02531798726535204,-0.02286635411097837,-0.00013573660102239593,-0.0001110970729897076,18.552994904812806,41.707828293817606,5
DCT_8_16_PC1,D,R,dummy,src_gkf,-0.011950834166968738,-0.0940990475579094,-0.05329941928650528,-0.007869194888860953,-0.005625184255359094,20.427964072800993,39.30430434002024,5
DCT_8_16_PC1,D,R,dummy,src_gss,-0.01985176945082845,-0.06187678141908086,-0.04807618352667653,-0.017735608200956543,-0.007108703451737729,20.56221118196179,42.973622838183566,5
DCT_8_16_PC1,D,R,extratrees,proc_gkf,-0.2338860466945245,-13.784035288830037,-0.3891451810004618,-0.229121508334297,-0.1379247288589704,26.366737924509085,44.6073963618237,5
DCT_8_16_PC1,D,R,extratrees,proc_gss,-0.27723457466545653,-0.8259054863342444,-0.5141943867201628,-0.05294982872388587,-0.00886354515100431,29.03205395829285,49.66075297730404,5
DCT_8_16_PC1,D,R,extratrees,src_gkf,-0.3434776206342667,-0.8482496384602605,-0.40853740666108784,-0.2346381192939464,-0.1918321618679919,30.112432142823813,53.31238497379563,5
DCT_8_16_PC1,D,R,extratrees,src_gss,-0.21864667373963642,-0.9860282250716546,-0.35089765350133906,-0.20039318107503545,-0.10335869828432677,29.446111366664322,51.09262549965589,5
DCT_8_16_PC1,D,R,ridge,proc_gkf,-0.025782359882847494,-0.4485784890188894,-0.03849619420633266,-0.006336110635504211,-0.005121021372643941,17.072571267263317,43.07324045011089,5
DCT_8_16_PC1,D,R,ridge,proc_gss,-0.03790504635401071,-0.09352547314071558,-0.06884218440451906,-0.03170755850852913,-0.010138871283154313,19.805463898239186,43.447611109105765,5
DCT_8_16_PC1,D,R,ridge,src_gkf,-0.008640204359185999,-0.16434796292797738,-0.14633905754141918,-0.0015943057256992965,-0.0014910993133274264,21.580330928774128,39.513828488543616,5
DCT_8_16_PC1,D,R,ridge,src_gss,-0.029329460806313268,-0.10505256000153591,-0.09528046475419916,-0.011609410585821767,0.006772593244377515,20.611768510490236,42.56231128061812,5
DCT_8_16_PC2,D,A,dummy,proc_gkf,-0.13559689949539577,-0.3722982247864075,-0.16367780829435197,-0.012985558851460688,-0.0059488002861471925,6.466964218751943,9.37206248225706,5
DCT_8_16_PC2,D,A,dummy,proc_gss,-0.41999627076812285,-0.6141694314946062,-0.45948257135574977,-0.07819096490143584,-0.0341885208597723,5.78916745066054,7.321266606614165,5
DCT_8_16_PC2,D,A,dummy,src_gkf,-0.14420407137090874,-0.17386924406247792,-0.15150417324761212,-0.03165183790585857,-0.013648166210429255,6.999233213320932,10.054140328985424,5
DCT_8_16_PC2,D,A,dummy,src_gss,-0.017990397807245984,-0.2489427443020225,-0.1088143962654815,-0.01572227868022602,-0.009553526921059728,6.087214800404102,8.662149284325393,5
DCT_8_16_PC2,D,A,extratrees,proc_gkf,-1.3328891012104633,-8.745729721399814,-6.858210296344538,-0.4375067612195984,-0.3158873819484468,8.000825628924272,13.102340161059942,5
DCT_8_16_PC2,D,A,extratrees,proc_gss,-0.4410254735815389,-1.848258452765104,-0.6728838116966802,-0.22281894798496404,-0.18461553280353912,6.484502520179767,10.03318340122367,5
DCT_8_16_PC2,D,A,extratrees,src_gkf,-0.7813187330869826,-2.601783687158613,-0.886114128369285,-0.6309414123959749,-0.5964859501438203,8.064637512269423,15.11820427820501,5
DCT_8_16_PC2,D,A,extratrees,src_gss,-0.5437524390642747,-3.5270058683036063,-2.985252659410951,-0.21744556464907938,-0.20506932130337133,6.888705114421819,10.464736197897055,5
DCT_8_16_PC2,D,A,ridge,proc_gkf,-0.2984660749795458,-0.6791273819468604,-0.37953801698446155,-0.18681573125929374,-0.12823871557486632,7.344135362398193,10.144372671367474,5
DCT_8_16_PC2,D,A,ridge,proc_gss,-0.37420959351038063,-0.8563566858349564,-0.8137775023797276,-0.07510931242007124,-0.06921044711182112,6.533468101788034,8.093384667767417,5
DCT_8_16_PC2,D,A,ridge,src_gkf,-0.3828559001719918,-0.7716990318283918,-0.4278881935612513,-0.09816196097039498,-0.0642448342344458,7.708454303232711,10.252867030155553,5
DCT_8_16_PC2,D,A,ridge,src_gss,-0.20142839216106156,-0.34488079414789796,-0.2288630911820202,-0.09480896790039339,0.005105008508891382,6.538895674472103,9.119016181626558,5
DCT_8_16_PC2,D,C,dummy,proc_gkf,-0.13559689949539577,-0.3722982247864075,-0.16367780829435197,-0.012985558851460688,-0.0059488002861471925,6.466964218751943,9.37206248225706,5
DCT_8_16_PC2,D,C,dummy,proc_gss,-0.41999627076812285,-0.6141694314946062,-0.45948257135574977,-0.07819096490143584,-0.0341885208597723,5.78916745066054,7.321266606614165,5
DCT_8_16_PC2,D,C,dummy,src_gkf,-0.14420407137090874,-0.17386924406247792,-0.15150417324761212,-0.03165183790585857,-0.013648166210429255,6.999233213320932,10.054140328985424,5
DCT_8_16_PC2,D,C,dummy,src_gss,-0.017990397807245984,-0.2489427443020225,-0.1088143962654815,-0.01572227868022602,-0.009553526921059728,6.087214800404102,8.662149284325393,5
DCT_8_16_PC2,D,C,extratrees,proc_gkf,-1.5510643847098402,-2.7510234568930727,-2.6543091084710526,-1.4978481065291849,-0.6736019136492132,6.609447121248633,11.342170088023687,5
DCT_8_16_PC2,D,C,extratrees,proc_gss,-0.2510351857840325,-1.574240697344758,-0.5351144553167115,-0.06764884136024607,-0.002102022606332514,5.662316942118752,9.006691120198294,5
DCT_8_16_PC2,D,C,extratrees,src_gkf,-1.1559924779774091,-1.308542616685251,-1.1956051861994497,-0.7772210464676317,-0.5636810295418309,8.901053049130752,15.510503622930852,5
DCT_8_16_PC2,D,C,extratrees,src_gss,-0.4003709127745403,-2.2646725836237946,-0.5094124248924219,-0.10883825254922774,-0.06959357998272021,6.50030517703044,9.316446416463615,5
DCT_8_16_PC2,D,C,ridge,proc_gkf,-0.36033928486689804,-0.6378822539276108,-0.5027082127445386,-0.19280565215374001,-0.12604638150113012,7.42003113405583,10.169940040985333,5
DCT_8_16_PC2,D,C,ridge,proc_gss,-0.4855027017436071,-0.8779274769762277,-0.6677972089326691,-0.12293358480486516,-0.11663247371228938,6.691376968397649,8.536902061488956,5
DCT_8_16_PC2,D,C,ridge,src_gkf,-0.40596803892011346,-0.751664838940032,-0.4989646208026568,-0.10211439098279596,-0.08349353473909753,7.967872608048438,10.39677757946763,5
DCT_8_16_PC2,D,C,ridge,src_gss,-0.2063731291028028,-0.4944128964675337,-0.30971063666198617,-0.10397161784661013,0.0005705100969453925,6.892709762165469,9.414210687085854,5
DCT_8_16_PC2,D,R,dummy,proc_gkf,-0.13559689949539577,-0.3722982247864075,-0.16367780829435197,-0.012985558851460688,-0.0059488002861471925,6.466964218751943,9.37206248225706,5
DCT_8_16_PC2,D,R,dummy,proc_gss,-0.41999627076812285,-0.6141694314946062,-0.45948257135574977,-0.07819096490143584,-0.0341885208597723,5.78916745066054,7.321266606614165,5
DCT_8_16_PC2,D,R,dummy,src_gkf,-0.14420407137090874,-0.17386924406247792,-0.15150417324761212,-0.03165183790585857,-0.013648166210429255,6.999233213320932,10.054140328985424,5
DCT_8_16_PC2,D,R,dummy,src_gss,-0.017990397807245984,-0.2489427443020225,-0.1088143962654815,-0.01572227868022602,-0.009553526921059728,6.087214800404102,8.662149284325393,5
DCT_8_16_PC2,D,R,extratrees,proc_gkf,-1.515675887945397,-3.13297460009976,-2.5209459776213867,-0.5600788771198566,-0.2411524078861555,7.900559716456746,11.630726053894168,5
DCT_8_16_PC2,D,R,extratrees,proc_gss,-0.8622164013856461,-2.348456843758366,-1.5655211438950225,-0.2740441811754297,-0.10740425405831859,6.3146403174136925,9.18308033762936,5
DCT_8_16_PC2,D,R,extratrees,src_gkf,-0.7760250879676389,-2.766329554333141,-2.4596468640116638,-0.7027761608802301,-0.41267881279212704,7.512291061752871,11.853916915422587,5
DCT_8_16_PC2,D,R,extratrees,src_gss,-1.5743305432601349,-3.4669391450419242,-3.1793081942698223,-0.8401825741563835,-0.7331160125590952,9.372385886514062,12.631673873665054,5
DCT_8_16_PC2,D,R,ridge,proc_gkf,-0.23005313300088104,-0.5673578864246721,-0.45570222102829194,-0.025768366787667363,0.005917934549712973,6.715593744263771,9.431009867148392,5
DCT_8_16_PC2,D,R,ridge,proc_gss,-0.41095940728744274,-0.7411186410684474,-0.5586004199114865,-0.08681243685851125,-0.03382953410475939,6.215974832880709,8.202023229330113,5
DCT_8_16_PC2,D,R,ridge,src_gkf,-0.2950975195851102,-0.4113943105099123,-0.3936994412585666,-0.13631821604237815,-0.04864654036425694,7.163381873927503,9.99652511352128,5
DCT_8_16_PC2,D,R,ridge,src_gss,-0.10992539785021127,-0.5868165938388321,-0.3108132158153112,-0.0757900492745216,-0.04780762325058374,6.6492966607666,9.418172527394816,5
DCT_8_16_PC3,D,A,dummy,proc_gkf,-0.027909325419714692,-0.3906073481199385,-0.14138188370133187,-0.0076718120467409445,-0.006393724680091184,8.758518526672315,14.346525276638186,5
DCT_8_16_PC3,D,A,dummy,proc_gss,-0.01851084314285467,-0.09209452706218993,-0.04194580939310111,-0.00807223370630794,-0.00436840058894683,9.349785041279821,16.267655622712926,5
DCT_8_16_PC3,D,A,dummy,src_gkf,-0.017230095171139048,-0.15420553393593361,-0.060038492603115445,-0.016006827841864135,-0.0066096479272866205,8.526344363736927,11.205614106602518,5
DCT_8_16_PC3,D,A,dummy,src_gss,-0.004557932697928813,-0.06739720504365931,-0.004612468568297112,-0.002994313845703367,-0.001697778790763049,10.07303312653493,17.661578199359443,5
DCT_8_16_PC3,D,A,extratrees,proc_gkf,-0.48728925376543586,-1.6478372964949854,-0.7299711324711713,0.0642914653371024,0.10212721903458076,8.861789563393485,14.031049443548204,5
DCT_8_16_PC3,D,A,extratrees,proc_gss,-1.8389941910487244,-2.28452116498135,-2.0110226226342354,-0.014154090145835463,0.12738509089949374,11.80753076409766,19.426433561790244,5
DCT_8_16_PC3,D,A,extratrees,src_gkf,-0.5998439170526204,-1.6836983831725871,-1.5911721346692551,-0.5684096199713204,-0.44803261336144307,9.054476606711606,15.40649304475888,5
DCT_8_16_PC3,D,A,extratrees,src_gss,-0.17756405480679183,-2.7968798672309054,-1.1718630056453256,-0.1770812109568498,-0.1575809820990129,12.15131536159467,19.336004571562928,5
DCT_8_16_PC3,D,A,ridge,proc_gkf,-0.12599796661918528,-0.40723938133712845,-0.14446062386799818,-0.12451978157648758,-0.06079375940412501,9.573273765957646,14.422054176926412,5
DCT_8_16_PC3,D,A,ridge,proc_gss,-0.11184554516209544,-0.3178266265017726,-0.19050334819144865,0.010040884145259499,0.059582278390759434,9.878504730259097,16.996690716743583,5
DCT_8_16_PC3,D,A,ridge,src_gkf,-0.12816524822314057,-0.2842743165193071,-0.22889790230767226,0.04135912828353039,0.047479146559931504,7.936777017953494,10.656211093943767,5
DCT_8_16_PC3,D,A,ridge,src_gss,-0.02066598528917063,-0.3460896872794788,-0.16554522148021977,0.003267050081908085,0.04167983635854747,10.677510865181315,17.45489354490347,5
DCT_8_16_PC3,D,C,dummy,proc_gkf,-0.027909325419714692,-0.3906073481199385,-0.14138188370133187,-0.0076718120467409445,-0.006393724680091184,8.758518526672315,14.346525276638186,5
DCT_8_16_PC3,D,C,dummy,proc_gss,-0.01851084314285467,-0.09209452706218993,-0.04194580939310111,-0.00807223370630794,-0.00436840058894683,9.349785041279821,16.267655622712926,5
DCT_8_16_PC3,D,C,dummy,src_gkf,-0.017230095171139048,-0.15420553393593361,-0.060038492603115445,-0.016006827841864135,-0.0066096479272866205,8.526344363736927,11.205614106602518,5
DCT_8_16_PC3,D,C,dummy,src_gss,-0.004557932697928813,-0.06739720504365931,-0.004612468568297112,-0.002994313845703367,-0.001697778790763049,10.07303312653493,17.661578199359443,5
DCT_8_16_PC3,D,C,extratrees,proc_gkf,-0.3955431939616343,-2.24576428465714,-0.860858145917657,0.11458883394273733,0.12210352450405786,8.455897731828394,13.648733594323861,5
DCT_8_16_PC3,D,C,extratrees,proc_gss,-1.108527974075844,-2.809611841162805,-2.4431373433740466,0.14226491007152298,0.14324834151766536,11.310691209806336,17.865603555302723,5
DCT_8_16_PC3,D,C,extratrees,src_gkf,-0.5554934792778088,-1.5473502018234258,-1.3445308589164968,-0.3491477940405332,-0.298969631713439,9.164660133463592,15.2292084379846,5
DCT_8_16_PC3,D,C,extratrees,src_gss,-0.25109517987237084,-2.079798727118862,-1.0712494130353427,-0.2305888483615286,-0.20649109254566964,12.383319471003022,19.547297112230638,5
DCT_8_16_PC3,D,C,ridge,proc_gkf,-0.12150905386904243,-0.47027891234685976,-0.13455490503614098,-0.11551427159165262,-0.0477489106190469,9.86612265192628,14.310175474922973,5
DCT_8_16_PC3,D,C,ridge,proc_gss,-0.061310920268189406,-0.3331744939286058,-0.203002538485765,0.02426100213906701,0.07988807234230696,10.371882135700806,16.605939756859232,5
DCT_8_16_PC3,D,C,ridge,src_gkf,-0.29945487612163446,-0.3235698080971724,-0.31504462119136645,0.044760592050488324,0.04917512801019608,8.355675585440919,10.871324177181792,5
DCT_8_16_PC3,D,C,ridge,src_gss,-0.05017571007495203,-0.45942088268246967,-0.13801233603881857,0.00833399971520521,0.04040521462381233,10.80305817849583,17.506303570836682,5
DCT_8_16_PC3,D,R,dummy,proc_gkf,-0.027909325419714692,-0.3906073481199385,-0.14138188370133187,-0.0076718120467409445,-0.006393724680091184,8.758518526672315,14.346525276638186,5
DCT_8_16_PC3,D,R,dummy,proc_gss,-0.01851084314285467,-0.09209452706218993,-0.04194580939310111,-0.00807223370630794,-0.00436840058894683,9.349785041279821,16.267655622712926,5
DCT_8_16_PC3,D,R,dummy,src_gkf,-0.017230095171139048,-0.15420553393593361,-0.060038492603115445,-0.016006827841864135,-0.0066096479272866205,8.526344363736927,11.205614106602518,5
DCT_8_16_PC3,D,R,dummy,src_gss,-0.004557932697928813,-0.06739720504365931,-0.004612468568297112,-0.002994313845703367,-0.001697778790763049,10.07303312653493,17.661578199359443,5
DCT_8_16_PC3,D,R,extratrees,proc_gkf,-0.9541045797391301,-2.699791346128286,-1.1103868029079127,-0.8463917386808006,-0.4899852512463329,11.080241561359085,18.481824229327685,5
DCT_8_16_PC3,D,R,extratrees,proc_gss,-0.5745951824461208,-2.24903260814958,-2.1017321188417273,-0.2392694946227163,-0.07913152523453508,13.74125136933331,19.022058916725914,5
DCT_8_16_PC3,D,R,extratrees,src_gkf,-0.3382221365305782,-1.5508138183962887,-1.4550772770056368,-0.27930840664202483,-0.17335686667836436,10.276821391281102,15.035163565866272,5
DCT_8_16_PC3,D,R,extratrees,src_gss,-0.5411203423713202,-1.3642618524655445,-0.6562992773801102,-0.5079813621820588,-0.4536796009571814,13.815313944574486,21.65801933853516,5
DCT_8_16_PC3,D,R,ridge,proc_gkf,-0.10428171311602141,-0.4888225166990968,-0.14294407779624474,-0.04320317943447827,-0.020768944341340353,9.412053544716239,14.333285423641437,5
DCT_8_16_PC3,D,R,ridge,proc_gss,-0.09908602652006104,-0.24998430818778025,-0.16447035595527248,0.024900486825896295,0.04682194827160527,10.150113573132069,16.898882443452806,5
DCT_8_16_PC3,D,R,ridge,src_gkf,-0.17762486997024185,-0.3795359479257252,-0.2685253403452148,-0.029321752922639055,-0.0029787296119274387,8.516761013838764,11.368221405906604,5
DCT_8_16_PC3,D,R,ridge,src_gss,-0.027181948699057656,-0.590313301576423,-0.2300202783673324,0.00381254690537558,0.03295032207108438,10.60615484111664,17.593880798463562,5
E_DCT_16_32_frac,C,A,dummy,proc_gkf,-0.006745759166618237,-0.02231559011320905,-0.01686792677943383,-0.0025221712917506967,-0.002431112956721293,0.09401099852372445,0.11341753969894412,5
E_DCT_16_32_frac,C,A,dummy,proc_gss,-0.03519026963665883,-0.05252018757226655,-0.05234436034462142,-0.003934941383469948,-0.0016525707700209221,0.09586502088721417,0.1130406925077502,5
E_DCT_16_32_frac,C,A,dummy,src_gkf,-0.0018569921133479994,-0.020345309120463062,-0.01713714822644552,-0.00013557560445787153,-5.941727393055095e-05,0.0909564702299612,0.11088338187980219,5
E_DCT_16_32_frac,C,A,dummy,src_gss,-0.008767610922125968,-0.14005798898955474,-0.047855594219560205,-0.0023516871950095553,-0.0019687531826823703,0.09950747546948581,0.11589903932413757,5
E_DCT_16_32_frac,C,A,extratrees,proc_gkf,0.2786335413910386,0.17103824242760013,0.18514416159134306,0.3424114170018199,0.3482116550626866,0.07601232978234915,0.09552695181326043,5
E_DCT_16_32_frac,C,A,extratrees,proc_gss,0.2947029271752264,0.07561145811009666,0.09266946546237576,0.4210993778373918,0.42167236835641353,0.07634379876995959,0.0960728438746709,5
E_DCT_16_32_frac,C,A,extratrees,src_gkf,0.34598943821500805,0.10966407698633973,0.2201355831958881,0.38440588406911,0.44203699867078694,0.07628547118008056,0.09791440245108105,5
E_DCT_16_32_frac,C,A,extratrees,src_gss,0.2860434245173843,-0.027627405735670324,0.039697791553784056,0.37307123710072576,0.4132573717244551,0.07714839513675457,0.1026210299571143,5
E_DCT_16_32_frac,C,A,ridge,proc_gkf,0.042633701054299644,0.033763803856855915,0.03691735802035401,0.06198022333210085,0.18578169679509,0.07772802095728311,0.09947268107760054,5
E_DCT_16_32_frac,C,A,ridge,proc_gss,0.12293875189601156,0.07011661790589403,0.09487501956245636,0.12631278628371434,0.14808937704569244,0.0884095308399291,0.10718407099222771,5
E_DCT_16_32_frac,C,A,ridge,src_gkf,0.1655934726868007,-0.020273308687254854,0.1420649812085646,0.17157960704142527,0.18969283817939886,0.08240061461845284,0.10927535429157056,5
E_DCT_16_32_frac,C,A,ridge,src_gss,0.11321544574059073,0.07217335679877779,0.09409047785624747,0.13307484398556357,0.16416645229994262,0.09165020456311086,0.11241764632580603,5
E_DCT_16_32_frac,C,C,dummy,proc_gkf,-0.006745759166618237,-0.02231559011320905,-0.01686792677943383,-0.0025221712917506967,-0.002431112956721293,0.09401099852372445,0.11341753969894412,5
E_DCT_16_32_frac,C,C,dummy,proc_gss,-0.03519026963665883,-0.05252018757226655,-0.05234436034462142,-0.003934941383469948,-0.0016525707700209221,0.09586502088721417,0.1130406925077502,5
E_DCT_16_32_frac,C,C,dummy,src_gkf,-0.0018569921133479994,-0.020345309120463062,-0.01713714822644552,-0.00013557560445787153,-5.941727393055095e-05,0.0909564702299612,0.11088338187980219,5
E_DCT_16_32_frac,C,C,dummy,src_gss,-0.008767610922125968,-0.14005798898955474,-0.047855594219560205,-0.0023516871950095553,-0.0019687531826823703,0.09950747546948581,0.11589903932413757,5
E_DCT_16_32_frac,C,C,extratrees,proc_gkf,0.23124217011131554,0.06831262771871256,0.14813805403677105,0.23399228809358352,0.31108997218384477,0.07827491568939723,0.09843839372325215,5
E_DCT_16_32_frac,C,C,extratrees,proc_gss,0.14394583894069224,-0.009048098960353898,0.021301809633969326,0.3270677149765753,0.3648486028577929,0.07937534503951528,0.09977971886190742,5
E_DCT_16_32_frac,C,C,extratrees,src_gkf,0.3325191001475756,0.10784936590348203,0.20436895523506304,0.34864882083700743,0.42443092882120903,0.07789987337790985,0.09889922437011495,5
E_DCT_16_32_frac,C,C,extratrees,src_gss,0.2637332618072955,-0.07693473618121205,-0.06607395954256345,0.38283031708148363,0.4210964392825956,0.07869633596741098,0.10181917260106024,5
E_DCT_16_32_frac,C,C,ridge,proc_gkf,0.13899332054499214,-0.02425318796742628,0.05082608983738146,0.18771700635348954,0.2115234525322563,0.08120219202400059,0.09886142556356738,5
