session_id,measurement_id,sample_id,status,roi_width_um,roi_height_um,pixels_x,pixels_y,valid_fraction,manual_boundary_clearance_x_um,manual_boundary_clearance_y_um,z_median_um,z_p05_um,z_p95_um,Sa_um,Sq_um,core_gradient_median,edge_ring_gradient_median,edge_to_core_gradient_ratio,repair_status,repair_noise_mad_um,repair_seed_threshold_um,repair_grow_threshold_um,repair_candidate_components,repair_accepted_components,repair_repaired_pixels,repair_repaired_fraction,raw_path,repaired_path,mask_path
zro2_60_pass,11,21,PASS,80.0,80.0,160,160,1.0,64.71590500364817,63.27862787614714,-9.461623770816281,-10.456081937628927,-8.359865876480853,0.552893461340648,0.6724766296887702,0.37545217552175414,0.36538863265701166,0.9731962057464243,PASS,0.7757417376521961,6.205933901217569,3.1029669506087845,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_021.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_021.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_021.npz
zro2_60_pass,11,22,PASS,80.0,80.0,160,160,1.0,65.33188091543431,64.09992909186202,-17.771986533776147,-18.735769491253887,-16.99272592541547,0.42757316282070895,0.5462029216236755,0.2731325965764418,0.25991256003104624,0.9515984664185051,PASS,0.446418815267169,3.571350522137352,1.785675261068676,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_022.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_022.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_022.npz
zro2_60_pass,12,23,PASS,80.0,80.0,160,160,1.0,62.66265196436095,66.15318213114926,-30.960793902048273,-31.544119964443194,-25.789939723671797,0.9118875478560288,1.906073571126458,0.19158759743343404,0.21896418516118574,1.1428933192675144,PASS,0.3078425151750404,2.4627401214003233,1.2313700607001616,5,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_023.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_023.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_023.npz
zro2_60_pass,12,24,PASS,80.0,80.0,160,160,1.0,59.704500978473604,63.614481409001996,-25.313277788578084,-26.211459398808763,-24.612615721710622,0.4026016613694592,0.5229164120272518,0.23233441867247684,0.22862859222488044,0.9840496019971087,PASS,0.3320162055339571,2.656129644271657,1.3280648221358284,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_024.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_024.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_024.npz
zro2_60_pass,13,25,PASS,80.0,80.0,160,160,1.0,59.70450097847362,63.94031311154602,-11.041552765841258,-12.396380658621041,-9.653884220582155,0.7012429873257515,0.853873680958569,0.41268359661660914,0.4186422078863403,1.0144386918176127,PASS,0.5458687619980742,4.366950095984594,2.183475047992297,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_025.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_025.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_025.npz
zro2_60_pass,13,26,PASS,80.0,80.0,160,160,1.0,61.22537483685991,64.71590500364819,-7.95695683914159,-9.4049730202187,-6.363307080425479,0.8427245501553028,0.9876146194652641,0.4840211930110567,0.4891738541513768,1.0106455279535713,PASS,0.7083352821252953,5.666682257002362,2.833341128501181,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_026.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_026.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_026.npz
zro2_60_pass,14,27,PASS,80.0,80.0,160,160,1.0,66.56383273900664,64.9212303075769,-2.3887837767761617,-3.7846134308256483,0.18543455838639,1.0687823584857765,1.3386709600654967,0.6741231893902713,0.6625646671717926,0.982853991079979,PASS,0.8142786980392007,6.514229584313606,3.257114792156803,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_027.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_027.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_027.npz
zro2_60_pass,14,28,PASS,80.0,80.0,160,160,1.0,64.71590500364815,63.89460378793329,-15.421174356172376,-21.976996245906918,-11.732594247194971,3.17611900200393,3.7378931482579336,0.36502598579982515,0.3395469351690987,0.9301993512190696,PASS,0.398834934788177,3.190679478305416,1.595339739152708,1,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_028.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_028.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_028.npz
zro2_60_pass,15,29,PASS,80.0,80.0,160,160,1.0,64.51057969971941,65.12655561150565,-12.661317526599763,-13.208526221421602,-12.184556004645524,0.25720222099714385,0.3281657878347977,0.15041781429917972,0.15488851796827108,1.0297219028871085,PASS,0.1727468067863059,1.3819744542904473,0.6909872271452236,10,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_029.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_029.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_029.npz
zro2_60_pass,15,30,PASS,80.0,80.0,160,160,1.0,63.68927848400455,65.94785682722053,-19.71621962052381,-20.118037411530054,-19.34955708777442,0.1836627591307976,0.24052109965403554,0.08642093235688786,0.08564524178559219,0.9910242744420722,PASS,0.09261783784223337,0.8,0.3704713513689335,13,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_030.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_030.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_030.npz
