session_id,measurement_id,sample_id,profile_axis,position_um,height_median_um,valid_count
zro2_120_formal,113,113,v,-2.25,-37.437699956957495,96
zro2_120_formal,113,113,v,-1.75,-37.490387339484556,96
zro2_120_formal,113,113,v,-1.25,-37.495878187244756,96
zro2_120_formal,113,113,v,-0.75,-37.49599176580083,96
zro2_120_formal,113,113,v,-0.25,-37.48645824808464,96
zro2_120_formal,113,113,v,0.25,-37.465967382180196,96
zro2_120_formal,113,113,v,0.75,-37.419395497947136,96
zro2_120_formal,113,113,v,1.25,-37.39446827793387,96
zro2_120_formal,113,113,v,1.75,-37.42021613472039,96
zro2_120_formal,113,113,v,2.25,-37.41747108073065,96
zro2_120_formal,113,113,v,2.75,-37.41760975754228,96
zro2_120_formal,113,113,v,3.25,-37.44627287285043,96
zro2_120_formal,113,113,v,3.75,-37.47059784741449,96
zro2_120_formal,113,113,v,4.25,-37.480467878285225,96
zro2_120_formal,113,113,v,4.75,-37.47622965160389,96
zro2_120_formal,113,113,v,5.25,-37.49210797292866,96
zro2_120_formal,113,113,v,5.75,-37.5089726784448,96
zro2_120_formal,113,113,v,6.25,-37.514566204987204,96
zro2_120_formal,113,113,v,6.75,-37.53171947168151,96
zro2_120_formal,113,113,v,7.25,-37.553181665889305,96
zro2_120_formal,113,113,v,7.75,-37.53424192652018,96
zro2_120_formal,113,113,v,8.25,-37.54896561672872,96
zro2_120_formal,113,113,v,8.75,-37.573867900617785,96
zro2_120_formal,113,113,v,9.25,-37.593610028956945,96
zro2_120_formal,113,113,v,9.75,-37.582217514057824,96
zro2_120_formal,113,113,v,10.25,-37.58952577837738,96
zro2_120_formal,113,113,v,10.75,-37.56195842871496,96
zro2_120_formal,113,113,v,11.25,-37.544575203096386,96
zro2_120_formal,113,113,v,11.75,-37.513166081202485,96
zro2_120_formal,113,113,v,12.25,-37.48569809914809,96
zro2_120_formal,113,113,v,12.75,-37.470655174590014,96
zro2_120_formal,113,113,v,13.25,-37.43621058389857,96
zro2_120_formal,113,113,v,13.75,-37.42156859745697,96
zro2_120_formal,113,113,v,14.25,-37.43589510466382,96
zro2_120_formal,113,113,v,14.75,-37.444899596471366,96
zro2_120_formal,113,113,v,15.25,-37.44394100119882,96
zro2_120_formal,113,113,v,15.75,-37.40376152578273,96
zro2_120_formal,113,113,v,16.25,-37.39507322790104,96
zro2_120_formal,113,113,v,16.75,-37.390633104666605,96
zro2_120_formal,113,113,v,17.25,-37.33351572291268,96
zro2_120_formal,113,113,v,17.75,-37.2838393631126,96
zro2_120_formal,113,113,v,18.25,-37.23338477007082,96
zro2_120_formal,113,113,v,18.75,-37.221786570522276,96
zro2_120_formal,113,113,v,19.25,-37.224842256145244,96
zro2_120_formal,113,113,v,19.75,-37.246766657502945,96
zro2_120_formal,113,113,v,20.25,-37.293122575570806,96
zro2_120_formal,113,113,v,20.75,-37.31891067151089,96
zro2_120_formal,113,113,v,21.25,-37.34966582117224,96
zro2_120_formal,113,113,v,21.75,-37.38406908497061,96
zro2_120_formal,113,113,v,22.25,-37.40675360826904,96
zro2_120_formal,113,113,v,22.75,-37.43024263284979,96
zro2_120_formal,113,113,v,23.25,-37.46158265881078,96
zro2_120_formal,113,113,v,23.75,-37.508411380473376,96
zro2_120_formal,113,113,v,24.25,-37.54199745976105,96
zro2_120_formal,113,113,v,24.75,-37.54203329628132,96
zro2_120_formal,113,113,v,25.25,-37.55309812724425,96
zro2_120_formal,113,113,v,25.75,-37.56926737849256,96
zro2_120_formal,113,113,v,26.25,-37.586465095301726,96
zro2_120_formal,113,113,v,26.75,-37.57590366906308,96
zro2_120_formal,113,113,v,27.25,-37.58881032911007,96
zro2_120_formal,113,113,v,27.75,-37.61569604036305,96
zro2_120_formal,113,113,v,28.25,-37.626001269623785,96
zro2_120_formal,113,113,v,28.75,-37.6318543491049,96
zro2_120_formal,113,113,v,29.25,-37.66154943337369,96
zro2_120_formal,113,113,v,29.75,-37.65609580413502,96
zro2_120_formal,113,113,v,30.25,-37.62825859502161,96
zro2_120_formal,113,113,v,30.75,-37.614658557220295,96
zro2_120_formal,113,113,v,31.25,-37.566334650883135,96
zro2_120_formal,113,113,v,31.75,-37.533855092242334,96
zro2_120_formal,113,113,v,32.25,-37.53322650521099,96
zro2_120_formal,113,113,v,32.75,-37.52225246999558,96
zro2_120_formal,113,113,v,33.25,-37.53158711516842,96
zro2_120_formal,113,113,v,33.75,-37.55615570548457,96
zro2_120_formal,113,113,v,34.25,-37.58745592509551,96
zro2_120_formal,113,113,v,34.75,-37.59147091901532,96
zro2_120_formal,113,113,v,35.25,-37.582956755669564,96
zro2_120_formal,113,113,v,35.75,-37.58248937284027,96
zro2_120_formal,113,113,v,36.25,-37.57877146241542,96
zro2_120_formal,113,113,v,36.75,-37.60442798956585,96
zro2_120_formal,113,113,v,37.25,-37.5824582137458,96
zro2_120_formal,113,113,v,37.75,-37.55669196734196,96
zro2_120_formal,113,113,v,38.25,-37.55040217340479,96
zro2_120_formal,113,113,v,38.75,-37.56363927545822,96
zro2_120_formal,113,113,v,39.25,-37.58384837985899,96
zro2_120_formal,113,113,v,39.75,-37.61576151630401,96
zro2_120_formal,114,114,u,-39.75,-46.5116150931008,96
zro2_120_formal,114,114,u,-39.25,-46.546860093325584,96
zro2_120_formal,114,114,u,-38.75,-46.56558023970399,96
zro2_120_formal,114,114,u,-38.25,-46.59485276513229,96
zro2_120_formal,114,114,u,-37.75,-46.624241027726036,96
zro2_120_formal,114,114,u,-37.25,-46.592561493368876,96
zro2_120_formal,114,114,u,-36.75,-46.586066440278785,96
zro2_120_formal,114,114,u,-36.25,-46.54624684582161,96
zro2_120_formal,114,114,u,-35.75,-46.48888159939868,96
zro2_120_formal,114,114,u,-35.25,-46.4568782413154,96
zro2_120_formal,114,114,u,-34.75,-46.44528595975352,96
zro2_120_formal,114,114,u,-34.25,-46.464494621636945,96
zro2_120_formal,114,114,u,-33.75,-46.51134827074074,96
zro2_120_formal,114,114,u,-33.25,-46.61928086646497,96
zro2_120_formal,114,114,u,-32.75,-46.63506523919574,96
zro2_120_formal,114,114,u,-32.25,-46.40043344382904,96
zro2_120_formal,114,114,u,-31.75,-46.38379594605383,96
zro2_120_formal,114,114,u,-31.25,-46.36592775424946,96
zro2_120_formal,114,114,u,-30.75,-46.355413446520004,96
zro2_120_formal,114,114,u,-30.25,-46.41154790888476,96
zro2_120_formal,114,114,u,-29.75,-46.4855157811474,96
zro2_120_formal,114,114,u,-29.25,-46.570120576743605,96
zro2_120_formal,114,114,u,-28.75,-46.55910437961615,96
zro2_120_formal,114,114,u,-28.25,-46.561050856225236,96
zro2_120_formal,114,114,u,-27.75,-46.58394067688555,96
zro2_120_formal,114,114,u,-27.25,-46.619076941852406,96
zro2_120_formal,114,114,u,-26.75,-46.55442691148606,96
zro2_120_formal,114,114,u,-26.25,-46.50405875834345,96
zro2_120_formal,114,114,u,-25.75,-46.37444127380504,96
zro2_120_formal,114,114,u,-25.25,-46.1187204239078,96
zro2_120_formal,114,114,u,-24.75,-45.976271196678454,96
zro2_120_formal,114,114,u,-24.25,-45.88147477642836,96
zro2_120_formal,114,114,u,-23.75,-45.81709475427632,96
zro2_120_formal,114,114,u,-23.25,-45.73092366481123,96
zro2_120_formal,114,114,u,-22.75,-45.77366489172155,96
zro2_120_formal,114,114,u,-22.25,-45.81897564506752,96
zro2_120_formal,114,114,u,-21.75,-45.92193262453362,96
zro2_120_formal,114,114,u,-21.25,-46.016560250797895,96
zro2_120_formal,114,114,u,-20.75,-46.11348957813189,96
zro2_120_formal,114,114,u,-20.25,-46.19281262647557,96
zro2_120_formal,114,114,u,-19.75,-46.26949157196015,96
zro2_120_formal,114,114,u,-19.25,-46.30735595056086,96
zro2_120_formal,114,114,u,-18.75,-46.3775197030382,96
zro2_120_formal,114,114,u,-18.25,-46.45277497518857,96
zro2_120_formal,114,114,u,-17.75,-46.512130690582154,96
zro2_120_formal,114,114,u,-17.25,-46.557041382068164,96
zro2_120_formal,114,114,u,-16.75,-46.56558908689152,96
zro2_120_formal,114,114,u,-16.25,-46.60349460822699,96
zro2_120_formal,114,114,u,-15.75,-46.578882178002516,96
zro2_120_formal,114,114,u,-15.25,-46.65321695162517,96
zro2_120_formal,114,114,u,-14.75,-46.627725638641266,96
zro2_120_formal,114,114,u,-14.25,-46.553503929149244,96
zro2_120_formal,114,114,u,-13.75,-46.50061655090913,96
zro2_120_formal,114,114,u,-13.25,-46.42167860812638,96
zro2_120_formal,114,114,u,-12.75,-46.38177856767108,96
zro2_120_formal,114,114,u,-12.25,-46.395293655041385,96
zro2_120_formal,114,114,u,-11.75,-46.447577041740004,96
zro2_120_formal,114,114,u,-11.25,-46.47299923602101,96
zro2_120_formal,114,114,u,-10.75,-46.456332127487755,96
zro2_120_formal,114,114,u,-10.25,-46.454007561736645,96
zro2_120_formal,114,114,u,-9.75,-46.46596439198132,96
zro2_120_formal,114,114,u,-9.25,-46.46843830909066,96
zro2_120_formal,114,114,u,-8.75,-46.47308144520589,96
zro2_120_formal,114,114,u,-8.25,-46.533367831340115,96
zro2_120_formal,114,114,u,-7.75,-46.605466733883006,96
zro2_120_formal,114,114,u,-7.25,-46.62155001724578,96
zro2_120_formal,114,114,u,-6.75,-46.640051417138416,96
zro2_120_formal,114,114,u,-6.25,-46.68143280737577,96
zro2_120_formal,114,114,u,-5.75,-46.72472113017563,96
zro2_120_formal,114,114,u,-5.25,-46.75295722544271,96
zro2_120_formal,114,114,u,-4.75,-46.756071292950494,96
zro2_120_formal,114,114,u,-4.25,-46.796107936502125,96
zro2_120_formal,114,114,u,-3.75,-46.84715558857222,96
zro2_120_formal,114,114,u,-3.25,-46.820426805039915,96
zro2_120_formal,114,114,u,-2.75,-46.80604554847727,96
zro2_120_formal,114,114,u,-2.25,-46.82481477638318,96
zro2_120_formal,114,114,u,-1.75,-46.83346785338941,96
zro2_120_formal,114,114,u,-1.25,-46.84253169761902,96
zro2_120_formal,114,114,u,-0.75,-46.8202493242138,96
zro2_120_formal,114,114,u,-0.25,-46.7971622922647,96
zro2_120_formal,114,114,u,0.25,-46.79023086376053,96
zro2_120_formal,114,114,u,0.75,-46.793845117710326,96
zro2_120_formal,114,114,u,1.25,-46.78815300416625,96
zro2_120_formal,114,114,u,1.75,-46.78831938525546,96
zro2_120_formal,114,114,u,2.25,-46.773080661460405,96
zro2_120_formal,114,114,u,2.75,-46.777622823568095,96
zro2_120_formal,114,114,u,3.25,-46.801212640037775,96
zro2_120_formal,114,114,u,3.75,-46.816484700626624,96
zro2_120_formal,114,114,u,4.25,-46.80982787414803,96
zro2_120_formal,114,114,u,4.75,-46.85170984346055,96
zro2_120_formal,114,114,u,5.25,-46.93246201882343,96
zro2_120_formal,114,114,u,5.75,-46.92396131404608,96
zro2_120_formal,114,114,u,6.25,-46.91884571111969,96
zro2_120_formal,114,114,u,6.75,-46.924642926304514,96
zro2_120_formal,114,114,u,7.25,-46.9469991643939,96
zro2_120_formal,114,114,u,7.75,-46.97187487384248,96
zro2_120_formal,114,114,u,8.25,-47.002796842053456,96
zro2_120_formal,114,114,u,8.75,-47.02479255570809,96
zro2_120_formal,114,114,u,9.25,-47.03684590417388,96
zro2_120_formal,114,114,u,9.75,-47.050399799009966,96
zro2_120_formal,114,114,u,10.25,-47.07365477314546,96
zro2_120_formal,114,114,u,10.75,-47.07784916569037,96
zro2_120_formal,114,114,u,11.25,-47.0908539979681,96
zro2_120_formal,114,114,u,11.75,-47.11812926170076,96
zro2_120_formal,114,114,u,12.25,-47.08848667504127,96
zro2_120_formal,114,114,u,12.75,-47.06763708486677,96
zro2_120_formal,114,114,u,13.25,-47.08938835219634,96
zro2_120_formal,114,114,u,13.75,-47.0680888033249,96
zro2_120_formal,114,114,u,14.25,-47.02460499837463,96
zro2_120_formal,114,114,u,14.75,-47.00019998208229,96
zro2_120_formal,114,114,u,15.25,-46.99965734248437,96
zro2_120_formal,114,114,u,15.75,-46.99402671601479,96
zro2_120_formal,114,114,u,16.25,-46.97014561007042,96
zro2_120_formal,114,114,u,16.75,-46.95206270313422,96
zro2_120_formal,114,114,u,17.25,-46.946879405449494,96
zro2_120_formal,114,114,u,17.75,-46.95546483842436,96
zro2_120_formal,114,114,u,18.25,-46.96849696442871,96
zro2_120_formal,114,114,u,18.75,-46.96982716197196,96
zro2_120_formal,114,114,u,19.25,-46.99924811161627,96
zro2_120_formal,114,114,u,19.75,-47.053299916464546,96
zro2_120_formal,114,114,u,20.25,-47.10044630383682,96
zro2_120_formal,114,114,u,20.75,-47.14455311641689,96
zro2_120_formal,114,114,u,21.25,-47.176333076645804,96
zro2_120_formal,114,114,u,21.75,-47.160603763543904,96
zro2_120_formal,114,114,u,22.25,-47.19917660534468,96
zro2_120_formal,114,114,u,22.75,-47.192296245128034,96
zro2_120_formal,114,114,u,23.25,-47.236555290771086,96
zro2_120_formal,114,114,u,23.75,-47.27181176288867,96
zro2_120_formal,114,114,u,24.25,-47.29843137590207,96
zro2_120_formal,114,114,u,24.75,-47.29497202456492,96
zro2_120_formal,114,114,u,25.25,-47.308071382074026,96
zro2_120_formal,114,114,u,25.75,-47.33550924792218,96
zro2_120_formal,114,114,u,26.25,-47.36081216159121,96
zro2_120_formal,114,114,u,26.75,-47.44678366047435,96
zro2_120_formal,114,114,u,27.25,-47.46887716462227,96
zro2_120_formal,114,114,u,27.75,-47.47233295758653,96
zro2_120_formal,114,114,u,28.25,-47.4822366759356,96
zro2_120_formal,114,114,u,28.75,-47.485039280584964,96
zro2_120_formal,114,114,u,29.25,-47.49299236989103,96
zro2_120_formal,114,114,u,29.75,-47.48127665819438,96
zro2_120_formal,114,114,u,30.25,-47.43822869573977,96
zro2_120_formal,114,114,u,30.75,-47.36793651646806,96
zro2_120_formal,114,114,u,31.25,-47.33184872565759,96
zro2_120_formal,114,114,u,31.75,-47.278100445832045,96
zro2_120_formal,114,114,u,32.25,-47.252950423915536,96
zro2_120_formal,114,114,u,32.75,-47.255094008332776,96
zro2_120_formal,114,114,u,33.25,-47.22036119907469,96
zro2_120_formal,114,114,u,33.75,-47.16542738275546,96
zro2_120_formal,114,114,u,34.25,-47.15295561879001,96
zro2_120_formal,114,114,u,34.75,-47.140475935713006,96
zro2_120_formal,114,114,u,35.25,-47.129611757972924,96
zro2_120_formal,114,114,u,35.75,-47.13707177330191,96
zro2_120_formal,114,114,u,36.25,-47.1151506695287,96
zro2_120_formal,114,114,u,36.75,-47.09470561082102,96
zro2_120_formal,114,114,u,37.25,-47.11251571132685,96
zro2_120_formal,114,114,u,37.75,-47.121514674085326,96
zro2_120_formal,114,114,u,38.25,-47.11486255973058,96
zro2_120_formal,114,114,u,38.75,-47.066322923170986,96
zro2_120_formal,114,114,u,39.25,-47.00757391207425,96
zro2_120_formal,114,114,u,39.75,-47.04523132243756,96
zro2_120_formal,114,114,v,-39.75,-47.05264533693955,96
zro2_120_formal,114,114,v,-39.25,-47.01346418955235,96
zro2_120_formal,114,114,v,-38.75,-46.98733958752923,96
zro2_120_formal,114,114,v,-38.25,-46.98251014142498,96
zro2_120_formal,114,114,v,-37.75,-46.96098841988906,96
zro2_120_formal,114,114,v,-37.25,-46.929364934018565,96
zro2_120_formal,114,114,v,-36.75,-46.88119994624766,96
zro2_120_formal,114,114,v,-36.25,-46.844694500686614,96
zro2_120_formal,114,114,v,-35.75,-46.840094303063395,96
zro2_120_formal,114,114,v,-35.25,-46.83806386741334,96
zro2_120_formal,114,114,v,-34.75,-46.81735453510409,96
zro2_120_formal,114,114,v,-34.25,-46.793076314967735,96
zro2_120_formal,114,114,v,-33.75,-46.795876840701595,96
zro2_120_formal,114,114,v,-33.25,-46.79832647214897,96
zro2_120_formal,114,114,v,-32.75,-46.85223199651335,96
zro2_120_formal,114,114,v,-32.25,-46.91836777888467,96
zro2_120_formal,114,114,v,-31.75,-46.947484635774956,96
zro2_120_formal,114,114,v,-31.25,-46.976336487450055,96
zro2_120_formal,114,114,v,-30.75,-46.94070158596441,96
zro2_120_formal,114,114,v,-30.25,-46.9485691392707,96
zro2_120_formal,114,114,v,-29.75,-46.936700385516716,96
zro2_120_formal,114,114,v,-29.25,-46.96961921699459,96
zro2_120_formal,114,114,v,-28.75,-46.96280213415119,96
zro2_120_formal,114,114,v,-28.25,-46.945900655212334,96
zro2_120_formal,114,114,v,-27.75,-46.96184083278311,96
zro2_120_formal,114,114,v,-27.25,-46.954647113980265,96
zro2_120_formal,114,114,v,-26.75,-46.88935093621915,96
zro2_120_formal,114,114,v,-26.25,-46.873246635960285,96
zro2_120_formal,114,114,v,-25.75,-46.865607054117255,96
zro2_120_formal,114,114,v,-25.25,-46.901823507087954,96
zro2_120_formal,114,114,v,-24.75,-46.927893433193404,96
zro2_120_formal,114,114,v,-24.25,-46.89238180085535,96
zro2_120_formal,114,114,v,-23.75,-46.89551164068643,96
zro2_120_formal,114,114,v,-23.25,-46.926974336903356,96
zro2_120_formal,114,114,v,-22.75,-46.88739156224631,96
zro2_120_formal,114,114,v,-22.25,-46.87183423600402,96
zro2_120_formal,114,114,v,-21.75,-46.847939414207495,96
zro2_120_formal,114,114,v,-21.25,-46.82031691908381,96
zro2_120_formal,114,114,v,-20.75,-46.76046870120375,96
zro2_120_formal,114,114,v,-20.25,-46.72372885776921,96
zro2_120_formal,114,114,v,-19.75,-46.694175181631444,96
zro2_120_formal,114,114,v,-19.25,-46.68916824323732,96
zro2_120_formal,114,114,v,-18.75,-46.69065364805182,96
zro2_120_formal,114,114,v,-18.25,-46.71985032236182,96
zro2_120_formal,114,114,v,-17.75,-46.78012875874708,96
zro2_120_formal,114,114,v,-17.25,-46.835033562988976,96
zro2_120_formal,114,114,v,-16.75,-46.8356238000222,96
zro2_120_formal,114,114,v,-16.25,-46.843561103446945,96
zro2_120_formal,114,114,v,-15.75,-46.84948798221555,96
zro2_120_formal,114,114,v,-15.25,-46.884818769996784,96
zro2_120_formal,114,114,v,-14.75,-46.89555977033455,96
zro2_120_formal,114,114,v,-14.25,-46.89116549893296,96
zro2_120_formal,114,114,v,-13.75,-46.89916557430449,96
zro2_120_formal,114,114,v,-13.25,-46.93660275163964,96
zro2_120_formal,114,114,v,-12.75,-46.93682804239417,96
zro2_120_formal,114,114,v,-12.25,-46.94133436959976,96
zro2_120_formal,114,114,v,-11.75,-46.94583415316828,96
zro2_120_formal,114,114,v,-11.25,-46.96725546743968,96
zro2_120_formal,114,114,v,-10.75,-46.96139511350282,96
zro2_120_formal,114,114,v,-10.25,-46.99273144698394,96
zro2_120_formal,114,114,v,-9.75,-47.02971824214541,96
zro2_120_formal,114,114,v,-9.25,-47.074266812493505,96
zro2_120_formal,114,114,v,-8.75,-47.12523228214661,96
zro2_120_formal,114,114,v,-8.25,-47.157408375694956,96
zro2_120_formal,114,114,v,-7.75,-47.1725106998761,96
zro2_120_formal,114,114,v,-7.25,-47.168326575395724,96
zro2_120_formal,114,114,v,-6.75,-47.16269187320465,96
zro2_120_formal,114,114,v,-6.25,-47.13233777252465,96
zro2_120_formal,114,114,v,-5.75,-47.08938526667177,96
zro2_120_formal,114,114,v,-5.25,-47.043578182861296,96
zro2_120_formal,114,114,v,-4.75,-46.995485919210665,96
zro2_120_formal,114,114,v,-4.25,-46.95856926821442,96
zro2_120_formal,114,114,v,-3.75,-46.932839379871155,96
zro2_120_formal,114,114,v,-3.25,-46.9355381678964,96
zro2_120_formal,114,114,v,-2.75,-46.91611768759395,96
zro2_120_formal,114,114,v,-2.25,-46.90236843805252,96
zro2_120_formal,114,114,v,-1.75,-46.90204202007374,96
zro2_120_formal,114,114,v,-1.25,-46.90829857973786,96
zro2_120_formal,114,114,v,-0.75,-46.93892273224155,96
zro2_120_formal,114,114,v,-0.25,-46.95628980156786,96
zro2_120_formal,114,114,v,0.25,-46.95098479891901,96
zro2_120_formal,114,114,v,0.75,-46.926550926631165,96
zro2_120_formal,114,114,v,1.25,-46.91124200956469,96
zro2_120_formal,114,114,v,1.75,-46.91505546723111,96
zro2_120_formal,114,114,v,2.25,-46.917913818083065,96
zro2_120_formal,114,114,v,2.75,-46.89875176231544,96
zro2_120_formal,114,114,v,3.25,-46.8873078956472,96
zro2_120_formal,114,114,v,3.75,-46.85961332751272,96
zro2_120_formal,114,114,v,4.25,-46.81309488329587,96
zro2_120_formal,114,114,v,4.75,-46.80226148512758,96
zro2_120_formal,114,114,v,5.25,-46.77301114956094,96
zro2_120_formal,114,114,v,5.75,-46.74282075386777,96
zro2_120_formal,114,114,v,6.25,-46.704475837002036,96
zro2_120_formal,114,114,v,6.75,-46.671707497818474,96
zro2_120_formal,114,114,v,7.25,-46.670088941664105,96
zro2_120_formal,114,114,v,7.75,-46.657176970351344,96
zro2_120_formal,114,114,v,8.25,-46.66160557823983,96
zro2_120_formal,114,114,v,8.75,-46.65697594218309,96
zro2_120_formal,114,114,v,9.25,-46.62248200048181,96
zro2_120_formal,114,114,v,9.75,-46.56514561538662,96
zro2_120_formal,114,114,v,10.25,-46.52907169831114,96
zro2_120_formal,114,114,v,10.75,-46.525043280493996,96
zro2_120_formal,114,114,v,11.25,-46.50807633368888,96
zro2_120_formal,114,114,v,11.75,-46.512740698351344,96
zro2_120_formal,114,114,v,12.25,-46.50479338327574,96
zro2_120_formal,114,114,v,12.75,-46.52551742098511,96
zro2_120_formal,114,114,v,13.25,-46.52944302738785,96
zro2_120_formal,114,114,v,13.75,-46.55299598876302,96
zro2_120_formal,114,114,v,14.25,-46.59614194501426,96
zro2_120_formal,114,114,v,14.75,-46.60575340446688,96
zro2_120_formal,114,114,v,15.25,-46.583741573822536,96
zro2_120_formal,114,114,v,15.75,-46.58424416156885,96
zro2_120_formal,114,114,v,16.25,-46.61041156358148,96
zro2_120_formal,114,114,v,16.75,-46.63342788051071,96
zro2_120_formal,114,114,v,17.25,-46.63376140860045,96
zro2_120_formal,114,114,v,17.75,-46.61942812620569,96
zro2_120_formal,114,114,v,18.25,-46.587802629704555,96
zro2_120_formal,114,114,v,18.75,-46.543521358642124,96
zro2_120_formal,114,114,v,19.25,-46.48830854703515,96
zro2_120_formal,114,114,v,19.75,-46.42261826179923,96
zro2_120_formal,114,114,v,20.25,-46.37458241199484,96
zro2_120_formal,114,114,v,20.75,-46.35460756124456,96
zro2_120_formal,114,114,v,21.25,-46.33517937223805,96
zro2_120_formal,114,114,v,21.75,-46.31919363900826,96
zro2_120_formal,114,114,v,22.25,-46.32607968425511,96
zro2_120_formal,114,114,v,22.75,-46.394973822186316,96
zro2_120_formal,114,114,v,23.25,-46.463344107923,96
zro2_120_formal,114,114,v,23.75,-46.50982254520209,96
zro2_120_formal,114,114,v,24.25,-46.54938114326431,96
zro2_120_formal,114,114,v,24.75,-46.601015882329236,96
zro2_120_formal,114,114,v,25.25,-46.65197571303439,96
zro2_120_formal,114,114,v,25.75,-46.68852419773086,96
zro2_120_formal,114,114,v,26.25,-46.685895586437596,96
zro2_120_formal,114,114,v,26.75,-46.68472388199595,96
zro2_120_formal,114,114,v,27.25,-46.699362188590854,96
zro2_120_formal,114,114,v,27.75,-46.714700640098826,96
zro2_120_formal,114,114,v,28.25,-46.70049813876361,96
zro2_120_formal,114,114,v,28.75,-46.68530698797409,96
zro2_120_formal,114,114,v,29.25,-46.686124509708776,96
zro2_120_formal,114,114,v,29.75,-46.683737994552246,96
zro2_120_formal,114,114,v,30.25,-46.690765038001615,96
zro2_120_formal,114,114,v,30.75,-46.677461936138414,96
zro2_120_formal,114,114,v,31.25,-46.65397858695061,96
zro2_120_formal,114,114,v,31.75,-46.637382336307326,96
zro2_120_formal,114,114,v,32.25,-46.56690492028845,96
zro2_120_formal,114,114,v,32.75,-46.470029793356225,96
zro2_120_formal,114,114,v,33.25,-46.379929079530136,96
zro2_120_formal,114,114,v,33.75,-46.34555218274741,96
zro2_120_formal,114,114,v,34.25,-46.344840785362095,96
zro2_120_formal,114,114,v,34.75,-46.351540966344004,96
zro2_120_formal,114,114,v,35.25,-46.357647715299294,96
zro2_120_formal,114,114,v,35.75,-46.35696411829244,96
zro2_120_formal,114,114,v,36.25,-46.296056330991604,96
zro2_120_formal,114,114,v,36.75,-46.32304710386528,96
zro2_120_formal,114,114,v,37.25,-46.36684773917009,96
zro2_120_formal,114,114,v,37.75,-46.42299919977177,96
zro2_120_formal,114,114,v,38.25,-46.46055400630948,96
zro2_120_formal,114,114,v,38.75,-46.429232545248134,96
zro2_120_formal,114,114,v,39.25,-46.36664295616555,96
zro2_120_formal,114,114,v,39.75,-46.29552043270583,96
zro2_120_formal,115,115,u,-39.75,-45.02573253983539,96
zro2_120_formal,115,115,u,-39.25,-45.01564259475627,96
zro2_120_formal,115,115,u,-38.75,-44.987424557171664,96
zro2_120_formal,115,115,u,-38.25,-44.980329185427905,96
zro2_120_formal,115,115,u,-37.75,-44.951405911271586,96
zro2_120_formal,115,115,u,-37.25,-44.94907091758659,96
zro2_120_formal,115,115,u,-36.75,-44.91207181117413,96
zro2_120_formal,115,115,u,-36.25,-44.87524399016779,96
zro2_120_formal,115,115,u,-35.75,-44.83744244293783,96
zro2_120_formal,115,115,u,-35.25,-44.81385556213948,96
zro2_120_formal,115,115,u,-34.75,-44.75967647202323,96
zro2_120_formal,115,115,u,-34.25,-44.72374208385061,96
zro2_120_formal,115,115,u,-33.75,-44.759787611449426,96
zro2_120_formal,115,115,u,-33.25,-44.82235173462188,96
zro2_120_formal,115,115,u,-32.75,-44.88850308649912,96
zro2_120_formal,115,115,u,-32.25,-44.95595185248212,96
zro2_120_formal,115,115,u,-31.75,-45.01862046704048,96
zro2_120_formal,115,115,u,-31.25,-45.094990690966156,96
zro2_120_formal,115,115,u,-30.75,-45.18478567467192,96
zro2_120_formal,115,115,u,-30.25,-45.22889953637588,96
zro2_120_formal,115,115,u,-29.75,-45.22453925817065,96
zro2_120_formal,115,115,u,-29.25,-45.19744895764879,96
zro2_120_formal,115,115,u,-28.75,-45.23966135500331,96
zro2_120_formal,115,115,u,-28.25,-45.208506847838656,96
zro2_120_formal,115,115,u,-27.75,-45.16215752677945,96
zro2_120_formal,115,115,u,-27.25,-45.11575427875396,96
zro2_120_formal,115,115,u,-26.75,-45.071685389258136,96
zro2_120_formal,115,115,u,-26.25,-45.03710448876184,96
zro2_120_formal,115,115,u,-25.75,-44.99914124199714,96
zro2_120_formal,115,115,u,-25.25,-44.97716553072115,96
zro2_120_formal,115,115,u,-24.75,-44.97136542704614,96
zro2_120_formal,115,115,u,-24.25,-44.99697826369632,96
zro2_120_formal,115,115,u,-23.75,-45.03819482886217,96
zro2_120_formal,115,115,u,-23.25,-45.089775239851754,96
zro2_120_formal,115,115,u,-22.75,-45.14359118967833,96
zro2_120_formal,115,115,u,-22.25,-45.206557501194325,96
zro2_120_formal,115,115,u,-21.75,-45.2426325671273,96
zro2_120_formal,115,115,u,-21.25,-45.230042997329434,96
zro2_120_formal,115,115,u,-20.75,-45.20118180956984,96
zro2_120_formal,115,115,u,-20.25,-45.21174045565269,96
zro2_120_formal,115,115,u,-19.75,-45.17253222960617,96
zro2_120_formal,115,115,u,-19.25,-45.168573234876774,96
zro2_120_formal,115,115,u,-18.75,-45.17595715400393,96
zro2_120_formal,115,115,u,-18.25,-45.19923071371751,96
zro2_120_formal,115,115,u,-17.75,-45.21530059157756,96
zro2_120_formal,115,115,u,-17.25,-45.147119711340025,96
zro2_120_formal,115,115,u,-16.75,-45.11048136634637,96
zro2_120_formal,115,115,u,-16.25,-45.06370812522674,96
zro2_120_formal,115,115,u,-15.75,-45.06987594296716,96
zro2_120_formal,115,115,u,-15.25,-45.04824298681397,96
zro2_120_formal,115,115,u,-14.75,-44.976147542579696,96
zro2_120_formal,115,115,u,-14.25,-44.917935570446055,96
zro2_120_formal,115,115,u,-13.75,-44.87941433784788,96
