dataset_index,session_id,measurement_id,sample_id,shared_height_source_id,roi_within_measurement,session_role,design_group,processing_order,x_position_um,y_position_um,compressor_steps,pulse_duration_fs,pulse_duration_calibration_id,pulse_duration_calibration_version,frequency_kHz,hatch_spacing_um,pass_count,velocity_mm_s,valid_fraction,repair_fraction,median_depth_um,residual_Sq_um,plane_rmse_um,plane_status,measured_power_W,nominal_software_power_W,power_measurement_source,power_measurement_version,constant_power_assumption,pulse_energy_proxy_uJ,scan_spacing_um,areal_pulse_density_per_mm2,areal_dose_proxy_J_per_mm2,quad_key,base_condition_group,cv_process_group,phase1_global_loco_rank,phase1_global_loco_angle_deg,D,A_med,ilr_z1,ilr_z2,ilr_z3,ilr_z4,A2_8_16,entropy_8_16,A2_16_32,entropy_16_32
167,zro2_60_pass,14,28,zro2_60_pass:m014,slot_2,pass_main,T14,28,-1900.0,-18800.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,10.0,4,20,1.0,0.0,15.4212,3.7379,0.4391797089524638,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,2.0,200000.0,106.666,4000:10:10:20,T14,BASE:T14,9,3.005845973997325,15.421174049377441,3.737893220079373,-2.5331461376398523,-1.8398507875353969,-2.7005686925936545,-1.7965896810320718,0.9097755639079348,0.3864674284362529,0.5961758124864628,0.6127549649478161
168,zro2_60_pass,15,29,zro2_60_pass:m015,slot_1,pass_main,T10,29,-1900.0,-19200.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,2,5,1.0,0.0,12.6613,0.3282,0.4585803850136391,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,400000.0,1066.66,2000:2:2:5,T10,BASE:T10,80,0.0360333990332826,12.661317825317383,0.32816577539200303,0.3798273314539622,0.1405350564302773,-0.8734141257571413,-0.8277266389481224,0.0994156775443189,0.9489140989270426,0.3701478233094145,0.7086339277461704
169,zro2_60_pass,15,30,zro2_60_pass:m015,slot_2,pass_main,T10,30,-1900.0,-19600.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,3,5,1.0,0.0,19.7162,0.2405,0.4585803850136391,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,600000.0,1599.9900000000002,2000:2:2:5,T10,BASE:T10,80,0.0360333990332826,19.716219902038574,0.24052110401042662,-0.0903044279722172,-0.1987183265929584,-0.7119718535876758,-0.9728396112795556,0.097587665196269,0.9460381156279748,0.2158421362786642,0.777285325473072
170,zro2_60_pass,16,31,zro2_60_pass:m016,slot_1,pass_main,T10,31,-1900.0,-20000.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,1,5,1.0,0.0,6.387,0.2484,0.4445519051885325,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,200000.0,533.33,2000:2:2:5,T10,BASE:T10,100,0.0220767446325492,6.387043476104736,0.24841529559519335,1.3054540541846795,-0.0247410900691029,0.8820898174263312,-0.1210545807846844,0.1742853627065956,0.9237814123548176,0.4096153454295704,0.7461534415424997
171,zro2_60_pass,16,32,zro2_60_pass:m016,slot_2,pass_main,T10,32,-1900.0,-20400.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,4,5,1.0,0.0,25.5787,0.1821,0.4445519051885325,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,2.5,800000.0,2133.32,2000:2:2:5,T10,BASE:T10,100,0.0220767446325492,25.57870388031006,0.18212913033334566,-0.0164985263808695,-0.0737937005648459,-0.045522454633123,-0.5390225028288831,0.1599474558842803,0.9189652508805556,0.284121220188244,0.7512425291209313
172,zro2_60_pass,17,33,zro2_60_pass:m017,slot_1,pass_main,T01,33,-1900.0,-20800.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,10.0,2,20,1.0,0.0,3.1857,0.5517,0.3424332859491952,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,4.0,50000.0,53.333,223:5:10:20,T01,BASE:T01,86,0.0308619426769462,3.1857242584228516,0.5516713388976374,2.72825187481373,-1.1143412015365697,0.0147084743785718,-1.3021374527966392,0.8921688865244534,0.3591420375657302,0.2283241232415764,0.7183835075359356
173,zro2_60_pass,17,34,zro2_60_pass:m017,slot_2,pass_main,T01,34,-1900.0,-21200.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,10.0,3,20,1.0,0.0,5.0919,0.5273,0.3424332859491952,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,4.0,75000.0,79.99950000000001,223:5:10:20,T01,BASE:T01,86,0.0308619426769462,5.091886281967163,0.5272852483833238,2.203064589087929,-1.210042262040108,0.6267450282357122,-1.0758965977340815,0.9661076702374072,0.2972264256107618,0.1546842473247622,0.7501636014587365
174,zro2_60_pass,18,35,zro2_60_pass:m018,slot_1,pass_main,T01,35,-1900.0,-21600.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,10.0,1,20,1.0,0.0,1.2932,0.4299,0.3648635631456726,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,4.0,25000.0,26.6665,223:5:10:20,T01,BASE:T01,105,0.0211188158761007,1.2931949496269226,0.42987658191121786,2.3353519652934187,-0.3646944726413303,1.1361106057355643,-0.1902461203203511,0.7674693265969352,0.5122610972711229,0.4969466672243381,0.7374994001645845
175,zro2_60_pass,18,36,zro2_60_pass:m018,slot_2,pass_main,T01,36,-1900.0,-22000.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,10.0,4,20,1.0,0.0,7.1437,0.7599,0.3648635631456726,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,4.0,100000.0,106.666,223:5:10:20,T01,BASE:T01,105,0.0211188158761007,7.14370059967041,0.7598801944158817,-0.9728538054233064,-1.467424952332843,0.5282786171692017,0.7809589530006653,0.6893771332113418,0.6689971221992281,0.2483438700734317,0.7971003635794061
176,zro2_60_pass,19,37,zro2_60_pass:m019,slot_2,pass_main,T06,37,-2300.0,-22000.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,6.0,1,15,1.0,0.0,11.4691,1.0405,0.3808113741387237,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,222222.22222222225,59.25888888888889,500:20:6:15,T06,BASE:T06,59,0.0747493019217852,11.469114303588867,1.0405235109006818,-0.8813361257003838,-0.5854125650361839,0.1175908503030309,0.425525602752429,0.614173452796375,0.6525457217288756,0.2910726077566435,0.7516227285363546
177,zro2_60_pass,19,38,zro2_60_pass:m019,slot_1,pass_main,T06,38,-2300.0,-21600.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,6.0,2,15,1.0,0.0014453125,21.2453,0.4938,0.3808113741387237,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,444444.4444444445,118.51777777777778,500:20:6:15,T06,BASE:T06,59,0.0747493019217852,21.245290756225586,0.4938035106255476,0.3259125683803568,-0.0236528747301991,-0.9845107398282524,-1.5193894172152391,0.5292008183387338,0.7347081037517762,0.3601659612365769,0.7534194052450428
178,zro2_60_pass,20,39,zro2_60_pass:m020,slot_2,pass_main,T06,39,-2300.0,-21200.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,6.0,3,15,1.0,0.0,29.0683,0.6115,0.3521529661775186,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,666666.6666666666,177.77666666666667,500:20:6:15,T06,BASE:T06,47,0.1046770310751672,29.068297386169434,0.6114627492972692,-0.5094179475787771,-0.3004689083387473,-0.643481954836589,-1.863987301622592,0.172460089101729,0.9018638342756242,0.0793358400631232,0.7732961873854954
179,zro2_60_pass,20,40,zro2_60_pass:m020,slot_1,pass_main,T06,40,-2300.0,-20800.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,6.0,4,15,1.0,0.0,35.5795,0.7399,0.3521529661775186,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,888888.8888888889,237.0355555555556,500:20:6:15,T06,BASE:T06,47,0.1046770310751672,35.57953071594238,0.7399276332930084,-0.8238911588599974,-0.2103805063433689,-0.8567134529598908,-1.7610176800445978,0.2284488983539017,0.9261454327046916,0.0530537866384813,0.7752890476644816
180,zro2_60_pass,21,41,zro2_60_pass:m021,slot_2,pass_main,T09,41,-2300.0,-20400.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,40,10.0,3,15,1.0,0.0,30.3552,0.654,0.4008949446416787,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,133.3325,0.375,800000.0,106.666,1000:40:10:15,T09,BASE:T09,57,0.0766515552231759,30.35521411895752,0.6539848787307367,0.164205299733581,-1.4995081502942065,-0.3456848176245672,-1.462482733162149,0.876658817811322,0.4177840495857789,0.7577396837504244,0.4852872624432728
181,zro2_60_pass,21,42,zro2_60_pass:m021,slot_1,pass_main,T09,42,-2300.0,-20000.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,40,10.0,4,15,1.0,0.0,36.6176,0.8629,0.4008949446416787,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,133.3325,0.375,1066666.6666666667,142.22133333333335,1000:40:10:15,T09,BASE:T09,57,0.0766515552231759,36.617576599121094,0.8628701356461539,0.0221585103145435,-0.6007342862334806,0.5852153702935383,-1.0509394451797336,0.4323368626607115,0.7990186769658371,0.5388848637914245,0.6366611168461532
182,zro2_60_pass,22,43,zro2_60_pass:m022,slot_2,pass_main,T09,43,-2300.0,-19600.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,40,10.0,1,15,1.0,0.0028125,6.8128,2.8342,0.3693703663710515,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,133.3325,0.375,266666.6666666667,35.55533333333334,1000:40:10:15,T09,BASE:T09,44,0.1310931039939517,6.812788248062134,2.8341842495836995,0.5076777904708379,-0.3812710159046805,1.9963842730047148,0.5133018007402409,0.7136233011207184,0.6347594924442568,0.923205476508548,0.3465113165748347
183,zro2_60_pass,22,44,zro2_60_pass:m022,slot_1,pass_main,T09,44,-2300.0,-19200.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,40,10.0,2,15,1.0,0.0,22.3581,1.4688,0.3693703663710515,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,133.3325,0.375,533333.3333333334,71.11066666666667,1000:40:10:15,T09,BASE:T09,44,0.1310931039939517,22.358110427856445,1.4687941425369617,1.1471064860214593,-2.0975168160602387,1.3527568176833369,-0.4596252257140072,0.9408544635622768,0.3362955887065682,0.7757401821937284,0.4493331268088924
184,zro2_60_pass,23,45,zro2_60_pass:m023,slot_2,pass_main,T11,45,-2300.0,-18800.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,4.0,3,10,1.0,0.0,3.3878,0.5031,0.3887664501636622,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,150000.0,399.99750000000006,2000:2:4:10,T11,BASE:T11,98,0.0236843113885719,3.38776433467865,0.5030781956930406,-0.1697453638953186,0.3488021013448888,-1.0907478309030922,-2.331483614536927,0.0813683298711656,0.9037991223507064,0.2242286249783451,0.7982133117287998
185,zro2_60_pass,23,46,zro2_60_pass:m023,slot_1,pass_main,T11,46,-2300.0,-18400.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,4.0,4,10,1.0,0.0,5.1213,0.4181,0.3887664501636622,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,200000.0,533.33,2000:2:4:10,T11,BASE:T11,98,0.0236843113885719,5.121310472488403,0.4180659252723649,0.9349733256178882,0.7956564068517197,-0.277929462509593,-1.3669042098656063,0.1527146446101141,0.9311772202530342,0.1617837896636301,0.7761325344062667
186,zro2_60_pass,24,47,zro2_60_pass:m024,slot_2,pass_main,T11,47,-2300.0,-18000.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,4.0,1,10,1.0,0.0,0.2429,0.2257,0.6028546757827539,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,50000.0,133.3325,2000:2:4:10,T11,BASE:T11,79,0.0363017690748031,0.24286670237779617,0.22572001790955873,1.4974036238948971,0.7221347853067828,0.0896567254799913,-1.3864081088644644,0.1398920757864579,0.9236751177150362,0.3193706969770388,0.7174481089041274
187,zro2_60_pass,24,48,zro2_60_pass:m024,slot_1,pass_main,T11,48,-2300.0,-17600.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,4.0,2,10,1.0,0.0,2.0076,0.3684,0.6028546757827539,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,100000.0,266.665,2000:2:4:10,T11,BASE:T11,79,0.0363017690748031,2.007620692253113,0.36844579503068814,1.274488490525181,0.7842535575418991,-0.0770433616661463,-1.700874373152231,0.0839330958615748,0.9195262355547972,0.4861389597254708,0.7250234886146276
188,zro2_60_pass,25,49,zro2_60_pass:m025,slot_1,pass_main,T07,49,-2700.0,-17600.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,4,10,1.0,0.0,13.6042,0.5574,0.3670379443119756,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,400000.0,1066.66,1000:2:2:10,T07,BASE:T07,76,0.0415776436771453,13.60419750213623,0.5573875190742591,-0.5600500673241064,0.4089178641829663,-0.8334153098605733,-1.535732163462657,0.1067703608298211,0.920884974370498,0.3484243520775095,0.718685548178839
189,zro2_60_pass,25,50,zro2_60_pass:m025,slot_2,pass_main,T07,50,-2700.0,-18000.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,1,10,1.0,0.0,2.9421,0.2082,0.3670379443119756,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,100000.0,266.665,1000:2:2:10,T07,BASE:T07,76,0.0415776436771453,2.942147970199585,0.20816829493269232,0.6017786641180181,0.3408069820378084,-0.2793601554467712,-1.162588573653418,0.2393366975971487,0.9420986012995588,0.3557015179924064,0.719143913437699
190,zro2_60_pass,26,51,zro2_60_pass:m026,slot_1,pass_main,T07,51,-2700.0,-18400.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,2,10,1.0,0.0,7.0206,0.3492,0.4648455425119362,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,200000.0,533.33,1000:2:2:10,T07,BASE:T07,13,1.4672524344370228,7.020557880401611,0.34919959023577696,1.1374963330966654,0.4656972323647224,-0.1989828790428266,-1.1389987265820636,0.1571360648425355,0.9351595528240708,0.0245988261381994,0.8133172512361889
191,zro2_60_pass,26,52,zro2_60_pass:m026,slot_2,pass_main,T07,52,-2700.0,-18800.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,3,10,1.0,0.0,10.3754,2.4139,0.4648455425119362,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,300000.0,799.9950000000001,1000:2:2:10,T07,BASE:T07,13,1.4672524344370228,10.375359535217285,2.413869221433437,-4.511523361514028,-0.2083022863756323,-1.682643458278135,-1.7557073159184795,0.1248771653523978,0.8997282864766862,0.3258194426652662,0.7004441826204607
192,zro2_60_pass,27,53,zro2_60_pass:m027,slot_1,pass_main,T13,53,-2700.0,-19200.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,8.0,4,10,1.0,0.0,7.6827,0.5533,0.3476028486762856,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,2.0,250000.0,266.665,4000:5:8:10,T13,BASE:T13,84,0.0333797176081406,7.682702541351318,0.5532915454375014,0.6354046005803358,-0.1113100533321576,0.3841597807087958,-1.0703504786751554,0.753824022764901,0.5403562611206696,0.6878299355684567,0.4477239017178301
193,zro2_60_pass,27,54,zro2_60_pass:m027,slot_2,pass_main,T13,54,-2700.0,-19600.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,8.0,1,10,1.0,0.0,1.2348,0.3639,0.3476028486762856,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,2.0,62500.0,66.66625,4000:5:8:10,T13,BASE:T13,84,0.0333797176081406,1.2347824573516846,0.36389614757884364,1.9977280526974803,-0.474274868869831,0.7451903653953813,-0.3964343784937665,0.683685936277253,0.555296814064717,0.3911488499194439,0.6190665213593344
194,zro2_60_pass,28,55,zro2_60_pass:m028,slot_1,pass_main,T13,55,-2700.0,-20000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,8.0,2,10,1.0,0.0,3.7196,0.4071,0.385292032723498,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,2.0,125000.0,133.3325,4000:5:8:10,T13,BASE:T13,103,0.0214570680579878,3.7195647954940796,0.4070781301371654,1.6699371960629004,0.0179663222611397,0.4848231231689481,-1.155412705378168,0.678886742368729,0.5879662490128611,0.3474553549089747,0.6521793783363836
195,zro2_60_pass,28,56,zro2_60_pass:m028,slot_2,pass_main,T13,56,-2700.0,-20400.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,8.0,3,10,1.0,0.0,5.9768,0.4014,0.385292032723498,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,2.0,187500.0,199.99875000000003,4000:5:8:10,T13,BASE:T13,103,0.0214570680579878,5.976794481277466,0.4013749991569463,0.3349410869107767,0.0779337797703519,0.1831669209698365,-0.7551734029479078,0.8367731569721454,0.4632606662863817,0.6574741166696046,0.4756120112348651
196,zro2_60_pass,29,57,zro2_60_pass:m029,slot_1,pass_main,T04,57,-2700.0,-20800.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,6.0,4,25,1.0,0.0,12.8074,0.4502,0.3964670197702652,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,5.0,133333.33333333334,142.22133333333335,500:5:6:25,T04,BASE:T04,104,0.0213402171374209,12.807421684265137,0.45015906480225937,-0.0161380208625546,0.3618674458676895,-0.796381206379574,-1.8748735934310905,0.3743380418133872,0.8308767765595593,0.3631527117482225,0.7406380352400904
197,zro2_60_pass,29,58,zro2_60_pass:m029,slot_2,pass_main,T04,58,-2700.0,-21200.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,6.0,1,25,1.0,0.0,2.9207,0.2857,0.3964670197702652,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,5.0,33333.333333333336,35.55533333333334,500:5:6:25,T04,BASE:T04,104,0.0213402171374209,2.9207271337509155,0.285669987480468,0.3280055690796212,0.5899138604097636,-0.1885335755839388,-2.026765774814945,0.2879994399522551,0.9135802614189036,0.0360328363059169,0.7541381829783416
198,zro2_60_pass,30,59,zro2_60_pass:m030,slot_1,pass_main,T04,59,-2700.0,-21600.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,6.0,3,25,1.0,0.0,9.4158,0.3901,0.3421673556620611,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,5.0,100000.0,106.666,500:5:6:25,T04,BASE:T04,93,0.0267295868180956,9.415826797485352,0.3901483414936136,0.2311600996990612,0.2395243924105265,-0.2290332372495823,-1.001706798413054,0.2957720351316506,0.9172874280680208,0.3227999165816772,0.7652814916439785
199,zro2_60_pass,30,60,zro2_60_pass:m030,slot_2,pass_main,T04,60,-2700.0,-22000.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,6.0,2,25,1.0,0.0,6.0829,0.2631,0.3421673556620611,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,5.0,66666.66666666667,71.11066666666667,500:5:6:25,T04,BASE:T04,93,0.0267295868180956,6.082921266555786,0.26305279132848575,0.0292117295962826,0.2216781958750436,-0.7741680440966823,-1.198876184843114,0.3726363977494947,0.8870591115502044,0.1428001760940382,0.7671552286226956
